Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2022/2023 ,A1,Regular_Season,1st,4,-,19,23/10/2022?,18:00,"2,355","17,163",C,Itas Trentino,Trento,3,2,8,13,17,20,6,16,21,25,8,16,21,25,7,11,14,18,4,12,18,35,8,16,21,33,8,15,19,21,4,16,21,25,4,10,12,15,5,9,10,13,91,26,12,116,16,4,104,7,0.48,0.23,147,11,9,79,0.54,-,8
2022/2023 ,A1,Regular_Season,1st,4,-,19,23/10/2022?,18:00,"2,355","17,163",O,Top Volley Cisterna,Cisterna,2,3,6,16,21,25,8,13,17,20,7,11,14,18,8,16,21,25,8,16,21,33,4,12,18,35,4,16,21,25,8,15,19,21,5,9,10,13,4,10,12,15,85,25,19,114,10,7,100,6,0.36,0.12,152,10,8,69,0.45,-,9
2022/2023 ,A1,Regular_Season,1st,4,-,20,23/10/2022?,15:30,"3,118","32,817",C,Valsa Group Modena,Modena,2,3,7,13,16,26,8,16,21,24,7,12,18,21,8,16,21,25,8,16,21,25,5,11,16,21,8,16,21,23,7,15,17,25,5,8,9,14,4,10,12,16,70,24,-10,110,29,9,87,7,0.39,0.21,112,8,4,53,0.47,-,8
2022/2023 ,A1,Regular_Season,1st,4,-,20,23/10/2022?,15:30,"3,118","32,817",O,Allianz Milano,Milano,3,2,8,16,21,24,7,13,16,26,8,16,21,25,7,12,18,21,5,11,16,21,8,16,21,25,7,15,17,25,8,16,21,23,4,10,12,16,5,8,9,14,71,27,-3,110,23,7,81,9,0.36,0.16,125,10,8,60,0.48,-,4
2022/2023 ,A1,Regular_Season,1st,4,-,21,23/10/2022?,18:00,"2,615","30,140",C,Vero Volley Monza,Monza,3,0,8,16,21,25,6,12,19,20,8,16,21,25,7,12,17,23,8,16,21,25,2,8,11,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,29,26,74,14,12,45,2,0.49,0.29,64,2,5,38,0.59,-,12
2022/2023 ,A1,Regular_Season,1st,4,-,21,23/10/2022?,18:00,"2,615","30,140",O,Cucine Lube Civitanova,Lube,0,3,6,12,19,20,8,16,21,25,7,12,17,23,8,16,21,25,2,8,11,12,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,10,-17,56,11,2,60,15,0.3,0.13,65,2,12,31,0.48,-,5
2022/2023 ,A1,Regular_Season,1st,4,-,22,22/10/2022?,18:00,"1,571","10,867",C,WithU Verona,Verona,2,3,8,16,21,25,7,12,15,17,4,7,11,17,8,16,21,25,8,16,19,25,6,15,21,23,8,14,17,22,7,16,21,25,4,9,12,13,5,10,11,15,70,18,-1,103,17,3,85,5,0.39,0.12,119,12,6,62,0.52,-,5
2022/2023 ,A1,Regular_Season,1st,4,-,22,22/10/2022?,18:00,"1,571","10,867",O,Gioiella Prisma Taranto,Taranto,3,2,7,12,15,17,8,16,21,25,8,16,21,25,4,7,11,17,6,15,21,23,8,16,19,25,7,16,21,25,8,14,17,22,5,10,11,15,4,9,12,13,74,21,12,104,19,5,86,3,0.53,0.31,121,13,5,63,0.52,-,6
2022/2023 ,A1,Regular_Season,1st,4,-,23,23/10/2022?,18:00,"3,657","37,046",C,Pallavolo Padova,Padova,1,3,8,16,21,25,6,13,17,21,3,7,11,12,8,16,21,25,4,14,16,19,8,16,21,25,5,13,16,18,8,16,21,25,-,-,-,-,-,-,-,-,50,14,-9,75,15,5,76,8,0.46,0.18,90,6,11,45,0.5,-,.
2022/2023 ,A1,Regular_Season,1st,4,-,23,23/10/2022?,18:00,"3,657","37,046",O,Sir Safety Susa Perugia,Perugia,3,1,6,13,17,21,8,16,21,25,8,16,21,25,3,7,11,12,8,16,21,25,4,14,16,19,8,16,21,25,5,13,16,18,-,-,-,-,-,-,-,-,72,32,24,95,19,8,60,5,0.52,0.35,87,4,.,53,0.61,-,11
2022/2023 ,A1,Regular_Season,1st,4,-,24,22/10/2022?,20:30,"1,204","10,802",C,Emma Villas Aubay Siena,Siena,0,3,6,8,11,12,8,16,21,25,8,13,18,19,6,16,21,25,8,13,19,22,7,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,9,-11,54,10,3,61,5,0.49,0.36,87,11,7,27,0.31,-,4
2022/2023 ,A1,Regular_Season,1st,4,-,24,22/10/2022?,20:30,"1,204","10,802",O,Gas Sales Bluenergy Piacenza,Piacenza,3,0,8,16,21,25,6,8,11,12,6,16,21,25,8,13,18,19,7,16,21,25,8,13,19,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,21,15,74,13,5,44,3,0.43,0.34,75,5,4,41,0.55,-,7
2022/2023 ,A1,Regular_Season,1st,5,-,25,24/11/2022?,20:30,"3,021","28,391",C,Sir Safety Susa Perugia,Perugia,3,0,8,16,21,25,4,10,15,17,8,16,21,25,6,11,14,16,8,16,21,25,6,14,19,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,18,14,73,15,4,43,2,0.53,0.28,65,3,2,37,0.57,-,12
2022/2023 ,A1,Regular_Season,1st,5,-,25,24/11/2022?,20:30,"3,021","28,391",O,Valsa Group Modena,Modena,0,3,4,10,15,17,8,16,21,25,6,11,14,16,8,16,21,25,6,14,19,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,4,-16,55,12,2,58,4,0.45,0.21,78,6,12,29,0.37,-,2
2022/2023 ,A1,Regular_Season,1st,5,-,26,20/10/2022?,20:30,"2,712","24,584",C,Itas Trentino,Trento,2,3,8,16,21,25,6,7,12,17,6,15,21,25,8,16,18,20,8,13,15,22,6,16,21,25,7,13,18,30,8,16,21,32,3,10,10,13,5,9,12,15,87,38,11,115,18,8,94,7,0.44,0.21,148,8,13,60,0.41,-,19
2022/2023 ,A1,Regular_Season,1st,5,-,26,20/10/2022?,20:30,"2,712","24,584",O,Cucine Lube Civitanova,Lube,3,2,6,7,12,17,8,16,21,25,8,16,18,20,6,15,21,25,6,16,21,25,8,13,15,22,8,16,21,32,7,13,18,30,5,9,12,15,3,10,10,13,79,30,-6,109,15,7,97,9,0.44,0.16,156,13,19,59,0.38,-,13
2022/2023 ,A1,Regular_Season,1st,5,-,27,30/10/2022?,18:00,"2,775","15,237",C,Allianz Milano,Milano,0,3,4,12,14,20,8,16,21,25,7,14,18,22,8,16,21,25,8,16,21,23,3,13,16,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,22,2,67,12,7,58,3,0.4,0.19,89,8,7,36,0.4,-,5
2022/2023 ,A1,Regular_Season,1st,5,-,27,30/10/2022?,18:00,"2,775","15,237",O,WithU Verona,Verona,3,0,8,16,21,25,4,12,14,20,8,16,21,25,7,14,18,22,3,13,16,25,8,16,21,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,26,19,73,15,3,55,7,0.29,0.15,74,.,5,44,0.59,-,7
2022/2023 ,A1,Regular_Season,1st,5,-,28,30/10/2022?,15:30,"2,219","23,289",C,Gas Sales Bluenergy Piacenza,Piacenza,1,3,8,13,18,23,7,16,21,25,8,16,21,25,7,15,17,18,5,14,20,24,8,16,21,26,6,10,16,18,8,16,21,25,-,-,-,-,-,-,-,-,67,25,-2,91,19,10,75,9,0.36,0.16,99,9,8,47,0.47,-,10
2022/2023 ,A1,Regular_Season,1st,5,-,28,30/10/2022?,15:30,"2,219","23,289",O,Vero Volley Monza,Monza,3,1,7,16,21,25,8,13,18,23,7,15,17,18,8,16,21,25,8,16,21,26,5,14,20,24,8,16,21,25,6,10,16,18,-,-,-,-,-,-,-,-,66,26,6,93,18,8,72,10,0.36,0.13,97,4,10,50,0.52,-,8
2022/2023 ,A1,Regular_Season,1st,5,-,29,29/10/2022?,18:00,"1,205","4,442",C,Top Volley Cisterna,Cisterna,1,3,8,16,21,25,5,13,20,21,2,13,19,23,8,16,21,25,5,12,19,25,8,16,21,27,8,15,20,25,7,16,21,27,-,-,-,-,-,-,-,-,71,26,10,99,13,5,83,7,0.54,0.3,131,12,9,53,0.4,-,13
2022/2023 ,A1,Regular_Season,1st,5,-,29,29/10/2022?,18:00,"1,205","4,442",O,Emma Villas Aubay Siena,Siena,3,1,5,13,20,21,8,16,21,25,8,16,21,25,2,13,19,23,8,16,21,27,5,12,19,25,7,16,21,27,8,15,20,25,-,-,-,-,-,-,-,-,72,24,12,99,16,5,86,5,0.49,0.3,144,7,13,58,0.4,-,9
2022/2023 ,A1,Regular_Season,1st,5,-,30,30/10/2022?,18:00,767,"5,766",C,Gioiella Prisma Taranto,Taranto,2,3,7,16,21,25,8,15,18,19,7,16,21,25,8,13,16,21,8,14,17,21,7,16,21,25,8,16,17,19,6,14,21,25,2,8,11,14,5,10,12,16,74,26,4,105,15,6,86,7,0.55,0.19,119,11,8,57,0.48,-,11
2022/2023 ,A1,Regular_Season,1st,5,-,30,30/10/2022?,18:00,767,"5,766",O,Pallavolo Padova,Padova,3,2,8,15,18,19,7,16,21,25,8,13,16,21,7,16,21,25,7,16,21,25,8,14,17,21,6,14,21,25,8,16,17,19,5,10,12,16,2,8,11,14,76,25,3,105,19,7,90,6,0.42,0.13,125,11,11,61,0.49,-,8
2022/2023 ,A1,Regular_Season,1st,6,-,31,6/11/2022?,19:00,"2,831","24,429",C,Sir Safety Susa Perugia,Perugia,3,0,8,15,20,26,6,16,21,24,7,16,21,25,8,14,17,22,8,16,21,25,5,14,16,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,20,12,74,13,7,55,2,0.56,0.29,91,8,6,43,0.47,-,4
2022/2023 ,A1,Regular_Season,1st,6,-,31,6/11/2022?,19:00,"2,831","24,429",O,Allianz Milano,Milano,0,3,6,16,21,24,8,15,20,26,8,14,17,22,7,16,21,25,5,14,16,18,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,10,-1,66,11,2,61,7,0.49,0.33,85,7,4,34,0.4,-,6
2022/2023 ,A1,Regular_Season,1st,6,-,32,6/11/2022?,18:00,"1,800","21,839",C,Cucine Lube Civitanova,Lube,3,1,8,12,13,16,5,16,21,25,8,15,20,26,5,16,21,24,8,16,21,25,6,12,15,21,8,16,21,26,7,15,20,24,-,-,-,-,-,-,-,-,73,27,18,92,12,11,79,8,0.63,0.27,96,8,10,55,0.57,-,7
2022/2023 ,A1,Regular_Season,1st,6,-,32,6/11/2022?,18:00,"1,800","21,839",O,WithU Verona,Verona,1,3,5,16,21,25,8,12,13,16,5,16,21,24,8,15,20,26,6,12,15,21,8,16,21,25,7,15,20,24,8,16,21,26,-,-,-,-,-,-,-,-,72,27,10,95,16,8,80,11,0.6,0.25,96,4,7,54,0.56,-,10
2022/2023 ,A1,Regular_Season,1st,6,-,33,6/11/2022?,15:30,"3,043","27,682",C,Valsa Group Modena,Modena,3,0,8,16,21,25,4,7,11,15,8,16,21,25,6,14,19,19,8,16,21,25,6,14,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,25,27,74,18,8,46,2,0.61,0.26,74,2,3,46,0.62,-,8
