Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2009/2010,A1,Aran Cucine Abruzzo Pineto,13,PERAZZOLO Lorenzo,Spiker,1984,196,MN,ITA,-,-
2009/2010,A1,Aran Cucine Abruzzo Pineto,14,EREU Thomas,Spiker,1979,193,VEN,VEN,until 22/01/2010,-
2009/2010,A1,Aran Cucine Abruzzo Pineto,15,ARMETI Angelo,Libero,1978,190,BG,ITA,-,-
2009/2010,A1,Aran Cucine Abruzzo Pineto,16,GRADINAROV Miroslav,Spiker,1985,203,BUL,BUL,-,-
2009/2010,A1,Bre Banca Lannutti Cuneo,1,WIJSMANS Wout,Spiker,1977,201,BEL,BEL,-,-
2009/2010,A1,Bre Banca Lannutti Cuneo,2,HENNO Hubert,Libero,1976,188,FRA,FRA,-,-
2009/2010,A1,Bre Banca Lannutti Cuneo,3,PARODI Simone,Spiker,1986,195,IM,ITA,-,-
2009/2010,A1,Bre Banca Lannutti Cuneo,4,ARIAUDO Andrea,Spiker,1987,195,CN,ITA,-,-
2009/2010,A1,Bre Banca Lannutti Cuneo,5,FORTUNATO Francesco,Middleblocker,1977,201,VI,ITA,-,-
2009/2010,A1,Bre Banca Lannutti Cuneo,6,NUTI Marco,Setter,1970,188,PI,ITA,-,-
2009/2010,A1,Bre Banca Lannutti Cuneo,7,JERONCIC Gregor,Middleblocker,1974,201,SLO,ITA,-,-
2009/2010,A1,Bre Banca Lannutti Cuneo,8,NIKOLOV Vladimir,Spiker,1977,200,BUL,BUL,-,-
2009/2010,A1,Bre Banca Lannutti Cuneo,9,GRBIC Nikola,Setter,1973,195,SRB,SRB,-,-
2009/2010,A1,Bre Banca Lannutti Cuneo,10,PEDA Janis,Spiker,1985,198,LAT,LAT,-,-
2009/2010,A1,Bre Banca Lannutti Cuneo,11,MASTRANGELO Luigi,Middleblocker,1975,202,TA,ITA,-,-
2009/2010,A1,Bre Banca Lannutti Cuneo,12,PATRIARCA Giuseppe,Spiker,1977,198,FR,ITA,-,-
2009/2010,A1,Bre Banca Lannutti Cuneo,15,PIERI Francesco,Libero,1982,185,PO,ITA,-,-
2009/2010,A1,CoprAtlantide Piacenza,2,RAK Michal,Middleblocker,1979,205,CZE,CZE,-,-
2009/2010,A1,CoprAtlantide Piacenza,4,MAZZA Simone,Libero,1990,184,PR,ITA,-,-
2009/2010,A1,CoprAtlantide Piacenza,6,MEONI Marco,Setter,1973,196,PD,ITA,-,-
2009/2010,A1,CoprAtlantide Piacenza,7,MARSHALL Leonel,Spiker,1979,196,CUB,CUB,-,-
2009/2010,A1,CoprAtlantide Piacenza,8,GRASSANO Michele,Spiker,1986,196,FG,ITA,-,-
2009/2010,A1,CoprAtlantide Piacenza,9,BONINFANTE Dante,Setter,1977,188,SA,ITA,-,-
2009/2010,A1,CoprAtlantide Piacenza,10,SEQUEIRA Valdir,Spiker,1981,195,POR,POR,-,-
2009/2010,A1,CoprAtlantide Piacenza,11,ZLATANOV Hristo,Spiker,1976,201,BUL,ITA,-,-
2009/2010,A1,CoprAtlantide Piacenza,12,DURANTE Gianluca,Libero,1976,195,LE,ITA,-,-
2009/2010,A1,CoprAtlantide Piacenza,13,BRAVO Joao Paolo,Spiker,1979,197,BRA,BRA,-,-
2009/2010,A1,CoprAtlantide Piacenza,14,RINALDI Pietro,Libero,1972,197,RM,ITA,from 09/12/2009,-
2009/2010,A1,CoprAtlantide Piacenza,15,OIVANEN Matti,Middleblocker,1986,198,FIN,FIN,-,-
2009/2010,A1,CoprAtlantide Piacenza,17,URNAUT Tine,Spiker,1988,201,SLO,SLO,-,-
2009/2010,A1,CoprAtlantide Piacenza,18,BJELICA Novica,Middleblocker,1983,202,CRO,SRB,-,-
2009/2010,A1,Esse-Ti Carilo Loreto,1,DE ANGELO FREITAS Rodrigo,Spiker,1975,194,BRA,BRA,-,-
2009/2010,A1,Esse-Ti Carilo Loreto,3,MARRA Davide,Libero,1984,180,CS,ITA,-,-
2009/2010,A1,Esse-Ti Carilo Loreto,4,MARZOLA Marco,Setter,1985,195,FC,ITA,-,-
2009/2010,A1,Esse-Ti Carilo Loreto,5,DIACHKOV Andrii,Spiker,1985,200,UKR,UKR,-,-
2009/2010,A1,Esse-Ti Carilo Loreto,6,DOLFO Ludovico,Spiker,1989,195,TV,ITA,-,-
2009/2010,A1,Esse-Ti Carilo Loreto,8,VAN DIJK Kay,Spiker,1984,215,NED,NED,-,-
2009/2010,A1,Esse-Ti Carilo Loreto,9,TERESHIN Maxim,Spiker,1979,200,RUS,RUS,from 02/12/2009,-
2009/2010,A1,Esse-Ti Carilo Loreto,10,VISENTIN Marco,Setter,1982,196,TV,ITA,-,-
2009/2010,A1,Esse-Ti Carilo Loreto,12,VIGILANTE Cristian,Spiker,1983,200,AN,ITA,-,-
2009/2010,A1,Esse-Ti Carilo Loreto,13,BELCECCHI Filippo,Spiker,1987,190,AN,ITA,-,-
2009/2010,A1,Esse-Ti Carilo Loreto,14,PAOLI Alessandro,Middleblocker,1984,194,TN,ITA,-,-
2009/2010,A1,Esse-Ti Carilo Loreto,15,CESTER Enrico,Middleblocker,1988,204,TV,ITA,-,-
2009/2010,A1,Esse-Ti Carilo Loreto,16,SHUMOV Konstantin,Middleblocker,1985,205,RUS,FIN,-,-
2009/2010,A1,Itas Diatec Trentino,1,KAZIYSKI Matey,Spiker,1984,203,BUL,BUL,-,-
2009/2010,A1,Itas Diatec Trentino,2,GALLOSTI Lorenzo,Libero,1990,183,TN,ITA,-,-
2009/2010,A1,Itas Diatec Trentino,3,BIRARELLI Emanuele,Middleblocker,1981,202,AN,ITA,-,-
2009/2010,A1,Itas Diatec Trentino,5,JUANTORENA Osmany,Spiker,1985,200,CUB,CUB,-,-
2009/2010,A1,Itas Diatec Trentino,6,ZYGADLO Lukasz,Setter,1979,201,POL,POL,-,-
2009/2010,A1,Itas Diatec Trentino,7,VIEIRA DE OLIVEIRA Raphael,Setter,1979,190,BRA,BRA,-,-
2009/2010,A1,Itas Diatec Trentino,8,VISSOTTO NEVES Leandro,Spiker,1983,212,BRA,BRA,-,-
2009/2010,A1,Itas Diatec Trentino,9,SALA Andrea,Middleblocker,1978,202,VA,ITA,-,-
2009/2010,A1,Itas Diatec Trentino,10,FEDRIZZI Michele,Spiker,1991,192,TN,ITA,-,-
2009/2010,A1,Itas Diatec Trentino,11,SOKOLOV Tsvetan,Spiker,1989,205,BUL,BUL,-,-
2009/2010,A1,Itas Diatec Trentino,12,CORSINI Francesco,Middleblocker,1979,202,PG,ITA,-,-
2009/2010,A1,Itas Diatec Trentino,13,GARCIA PIRES RIBEIRO Riad,Middleblocker,1981,204,BRA,BRA,from 23/11/2009,-
2009/2010,A1,Itas Diatec Trentino,15,HERPE Renaud,Spiker,1975,198,FRA,FRA,-,-
2009/2010,A1,Itas Diatec Trentino,16,BARI Andrea,Libero,1980,185,AN,ITA,-,-
2009/2010,A1,Lube Banca Marche Macerata,1,LEBL Martin,Middleblocker,1980,201,CZE,CZE,-,-
2009/2010,A1,Lube Banca Marche Macerata,2,RAYMAEKERS Matias,Middleblocker,1982,207,BEL,BEL,-,-
2009/2010,A1,Lube Banca Marche Macerata,3,CISOLLA Alberto,Spiker,1977,197,TV,ITA,-,-
2009/2010,A1,Lube Banca Marche Macerata,4,PAPARONI Alessandro,Spiker,1981,191,MC,ITA,-,-
2009/2010,A1,Lube Banca Marche Macerata,5,VERMIGLIO Valerio,Setter,1976,189,ME,ITA,-,-
2009/2010,A1,Lube Banca Marche Macerata,6,BARTOLETTI Andrea,Spiker,1978,201,AN,ITA,-,-
2009/2010,A1,Lube Banca Marche Macerata,7,FANTIN Rafael Luiz Dentinho,Spiker,1978,193,BRA,BRA,until 04/02/2010,-
2009/2010,A1,Lube Banca Marche Macerata,8,SMERILLI Lorenzo,Libero,1987,178,MC,ITA,-,-
2009/2010,A1,Lube Banca Marche Macerata,9,STANKOVIC Dragan,Middleblocker,1985,205,SRB,SRB,from 22/01/2010,-
2009/2010,A1,Lube Banca Marche Macerata,10,MARTINO Matteo,Spiker,1987,198,AL,ITA,-,-
2009/2010,A1,Lube Banca Marche Macerata,11,MONOPOLI Natale,Setter,1975,183,VE,ITA,-,-
2009/2010,A1,Lube Banca Marche Macerata,13,CORSANO Mirko,Libero,1973,191,LE,ITA,-,-
2009/2010,A1,Lube Banca Marche Macerata,15,OMRCEN Igor,Spiker,1980,208,CRO,CRO,-,-
2009/2010,A1,Lube Banca Marche Macerata,16,SWIDERSKI Sebastian,Spiker,1977,196,POL,POL,-,-
2009/2010,A1,Lube Banca Marche Macerata,18,PODRASCANIN Marko,Middleblocker,1987,203,SRB,SRB,-,-
2009/2010,A1,Marmi Lanza Verona,1,LATELLI Maurizio,Libero,1974,190,CZ,ITA,-,-
2009/2010,A1,Marmi Lanza Verona,3,GROPPI Michele,Setter,1986,192,GE,ITA,-,-
2009/2010,A1,Marmi Lanza Verona,4,PESLAC Zoran,Spiker,1991,195,CRO,ITA,-,-
2009/2010,A1,Marmi Lanza Verona,5,SOTTILE Daniele,Setter,1979,186,ME,ITA,-,-
2009/2010,A1,Marmi Lanza Verona,6,DELLA LUNGA Dore,Spiker,1984,194,AN,ITA,-,-
2009/2010,A1,Marmi Lanza Verona,7,LASKO Michal,Spiker,1981,202,POL,ITA,-,-
2009/2010,A1,Marmi Lanza Verona,9,KOVAR Jiri,Spiker,1989,202,CZE,ITA,-,-
2009/2010,A1,Marmi Lanza Verona,10,CURTI Valerio,Middleblocker,1978,203,MO,ITA,-,-
2009/2010,A1,Marmi Lanza Verona,11,HOLT Maxwell Philip,Middleblocker,1987,205,USA,USA,-,-
2009/2010,A1,Marmi Lanza Verona,12,GALABINOV Yordan,Spiker,1990,200,BUL,ITA,-,-
2009/2010,A1,Marmi Lanza Verona,13,COLACI Massimo,Libero,1985,180,LE,ITA,-,-
2009/2010,A1,Marmi Lanza Verona,14,KROMM Robert,Spiker,1984,211,GER,GER,-,-
2009/2010,A1,Marmi Lanza Verona,15,HOWARD Daniel Allan,Middleblocker,1976,209,AUS,AUS,-,-
2009/2010,A1,Prisma Taranto,1,DE OLIVEIRA Cleber,Spiker,1978,200,BRA,BRA,-,-
2009/2010,A1,Prisma Taranto,2,RICCIARDELLO Antonio,Libero,1986,188,ME,ITA,-,-
2009/2010,A1,Prisma Taranto,3,CANDELLARO Davide,Middleblocker,1989,200,PD,ITA,-,-
2009/2010,A1,Prisma Taranto,4,MONTAGNA Samuele,Libero,1989,180,CN,ITA,-,-
2009/2010,A1,Prisma Taranto,5,COZZI Paolo,Middleblocker,1980,200,MI,ITA,-,-
2009/2010,A1,Prisma Taranto,6,MORETTI Federico,Spiker,1983,204,FM,ITA,-,-
2009/2010,A1,Prisma Taranto,7,SUXHO Donald,Setter,1976,196,ALB,USA,-,-
2009/2010,A1,Prisma Taranto,8,WESTPHAL Dirk,Spiker,1986,203,GER,GER,-,-
2009/2010,A1,Prisma Taranto,9,ELIA Alberto,Middleblocker,1985,205,VT,ITA,-,-
2009/2010,A1,Prisma Taranto,10,RODRIGO PINTO Rivaldo,Spiker,1980,202,BRA,BRA,-,-
2009/2010,A1,Prisma Taranto,11,ABBADI Manius,Spiker,1976,202,BRA,BRA,until 10/12/2009,-
2009/2010,A1,Prisma Taranto,13,SPESCHA Simone,Spiker,1979,200,RM,ITA,until 04/12/2009,trasferito a Quasar Massa Versilia
2009/2010,A1,Prisma Taranto,14,QUARTARONE Davide,Setter,1986,196,RG,ITA,-,-
2009/2010,A1,Prisma Taranto,18,BARTMAN Zbigniew,Spiker,1987,195,POL,POL,from 11/12/2009,-
2009/2010,A1,RPA-LuigiBacchi.it Perugia,2,HUBNER Stefan,Middleblocker,1975,200,GER,GER,-,-
2009/2010,A1,RPA-LuigiBacchi.it Perugia,3,SAVANI Cristian,Spiker,1982,195,MN,ITA,-,-
2009/2010,A1,RPA-LuigiBacchi.it Perugia,5,BUCAIONI Luca,Setter,1982,198,PG,ITA,-,-
2009/2010,A1,RPA-LuigiBacchi.it Perugia,6,CERNIC Matej,Spiker,1978,194,GO,ITA,-,-
2009/2010,A1,RPA-LuigiBacchi.it Perugia,7,NEMEC Martin,Spiker,1984,198,SVK,SVK,-,-
2009/2010,A1,RPA-LuigiBacchi.it Perugia,8,BOTTI Massimo,Middleblocker,1973,196,PC,ITA,-,-
2009/2010,A1,RPA-LuigiBacchi.it Perugia,9,OGURCAK Frantisek,Spiker,1984,198,SVK,SVK,-,-
2009/2010,A1,RPA-LuigiBacchi.it Perugia,10,SINTINI Giacomo,Setter,1979,196,RA,ITA,-,-
2009/2010,A1,RPA-LuigiBacchi.it Perugia,12,PIPPI Damiano,Libero,1971,194,PG,ITA,-,-
2009/2010,A1,RPA-LuigiBacchi.it Perugia,13,LO BIANCO Marco,Spiker,1990,191,CS,ITA,-,-
2009/2010,A1,RPA-LuigiBacchi.it Perugia,14,STOKR Jan,Spiker,1983,205,CZE,CZE,-,-
2009/2010,A1,RPA-LuigiBacchi.it Perugia,15,FANULI Fabio,Libero,1985,190,TA,ITA,-,-
2009/2010,A1,RPA-LuigiBacchi.it Perugia,16,BOVOLENTA Vigor,Middleblocker,1974,202,RO,ITA,-,-
2009/2010,A1,Sisley Treviso,2,CARLETTI Bertrand,Setter,1982,206,FRA,FRA,-,-
2009/2010,A1,Sisley Treviso,3,FEI Alessandro,Spiker,1978,204,VA,ITA,-,-
2009/2010,A1,Sisley Treviso,4,HORSTINK Robert,Spiker,1981,201,NED,NED,-,-
2009/2010,A1,Sisley Treviso,6,PAPI Samuele,Spiker,1973,191,AN,ITA,-,-
2009/2010,A1,Sisley Treviso,7,FARINA Alessandro,Libero,1976,182,PR,ITA,-,-
2009/2010,A1,Sisley Treviso,8,KOHUT Emanuel,Middleblocker,1982,205,SVK,SVK,-,-
2009/2010,A1,Sisley Treviso,10,SABBI Giulio,Spiker,1989,201,RM,ITA,-,-
2009/2010,A1,Sisley Treviso,11,DE TOGNI Giorgio,Middleblocker,1985,202,FE,ITA,-,-
2009/2010,A1,Sisley Treviso,12,BONTJE Rob,Middleblocker,1981,206,NED,NED,-,-
2009/2010,A1,Sisley Treviso,15,MARUOTTI Gabriele,Spiker,1988,196,RM,ITA,-,-
2009/2010,A1,Sisley Treviso,16,VANIN Federico,Libero,1989,185,TV,ITA,-,-
2009/2010,A1,Sisley Treviso,17,GARCIA Ricardo,Setter,1975,186,BRA,BRA,-,-
2009/2010,A1,Sisley Treviso,18,CUDA Juan Josè,Spiker,1987,200,ARG,ITA,-,-
2009/2010,A1,Tonno Callipo Vibo Valentia,1,CANNISTRÀ Maurizio,Spiker,1987,200,VV,ITA,-,-
2009/2010,A1,Tonno Callipo Vibo Valentia,3,CONTRERAS Elvis,Spiker,1984,188,DOM,DOM,until 17/11/2009,-
2009/2010,A1,Tonno Callipo Vibo Valentia,4,GONZALEZ Javier,Setter,1983,192,CUB,CUB,-,-
2009/2010,A1,Tonno Callipo Vibo Valentia,5,CORVETTA Antonio,Setter,1977,188,AN,ITA,-,-
2009/2010,A1,Tonno Callipo Vibo Valentia,6,MARQUEZ Ivan,Spiker,1981,207,VEN,VEN,-,-
2009/2010,A1,Tonno Callipo Vibo Valentia,7,ANDRAE Bjorn,Spiker,1981,200,GER,GER,-,-
2009/2010,A1,Tonno Callipo Vibo Valentia,8,FERRARO Antonio,Libero,1973,197,CZ,ITA,-,-
2009/2010,A1,Tonno Callipo Vibo Valentia,9,SARACENI Gianluca,Spiker,1979,200,RM,ITA,-,-
2009/2010,A1,Tonno Callipo Vibo Valentia,10,MOLTÒ Jose Luis,Middleblocker,1975,206,ESP,ESP,-,-
2009/2010,A1,Tonno Callipo Vibo Valentia,11,SIMEONOV Ventceslav,Spiker,1977,200,BUL,ITA,-,-
2009/2010,A1,Tonno Callipo Vibo Valentia,12,QUIROGA Rodrigo Daniel,Spiker,1987,191,ARG,ARG,from 21/11/2009,-
2009/2010,A1,Tonno Callipo Vibo Valentia,13,TENCATI Luca,Middleblocker,1979,200,CR,ITA,-,-
2009/2010,A1,Tonno Callipo Vibo Valentia,14,BARONE Rocco,Middleblocker,1987,200,RC,ITA,-,-
2009/2010,A1,Tonno Callipo Vibo Valentia,18,CICOLA Fosco,Libero,1974,192,RM,ITA,-,-
2009/2010,A1,Trenkwalder Modena,1,MANIÀ Loris,Libero,1979,190,GO,ITA,-,-
2009/2010,A1,Trenkwalder Modena,2,CIABATTINI Edoardo,Libero,1989,180,PI,ITA,-,-
2009/2010,A1,Trenkwalder Modena,3,SOLI Fabio,Setter,1979,192,MO,ITA,-,-
2009/2010,A1,Trenkwalder Modena,5,KOOISTRA Wytze,Middleblocker,1982,209,NED,NED,-,-
2009/2010,A1,Trenkwalder Modena,6,CUTURIC Jasmin,Spiker,1974,195,SLO,SLO,from 05/02/2010,-
2009/2010,A1,Trenkwalder Modena,7,DENNIS Angel,Spiker,1977,193,CUB,ITA,-,-
2009/2010,A1,Trenkwalder Modena,8,PAGNI Filippo,Middleblocker,1984,201,PI,ITA,-,-
2009/2010,A1,Trenkwalder Modena,9,KOOY Dick,Spiker,1987,202,NED,NED,-,-
2009/2010,A1,Trenkwalder Modena,12,BIRIBANTI Francesco,Spiker,1976,198,TR,ITA,-,-
2009/2010,A1,Trenkwalder Modena,14,ESKO Mikko,Setter,1978,198,FIN,FIN,-,-
2009/2010,A1,Trenkwalder Modena,15,MESZAROS Domotor,Spiker,1976,199,HUN,HUN,until 04/12/2009,-
2009/2010,A1,Trenkwalder Modena,16,CASOLI Cristian,Spiker,1975,192,VA,ITA,-,-
2009/2010,A1,Trenkwalder Modena,17,DIAZ Luis Augusto,Spiker,1983,195,VEN,VEN,-,-
2009/2010,A1,Trenkwalder Modena,18,PISCOPO Cosimo Marco,Middleblocker,1983,205,LE,ITA,-,-
2009/2010,A1,Yoga Forlì,1,MENGOZZI Daniele,Spiker,1987,194,FC,ITA,-,-
2009/2010,A1,Yoga Forlì,2,COSCIONE Manuel,Setter,1980,188,CN,ITA,-,-
2009/2010,A1,Yoga Forlì,3,CARROL Paul,Spiker,1986,204,AUS,AUS,-,-
2009/2010,A1,Yoga Forlì,4,POPP Marcus,Spiker,1981,191,GER,GER,-,-
2009/2010,A1,Yoga Forlì,5,STANCU Sergiu,Middleblocker,1982,204,ROM,ROM,-,-
2009/2010,A1,Yoga Forlì,6,AINSWORTH Graydon,Middleblocker,1986,204,CAN,ITA,-,-
2009/2010,A1,Yoga Forlì,7,GJORGIEV Nikola,Spiker,1988,195,MKD,MKD,-,-
2009/2010,A1,Yoga Forlì,8,DE PANDIS Daniele,Libero,1984,184,LE,ITA,-,-
2009/2010,A1,Yoga Forlì,9,BIANCHI Juri,Libero,1986,184,RN,ITA,-,-
2009/2010,A1,Yoga Forlì,10,DAMASSA Nicola,Middleblocker,1990,197,FC,ITA,-,-
2009/2010,A1,Yoga Forlì,11,CASADEI Alberto,Spiker,1984,200,FC,ITA,-,-
2009/2010,A1,Yoga Forlì,12,LOGLISCI Marco,Middleblocker,1975,196,PR,ITA,-,-
2009/2010,A1,Yoga Forlì,14,MARIC Goran,Spiker,1981,204,SRB,SRB,-,-
2009/2010,A1,Yoga Forlì,15,BACCI Joel,Setter,1980,175,RM,ITA,from 12/10/2009,-
2009/2010,A1,Yoga Forlì,16,MORETTI Daniele,Middleblocker,1980,197,MC,ITA,-,-
2009/2010,A1,Yoga Forlì,18,GOTCH Stephen,Spiker,1985,196,CAN,CAN,from 20/11/2009,-
2009/2010,A1,Yoga Forlì,18,KOLEV Ivan,Spiker,1987,197,BUL,BUL,from 02/09/2009 21/11/2009,trasferito a Bassano Volley
2009/2010,A2,Bassano Volley,1,WINTERS Fred,Spiker,1982,198,CAN,CAN,from 03/02/2010,-
2009/2010,A2,Bassano Volley,1,DITLEVSEN Mads Hatman,Spiker,1984,200,DEN,DEN,until 15/01/2010,-
2009/2010,A2,Bassano Volley,2,KOLEV Ivan,Spiker,1987,197,BUL,BUL,from 26/11/2009,proveniente da Yoga Forlì
2009/2010,A2,Bassano Volley,3,PATERNIANI Daniele,Spiker,1983,190,AN,ITA,-,-
2009/2010,A2,Bassano Volley,5,CALDERAN Luca,Setter,1989,185,PN,ITA,-,-
2009/2010,A2,Bassano Volley,7,PARUSSO Michele,Middleblocker,1987,197,CN,ITA,-,-
2009/2010,A2,Bassano Volley,8,GUARISE Eros,Middleblocker,1983,202,VI,ITA,-,-
2009/2010,A2,Bassano Volley,9,PINK Andrew,Spiker,1983,193,USA,ENG,-,-
2009/2010,A2,Bassano Volley,10,VOLPATO Marco,Middleblocker,1990,195,VI,ITA,-,-
2009/2010,A2,Bassano Volley,11,TAMBURO Vincenzo,Spiker,1985,200,FI,ITA,-,-
2009/2010,A2,Bassano Volley,12,BONETTI Lorenzo,Setter,1988,197,BG,ITA,-,-
2009/2010,A2,Bassano Volley,13,PIANESE Mario,Spiker,1983,191,TN,ITA,-,-
2009/2010,A2,Bassano Volley,15,DAVID Zoltan,Spiker,1981,191,HUN,HUN,-,-
2009/2010,A2,Bassano Volley,18,LOLLATO Davide,Libero,1991,173,VI,ITA,-,-
2009/2010,A2,BCC-NEP Castellana Grotte,1,VICINI Marco,Libero,1974,193,AN,ITA,-,-
2009/2010,A2,BCC-NEP Castellana Grotte,2,POPELKA Jiri,Spiker,1977,204,CZE,CZE,-,-
2009/2010,A2,BCC-NEP Castellana Grotte,3,CEBRON Davor,Middleblocker,1981,198,SLO,SLO,from 01/10/2009,-
2009/2010,A2,BCC-NEP Castellana Grotte,4,ALVES RODRIGO Jardel,Middleblocker,1981,200,BRA,BRA,-,-
2009/2010,A2,BCC-NEP Castellana Grotte,5,DE PALMA Juan Manuel,Setter,1968,180,ARG,ITA,-,-
2009/2010,A2,BCC-NEP Castellana Grotte,6,GUGLIELMI Francesco,Libero,1972,191,TA,ITA,-,-
2009/2010,A2,BCC-NEP Castellana Grotte,7,GUERRA Evandro,Spiker,1981,207,BRA,BRA,-,-
2009/2010,A2,BCC-NEP Castellana Grotte,8,CASTELLANO Maurizio,Spiker,1971,193,NA,ITA,-,-
2009/2010,A2,BCC-NEP Castellana Grotte,9,PAGANO Carlo Alberto,Spiker,1989,192,BR,ITA,-,-
2009/2010,A2,BCC-NEP Castellana Grotte,10,MATTERA Giordano,Setter,1983,200,RM,ITA,-,-
2009/2010,A2,BCC-NEP Castellana Grotte,11,INSALATA Vito,Middleblocker,1977,194,BA,ITA,-,-
2009/2010,A2,BCC-NEP Castellana Grotte,14,GIOSA Alessandro,Middleblocker,1977,198,TA,ITA,-,-
2009/2010,A2,BCC-NEP Castellana Grotte,15,GALLOTTA Cosimo,Spiker,1977,195,SA,ITA,-,-
2009/2010,A2,BCC-NEP Castellana Grotte,16,MATHEUS Josè,Spiker,1976,193,VEN,ITA,-,-
2009/2010,A2,Canadiens Mantova,1,MIRAGLIA CARVALHO Orestes,Middleblocker,1981,202,BRA,BRA,-,-
2009/2010,A2,Canadiens Mantova,2,LEONARDI Nicola,Middleblocker,1988,202,TN,ITA,-,-
2009/2010,A2,Canadiens Mantova,3,SBROLLA Filippo,Setter,1987,190,AN,ITA,-,-
2009/2010,A2,Canadiens Mantova,6,RUIZ Ivan Benito,Spiker,1977,195,CUB,ITA,-,-
2009/2010,A2,Canadiens Mantova,7,FROSINI Andrea,Spiker,1976,198,FI,ITA,-,-
2009/2010,A2,Canadiens Mantova,8,JACOBSEN Axel,Setter,1984,194,ARG,DEN,-,-
