Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2009/2010,A1,Regular_Season,1st,1,-,2801,18/10/2009,20:15,1242,5067,C,Scavolini Pesaro,Pesaro,0,3,4,8,11,17,8,16,21,25,4,13,18,22,8,16,21,25,4,14,15,23,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,18,11,63,3,2,69,6,0.54,0.28,115,10,10,38,0.33,8,8
2009/2010,A1,Regular_Season,1st,1,-,2801,18/10/2009,20:15,1242,5067,O,RebecchiLupa Piacenza,River Volley Piacenza,3,0,8,16,21,25,4,8,11,17,8,16,21,25,4,13,18,22,8,16,21,25,4,14,15,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,25,27,74,5,5,60,3,0.7,0.42,105,5,8,44,0.42,11,10
2009/2010,A1,Regular_Season,1st,1,-,2802,18/10/2009,18:00,1363,6642,C,Asystel Volley Novara,Novara Trecate,0,3,4,10,11,16,8,16,21,25,8,16,21,26,6,15,18,28,7,16,21,25,8,14,17,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,16,7,68,7,6,70,9,0.6,0.34,107,9,14,37,0.35,2,5
2009/2010,A1,Regular_Season,1st,1,-,2802,18/10/2009,18:00,1363,6642,O,Chateau d'Ax Urbino Volley,Urbino,3,0,8,16,21,25,4,10,11,16,6,15,18,28,8,16,21,26,8,14,17,27,7,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,27,34,78,9,5,61,7,0.62,0.18,106,8,5,44,0.42,-,14
2009/2010,A1,Regular_Season,1st,1,-,2803,18/10/2009,18:00,3952,13200,C,Zoppas Industries Conegliano,Conegliano,2,3,8,16,20,21,3,13,21,25,5,15,20,25,8,16,21,23,8,16,21,25,7,10,13,19,5,13,19,21,8,16,21,25,2,3,4,7,5,10,12,15,69,30,30,100,10,8,92,4,0.75,0.52,125,17,8,44,0.35,-,17
2009/2010,A1,Regular_Season,1st,1,-,2803,18/10/2009,18:00,3952,13200,O,Foppapedretti Bergamo,Volley Bergamo,3,2,3,13,21,25,8,16,20,21,8,16,21,23,5,15,20,25,7,10,13,19,8,16,21,25,8,16,21,25,5,13,19,21,5,10,12,15,2,3,4,7,73,28,21,106,14,3,90,9,0.66,0.43,144,11,18,62,0.43,-,8
2009/2010,A1,Regular_Season,1st,1,-,2804,18/10/2009,18:00,1416,4695,C,Riso Scotti Pavia,Pavia Villanterio,2,3,7,16,21,25,8,14,15,21,8,16,21,25,2,9,14,17,6,10,14,16,8,16,21,25,8,13,13,16,7,16,21,25,4,8,9,13,5,10,12,15,77,31,12,96,10,5,94,8,0.57,0.41,161,16,9,61,0.38,22,11
2009/2010,A1,Regular_Season,1st,1,-,2804,18/10/2009,18:00,1416,4695,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,3,2,8,14,15,21,7,16,21,25,2,9,14,17,8,16,21,25,8,16,21,25,6,10,14,16,7,16,21,25,8,13,13,16,5,10,12,15,4,8,9,13,75,33,15,102,8,5,86,9,0.6,0.44,142,8,11,62,0.44,24,8
2009/2010,A1,Regular_Season,1st,1,-,2805,18/10/2009,18:00,826,2769,C,Monte Schiavo Banca Marche Jesi,Jesi,3,2,8,16,21,24,5,12,20,26,8,16,21,25,4,11,13,15,8,13,15,17,7,16,21,25,8,13,21,27,7,16,20,25,3,5,9,16,5,10,12,14,93,39,48,109,8,4,99,8,0.6,0.42,199,15,13,80,0.4,1,9
2009/2010,A1,Regular_Season,1st,1,-,2805,18/10/2009,18:00,826,2769,O,Cgf Recycle Florens Castellana Grotte,Castellana Grotte,2,3,5,12,20,26,8,16,21,24,4,11,13,15,8,16,21,25,7,16,21,25,8,13,15,17,7,16,20,25,8,13,21,27,5,10,12,14,3,5,9,16,80,34,50,105,6,7,100,5,0.6,0.38,182,9,9,60,0.33,1,13
