Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,P.No,Name,Libero,C,Voto,Set1,Set2,Set3,Set4,Set5,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2009/2010,A1,Coppa_Italia,Final,-,-,2787,31/1/2010,18:00,5030,41000,C,Itas Diatec Trentino,Trento,1,Kaziyski Matey,-,-,5.9,6,2,6,5,-,19,9,4,18,7,4,23,3,0.57,0.52,29,2,3,14,0.48,-,1
2009/2010,A1,Coppa_Italia,Final,-,-,2787,31/1/2010,18:00,5030,41000,C,Itas Diatec Trentino,Trento,2,Gallosti Lorenzo,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2009/2010,A1,Coppa_Italia,Final,-,-,2787,31/1/2010,18:00,5030,41000,C,Itas Diatec Trentino,Trento,3,Birarelli Emanuele,-,-,6.5,1,3,1,6,-,10,3,5,13,2,-,-,-,-,-,12,2,-,7,0.58,-,3
2009/2010,A1,Coppa_Italia,Final,-,-,2787,31/1/2010,18:00,5030,41000,C,Itas Diatec Trentino,Trento,5,Juantorena Osmany,-,-,6.4,3,5,3,2,-,14,5,8,16,1,1,29,4,0.59,0.38,20,-,1,13,0.65,-,-
2009/2010,A1,Coppa_Italia,Final,-,-,2787,31/1/2010,18:00,5030,41000,C,Itas Diatec Trentino,Trento,6,Zygadlo Lukasz,-,-,-,-,-,*,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1
2009/2010,A1,Coppa_Italia,Final,-,-,2787,31/1/2010,18:00,5030,41000,C,Itas Diatec Trentino,Trento,7,Vieira De Oliveira Raphael,-,-,7,2,4,2,1,-,3,1,2,14,1,-,-,-,-,-,1,-,-,1,1,-,2
2009/2010,A1,Coppa_Italia,Final,-,-,2787,31/1/2010,18:00,5030,41000,C,Itas Diatec Trentino,Trento,8,Vissotto Neves Leandro,-,-,6.3,5,1,5,4,-,20,6,11,18,3,4,-,-,-,-,30,2,4,14,0.47,-,2
2009/2010,A1,Coppa_Italia,Final,-,-,2787,31/1/2010,18:00,5030,41000,C,Itas Diatec Trentino,Trento,9,Sala Andrea,-,-,6.9,4,6,4,3,-,11,3,8,20,3,1,-,-,-,-,11,-,-,7,0.64,-,3
2009/2010,A1,Coppa_Italia,Final,-,-,2787,31/1/2010,18:00,5030,41000,C,Itas Diatec Trentino,Trento,10,Fedrizzi Michele,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2009/2010,A1,Coppa_Italia,Final,-,-,2787,31/1/2010,18:00,5030,41000,C,Itas Diatec Trentino,Trento,11,Sokolov Tsvetan,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
2009/2010,A1,Coppa_Italia,Final,-,-,2787,31/1/2010,18:00,5030,41000,C,Itas Diatec Trentino,Trento,12,Corsini Francesco,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
