Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2008/2009,A1,Regular_Season,1st,1,-,1,28/9/2008,18:00,1654,8943,C,Stamplast Martina Franca,Taranto,2,3,8,16,18,19,5,15,21,25,5,12,15,19,8,16,21,25,8,16,21,25,6,13,17,19,7,15,21,25,8,16,20,23,3,10,11,12,5,7,12,15,65,23,10,101,16,3,81,4,0.77,0.63,115,14,14,51,0.44,7,11
2008/2009,A1,Regular_Season,1st,1,-,1,28/9/2008,18:00,1654,8943,O,Rpa-Luigibacchi.It Perugia,Perugia Umbria,3,2,5,15,21,25,8,16,18,19,8,16,21,25,5,12,15,19,6,13,17,19,8,16,21,25,8,16,20,23,7,15,21,25,5,7,12,15,3,10,11,12,69,23,18,107,26,3,85,5,0.84,0.67,113,6,11,51,0.45,3,15
2008/2009,A1,Regular_Season,1st,1,-,2,28/9/2008,18:30,1389,8305,C,Tonno Callipo Vibo Valentia,Vibo Valentia,0,3,6,11,14,17,8,16,21,25,7,11,17,21,8,16,21,25,5,10,14,16,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,8,8,55,11,2,63,8,0.68,0.6,70,5,8,34,0.49,-,4
2008/2009,A1,Regular_Season,1st,1,-,2,28/9/2008,18:30,1389,8305,O,Bre Banca Lannutti Cuneo,Cuneo,3,0,8,16,21,25,6,11,14,17,8,16,21,25,7,11,17,21,8,16,21,25,5,10,14,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,26,37,74,11,7,44,3,0.77,0.66,69,3,4,43,0.62,-,8
2008/2009,A1,Regular_Season,1st,1,-,3,28/9/2008,18:00,1794,6369,C,Antonveneta Padova,Padova,0,3,8,16,21,23,5,14,20,25,2,9,14,18,8,16,21,25,8,12,19,21,7,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,14,6,63,10,4,61,14,0.56,0.28,73,5,8,34,0.47,1,6
2008/2009,A1,Regular_Season,1st,1,-,3,28/9/2008,18:00,1794,6369,O,Copra Nordmeccanica Piacenza,Piacenza,3,0,5,14,20,25,8,16,21,23,8,16,21,25,2,9,14,18,7,16,21,25,8,12,19,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,24,29,74,12,12,53,5,0.72,0.49,83,6,6,39,0.47,1,8
2008/2009,A1,Regular_Season,1st,1,-,4,27/9/2008,18:30,3085,23997,C,Itas Diatec Trentino,Trento,3,0,8,16,21,25,6,12,16,18,8,14,21,33,7,16,20,31,2,14,19,27,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,23,44,84,6,6,60,2,0.73,0.67,82,4,5,46,0.56,-,9
2008/2009,A1,Regular_Season,1st,1,-,4,27/9/2008,18:30,3085,23997,O,Yoga Forlì,Forlì,0,3,6,12,16,18,8,16,21,25,7,16,20,31,8,14,21,33,8,16,21,25,2,14,19,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,15,23,75,15,1,78,6,0.65,0.41,102,6,9,56,0.55,3,5
2008/2009,A1,Regular_Season,1st,1,-,5,28/9/2008,18:00,1635,6213,C,Sisley Treviso,Treviso,2,3,5,12,18,22,8,16,21,25,8,16,21,25,5,8,11,15,8,16,21,25,7,15,17,19,4,10,15,20,8,16,21,25,3,7,10,12,5,10,12,15,75,24,34,105,18,3,80,6,0.78,0.35,107,6,11,61,0.57,-,11
2008/2009,A1,Regular_Season,1st,1,-,5,28/9/2008,18:00,1635,6213,O,Marmi Lanza Verona,Verona,3,2,8,16,21,25,5,12,18,22,5,8,11,15,8,16,21,25,7,15,17,19,8,16,21,25,8,16,21,25,4,10,15,20,5,10,12,15,3,7,10,12,73,20,30,98,18,4,87,4,0.9,0.47,115,10,11,58,0.5,-,11
