Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,P.No,Name,Libero,C,Voto,Set1,Set2,Set3,Set4,Set5,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2008/2009,A1,Coppa_Italia,8th,1,1,83,19/11/2008,20:30,749,867,O,Lines Ecocapitanata Cesena,Cesena,3,Venturi Daniela,-,-,5.7,-,*,2,-,-,2,-,-,3,-,-,16,1,0.44,0.25,10,-,1,2,0.2,-,-
2008/2009,A1,Coppa_Italia,8th,1,1,83,19/11/2008,20:30,749,867,O,Lines Ecocapitanata Cesena,Cesena,5,Poggiali Federica,-,-,3.2,-,*,1,-,-,-,-,-1,2,-,-,-,-,-,-,2,1,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,1,83,19/11/2008,20:30,749,867,O,Lines Ecocapitanata Cesena,Cesena,6,Mazzoni Claudia,L,-,-,*,*,*,-,-,-,-,-3,-,-,-,19,3,0.68,0.42,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,1,83,19/11/2008,20:30,749,867,O,Lines Ecocapitanata Cesena,Cesena,7,Leonardi Giulia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,1,83,19/11/2008,20:30,749,867,O,Lines Ecocapitanata Cesena,Cesena,8,Musti De Gennaro Lulama,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,1,83,19/11/2008,20:30,749,867,O,Lines Ecocapitanata Cesena,Cesena,9,Ssuschke Corina,-,-,6,4,2,6,-,-,6,1,-,8,2,-,-,-,-,-,9,2,2,4,0.44,-,2
2008/2009,A1,Coppa_Italia,8th,1,1,83,19/11/2008,20:30,749,867,O,Lines Ecocapitanata Cesena,Cesena,10,Usic Senna,-,-,6.4,6,4,-,-,-,6,1,5,3,-,-,13,-,0.54,0.31,8,1,-,5,0.63,-,1
2008/2009,A1,Coppa_Italia,8th,1,1,83,19/11/2008,20:30,749,867,O,Lines Ecocapitanata Cesena,Cesena,11,Mifkova Darina,-,-,5.9,3,1,5,-,-,4,3,-3,6,2,-,20,2,0.65,0.3,12,1,2,2,0.17,-,2
2008/2009,A1,Coppa_Italia,8th,1,1,83,19/11/2008,20:30,749,867,O,Lines Ecocapitanata Cesena,Cesena,12,Swiderek Anna,-,-,6.2,5,3,-,-,-,-,-,-1,4,-,-,-,-,-,-,3,1,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,1,83,19/11/2008,20:30,749,867,O,Lines Ecocapitanata Cesena,Cesena,15,De Luca Barbara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,1,83,19/11/2008,20:30,749,867,O,Lines Ecocapitanata Cesena,Cesena,18,Berti Alves Fernanda,-,-,5.5,2,6,4,-,-,8,1,-5,7,1,-,-,-,-,-,30,5,7,8,0.27,-,-
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,C,Monte Schiavo Banca Marche Jesi,Jesi,1,Ognjenovic Maja,-,-,6.9,6,6,6,-,-,4,2,2,13,-,1,-,-,-,-,4,1,1,2,0.5,-,1
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,C,Monte Schiavo Banca Marche Jesi,Jesi,3,Travaglini Alessia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,C,Monte Schiavo Banca Marche Jesi,Jesi,4,Rosa Francesca,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,C,Monte Schiavo Banca Marche Jesi,Jesi,5,Cerioni Moira,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,C,Monte Schiavo Banca Marche Jesi,Jesi,7,Negrini Chiara,-,-,5.7,4,4,4,-,-,8,1,2,9,1,-,9,1,0.44,0.44,15,2,2,7,0.47,-,1
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,C,Monte Schiavo Banca Marche Jesi,Jesi,8,Rinieri Simona,-,C,6.3,1,1,1,-,-,20,9,15,9,2,1,14,1,0.57,0.36,30,1,1,16,0.53,-,3
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,C,Monte Schiavo Banca Marche Jesi,Jesi,9,Bown Heather,-,-,7.1,5,5,5,-,-,12,6,11,20,-,1,-,-,-,-,15,-,1,10,0.67,-,1
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,C,Monte Schiavo Banca Marche Jesi,Jesi,10,Zilio Isabella,L,-,-,*,*,*,-,-,-,-,-,-,-,-,31,-,0.68,0.29,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,C,Monte Schiavo Banca Marche Jesi,Jesi,12,Flier Manon,-,-,6,3,3,3,-,-,7,2,-,10,2,-,-,-,-,-,15,3,2,5,0.33,-,2
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,C,Monte Schiavo Banca Marche Jesi,Jesi,13,Calloni Raffaella,-,-,6,2,2,2,-,-,9,6,3,13,1,-,1,1,-,-,12,2,2,5,0.42,-,4
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,C,Monte Schiavo Banca Marche Jesi,Jesi,14,Kamenjarin Ivana,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,O,Asystel Volley Novara,Novara Trecate,3,Rosso Valeria,-,C,6.6,4,3,3,-,-,11,2,5,10,4,-,1,-,1,1,15,-,2,9,0.6,-,2
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,O,Asystel Volley Novara,Novara Trecate,7,Barcellini Cristina,-,-,6,3,2,2,-,-,11,3,3,10,1,-,22,1,0.68,0.27,26,2,4,9,0.35,-,2
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,O,Asystel Volley Novara,Novara Trecate,8,Bechis Marta,-,-,5.9,5,4,4,-,-,1,-,1,8,-,-,-,-,-,-,1,-,-,1,1,-,-
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,O,Asystel Volley Novara,Novara Trecate,9,Lapi Chiara,-,-,6.3,1,6,6,-,-,5,1,3,8,2,-,1,-,-,-,6,-,-,3,0.5,-,2
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,O,Asystel Volley Novara,Novara Trecate,11,Lombardo Gilda,-,-,5.7,2,1,1,-,-,10,3,4,14,1,2,10,-,0.6,0.4,21,2,3,7,0.33,-,1
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,O,Asystel Volley Novara,Novara Trecate,12,Scarabelli Chiara,L,-,-,*,*,*,-,-,-,-,-,-,-,-,14,-,0.5,0.21,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,O,Asystel Volley Novara,Novara Trecate,14,Kozuch Margareta Anna,-,-,5.7,6,5,5,-,-,9,4,1,11,-,1,20,3,0.5,0.3,28,3,2,7,0.25,-,1
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,O,Asystel Volley Novara,Novara Trecate,15,Garavaglia Laura,-,-,-,*,*,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,O,Asystel Volley Novara,Novara Trecate,16,Camera Letizia,-,-,-,-,*,*,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,2,84,19/11/2008,20:30,1065,1307,O,Asystel Volley Novara,Novara Trecate,18,Veglia Tiziana,-,-,-,*,*,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,C,Riso Scotti Pavia,Pavia Villanterio,1,Pachale Hanka,-,-,5.8,4,2,4,4,4,18,7,9,12,-,-,29,3,0.66,0.34,49,4,2,16,0.33,-,2
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,C,Riso Scotti Pavia,Pavia Villanterio,2,Borgogno Chiara,-,-,6.8,5,3,5,5,5,12,3,8,19,2,1,-,-,-,-,15,1,1,9,0.6,-,2
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,C,Riso Scotti Pavia,Pavia Villanterio,3,Terranova Nadia,-,-,-,-,*,*,-,-,-,-,-1,-,-,-,1,-,1,-,2,-,1,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,C,Riso Scotti Pavia,Pavia Villanterio,4,Bland Angelina,-,-,6.8,2,6,2,2,2,16,6,12,25,2,3,-,-,-,-,16,1,1,10,0.63,-,3
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,C,Riso Scotti Pavia,Pavia Villanterio,5,Spinato Rossana,-,-,6.1,3,1,3,3,3,2,-,1,18,-,-,-,-,-,-,5,-,1,1,0.2,-,1
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,C,Riso Scotti Pavia,Pavia Villanterio,8,Carocci Luna Veronica,L,-,-,*,*,*,*,*,-,-,-3,-,-,-,26,3,0.62,0.31,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,C,Riso Scotti Pavia,Pavia Villanterio,9,Lehtonen Riikka,-,-,5.7,6,4,1,1,1,9,3,1,13,3,-,17,1,0.76,0.35,35,2,2,8,0.23,-,1
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,C,Riso Scotti Pavia,Pavia Villanterio,10,Horvath Dora,-,-,6.2,1,5,6,6,6,11,4,1,15,-,-,15,1,0.6,0.13,47,4,5,7,0.15,-,4
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,C,Riso Scotti Pavia,Pavia Villanterio,11,Bergomi Eleonora,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,C,Riso Scotti Pavia,Pavia Villanterio,12,Tacconi Sara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,C,Riso Scotti Pavia,Pavia Villanterio,13,Poma Celeste,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,C,Riso Scotti Pavia,Pavia Villanterio,14,Caroli Sara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,1,Fernandinha Cristina Fernanda Ferreira,-,-,6.3,1,6,1,6,6,5,1,4,17,1,-,-,-,-,-,4,-,-,3,0.75,-,2
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,2,Viganò Natalia,-,-,5.5,2,1,2,1,1,13,6,2,11,1,-,33,2,0.52,0.15,34,6,2,12,0.35,-,1
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,3,Buckova Katerina,-,-,6.5,6,5,6,5,5,15,8,10,14,1,2,-,-,-,-,23,1,2,9,0.39,1,4
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,4,Valeriano Federica,-,-,-,-,-,*,*,3,1,1,1,5,-,-,7,-,0.71,0.57,5,-,-,1,0.2,-,-
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,5,Esko Saara,-,-,6.1,5,4,5,4,4,26,5,19,22,1,2,26,-,0.54,0.19,58,2,4,23,0.4,-,1
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,7,Kovacova Katarina,-,-,-,-,-,-,*,-,1,-,-,1,1,-,-,-,-,-,2,-,-,1,0.5,-,-
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,8,Matuszkova Tereza,-,-,5.5,4,3,4,3,-,7,-,-7,8,3,-,-,-,-,-,33,6,5,7,0.21,-,-
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,9,Fokkens Jettie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,10,Campanari Barbara,-,-,6.3,3,2,3,2,2,13,5,9,20,3,2,1,-,-,-,19,1,-,6,0.32,-,5
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,11,Okaka Stefania,-,-,-,-,-,*,-,-,-,-,-2,2,1,-,-,-,-,-,3,1,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,12,Rocca Elisa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,3,85,19/11/2008,20:30,189,834,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,13,Borri Maurizia,L,-,-,*,*,*,*,*,-,-,-2,-,-,-,28,2,0.79,0.39,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,C,Tena Santeramo,Santeramo,2,Jia Zhou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,C,Tena Santeramo,Santeramo,3,Swieniewicz Dorota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,C,Tena Santeramo,Santeramo,6,Capuano Paola,-,-,5.8,6,5,6,5,-,13,8,4,11,-,1,25,2,0.68,0.64,33,3,4,11,0.33,-,1
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,C,Tena Santeramo,Santeramo,7,Sangiuliano Rachele,-,-,6.1,2,1,2,1,1,8,6,2,16,2,1,-,-,-,-,8,-,1,2,0.25,3,5
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,C,Tena Santeramo,Santeramo,8,Cacciapaglia Giorgia,-,-,-,*,*,*,*,*,-,-,-,-,-,-,8,-,0.75,0.63,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,C,Tena Santeramo,Santeramo,9,Filipovics Anita,-,-,5.9,1,6,1,6,6,10,4,7,19,-,1,-,-,-,-,16,-,3,7,0.44,-,2
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,C,Tena Santeramo,Santeramo,10,Masino Serena,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,C,Tena Santeramo,Santeramo,13,Sirressi Imma,L,-,-,*,*,*,-,*,-,-,-4,-,-,-,22,4,0.73,0.64,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,C,Tena Santeramo,Santeramo,14,Tsekova Petya Lyubomirova,-,-,5.5,3,2,3,*,5,5,1,-5,9,4,-,2,-,1,0.5,21,3,2,5,0.24,1,-
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,C,Tena Santeramo,Santeramo,15,Fernandez Navarro Amaranta,-,-,6.6,5,4,5,4,4,18,1,7,18,3,-,31,-,0.87,0.77,46,4,4,17,0.37,-,1
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,C,Tena Santeramo,Santeramo,16,Orsi Toth Victoria,-,-,5.8,-,-,*,2,2,6,3,2,11,-,2,20,2,0.7,0.65,17,1,1,3,0.18,-,1
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,C,Tena Santeramo,Santeramo,17,Marulli Monica,-,C,6.3,4,3,4,3,3,16,3,11,14,-,-,-,-,-,-,26,1,2,11,0.42,2,5
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,O,Foppapedretti Bergamo,Volley Bergamo,1,Ortolani Serena,-,-,5.8,3,3,3,3,3,30,15,18,17,-,1,-,-,-,-,74,5,7,27,0.36,-,2
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,O,Foppapedretti Bergamo,Volley Bergamo,2,Merlo Enrica,L,-,-,*,*,*,*,*,-,-,-1,-,-,-,27,1,0.85,0.78,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,O,Foppapedretti Bergamo,Volley Bergamo,5,Gujska Katarzyna,-,-,6.1,-,*,6,6,6,2,-,1,11,-,-,-,-,-,-,6,-,-,2,0.33,1,-
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,O,Foppapedretti Bergamo,Volley Bergamo,6,Araki Erika,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,O,Foppapedretti Bergamo,Volley Bergamo,7,Camarda Alessandra,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,O,Foppapedretti Bergamo,Volley Bergamo,8,Barazza Jenny,-,-,6.3,2,2,2,2,2,13,8,9,23,1,3,-,-,-,-,10,1,1,5,0.5,1,5
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,O,Foppapedretti Bergamo,Volley Bergamo,9,Sorokaite Indre,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,O,Foppapedretti Bergamo,Volley Bergamo,10,Bacchi Lucia,-,-,6.3,4,4,4,4,4,11,5,1,13,1,-,28,2,0.82,0.64,38,1,5,8,0.21,1,3
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,O,Foppapedretti Bergamo,Volley Bergamo,12,Piccinini Francesca,-,C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,O,Foppapedretti Bergamo,Volley Bergamo,13,Arrighetti Valentina,-,-,6.5,5,5,5,5,5,13,1,12,14,-,-,4,-,1,0.75,14,-,1,7,0.5,-,6
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,O,Foppapedretti Bergamo,Volley Bergamo,14,Lo Bianco Eleonora,-,-,7.2,6,6,-,-,-,2,-,1,4,-,-,-,-,-,-,2,-,-,1,0.5,1,1
2008/2009,A1,Coppa_Italia,8th,1,4,86,19/11/2008,20:30,676,708,O,Foppapedretti Bergamo,Volley Bergamo,15,Del Core Antonella,-,-,5.8,1,1,1,1,1,11,3,1,29,1,3,30,2,0.7,0.63,30,5,1,8,0.27,1,-
2008/2009,A1,Coppa_Italia,8th,2,1,99,26/11/2008,20:30,300,300,C,Lines Ecocapitanata Cesena,Cesena,1,Piolanti Alice,-,-,-,3,3,3,-,-,-,-,-2,11,-,-,-,-,-,-,5,1,1,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,2,1,99,26/11/2008,20:30,300,300,C,Lines Ecocapitanata Cesena,Cesena,3,Venturi Daniela,-,-,-,*,-,*,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,2,1,99,26/11/2008,20:30,300,300,C,Lines Ecocapitanata Cesena,Cesena,5,Poggiali Federica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,2,1,99,26/11/2008,20:30,300,300,C,Lines Ecocapitanata Cesena,Cesena,6,Mazzoni Claudia,L,-,-,*,*,-,-,-,-,-,-1,-,-,-,18,1,0.83,0.5,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,2,1,99,26/11/2008,20:30,300,300,C,Lines Ecocapitanata Cesena,Cesena,7,Leonardi Giulia,L,-,-,-,-,*,-,-,-,-,-,-,-,-,7,-,0.57,0.29,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,2,1,99,26/11/2008,20:30,300,300,C,Lines Ecocapitanata Cesena,Cesena,8,Musti De Gennaro Lulama,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008/2009,A1,Coppa_Italia,8th,2,1,99,26/11/2008,20:30,300,300,C,Lines Ecocapitanata Cesena,Cesena,9,Ssuschke Corina,-,-,6.3,6,6,6,-,-,8,3,4,10,2,-,-,-,-,-,13,1,1,6,0.46,-,2
2008/2009,A1,Coppa_Italia,8th,2,1,99,26/11/2008,20:30,300,300,C,Lines Ecocapitanata Cesena,Cesena,10,Usic Senna,-,-,6.1,2,2,2,-,-,12,3,4,10,1,1,35,2,0.74,0.4,19,1,4,9,0.47,-,2
2008/2009,A1,Coppa_Italia,8th,2,1,99,26/11/2008,20:30,300,300,C,Lines Ecocapitanata Cesena,Cesena,11,Mifkova Darina,-,-,6.7,-,-,5,-,-,3,1,1,5,-,1,2,1,0.5,0.5,5,-,1,1,0.2,-,1
2008/2009,A1,Coppa_Italia,8th,2,1,99,26/11/2008,20:30,300,300,C,Lines Ecocapitanata Cesena,Cesena,12,Swiderek Anna,-,-,5.4,1,1,1,-,-,1,-,-,10,1,-,-,-,-,-,4,-,-,1,0.25,-,-
