Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2015/2016,A1,Regular_Season,1st,1,-,5,25/10/2015,17:00,1905,12600,O,Cucine Lube Banca Marche Civitanova,Lube,3,2,4,11,20,24,8,16,21,26,8,15,19,23,7,16,21,25,8,16,21,25,3,12,17,18,8,16,21,25,4,10,18,20,5,10,12,15,1,5,5,9,77,32,12,111,14,7,78,9,0.47,0.26,120,3,9,61,0.51,-,9
2015/2016,A1,Regular_Season,1st,1,-,6,25/10/2015,18:00,2446,15191,C,LPR Piacenza,Piacenza,3,0,8,16,21,25,6,11,17,17,8,14,21,25,6,16,19,21,8,16,21,25,6,11,13,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,24,33,74,8,3,50,2,0.64,0.52,87,3,6,47,0.54,-,8
2015/2016,A1,Regular_Season,1st,1,-,6,25/10/2015,18:00,2446,15191,O,Revivre Milano,Milano Power,0,3,6,11,17,17,8,16,21,25,6,16,19,21,8,14,21,25,6,11,13,16,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,10,-1,55,5,2,66,3,0.44,0.32,87,10,8,34,0.39,-,6
2015/2016,A1,Regular_Season,1st,2,-,7,1/11/2015,18:00,3131,19357,C,Diatec Trentino,Trento,3,1,8,16,21,25,4,10,10,15,8,16,21,25,6,14,19,22,3,10,19,23,8,16,21,25,6,16,21,25,8,15,19,23,-,-,-,-,-,-,-,-,71,29,21,97,11,7,72,5,0.65,0.4,107,4,11,53,0.5,-,11
2015/2016,A1,Regular_Season,1st,2,-,7,1/11/2015,18:00,3131,19357,O,Tonazzo Padova,Padova,1,3,4,10,10,15,8,16,21,25,6,14,19,22,8,16,21,25,8,16,21,25,3,10,19,23,8,15,19,23,6,16,21,25,-,-,-,-,-,-,-,-,70,23,21,86,14,3,86,9,0.52,0.27,117,8,11,56,0.48,-,11
2015/2016,A1,Regular_Season,1st,2,-,8,1/11/2015,18:00,3652,31674,C,Calzedonia Verona,Verona,0,3,4,15,16,19,8,16,21,25,2,9,14,17,8,16,21,25,3,14,16,17,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,9,-3,55,10,1,58,8,0.28,0.24,75,3,6,28,0.37,-,5
2015/2016,A1,Regular_Season,1st,2,-,8,1/11/2015,18:00,3652,31674,O,DHL Modena,Modena,3,0,8,16,21,25,4,15,16,19,8,16,21,25,2,9,14,17,8,16,21,25,3,14,16,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,30,25,72,14,8,45,4,0.44,0.4,81,4,5,47,0.58,-,6
2015/2016,A1,Regular_Season,1st,2,-,9,1/11/2015,18:00,1343,5900,C,Revivre Milano,Milano Power,0,3,6,10,11,14,8,16,21,25,6,14,16,19,8,16,21,25,7,16,20,22,8,14,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,9,-7,57,11,2,61,1,0.57,0.39,90,9,10,29,0.32,-,6
2015/2016,A1,Regular_Season,1st,2,-,9,1/11/2015,18:00,1343,5900,O,Sir Safety Conad Perugia,Perugia,3,0,8,16,21,25,6,10,11,14,8,16,21,25,6,14,16,19,8,14,21,25,7,16,20,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,20,9,73,11,-,46,3,0.5,0.35,87,7,6,42,0.48,-,10
2015/2016,A1,Regular_Season,1st,2,-,10,1/11/2015,18:00,1213,5428,C,Ninfa Latina,Latina,3,2,7,16,21,25,8,13,19,23,6,13,16,25,8,16,21,27,8,16,21,25,7,9,12,17,8,14,21,23,7,16,20,25,2,9,12,15,5,10,11,13,82,34,20,112,15,7,90,6,0.56,0.23,138,6,9,57,0.41,-,18
2015/2016,A1,Regular_Season,1st,2,-,10,1/11/2015,18:00,1213,5428,O,Gi Group Monza,Monza Vero Volley,2,3,8,13,19,23,7,16,21,25,8,16,21,27,6,13,16,25,7,9,12,17,8,16,21,25,7,16,20,25,8,14,21,23,5,10,11,13,2,9,12,15,74,29,-6,104,14,5,97,12,0.58,0.19,149,11,18,60,0.4,-,9
2015/2016,A1,Regular_Season,1st,2,-,11,1/11/2015,18:00,3388,30447,C,Cucine Lube Banca Marche Civitanova,Lube,3,1,8,16,21,25,,9,13,18,8,15,17,21,6,16,21,25,7,16,21,25,8,10,12,17,8,16,21,25,6,12,14,20,-,-,-,-,-,-,-,-,73,30,27,94,17,4,67,8,0.61,0.31,110,5,6,62,0.56,-,7
2015/2016,A1,Regular_Season,1st,2,-,11,1/11/2015,18:00,3388,30447,O,LPR Piacenza,Piacenza,1,3,,9,13,18,8,16,21,25,6,16,21,25,8,15,17,21,8,10,12,17,7,16,21,25,6,12,14,20,8,16,21,25,-,-,-,-,-,-,-,-,55,17,4,81,14,6,77,11,0.48,0.22,99,3,7,43,0.43,-,6
2015/2016,A1,Regular_Season,1st,2,-,12,3/11/2015,20:30,1355,4032,C,Exprivia Molfetta,Molfetta,3,0,8,16,21,25,7,10,13,16,6,16,21,25,8,14,17,17,7,16,19,30,8,13,21,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,25,19,79,12,3,50,8,0.58,0.3,76,7,4,44,0.58,-,11
2015/2016,A1,Regular_Season,1st,2,-,12,3/11/2015,20:30,1355,4032,O,CMC Romagna,Ravenna Robur,0,3,7,10,13,16,8,16,21,25,8,14,17,17,6,16,21,25,8,13,21,28,7,16,19,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,11,-11,62,12,5,67,6,0.57,0.37,88,7,11,31,0.35,-,4
2015/2016,A1,Regular_Season,1st,3,-,13,8/11/2015,18:00,1424,5483,C,Exprivia Molfetta,Molfetta,2,3,8,13,19,22,7,16,21,25,7,16,21,25,8,12,18,22,5,9,13,19,8,16,21,25,8,16,21,25,6,10,17,20,5,10,11,14,4,9,12,16,76,28,18,105,18,9,88,6,0.61,0.38,126,9,13,57,0.45,-,10
2015/2016,A1,Regular_Season,1st,3,-,13,8/11/2015,18:00,1424,5483,O,Calzedonia Verona,Verona,3,2,7,16,21,25,8,13,19,22,8,12,18,22,7,16,21,25,8,16,21,25,5,9,13,19,6,10,17,20,8,16,21,25,4,9,12,16,5,10,11,14,79,34,11,108,20,6,87,9,0.52,0.32,121,7,10,60,0.5,-,13
2015/2016,A1,Regular_Season,1st,3,-,14,8/11/2015,18:00,2821,23757,C,DHL Modena,Modena,3,0,8,16,21,25,2,9,13,15,8,16,21,25,4,10,17,21,8,16,21,25,6,7,9,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,30,28,73,12,8,39,3,0.64,0.31,74,1,4,44,0.59,-,6
2015/2016,A1,Regular_Season,1st,3,-,14,8/11/2015,18:00,2821,23757,O,Revivre Milano,Milano Power,0,3,2,9,13,15,8,16,21,25,4,10,17,21,8,16,21,25,6,7,9,12,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,6,-18,49,10,1,61,12,0.51,0.3,76,7,6,28,0.37,-,4
2015/2016,A1,Regular_Season,1st,3,-,15,8/11/2015,18:00,2221,14844,C,LPR Piacenza,Piacenza,1,3,8,16,21,25,6,9,12,17,8,16,20,23,7,14,21,25,3,10,12,15,8,16,21,25,8,16,21,23,7,15,20,25,-,-,-,-,-,-,-,-,62,15,6,87,17,1,75,6,0.39,0.29,99,6,9,53,0.54,-,8
2015/2016,A1,Regular_Season,1st,3,-,15,8/11/2015,18:00,2221,14844,O,Tonazzo Padova,Padova,3,1,6,9,12,17,8,16,21,25,7,14,21,25,8,16,20,23,8,16,21,25,3,10,12,15,7,15,20,25,8,16,21,23,-,-,-,-,-,-,-,-,68,22,9,91,16,3,70,5,0.56,0.41,112,7,8,56,0.5,-,9
2015/2016,A1,Regular_Season,1st,3,-,16,8/11/2015,18:00,2821,24998,C,Cucine Lube Banca Marche Civitanova,Lube,3,2,4,16,21,25,8,14,18,20,8,16,19,23,5,14,21,25,8,16,20,23,6,13,21,25,8,16,21,25,7,14,20,23,5,9,12,15,3,10,10,11,84,28,-,110,19,3,100,9,0.62,0.34,149,10,21,70,0.47,-,11
2015/2016,A1,Regular_Season,1st,3,-,16,8/11/2015,18:00,2821,24998,O,Ninfa Latina,Latina,2,3,8,14,18,20,4,16,21,25,5,14,21,25,8,16,19,23,6,13,21,25,8,16,20,23,7,14,20,23,8,16,21,25,3,10,10,11,5,9,12,15,71,19,12,105,5,3,91,5,0.52,0.2,119,12,11,47,0.39,-,21
2015/2016,A1,Regular_Season,1st,3,-,17,8/11/2015,17:00,2788,17598,C,Sir Safety Conad Perugia,Perugia,3,1,8,16,21,25,7,15,20,22,8,15,17,20,6,16,21,25,8,15,21,27,6,16,20,25,8,16,21,25,2,7,12,13,-,-,-,-,-,-,-,-,74,26,18,96,16,2,73,4,0.55,0.33,135,3,14,64,0.47,-,8
2015/2016,A1,Regular_Season,1st,3,-,17,8/11/2015,17:00,2788,17598,O,Diatec Trentino,Trento,1,3,7,15,20,22,8,16,21,25,6,16,21,25,8,15,17,20,6,16,20,25,8,15,21,27,2,7,12,13,8,16,21,25,-,-,-,-,-,-,-,-,63,20,-1,86,13,4,80,6,0.6,0.4,126,8,8,45,0.36,-,14
2015/2016,A1,Regular_Season,1st,3,-,18,8/11/2015,18:00,1436,2608,C,Gi Group Monza,Monza Vero Volley,1,3,8,12,20,26,4,16,21,28,8,15,21,23,4,16,20,25,8,16,21,25,7,12,19,22,7,12,18,19,8,16,21,25,-,-,-,-,-,-,-,-,68,27,1,94,15,6,80,11,0.49,0.24,104,9,8,49,0.47,-,13
2015/2016,A1,Regular_Season,1st,3,-,18,8/11/2015,18:00,1436,2608,O,CMC Romagna,Ravenna Robur,3,1,4,16,21,28,8,12,20,26,4,16,20,25,8,15,21,23,7,12,19,22,8,16,21,25,8,16,21,25,7,12,18,19,-,-,-,-,-,-,-,-,74,28,12,98,18,6,79,8,0.65,0.47,113,7,13,60,0.53,-,8
2015/2016,A1,Regular_Season,1st,4,-,19,11/11/2015,20:30,907,2058,C,Revivre Milano,Milano Power,2,3,4,12,19,23,8,16,21,25,8,16,21,25,6,13,17,22,6,16,21,22,8,14,18,25,8,16,21,25,4,7,13,17,4,8,9,10,5,10,12,15,72,22,11,106,17,6,87,4,0.57,0.36,115,8,11,55,0.48,-,11
2015/2016,A1,Regular_Season,1st,4,-,19,11/11/2015,20:30,907,2058,O,Exprivia Molfetta,Molfetta,3,2,8,16,21,25,4,12,19,23,6,13,17,22,8,16,21,25,8,14,18,25,6,16,21,22,4,7,13,17,8,16,21,25,5,10,12,15,4,8,9,10,78,27,17,103,16,4,88,6,0.43,0.3,124,14,11,63,0.51,-,11
2015/2016,A1,Regular_Season,1st,4,-,20,12/11/2015,20:30,2565,15851,C,Diatec Trentino,Trento,3,0,8,16,21,25,6,15,16,21,8,16,21,25,5,11,15,18,8,16,21,25,2,9,12,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,23,21,73,9,6,45,4,0.58,0.36,68,3,8,40,0.59,-,7
2015/2016,A1,Regular_Season,1st,4,-,20,12/11/2015,20:30,2565,15851,O,LPR Piacenza,Piacenza,0,3,6,15,16,21,8,16,21,25,5,11,15,18,8,16,21,25,2,9,12,14,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,12,-11,55,10,3,64,7,0.52,0.19,74,11,7,29,0.39,-,8
2015/2016,A1,Regular_Season,1st,4,-,21,11/11/2015,20:30,2021,8296,C,Tonazzo Padova,Padova,1,3,8,15,20,22,7,16,21,25,8,16,21,25,6,14,15,16,4,6,9,10,8,16,21,25,8,16,21,23,5,11,18,25,-,-,-,-,-,-,-,-,56,19,-4,81,13,2,76,6,0.51,0.24,107,8,16,42,0.39,-,12
2015/2016,A1,Regular_Season,1st,4,-,21,11/11/2015,20:30,2021,8296,O,Cucine Lube Banca Marche Civitanova,Lube,3,1,7,16,21,25,8,15,20,22,6,14,15,16,8,16,21,25,8,16,21,25,4,6,9,10,5,11,18,25,8,16,21,23,-,-,-,-,-,-,-,-,67,30,12,90,14,6,68,2,0.71,0.44,108,9,12,45,0.42,-,16
2015/2016,A1,Regular_Season,1st,4,-,22,11/11/2015,20:30,1274,7096,C,CMC Romagna,Ravenna Robur,1,3,8,14,16,20,2,16,21,25,4,12,17,18,8,16,21,25,8,16,21,25,4,12,20,23,6,12,17,21,8,16,21,25,-,-,-,-,-,-,-,-,62,27,-1,85,9,6,81,8,0.49,0.23,125,8,11,49,0.39,-,7
2015/2016,A1,Regular_Season,1st,4,-,22,11/11/2015,20:30,1274,7096,O,Sir Safety Conad Perugia,Perugia,3,1,2,16,21,25,8,14,16,20,8,16,21,25,4,12,17,18,4,12,20,23,8,16,21,25,8,16,21,25,6,12,17,21,-,-,-,-,-,-,-,-,77,33,17,97,16,8,76,6,0.47,0.13,119,6,7,58,0.49,-,11
2015/2016,A1,Regular_Season,1st,4,-,23,11/11/2015,20:30,2420,7615,C,Gi Group Monza,Monza Vero Volley,1,3,8,16,21,25,4,11,19,23,3,8,11,18,8,16,21,25,8,16,17,20,7,15,21,25,7,13,15,17,8,16,21,25,-,-,-,-,-,-,-,-,53,20,-8,81,10,5,81,13,0.47,0.36,91,12,5,36,0.4,-,12
2015/2016,A1,Regular_Season,1st,4,-,23,11/11/2015,20:30,2420,7615,O,DHL Modena,Modena,3,1,4,11,19,23,8,16,21,25,8,16,21,25,3,8,11,18,7,15,21,25,8,16,17,20,8,16,21,25,7,13,15,17,-,-,-,-,-,-,-,-,71,28,12,97,16,7,71,6,0.59,0.38,113,10,12,59,0.52,-,5
2015/2016,A1,Regular_Season,1st,4,-,24,4/11/2015,20:30,1304,4164,C,Ninfa Latina,Latina,0,3,6,16,21,23,8,14,20,25,8,14,17,21,6,16,21,25,8,13,20,22,5,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,16,2,68,14,2,62,7,0.39,0.1,95,3,5,38,0.4,-,8
2015/2016,A1,Regular_Season,1st,4,-,24,4/11/2015,20:30,1304,4164,O,Calzedonia Verona,Verona,3,0,8,14,20,25,6,16,21,23,6,16,21,25,8,14,17,21,5,16,21,25,8,13,20,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,23,15,73,11,6,54,3,0.63,0.2,96,3,8,44,0.46,-,5
2015/2016,A1,Regular_Season,1st,5,-,25,15/11/2015,18:00,1648,11942,C,CMC Romagna,Ravenna Robur,0,3,6,12,16,22,8,16,21,25,8,12,17,19,4,16,21,25,8,12,18,21,7,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,11,2,64,14,1,60,6,0.38,0.2,95,4,5,38,0.4,-,7
2015/2016,A1,Regular_Season,1st,5,-,25,15/11/2015,18:00,1648,11942,O,Diatec Trentino,Trento,3,0,8,16,21,25,6,12,16,22,4,16,21,25,8,12,17,19,7,16,21,25,8,12,18,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,20,16,73,13,6,50,1,0.62,0.42,90,2,7,44,0.49,-,5
2015/2016,A1,Regular_Season,1st,5,-,26,15/11/2015,17:00,3081,27436,C,DHL Modena,Modena,3,0,8,16,21,25,7,12,17,20,8,16,21,25,4,11,16,20,5,13,20,25,8,16,21,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,19,13,73,11,2,55,5,0.55,0.35,74,4,2,48,0.65,-,6
2015/2016,A1,Regular_Season,1st,5,-,26,15/11/2015,17:00,3081,27436,O,Ninfa Latina,Latina,0,3,7,12,17,20,8,16,21,25,4,11,16,20,8,16,21,25,8,16,21,23,5,13,20,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,10,-3,65,10,3,62,4,0.4,0.24,80,9,6,40,0.5,-,2
2015/2016,A1,Regular_Season,1st,5,-,27,15/11/2015,12:00,2139,14029,C,Calzedonia Verona,Verona,3,1,8,16,20,25,5,15,21,23,8,16,21,25,5,11,13,15,6,10,16,20,8,16,21,25,6,14,17,25,8,16,21,23,-,-,-,-,-,-,-,-,69,28,16,94,16,8,70,5,0.33,0.19,100,8,9,50,0.5,-,11
2015/2016,A1,Regular_Season,1st,5,-,27,15/11/2015,12:00,2139,14029,O,LPR Piacenza,Piacenza,1,3,5,15,21,23,8,16,20,25,5,11,13,15,8,16,21,25,8,16,21,25,6,10,16,20,8,16,21,23,6,14,17,25,-,-,-,-,-,-,-,-,60,22,4,87,17,5,78,8,0.29,0.21,99,7,11,46,0.46,-,9
2015/2016,A1,Regular_Season,1st,5,-,28,15/11/2015,18:00,3696,26476,C,Sir Safety Conad Perugia,Perugia,0,3,5,11,14,16,8,16,21,25,8,14,18,22,7,16,21,25,8,16,20,22,5,15,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,11,-2,62,11,3,61,6,0.52,0.21,81,8,7,35,0.43,-,3
2015/2016,A1,Regular_Season,1st,5,-,28,15/11/2015,18:00,3696,26476,O,Cucine Lube Banca Marche Civitanova,Lube,3,0,8,16,21,25,5,11,14,16,7,16,21,25,8,14,18,22,5,15,21,25,8,16,20,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,19,15,73,12,5,51,4,0.61,0.37,77,4,3,38,0.49,-,7
2015/2016,A1,Regular_Season,1st,5,-,29,15/11/2015,18:00,2034,4493,C,Exprivia Molfetta,Molfetta,3,0,8,16,21,25,4,14,16,16,5,13,20,26,8,16,21,24,5,14,21,25,8,16,19,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,22,18,74,17,6,55,1,0.58,0.35,92,6,5,46,0.5,-,8
2015/2016,A1,Regular_Season,1st,5,-,29,15/11/2015,18:00,2034,4493,O,Tonazzo Padova,Padova,0,3,4,14,16,16,8,16,21,25,8,16,21,24,5,13,20,26,8,16,19,22,5,14,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,10,-5,64,9,1,57,6,0.47,0.26,74,6,8,30,0.41,-,5
2015/2016,A1,Regular_Season,1st,5,-,30,17/11/2015,20:30,2158,2514,C,Revivre Milano,Milano Power,1,3,4,13,20,22,8,16,21,25,8,16,21,25,6,15,18,19,8,14,15,20,7,16,21,25,8,16,20,23,7,14,21,25,-,-,-,-,-,-,-,-,74,23,13,91,13,9,85,5,0.66,0.39,121,5,14,57,0.47,-,8
2015/2016,A1,Regular_Season,1st,5,-,30,17/11/2015,20:30,2158,2514,O,Gi Group Monza,Monza Vero Volley,3,1,8,16,21,25,4,13,20,22,6,15,18,19,8,16,21,25,7,16,21,25,8,14,15,20,7,14,21,25,8,16,20,23,-,-,-,-,-,-,-,-,74,29,15,93,8,5,78,9,0.54,0.26,110,8,8,55,0.5,-,14
2015/2016,A1,Regular_Season,1st,6,-,31,22/11/2015,18:00,4123,42178,C,Diatec Trentino,Trento,3,2,6,16,21,25,8,15,20,23,7,12,17,19,8,16,21,25,8,13,19,21,7,16,21,25,8,16,21,25,3,9,16,20,5,10,12,15,3,6,6,10,71,26,13,105,19,8,80,5,0.63,0.24,115,7,9,51,0.44,-,12
2015/2016,A1,Regular_Season,1st,6,-,31,22/11/2015,18:00,4123,42178,O,DHL Modena,Modena,2,3,8,15,20,23,6,16,21,25,8,16,21,25,7,12,17,19,7,16,21,25,8,13,19,21,3,9,16,20,8,16,21,25,3,6,6,10,5,10,12,15,76,25,6,103,23,3,86,9,0.55,0.22,124,10,12,64,0.52,-,9
2015/2016,A1,Regular_Season,1st,6,-,32,22/11/2015,18:00,2353,14825,C,LPR Piacenza,Piacenza,1,3,8,15,20,25,6,16,21,23,8,14,18,22,6,16,21,25,6,14,18,21,8,16,21,25,8,14,18,22,7,16,21,25,-,-,-,-,-,-,-,-,68,17,3,91,15,4,85,9,0.46,0.38,107,5,12,54,0.5,-,10
2015/2016,A1,Regular_Season,1st,6,-,32,22/11/2015,18:00,2353,14825,O,CMC Romagna,Ravenna Robur,3,1,6,16,21,23,8,15,20,25,6,16,21,25,8,14,18,22,8,16,21,25,6,14,18,21,7,16,21,25,8,14,18,22,-,-,-,-,-,-,-,-,77,25,18,97,12,7,76,6,0.51,0.46,106,10,10,58,0.55,-,12
2015/2016,A1,Regular_Season,1st,6,-,33,22/11/2015,17:00,3191,28587,C,Cucine Lube Banca Marche Civitanova,Lube,3,0,4,16,21,25,8,11,17,22,8,16,21,25,7,11,17,21,8,16,21,25,4,12,17,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,24,16,73,8,4,56,7,0.45,0.21,83,4,9,40,0.48,-,12
2015/2016,A1,Regular_Season,1st,6,-,33,22/11/2015,17:00,3191,28587,O,Calzedonia Verona,Verona,0,3,8,11,17,22,4,16,21,25,7,11,17,21,8,16,21,25,4,12,17,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,21,-7,65,9,2,65,7,0.51,0.2,97,7,12,38,0.39,-,9
