Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2015/2016,A2,Conad Reggio Emilia,15,MARCHIANI Manuele,Setter,1989,185,AN,ITA,-,-
2015/2016,A2,Conad Reggio Emilia,16,MORGESE Davide,Libero,1996,170,RE,ITA,-,-
2015/2016,A2,Conad Reggio Emilia,18,DOUGLAS-POWELL Thomas Ewen,Spiker,1992,194,AUS,AUS,-,-
2015/2016,A2,Emma Villas Siena,1,DELLA VOLPE Ferdinando,Spiker,1996,197,SI,ITA,-,-
2015/2016,A2,Emma Villas Siena,2,FANTAUZZO Leonardo,Libero,1997,180,AR,ITA,-,-
2015/2016,A2,Emma Villas Siena,3,DI MARCO Andrea,Middleblocker,1982,200,PG,ITA,from 06/11/2015,-
2015/2016,A2,Emma Villas Siena,4,MAJDAK Mladen,Spiker,1981,201,SRB,SRB,from 23/10/2015,-
2015/2016,A2,Emma Villas Siena,5,SCAPPATICCIO Mario,Setter,1974,180,NA,ITA,-,-
2015/2016,A2,Emma Villas Siena,6,RAFFAELLI Giacomo,Spiker,1995,194,GR,ITA,-,-
2015/2016,A2,Emma Villas Siena,7,TAMBURO Vincenzo,Spiker,1985,200,FI,ITA,from 19/11/2015,coming from Materdominivolley.it Castellana Grotte
2015/2016,A2,Emma Villas Siena,8,PISTOLESI Matteo,Setter,1995,194,TO,ITA,-,-
2015/2016,A2,Emma Villas Siena,9,BORTOLOZZO Matteo,Middleblocker,1989,200,PD,ITA,-,-
2015/2016,A2,Emma Villas Siena,10,MENGOZZI Daniele,Spiker,1987,194,FC,ITA,from 26/10/2015,-
2015/2016,A2,Emma Villas Siena,11,BRAGA Roberto,Middleblocker,1984,204,PD,ITA,-,-
2015/2016,A2,Emma Villas Siena,12,SNIPPE Jan Willem,Spiker,1986,200,NED,NED,-,-
2015/2016,A2,Emma Villas Siena,13,MARCHISIO Andrea,Libero,1990,186,CN,ITA,-,-
2015/2016,A2,Emma Villas Siena,14,NODA BLANCO Sergio,Spiker,1987,190,CUB,ESP,from 08/01/2016,-
2015/2016,A2,Emma Villas Siena,14,MARIC Goran,Spiker,1981,204,SRB,SRB,from 26/10/2015 to 08/01/2016,-
2015/2016,A2,Emma Villas Siena,15,GRANITO Matteo,Middleblocker,1989,196,CB,ITA,from 07/12/2015,-
2015/2016,A2,Emma Villas Siena,18,GRASSANO Michele,Spiker,1986,196,FG,ITA,until 25/11/2015,-
2015/2016,A2,Globo Banca Popolare del Frusinate Sora,1,FABRONI Marco,Setter,1981,190,VA,ITA,-,-
2015/2016,A2,Globo Banca Popolare del Frusinate Sora,2,CORSETTI Marco,Libero,1994,192,FR,ITA,until 30/11/2015,-
2015/2016,A2,Globo Banca Popolare del Frusinate Sora,3,MARIANO Romolo,Spiker,1991,190,BG,ITA,-,-
2015/2016,A2,Globo Banca Popolare del Frusinate Sora,4,FESTI Roberto,Middleblocker,1994,202,TN,ITA,-,-
2015/2016,A2,Globo Banca Popolare del Frusinate Sora,6,LUCARELLI Marco,Spiker,1996,190,FR,ITA,-,-
2015/2016,A2,Globo Banca Popolare del Frusinate Sora,7,SANTUCCI Marco,Libero,1983,189,CB,ITA,-,-
2015/2016,A2,Globo Banca Popolare del Frusinate Sora,8,BACCA Daniel,Spiker,1990,192,LE,ITA,-,-
2015/2016,A2,Globo Banca Popolare del Frusinate Sora,9,ROSSO Mattia,Spiker,1985,198,CN,ITA,-,-
2015/2016,A2,Globo Banca Popolare del Frusinate Sora,10,HOOGENDOORN Sjoerd,Spiker,1991,198,NED,NED,from 10/09/2015,-
2015/2016,A2,Globo Banca Popolare del Frusinate Sora,11,BUZZELLI Pierlorenzo,Spiker,1990,193,AQ,ITA,-,-
2015/2016,A2,Globo Banca Popolare del Frusinate Sora,12,GIGLIOLI Emiliano,Middleblocker,1985,195,SV,ITA,-,-
2015/2016,A2,Globo Banca Popolare del Frusinate Sora,13,MARRAZZO Federico,Setter,1994,190,RM,ITA,-,-
2015/2016,A2,Globo Banca Popolare del Frusinate Sora,14,MAUTI Pierpaolo,Spiker,1995,190,FR,ITA,-,-
2015/2016,A2,Globo Banca Popolare del Frusinate Sora,15,SPERANDIO Matteo,Middleblocker,1992,199,TV,ITA,-,-
2015/2016,A2,Globo Scarabeo Civita Castellana,1,CESARINI Andrea,Libero,1987,180,RM,ITA,-,-
2015/2016,A2,Globo Scarabeo Civita Castellana,2,TESTALEPRE Simone,Spiker,1996,182,VT,ITA,-,-
2015/2016,A2,Globo Scarabeo Civita Castellana,3,PAOLUCCI Adriano,Setter,1979,190,RM,ITA,-,-
2015/2016,A2,Globo Scarabeo Civita Castellana,5,DA SILVA COSTA Paulo Victor,Spiker,1986,198,BRA,BRA,-,-
2015/2016,A2,Globo Scarabeo Civita Castellana,7,TATARU Catalin Julian,Spiker,1993,208,RM,ITA,-,-
2015/2016,A2,Globo Scarabeo Civita Castellana,8,MARINELLI Michele,Spiker,1992,194,RM,ITA,-,-
2015/2016,A2,Globo Scarabeo Civita Castellana,9,SACRIPANTI Mauro,Spiker,1998,185,RM,ITA,-,-
2015/2016,A2,Globo Scarabeo Civita Castellana,10,SANTILLI Giulio,Middleblocker,1994,198,PG,ITA,-,-
2015/2016,A2,Globo Scarabeo Civita Castellana,11,RAU Giancarlo,Middleblocker,1989,197,MO,ITA,-,-
2015/2016,A2,Globo Scarabeo Civita Castellana,12,MARSILI Sebastiano,Setter,1996,181,TV,ITA,-,-
2015/2016,A2,Globo Scarabeo Civita Castellana,13,DE MATTEIS Davide,Spiker,1989,202,GR,ITA,-,-
2015/2016,A2,Globo Scarabeo Civita Castellana,16,PULITI Leonardo,Spiker,1991,199,TR,ITA,-,-
2015/2016,A2,Globo Scarabeo Civita Castellana,17,ALBORGHETTI Paolo,Middleblocker,1987,195,BG,ITA,-,-
2015/2016,A2,Globo Scarabeo Civita Castellana,18,MENICALI Michael,Middleblocker,1990,203,TO,ITA,-,-
2015/2016,A2,Materdominivolley.it Castellana Grotte,1,BULFON Andrea,Spiker,1996,194,TS,ITA,-,-
2015/2016,A2,Materdominivolley.it Castellana Grotte,2,RATANO Antonio,Libero,1997,180,LE,ITA,-,-
2015/2016,A2,Materdominivolley.it Castellana Grotte,3,GARGIULO Giovanni Maria,Middleblocker,1999,206,NA,ITA,-,-
2015/2016,A2,Materdominivolley.it Castellana Grotte,4,LATORRE Pietro Luca,Setter,1994,183,TA,ITA,-,-
2015/2016,A2,Materdominivolley.it Castellana Grotte,5,NERO Alessandro,Libero,1997,180,RM,ITA,-,-
2015/2016,A2,Materdominivolley.it Castellana Grotte,6,PRIMAVERA Giovanni,Libero,1992,186,BA,ITA,from 12/12/2015,coming from Maury's Ittoiana Assicurazioni Tuscania
2015/2016,A2,Materdominivolley.it Castellana Grotte,7,SCOPELLITI Simone,Middleblocker,1994,205,RC,ITA,-,-
2015/2016,A2,Materdominivolley.it Castellana Grotte,8,PRIMAVERA Alessandro,Spiker,1995,193,BA,ITA,-,-
2015/2016,A2,Materdominivolley.it Castellana Grotte,9,DE SERIO Michele,Middleblocker,1996,195,BA,ITA,-,-
2015/2016,A2,Materdominivolley.it Castellana Grotte,10,TARTAGLIONE Simmaco,Spiker,1994,197,CE,ITA,-,-
2015/2016,A2,Materdominivolley.it Castellana Grotte,11,GALAVERNA Andrea,Spiker,1994,195,CN,ITA,from 27/11/2015,coming from Revivre Milano
2015/2016,A2,Materdominivolley.it Castellana Grotte,11,TAMBURO Vincenzo,Spiker,1985,200,FI,ITA,until 18/11/2015,transferred to Emma Villas Siena
2015/2016,A2,Materdominivolley.it Castellana Grotte,12,PEDRON Matteo,Setter,1992,189,PD,ITA,-,-
2015/2016,A2,Materdominivolley.it Castellana Grotte,13,BONETTI Lorenzo,Spiker,1988,197,BG,ITA,-,-
2015/2016,A2,Materdominivolley.it Castellana Grotte,14,GIOSA Alessandro,Middleblocker,1977,198,TA,ITA,-,-
2015/2016,A2,Materdominivolley.it Castellana Grotte,15,NTOTILA Floride,Spiker,1997,189,PN,ITA,-,-
2015/2016,A2,Maury's Italiana Assicurazioni Tuscania,1,ANSELMI Cristian,Spiker,1996,198,VT,ITA,-,-
2015/2016,A2,Maury's Italiana Assicurazioni Tuscania,3,CALONICO Lorenzo,Middleblocker,1981,201,AQ,ITA,-,-
2015/2016,A2,Maury's Italiana Assicurazioni Tuscania,4,STRAINO Simone,Libero,1997,186,RM,ITA,-,-
2015/2016,A2,Maury's Italiana Assicurazioni Tuscania,5,HUELLER Andrea,Setter,1996,182,TN,ITA,-,-
2015/2016,A2,Maury's Italiana Assicurazioni Tuscania,6,BONAMI Federico,Libero,1993,183,FI,ITA,from 06/11/2015,-
2015/2016,A2,Maury's Italiana Assicurazioni Tuscania,6,PRIMAVERA Giovanni,Libero,1992,186,BA,ITA,until 11/12/2015,transferred to Materdominivolley.it Castellana Grotte
2015/2016,A2,Maury's Italiana Assicurazioni Tuscania,7,VITANGELI Simone,Middleblocker,1986,198,VT,ITA,-,-
2015/2016,A2,Maury's Italiana Assicurazioni Tuscania,8,OTTAVIANI Giuseppe,Spiker,1991,196,VT,ITA,-,-
2015/2016,A2,Maury's Italiana Assicurazioni Tuscania,9,MRDAK Milija,Spiker,1991,200,SRB,SRB,-,-
2015/2016,A2,Maury's Italiana Assicurazioni Tuscania,10,MAZZON Riccardo,Spiker,1996,199,PD,ITA,-,-
2015/2016,A2,Maury's Italiana Assicurazioni Tuscania,11,MONOPOLI Natale,Setter,1975,183,VE,ITA,-,-
2015/2016,A2,Maury's Italiana Assicurazioni Tuscania,12,PIERI Simone,Libero,1996,185,VT,ITA,-,-
2015/2016,A2,Maury's Italiana Assicurazioni Tuscania,13,SHAVRAK Dmitriy,Spiker,1991,203,UKR,UKR,-,-
2015/2016,A2,Maury's Italiana Assicurazioni Tuscania,14,ESPOSITO Davide,Middleblocker,1995,203,CN,ITA,-,-
2015/2016,A2,Sieco Service Ortona,1,FIORE Alessio,Spiker,1982,196,TA,ITA,-,-
2015/2016,A2,Sieco Service Ortona,2,SIMONI Michele,Middleblocker,1990,193,RM,ITA,-,-
2015/2016,A2,Sieco Service Ortona,3,GUIDONE Matteo,Middleblocker,1987,200,PE,ITA,-,-
2015/2016,A2,Sieco Service Ortona,4,CECCOLI Edgardo,Spiker,1998,183,PE,ITA,from 11/12/2015,-
2015/2016,A2,Sieco Service Ortona,5,MATRICARDI Mattia,Setter,1989,185,CH,ITA,-,-
2015/2016,A2,Sieco Service Ortona,6,SESTO Nicola,Middleblocker,1987,198,CZ,ITA,-,-
2015/2016,A2,Sieco Service Ortona,7,SOONIAS Dallas,Spiker,1984,200,CAN,CAN,from 26/01/2016 to 17/03/2016,-
2015/2016,A2,Sieco Service Ortona,8,CORTINA Danilo,Libero,1987,188,CT,ITA,-,-
2015/2016,A2,Sieco Service Ortona,9,TOSCANI Alessandro,Libero,1998,175,CH,ITA,-,-
2015/2016,A2,Sieco Service Ortona,11,DI MEO Pietro,Spiker,1982,200,AQ,ITA,-,-
2015/2016,A2,Sieco Service Ortona,12,LANCI Andrea,Setter,1980,176,CH,ITA,-,-
2015/2016,A2,Sieco Service Ortona,14,PAOLETTI Matteo,Spiker,1982,203,AN,ITA,-,-
2015/2016,A2,Sieco Service Ortona,15,BORGOGNO Luca,Spiker,1993,198,CN,ITA,-,-
2015/2016,A2,Sieco Service Ortona,17,MAIORANA Domenico,Spiker,1990,187,CS,ITA,until 10/12/2015,-
2015/2016,A2,Sieco Service Ortona,18,ORSINI Renato,Spiker,1985,204,CH,ITA,-,-
2015/2016,A2,Tonno Callipo Calabria Vibo Valentia,1,PINELLI Riccardo,Setter,1991,193,MO,ITA,-,-
2015/2016,A2,Tonno Callipo Calabria Vibo Valentia,2,KORNIIENKO Stanislav,Spiker,1985,194,UKR,UKR,from 31/08/2015,-
2015/2016,A2,Tonno Callipo Calabria Vibo Valentia,3,MARRA Davide,Libero,1984,180,CS,ITA,-,-
2015/2016,A2,Tonno Callipo Calabria Vibo Valentia,4,FERRARO Raffaele,Setter,1995,190,VV,ITA,-,-
2015/2016,A2,Tonno Callipo Calabria Vibo Valentia,5,CASOLI Cristian,Spiker,1975,192,VA,ITA,-,-
2015/2016,A2,Tonno Callipo Calabria Vibo Valentia,6,DE PAOLA Antonio,Spiker,1988,192,LT,ITA,-,-
2015/2016,A2,Tonno Callipo Calabria Vibo Valentia,7,MICHALOVIC Peter,Spiker,1990,202,SVK,SVK,-,-
2015/2016,A2,Tonno Callipo Calabria Vibo Valentia,8,FORNI Marcello,Middleblocker,1980,200,MO,ITA,-,-
2015/2016,A2,Tonno Callipo Calabria Vibo Valentia,9,VEDOVOTTO Filippo,Spiker,1990,192,VE,ITA,-,-
2015/2016,A2,Tonno Callipo Calabria Vibo Valentia,10,MACCARONE Graziano,Middleblocker,1996,200,VV,ITA,-,-
2015/2016,A2,Tonno Callipo Calabria Vibo Valentia,11,CORRADO Francesco,Spiker,1997,198,KR,ITA,-,-
2015/2016,A2,Tonno Callipo Calabria Vibo Valentia,12,SARDANELLI Simone,Libero,1994,180,VV,ITA,-,-
2015/2016,A2,Tonno Callipo Calabria Vibo Valentia,16,SILVA DE ARAUJO Allan Verissimo,Spiker,1990,186,BRA,BRA,from 27/02/2016,-
2015/2016,A2,Tonno Callipo Calabria Vibo Valentia,18,PRESTA Luca,Middleblocker,1995,200,CS,ITA,-,-
2015/2016,A2,Volley Potentino Potenza Picena,1,CAVUTO Oreste,Spiker,1996,199,CH,ITA,-,-
2015/2016,A2,Volley Potentino Potenza Picena,2,CODARIN Lorenzo,Middleblocker,1996,199,UD,ITA,-,-
2015/2016,A2,Volley Potentino Potenza Picena,4,PIEROTTI Marco,Spiker,1996,193,PU,ITA,-,-
2015/2016,A2,Volley Potentino Potenza Picena,5,PARTENIO Pier Paolo,Setter,1993,197,MC,ITA,-,-
2015/2016,A2,Volley Potentino Potenza Picena,6,MISCIO Emanuele,Setter,1982,186,AR,ITA,-,-
2015/2016,A2,Volley Potentino Potenza Picena,7,CRISTOFALETTI Mirco,Spiker,1996,194,TN,ITA,-,-
2015/2016,A2,Volley Potentino Potenza Picena,8,CALISTRI Bernardo,Spiker,1993,188,MC,ITA,-,-
2015/2016,A2,Volley Potentino Potenza Picena,9,MORETTI Federico,Spiker,1983,204,FM,ITA,-,-
2015/2016,A2,Volley Potentino Potenza Picena,11,FERRINI Federico,Spiker,1994,195,AN,ITA,-,-
2015/2016,A2,Volley Potentino Potenza Picena,12,BIGLINO Omar,Middleblocker,1995,198,CN,ITA,-,-
2015/2016,A2,Volley Potentino Potenza Picena,13,IPPOLITO Andrea,Spiker,1985,197,RM,ITA,-,-
2015/2016,A2,Volley Potentino Potenza Picena,17,QUARTA Augusto,Middleblocker,1993,200,BO,ITA,-,-
