Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2015/2016,A1,Regular_Season,1st,1,-,3006,18/10/2015,18:00,1400,-,C,Sudtirol Bolzano,Bolzano,1,3,8,13,17,20,7,16,21,25,7,12,15,18,8,16,21,25,8,16,21,25,4,13,16,19,8,13,20,23,7,16,21,25,-,-,-,-,-,-,-,-,62,24,10,87,7,5,69,9,0.71,0.46,131,11,10,52,0.4,-,5
2015/2016,A1,Regular_Season,1st,1,-,3006,18/10/2015,18:00,1400,-,O,Igor Gorgonzola Novara,Agil Volley,3,1,7,16,21,25,8,13,17,20,8,16,21,25,7,12,15,18,4,13,16,19,8,16,21,25,7,16,21,25,8,13,20,23,-,-,-,-,-,-,-,-,73,26,19,93,12,8,66,6,0.71,0.5,129,9,5,55,0.43,-,10
2015/2016,A1,Regular_Season,1st,2,-,3008,25/10/2015,17:00,-,-,C,Igor Gorgonzola Novara,Agil Volley,3,1,8,16,21,25,4,13,18,21,8,16,21,25,6,10,16,16,8,16,21,23,4,10,16,25,3,11,19,25,8,16,21,23,-,-,-,-,-,-,-,-,67,33,13,97,10,7,63,11,0.46,0.25,122,5,10,52,0.43,-,8
2015/2016,A1,Regular_Season,1st,2,-,3008,25/10/2015,17:00,-,-,O,Club Italia,Clubita,1,3,4,13,18,21,8,16,21,25,6,10,16,16,8,16,21,25,4,10,16,25,8,16,21,23,8,16,21,23,3,11,19,25,-,-,-,-,-,-,-,-,66,28,4,86,16,6,71,9,0.68,0.39,124,13,8,50,0.4,-,10
2015/2016,A1,Regular_Season,1st,2,-,3009,25/10/2015,18:00,2931,-,C,Unendo Yamamay Busto Arsizio,Busto Arsizio Uyba,3,0,8,15,21,25,7,16,20,22,8,16,21,25,7,14,16,22,8,16,21,25,6,11,13,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,28,27,73,13,5,56,5,0.66,0.45,108,9,5,48,0.44,-,6
2015/2016,A1,Regular_Season,1st,2,-,3009,25/10/2015,18:00,2931,-,O,Sudtirol Bolzano,Bolzano,0,3,7,16,20,22,8,15,21,25,7,14,16,22,8,16,21,25,6,11,13,15,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,17,10,61,5,4,59,6,0.71,0.49,95,9,6,27,0.28,-,5
2015/2016,A1,Regular_Season,1st,2,-,3010,24/10/2015,18:15,1639,12517,C,Foppapedretti Bergamo,Volley Bergamo,1,3,4,14,19,25,8,16,21,23,4,10,12,14,8,16,21,25,5,9,11,13,8,16,21,25,7,11,20,20,8,16,21,25,-,-,-,-,-,-,-,-,49,21,9,73,12,5,71,3,0.34,0.2,117,5,18,37,0.32,-,7
2015/2016,A1,Regular_Season,1st,2,-,3010,24/10/2015,18:15,1639,12517,O,Pomì Casalmaggiore,Casalmaggiore,3,1,8,16,21,23,4,14,19,25,8,16,21,25,4,10,12,14,8,16,21,25,5,9,11,13,8,16,21,25,7,11,20,20,-,-,-,-,-,-,-,-,76,52,42,97,11,3,54,5,0.61,0.33,120,11,7,55,0.46,-,18
2015/2016,A1,Regular_Season,1st,2,-,3011,25/10/2015,18:00,-,-,C,Metalleghe Sanitars Montichiari,Promoball Vbf,3,0,7,15,19,25,8,16,21,23,6,11,21,25,8,16,20,22,8,16,21,25,6,9,14,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,26,22,73,10,3,51,4,0.51,0.49,95,8,5,39,0.41,-,10
2015/2016,A1,Regular_Season,1st,2,-,3011,25/10/2015,18:00,-,-,O,Liu Jo Modena,Liu Jo Modena,0,3,8,16,21,23,7,15,19,25,8,16,20,22,6,11,21,25,6,9,14,14,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,14,-1,61,10,3,63,3,0.59,0.56,104,7,10,31,0.3,-,5
2015/2016,A1,Regular_Season,1st,2,-,3012,25/10/2015,19:00,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,3,2,7,14,17,20,8,16,21,25,8,14,21,25,5,16,18,23,8,14,21,23,7,16,20,25,5,13,21,29,8,16,20,27,5,10,12,15,4,8,10,13,81,36,23,111,7,9,80,12,0.63,0.35,153,7,10,60,0.39,-,12
2015/2016,A1,Regular_Season,1st,2,-,3012,25/10/2015,19:00,-,-,O,Nordmeccanica Piacenza,River Volley Piacenza,2,3,8,16,21,25,7,14,17,20,5,16,18,23,8,14,21,25,7,16,20,25,8,14,21,23,8,16,20,27,5,13,21,29,4,8,10,13,5,10,12,15,95,45,16,114,9,11,94,11,0.64,0.35,170,18,12,74,0.44,-,10
2015/2016,A1,Regular_Season,1st,2,-,3013,25/10/2015,18:00,1600,-,C,Obiettivo Risarcimento Vicenza,Obiettivo Risarcimento,0,3,8,16,21,23,5,15,18,25,7,15,20,21,8,16,21,25,5,11,18,22,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,16,5,67,10,4,68,3,0.62,0.43,106,10,11,40,0.38,-,4
2015/2016,A1,Regular_Season,1st,2,-,3013,25/10/2015,18:00,1600,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,3,0,5,15,18,25,8,16,21,23,8,16,21,25,7,15,20,21,8,16,21,25,5,11,18,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,21,13,74,6,3,57,4,0.61,0.39,95,8,4,40,0.42,-,11
2015/2016,A1,Regular_Season,1st,3,-,3015,1/11/2015,17:00,-,-,C,Liu Jo Modena,Liu Jo Modena,3,0,8,16,21,25,5,11,16,18,8,16,21,25,4,12,16,20,8,16,21,25,4,11,12,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,24,32,74,10,3,42,1,0.71,0.26,88,4,7,43,0.49,-,9
2015/2016,A1,Regular_Season,1st,3,-,3015,1/11/2015,17:00,-,-,O,Unendo Yamamay Busto Arsizio,Busto Arsizio Uyba,0,3,5,11,16,18,8,16,21,25,4,12,16,20,8,16,21,25,4,11,12,15,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,9,5,54,9,1,57,3,0.65,0.21,81,8,9,26,0.32,-,7
2015/2016,A1,Regular_Season,1st,3,-,3016,1/11/2015,18:00,5100,-,C,Imoco Volley Conegliano,Imoco Volley Conegliano,3,2,8,16,21,25,4,11,15,19,8,16,21,25,6,11,15,19,8,16,20,24,6,14,21,26,8,15,17,18,7,16,21,25,5,10,12,15,2,5,6,11,79,37,14,106,11,5,77,6,0.71,0.43,145,9,14,60,0.41,-,14
2015/2016,A1,Regular_Season,1st,3,-,3016,1/11/2015,18:00,5100,-,O,Pomì Casalmaggiore,Casalmaggiore,2,3,4,11,15,19,8,16,21,25,6,11,15,19,8,16,21,25,6,14,21,26,8,16,20,24,7,16,21,25,8,15,17,18,2,5,6,11,5,10,12,15,77,34,11,101,13,4,83,7,0.6,0.41,146,8,14,59,0.4,-,14
2015/2016,A1,Regular_Season,1st,3,-,3017,31/10/2015,20:30,-,-,C,Metalleghe Sanitars Montichiari,Promoball Vbf,1,3,4,11,14,26,8,16,21,24,2,10,16,17,8,16,21,25,3,9,13,18,8,16,21,25,5,12,19,23,8,16,21,25,-,-,-,-,-,-,-,-,68,26,25,85,7,6,90,8,0.49,0.34,151,11,13,56,0.37,-,6
2015/2016,A1,Regular_Season,1st,3,-,3017,31/10/2015,20:30,-,-,O,Obiettivo Risarcimento Vicenza,Obiettivo Risarcimento,3,1,8,16,21,24,4,11,14,26,8,16,21,25,2,10,16,17,8,16,21,25,3,9,13,18,8,16,21,25,5,12,19,23,-,-,-,-,-,-,-,-,74,32,45,98,7,6,78,6,0.53,0.51,147,3,6,55,0.37,-,13
2015/2016,A1,Regular_Season,1st,3,-,3018,1/11/2015,18:00,-,-,C,Savino Del Bene Scandicci,Scandicci,1,3,7,12,21,26,8,16,19,28,5,13,14,19,8,16,21,25,8,16,21,25,6,14,15,16,8,15,17,19,5,16,21,25,-,-,-,-,-,-,-,-,68,30,25,90,8,4,65,7,0.68,0.48,114,14,13,59,0.52,-,5
2015/2016,A1,Regular_Season,1st,3,-,3018,1/11/2015,18:00,-,-,O,Foppapedretti Bergamo,Volley Bergamo,3,1,8,16,19,28,7,12,21,26,8,16,21,25,5,13,14,19,6,14,15,16,8,16,21,25,5,16,21,25,8,15,17,19,-,-,-,-,-,-,-,-,69,28,35,93,11,7,68,7,0.69,0.35,82,8,5,49,0.6,-,13
2015/2016,A1,Regular_Season,1st,3,-,3019,1/11/2015,18:00,-,-,C,Sudtirol Bolzano,Bolzano,3,1,3,15,18,20,8,16,21,25,8,16,21,25,5,12,14,17,8,16,21,25,6,14,18,19,8,16,21,25,6,14,18,22,-,-,-,-,-,-,-,-,74,26,26,94,7,8,69,3,0.77,0.45,131,8,5,58,0.44,-,8
2015/2016,A1,Regular_Season,1st,3,-,3019,1/11/2015,18:00,-,-,O,Il Bisonte Firenze,Azzurra Volley San Casciano,1,3,8,16,21,25,3,15,18,20,5,12,14,17,8,16,21,25,6,14,18,19,8,16,21,25,6,14,18,22,8,16,21,25,-,-,-,-,-,-,-,-,64,17,11,84,8,3,76,9,0.71,0.42,138,9,8,56,0.41,-,5
2015/2016,A1,Regular_Season,1st,3,-,3020,1/11/2015,18:00,-,-,C,Club Italia,Clubita,1,3,8,12,15,19,6,16,21,25,8,14,19,31,7,16,21,29,6,10,12,16,8,16,21,25,2,8,10,15,8,16,21,25,-,-,-,-,-,-,-,-,62,24,2,82,11,6,86,21,0.49,0.31,132,13,8,51,0.39,-,5
2015/2016,A1,Regular_Season,1st,3,-,3020,1/11/2015,18:00,-,-,O,Nordmeccanica Piacenza,River Volley Piacenza,3,1,6,16,21,25,8,12,15,19,7,16,21,29,8,14,19,31,8,16,21,25,6,10,12,16,8,16,21,25,2,8,10,15,-,-,-,-,-,-,-,-,76,44,30,103,9,13,65,10,0.71,0.49,136,10,5,55,0.4,-,8
2015/2016,A1,Regular_Season,1st,4,-,3022,4/11/2015,20:30,-,-,C,Pomì Casalmaggiore,Casalmaggiore,3,0,8,16,21,25,6,12,16,19,8,16,21,30,5,14,18,28,8,16,21,25,6,13,15,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71,34,28,79,6,8,61,1,0.75,0.34,145,11,12,51,0.35,-,12
2015/2016,A1,Regular_Season,1st,4,-,3022,4/11/2015,20:30,-,-,O,Metalleghe Sanitars Montichiari,Promoball Vbf,0,3,6,12,16,19,8,16,21,25,5,14,18,28,8,16,21,30,6,13,15,15,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,13,-,63,2,1,73,8,0.42,0.16,121,6,12,29,0.24,-,12
2015/2016,A1,Regular_Season,1st,4,-,3023,4/11/2015,20:30,-,-,C,Liu Jo Modena,Liu Jo Modena,3,0,8,16,21,25,4,10,14,18,8,16,21,25,6,10,13,18,8,16,21,25,2,3,8,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,31,36,74,8,8,45,2,0.49,0.24,76,4,5,34,0.45,-,13
2015/2016,A1,Regular_Season,1st,4,-,3023,4/11/2015,20:30,-,-,O,Club Italia,Clubita,0,3,4,10,14,18,8,16,21,25,6,10,13,18,8,16,21,25,2,3,8,15,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,11,-9,52,7,2,66,8,0.48,0.27,94,12,13,27,0.29,-,5
2015/2016,A1,Regular_Season,1st,4,-,3024,5/11/2015,20:30,-,-,C,Nordmeccanica Piacenza,River Volley Piacenza,3,1,8,16,21,25,7,14,17,22,8,16,21,25,5,7,13,17,6,15,17,18,8,16,21,25,8,16,19,27,5,13,21,25,-,-,-,-,-,-,-,-,69,32,8,94,7,2,78,9,0.6,0.32,147,10,9,59,0.4,-,8
2015/2016,A1,Regular_Season,1st,4,-,3024,5/11/2015,20:30,-,-,O,Savino Del Bene Scandicci,Scandicci,1,3,7,14,17,22,8,16,21,25,5,7,13,17,8,16,21,25,8,16,21,25,6,15,17,18,5,13,21,25,8,16,19,27,-,-,-,-,-,-,-,-,70,28,14,90,12,4,87,7,0.54,0.2,144,11,8,57,0.4,-,9
2015/2016,A1,Regular_Season,1st,4,-,3025,4/11/2015,20:30,2304,-,C,Unendo Yamamay Busto Arsizio,Busto Arsizio Uyba,3,0,8,16,21,25,3,7,14,19,8,14,21,25,7,16,18,20,8,16,21,25,5,9,17,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,25,34,73,9,4,54,3,0.67,0.22,101,10,5,45,0.45,-,12
2015/2016,A1,Regular_Season,1st,4,-,3025,4/11/2015,20:30,2304,-,O,Obiettivo Risarcimento Vicenza,Obiettivo Risarcimento,0,3,3,7,14,19,8,16,21,25,7,16,18,20,8,14,21,25,5,9,17,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,9,9,60,6,3,64,6,0.72,0.34,92,6,12,31,0.34,-,5
2015/2016,A1,Regular_Season,1st,4,-,3026,4/11/2015,20:30,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,0,3,7,13,16,21,8,16,21,25,8,15,19,22,7,16,21,25,6,8,12,16,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,13,-7,61,7,1,60,12,0.4,0.25,99,9,5,32,0.32,-,5
2015/2016,A1,Regular_Season,1st,4,-,3026,4/11/2015,20:30,-,-,O,Igor Gorgonzola Novara,Agil Volley,3,0,8,16,21,25,7,13,16,21,7,16,21,25,8,15,19,22,8,16,21,25,6,8,12,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,23,14,73,13,5,54,4,0.52,0.28,114,4,5,47,0.41,-,5
2015/2016,A1,Regular_Season,1st,4,-,3027,4/11/2015,20:30,-,-,C,Sudtirol Bolzano,Bolzano,3,2,8,16,21,29,7,15,17,27,8,16,21,25,5,14,17,21,5,13,15,16,8,16,21,25,6,9,16,24,8,16,21,26,5,9,12,19,2,10,11,17,75,32,4,113,7,4,101,14,0.57,0.34,179,18,10,59,0.33,-,12
2015/2016,A1,Regular_Season,1st,4,-,3027,4/11/2015,20:30,-,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,2,3,7,15,17,27,8,16,21,29,5,14,17,21,8,16,21,25,8,16,21,25,5,13,15,16,8,16,21,26,6,9,16,24,2,10,11,17,5,9,12,19,87,31,12,115,14,4,106,9,0.63,0.32,187,19,12,73,0.39,-,10
2015/2016,A1,Regular_Season,1st,5,-,3029,7/11/2015,20:30,-,-,C,Igor Gorgonzola Novara,Agil Volley,3,1,8,16,21,25,5,9,12,18,8,15,18,22,7,16,21,25,8,16,21,25,7,9,13,15,8,15,21,25,5,16,20,23,-,-,-,-,-,-,-,-,65,28,8,96,15,6,69,6,0.52,0.29,133,7,7,50,0.38,-,9
2015/2016,A1,Regular_Season,1st,5,-,3029,7/11/2015,20:30,-,-,O,Liu Jo Modena,Liu Jo Modena,1,3,5,9,12,18,8,16,21,25,7,16,21,25,8,15,18,22,7,9,13,15,8,16,21,25,5,16,20,23,8,15,21,25,-,-,-,-,-,-,-,-,57,20,-3,82,13,3,81,11,0.48,0.23,142,12,9,47,0.33,-,7
2015/2016,A1,Regular_Season,1st,5,-,3030,8/11/2015,18:00,4,-,C,Unendo Yamamay Busto Arsizio,Busto Arsizio Uyba,3,1,5,16,21,25,8,14,18,22,7,15,18,21,8,16,21,25,8,16,21,25,7,11,14,17,8,16,21,25,4,10,13,15,-,-,-,-,-,-,-,-,69,28,44,95,7,2,67,2,0.66,0.28,125,9,7,54,0.43,-,13
2015/2016,A1,Regular_Season,1st,5,-,3030,8/11/2015,18:00,4,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,1,3,8,14,18,22,5,16,21,25,8,16,21,25,7,15,18,21,7,11,14,17,8,16,21,25,4,10,13,15,8,16,21,25,-,-,-,-,-,-,-,-,62,13,24,80,13,2,88,2,0.61,0.26,127,9,13,53,0.42,-,7
2015/2016,A1,Regular_Season,1st,5,-,3031,8/11/2015,17:00,1500,-,C,Foppapedretti Bergamo,Volley Bergamo,3,0,8,16,21,25,6,11,13,14,8,16,21,25,6,12,18,19,8,16,21,25,6,8,13,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,30,44,74,7,5,37,1,0.54,0.27,81,4,1,40,0.49,-,14
2015/2016,A1,Regular_Season,1st,5,-,3031,8/11/2015,17:00,1500,-,O,Il Bisonte Firenze,Azzurra Volley San Casciano,0,3,6,11,13,14,8,16,21,25,6,12,18,19,8,16,21,25,6,8,13,14,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,4,-4,47,10,1,67,9,0.54,0.19,89,3,14,32,0.36,-,1
2015/2016,A1,Regular_Season,1st,5,-,3032,8/11/2015,18:00,-,-,C,Metalleghe Sanitars Montichiari,Promoball Vbf,3,2,4,9,13,19,8,16,21,25,8,16,21,25,7,10,12,15,5,12,17,18,8,16,21,25,7,11,20,26,8,16,21,24,5,10,12,15,2,4,8,9,73,34,25,101,11,4,85,13,0.48,0.35,126,9,7,57,0.45,-,12
2015/2016,A1,Regular_Season,1st,5,-,3032,8/11/2015,18:00,-,-,O,Club Italia,Clubita,2,3,8,16,21,25,4,9,13,19,7,10,12,15,8,16,21,25,8,16,21,25,5,12,17,18,8,16,21,24,7,11,20,26,2,4,8,9,5,10,12,15,78,32,28,100,15,7,90,7,0.67,0.6,144,10,12,64,0.44,-,7
2015/2016,A1,Regular_Season,1st,5,-,3033,8/11/2015,18:00,-,-,C,Savino Del Bene Scandicci,Scandicci,3,1,8,16,21,25,5,10,15,15,8,14,20,23,7,16,21,25,4,15,21,25,8,16,19,21,8,16,21,25,7,11,19,23,-,-,-,-,-,-,-,-,80,35,33,97,15,7,78,11,0.67,0.47,149,7,12,67,0.45,-,6
2015/2016,A1,Regular_Season,1st,5,-,3033,8/11/2015,18:00,-,-,O,Sudtirol Bolzano,Bolzano,1,3,5,10,15,15,8,16,21,25,7,16,21,25,8,14,20,23,8,16,19,21,4,15,21,25,7,11,19,23,8,16,21,25,-,-,-,-,-,-,-,-,62,24,25,85,7,4,82,12,0.57,0.35,128,9,6,46,0.36,-,12
2015/2016,A1,Regular_Season,1st,5,-,3034,8/11/2015,18:00,-,-,C,Obiettivo Risarcimento Vicenza,Obiettivo Risarcimento,0,3,8,12,17,19,7,16,21,25,3,6,13,16,8,16,21,25,8,16,20,22,3,11,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,10,-12,59,9,1,65,10,0.63,0.38,101,5,8,30,0.3,-,4
2015/2016,A1,Regular_Season,1st,5,-,3034,8/11/2015,18:00,-,-,O,Nordmeccanica Piacenza,River Volley Piacenza,3,0,7,16,21,25,8,12,17,19,8,16,21,25,3,6,13,16,3,11,21,25,8,16,20,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,31,25,73,8,4,50,6,0.72,0.54,97,10,4,49,0.51,-,8
2015/2016,A1,Regular_Season,1st,6,-,3036,14/11/2015,20:30,-,-,C,Pomì Casalmaggiore,Casalmaggiore,3,0,7,16,21,25,8,14,18,22,7,16,21,25,8,12,13,13,5,16,21,25,8,14,18,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,24,12,74,5,2,43,6,0.51,0.19,90,7,4,33,0.37,-,10
2015/2016,A1,Regular_Season,1st,6,-,3036,14/11/2015,20:30,-,-,O,Igor Gorgonzola Novara,Agil Volley,0,3,8,14,18,22,7,16,21,25,8,12,13,13,7,16,21,25,8,14,18,19,5,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,13,-13,55,12,2,69,6,0.49,0.17,107,13,10,34,0.32,-,4
2015/2016,A1,Regular_Season,1st,6,-,3037,15/11/2015,18:00,-,-,C,Nordmeccanica Piacenza,River Volley Piacenza,2,3,8,14,21,25,7,16,17,22,8,15,21,24,6,16,20,26,8,16,21,25,6,9,11,21,8,14,19,24,7,16,21,26,3,7,8,10,5,10,12,15,83,31,14,108,9,2,99,12,0.63,0.4,194,16,10,73,0.38,-,8
2015/2016,A1,Regular_Season,1st,6,-,3037,15/11/2015,18:00,-,-,O,Liu Jo Modena,Liu Jo Modena,3,2,7,16,17,22,8,14,21,25,6,16,20,26,8,15,21,24,6,9,11,21,8,16,21,25,7,16,21,26,8,14,19,24,5,10,12,15,3,7,8,10,79,31,19,110,11,4,99,7,0.52,0.29,189,10,8,65,0.34,-,10
2015/2016,A1,Regular_Season,1st,6,-,3038,15/11/2015,18:00,3800,-,C,Imoco Volley Conegliano,Imoco Volley Conegliano,3,0,3,12,18,26,8,16,21,24,8,15,17,25,4,16,21,23,8,16,21,25,4,12,14,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,23,9,74,11,4,60,4,0.62,0.5,111,3,3,49,0.44,-,5
