Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,P.No,Name,Libero,C,Voto,Set1,Set2,Set3,Set4,Set5,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2015/2016,A1,Supercoppa,Final,-,-,0,24/10/2015,20:30,4964,80650,O,DHL Modena,Modena,10,Nikic Milos,-,-,6.2,3,3,3,4,4,16,3,6,17,3,-,54,2,0.78,0.31,29,2,2,12,0.41,-,4
2015/2016,A1,Supercoppa,Final,-,-,0,24/10/2015,20:30,4964,80650,O,DHL Modena,Modena,11,Piano Matteo,-,-,-,1,1,1,2,2,9,2,6,29,1,-,-,-,-,-,9,1,-,7,0.78,-,2
2015/2016,A1,Supercoppa,Final,-,-,0,24/10/2015,20:30,4964,80650,O,DHL Modena,Modena,12,Bossi Elia,-,-,-,*,*,-,-,-,1,1,1,-,-,-,-,-,-,-,1,-,-,-,-,-,1
2015/2016,A1,Supercoppa,Final,-,-,0,24/10/2015,20:30,4964,80650,O,DHL Modena,Modena,16,Saatkamp Lucas,-,-,6.2,4,4,4,5,5,17,7,3,13,5,-,1,-,1,-,25,3,5,13,0.52,-,4
2015/2016,A1,Supercoppa,Final,-,-,0,24/10/2015,20:30,4964,80650,O,DHL Modena,Modena,17,Vettori Luca,-,-,6.3,2,2,2,3,3,30,7,18,25,7,3,-,-,-,-,52,1,3,25,0.48,-,2
2015/2016,A1,Supercoppa,Final,-,-,0,24/10/2015,20:30,4964,80650,O,DHL Modena,Modena,18,Sighinolfi Nicholas,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,C,Tonazzo Padova,Padova,1,Cook Brian,-,-,5.5,3,1,1,-,-,8,5,-5,11,4,2,21,2,0.67,0.33,16,5,-,6,0.38,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,C,Tonazzo Padova,Padova,2,Bassanello Nicolò ,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,C,Tonazzo Padova,Padova,3,Leoni Giacomo,-,-,-,-,*,*,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,C,Tonazzo Padova,Padova,5,Orduna Santiago ,-,C,5.2,2,6,6,-,-,1,-,-2,7,1,-,-,-,-,-,1,-,-,1,1,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,C,Tonazzo Padova,Padova,6,Giannotti Stefano,-,-,6,5,3,3,-,-,12,2,2,7,1,-,-,-,-,-,26,4,3,10,0.38,-,2
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,C,Tonazzo Padova,Padova,7,Balaso Fabio ,L,-,-,*,*,*,-,-,-,-,-2,-,-,-,13,2,0.38,0.31,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,C,Tonazzo Padova,Padova,9,Quiroga Gonzalo,-,-,6.2,-,4,4,-,-,10,1,4,7,1,-,14,2,0.5,0.21,16,1,1,9,0.56,-,1
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,C,Tonazzo Padova,Padova,10,Volpato Marco,-,-,5.5,1,5,5,-,-,3,-,-3,6,-,-,1,-,1,1,6,1,1,2,0.33,-,1
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,C,Tonazzo Padova,Padova,11,Averill Taylor,-,-,6.5,4,2,2,-,-,6,2,-1,9,2,1,-,-,-,-,8,1,-,5,0.63,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,C,Tonazzo Padova,Padova,12,Berger Alexander,-,-,-,*,*,*,-,-,-,-,-4,1,1,-,5,2,0.4,0.2,2,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,C,Tonazzo Padova,Padova,13,Milan Sebastiano,-,-,5.9,6,-,*,-,-,2,1,1,3,1,-,12,-,0.42,0.33,9,-,-,1,0.11,-,1
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,C,Tonazzo Padova,Padova,14,Diamantini Enrico,-,-,-,-,-,*,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,C,Tonazzo Padova,Padova,17,Lazzaretto Enrico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,O,Ninfa Latina,Latina,1,Krumins Davis,-,-,1.8,6,6,6,-,-,2,2,-,11,-,1,-,-,-,-,3,-,1,1,0.33,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,O,Ninfa Latina,Latina,3,Mattei Andrea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,O,Ninfa Latina,Latina,5,Sket Alen,-,-,6.4,4,4,4,-,-,11,4,4,17,1,2,18,2,0.44,0.17,13,-,1,9,0.69,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,O,Ninfa Latina,Latina,6,Pavlov Nikolay,-,-,5.8,3,3,3,-,-,11,5,4,15,1,2,-,-,-,-,19,-,2,9,0.47,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,O,Ninfa Latina,Latina,7,Ferenciac Paul,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,O,Ninfa Latina,Latina,8,Romiti Roberto ,L,-,-,*,*,*,-,-,-,-,-3,-,-,-,16,3,0.31,0.19,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,O,Ninfa Latina,Latina,9,Boninfante Dante,-,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,O,Ninfa Latina,Latina,10,Tailli Daniele,-,-,-,*,*,*,-,-,-,-,-,-,-,-,2,-,0.5,0.5,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,O,Ninfa Latina,Latina,11,Hirsch Simon,-,-,-,-,-,*,-,-,1,-,1,-,-,-,-,-,-,-,1,-,-,1,1,-,-
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,O,Ninfa Latina,Latina,12,Yosifov Viktor,-,-,7,5,5,5,-,-,7,3,-1,8,3,-,-,-,-,-,7,-,-,5,0.71,-,2
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,O,Ninfa Latina,Latina,13,Rossi Andrea,-,-,6.3,2,2,2,-,-,5,2,3,14,1,-,-,-,-,-,3,-,-,2,0.67,-,3
2015/2016,A1,Regular_Season,1st,1,-,1,25/10/2015,18:00,1817,5814,O,Ninfa Latina,Latina,15,Maruotti Gabriele,-,-,6.3,1,1,1,-,-,14,4,8,9,1,-,8,-,0.63,0.5,20,3,1,14,0.7,-,-
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,C,DHL Modena,Modena,1,Mossa De Rezende Bruno,-,-,6.4,6,6,6,6,3,3,1,-5,13,2,-,2,1,-,-,2,1,-,1,0.5,-,2
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,C,DHL Modena,Modena,2,Donadio Fabio ,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,C,DHL Modena,Modena,4,Petric Nemanja,-,-,-,4,-,-,-,-,2,1,-,2,-,-,2,-,0.5,-,4,-,2,1,0.25,-,1
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,C,DHL Modena,Modena,5,Soli Pietro,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,C,DHL Modena,Modena,6,Casadei Alberto,-,-,-,-,-,*,-,-,-,-,-2,2,-,-,-,-,-,-,2,1,1,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,C,DHL Modena,Modena,7,Rossini Salvatore ,L,-,-,*,*,*,*,*,-,-,-4,-,-,-,17,3,0.47,0.35,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,C,DHL Modena,Modena,8,Sartoretti Luca,-,-,-,*,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,C,DHL Modena,Modena,9,Ngapeth Earvin,-,-,5.5,*,4,4,4,4,19,8,-1,20,7,3,31,-,0.61,0.39,34,3,6,15,0.44,-,1
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,C,DHL Modena,Modena,10,Nikic Milos,-,-,5.5,1,1,1,1,1,7,3,-5,19,2,1,30,5,0.47,0.33,19,2,2,6,0.32,-,-
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,C,DHL Modena,Modena,11,Piano Matteo,-,-,6.4,2,2,2,*,5,6,-,-1,17,1,-,-,-,-,-,9,-,-,5,0.56,-,1
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,C,DHL Modena,Modena,12,Bossi Elia,-,-,-,-,*,*,2,-,2,-,-,4,-,-,1,-,-,-,3,1,-,2,0.67,-,-
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,C,DHL Modena,Modena,16,Saatkamp Lucas,-,-,6.8,5,5,5,5,2,21,9,12,14,3,1,1,-,1,1,27,-,1,17,0.63,-,3
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,C,DHL Modena,Modena,17,Vettori Luca,-,-,5.5,3,3,3,3,6,15,7,-,20,3,2,-,-,-,-,24,2,5,11,0.46,-,2
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,C,DHL Modena,Modena,18,Sighinolfi Nicholas,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,O,Exprivia Molfetta,Molfetta,2,Candellaro Davide,-,-,6.4,5,6,5,6,6,9,2,4,14,1,-,1,-,1,-,9,2,-,5,0.56,-,4
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,O,Exprivia Molfetta,Molfetta,3,Spadavecchia Vincenzo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,O,Exprivia Molfetta,Molfetta,4,Randazzo Luigi,-,-,5.5,1,2,*,-,-,5,-,-5,10,4,-,17,2,0.24,0.06,14,-,3,4,0.29,-,1
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,O,Exprivia Molfetta,Molfetta,5,Mariella Giulio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,O,Exprivia Molfetta,Molfetta,6,Del Vecchio Francesco,-,-,-,-,-,*,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,O,Exprivia Molfetta,Molfetta,7,De Barros Ferreira Joao Rafael,-,-,6.1,4,5,4,5,5,20,13,9,16,4,3,22,2,0.32,0.14,28,2,2,13,0.46,-,4
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,O,Exprivia Molfetta,Molfetta,9,Barone Rocco,-,-,6.9,2,3,2,3,3,10,2,5,21,1,-,-,-,-,-,14,-,-,9,0.64,-,1
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,O,Exprivia Molfetta,Molfetta,11,De Pandis Daniele ,L,-,-,*,*,*,*,*,-,-,-1,-,-,-,24,1,0.5,0.17,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,O,Exprivia Molfetta,Molfetta,12,Porcelli Alessandro ,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,O,Exprivia Molfetta,Molfetta,14,Hierrezuelo Raydel,-,-,6.7,3,4,3,4,4,10,6,4,19,4,2,1,-,1,1,5,-,-,3,0.6,-,5
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,O,Exprivia Molfetta,Molfetta,15,Fedrizzi Michele,-,-,6.2,*,*,1,2,2,7,2,-,15,4,1,28,2,0.5,0.36,10,1,-,6,0.6,-,-
2015/2016,A1,Regular_Season,1st,1,-,2,27/10/2015,20:30,2422,18741,O,Exprivia Molfetta,Molfetta,18,Hernandez Ramos Fernando,-,-,5.6,6,1,6,1,1,18,4,-1,13,6,1,-,-,-,-,32,5,5,15,0.47,-,2
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,C,Sir Safety Conad Perugia,Perugia,1,Buti Simone,-,-,6.3,2,3,3,-,-,5,2,-,11,2,-,-,-,-,-,4,-,1,3,0.75,-,2
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,C,Sir Safety Conad Perugia,Perugia,2,Fromm Christian,-,-,-,-,*,-,-,-,2,-,-1,1,1,-,5,2,0.4,0.2,5,-,-,2,0.4,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,C,Sir Safety Conad Perugia,Perugia,3,Holt Sam,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,C,Sir Safety Conad Perugia,Perugia,5,De Cecco Luciano,-,-,6,6,1,1,-,-,1,-,-1,8,1,-,-,-,-,-,3,-,-,1,0.33,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,C,Sir Safety Conad Perugia,Perugia,6,Kaliberda Denys Viktorovic,-,-,6.1,1,2,2,-,-,8,1,2,9,1,1,17,1,0.76,0.29,14,1,1,7,0.5,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,C,Sir Safety Conad Perugia,Perugia,7,Giovi Andrea ,L,-,-,*,*,*,-,-,-,-,-,-,-,-,16,-,0.5,0.44,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,C,Sir Safety Conad Perugia,Perugia,8,Russell Aaron,-,-,5.6,4,5,5,-,-,9,1,-4,10,3,1,23,3,0.35,0.13,22,2,1,7,0.32,-,1
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,C,Sir Safety Conad Perugia,Perugia,9,Dimitrov Dobromir,-,-,-,-,-,*,-,-,-,-,-1,3,1,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,C,Sir Safety Conad Perugia,Perugia,10,Tzioumakas Georgios,-,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,C,Sir Safety Conad Perugia,Perugia,11,Elia Alberto,-,-,-,5,6,6,-,-,2,-,-1,5,-,-,-,-,-,-,5,-,-,2,0.4,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,C,Sir Safety Conad Perugia,Perugia,14,Atanasijevic Aleksandar,-,-,5.6,3,4,4,-,-,15,4,4,10,4,1,-,-,-,-,29,4,3,14,0.48,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,C,Sir Safety Conad Perugia,Perugia,15,Fanuli Fabio,-,-,-,*,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,C,Sir Safety Conad Perugia,Perugia,18,Birarelli Emanuele,-,-,-,-,*,*,-,-,-,-,-1,5,1,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,O,Calzedonia Verona,Verona,1,Zingel Aidan,-,-,6.7,5,5,5,-,-,5,2,2,9,-,-,-,-,-,-,7,-,-,4,0.57,-,1
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,O,Calzedonia Verona,Verona,2,Kovacevic Uros,-,-,6,1,1,1,-,-,10,4,5,13,1,-,15,1,0.6,0.27,19,1,1,10,0.53,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,O,Calzedonia Verona,Verona,3,Pesaresi Nicola ,L,-,-,*,*,*,-,-,-,-,-1,-,-,-,12,1,0.58,0.58,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,O,Calzedonia Verona,Verona,4,Gitto Carmelo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,O,Calzedonia Verona,Verona,5,Lecat Francois,-,-,-,-,-,*,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,O,Calzedonia Verona,Verona,6,Spirito Luca,-,-,-,*,*,*,-,-,-,-,-1,3,1,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,O,Calzedonia Verona,Verona,7,Frigo Thomas ,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,O,Calzedonia Verona,Verona,8,Baranowicz Michele,-,-,6.2,6,6,6,-,-,4,3,1,9,1,1,-,-,-,-,3,-,-,1,0.33,-,2
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,O,Calzedonia Verona,Verona,10,Starovic Sasha,-,-,6.2,3,3,3,-,-,11,2,4,12,2,-,-,-,-,-,22,1,1,11,0.5,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,O,Calzedonia Verona,Verona,13,Bellei Giacomo,-,-,-,-,-,*,-,-,-,-,-1,1,1,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,O,Calzedonia Verona,Verona,15,Sander Taylor,-,-,6,4,4,4,-,-,12,8,1,18,3,2,20,1,0.45,0.1,21,3,-,8,0.38,-,2
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,O,Calzedonia Verona,Verona,17,Anzani Simone,-,-,5.7,2,2,2,-,-,5,2,-5,9,3,1,-,-,-,-,6,1,1,3,0.5,-,1
2015/2016,A1,Regular_Season,1st,1,-,3,25/10/2015,18:00,2695,17654,O,Calzedonia Verona,Verona,18,Bucko Bartosz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,4,28/10/2015,20:30,2720,7652,C,Gi Group Monza,Monza Vero Volley,1,Copelli Riccardo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,4,28/10/2015,20:30,2720,7652,C,Gi Group Monza,Monza Vero Volley,3,Sala Andrea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,4,28/10/2015,20:30,2720,7652,C,Gi Group Monza,Monza Vero Volley,5,Daldello Nicola,-,-,-,*,*,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,4,28/10/2015,20:30,2720,7652,C,Gi Group Monza,Monza Vero Volley,6,Galliani Andrea,-,-,-,*,*,-,*,-,7,3,2,4,1,1,5,1,0.2,0.2,8,-,-,5,0.63,-,1
2015/2016,A1,Regular_Season,1st,1,-,4,28/10/2015,20:30,2720,7652,C,Gi Group Monza,Monza Vero Volley,7,Mercorio Mario,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/2016,A1,Regular_Season,1st,1,-,4,28/10/2015,20:30,2720,7652,C,Gi Group Monza,Monza Vero Volley,8,Brunetti Davide ,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
