Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2006/2007,A1,Bre Banca Lannutti Cuneo,11,ABBADI Manius,Spiker,1976,202,BRA,BRA,-,-
2006/2007,A1,Bre Banca Lannutti Cuneo,11,BOTTO Iacopo,Spiker,1987,190,SP,ITA,from 10/12/2006,-
2006/2007,A1,Bre Banca Lannutti Cuneo,12,BALBI Maurizio,Middleblocker,1984,198,CN,ITA,from 01/01/2007,-
2006/2007,A1,Bre Banca Lannutti Cuneo,13,COZZI Paolo,Middleblocker,1980,200,MI,ITA,until 20/09/2006,trasferito a Copra Berni Piacenza
2006/2007,A1,Bre Banca Lannutti Cuneo,15,GARCIA PIRES RIBEIRO Riad,Middleblocker,1981,204,BRA,BRA,-,-
2006/2007,A1,Bre Banca Lannutti Cuneo,18,ORO Lucio Antonio,Spiker,1977,200,BRA,ITA,-,-
2006/2007,A1,Cimone Modena,1,TAGLIATTI Marco,Middleblocker,1975,200,FE,ITA,-,-
2006/2007,A1,Cimone Modena,2,RAK Michal,Middleblocker,1979,206,CZE,CZE,-,-
2006/2007,A1,Cimone Modena,3,MARQUES FONTELES Luiz Felipe,Spiker,1984,191,BRA,BRA,-,-
2006/2007,A1,Cimone Modena,5,SANGIORGIO Riccardo,Spiker,1986,190,MO,ITA,-,-
2006/2007,A1,Cimone Modena,7,CARDONA Maikel Cristobal,Middleblocker,1976,202,CUB,ITA,from 07/12/2006,proveniente da Copra Berni Piacenza
2006/2007,A1,Cimone Modena,7,GELLI Massimo,Middleblocker,1978,200,MO,ITA,from 09/10/2006 05/12/2006,-
2006/2007,A1,Cimone Modena,8,SARTORETTI Andrea,Spiker,1971,194,PG,ITA,-,-
2006/2007,A1,Cimone Modena,9,SANTOS Sidnei Sidao,Middleblocker,1982,203,BRA,BRA,-,-
2006/2007,A1,Cimone Modena,11,GIOMBINI Leondino,Spiker,1975,205,AN,ITA,-,-
2006/2007,A1,Cimone Modena,12,MESSANA Dario,Libero,1979,188,CT,ITA,-,-
2006/2007,A1,Cimone Modena,12,NALBERT Betancourt,Spiker,1974,195,BRA,BRA,from 27/03/2007,-
2006/2007,A1,Cimone Modena,13,GIANI Andrea,Middleblocker,1970,196,NA,ITA,-,-
2006/2007,A1,Cimone Modena,14,BELLINI Davide,Setter,1969,197,MO,ITA,-,-
2006/2007,A1,Cimone Modena,15,ENDRES Murilo,Spiker,1981,190,BRA,BRA,-,-
2006/2007,A1,Cimone Modena,16,CASOLI Cristian,Spiker,1975,194,VA,ITA,-,-
2006/2007,A1,Cimone Modena,17,GARCIA Ricardo,Setter,1975,191,BRA,BRA,-,-
2006/2007,A1,Copra Berni Piacenza,1,FERNANDES DA SILVA Rogerio,Middleblocker,1984,205,BRA,BRA,from 28/12/2006,-
2006/2007,A1,Copra Berni Piacenza,2,DUNNES Christian,Spiker,1984,207,GER,GER,-,-
2006/2007,A1,Copra Berni Piacenza,4,KOCH Robert,Setter,1976,188,HUN,HUN,-,-
2006/2007,A1,Copra Berni Piacenza,5,CARDONA Maikel Cristobal,Middleblocker,1976,202,CUB,ITA,until 06/12/2006,trasferito a Cimone Modena
2006/2007,A1,Copra Berni Piacenza,7,MARSHALL Leonel,Spiker,1979,196,CUB,CUB,-,-
2006/2007,A1,Copra Berni Piacenza,8,BOTTI Massimo,Middleblocker,1973,196,PC,ITA,from 17/12/2006,-
2006/2007,A1,Copra Berni Piacenza,8,BOTTI Massimo,Middleblocker,1973,196,PC,ITA,until 30/10/2006,-
2006/2007,A1,Copra Berni Piacenza,9,GRBIC Nikola,Setter,1973,195,SRB,SRB,-,-
2006/2007,A1,Copra Berni Piacenza,10,SANTOS DUTRA Sergio,Libero,1975,184,BRA,BRA,-,-
2006/2007,A1,Copra Berni Piacenza,11,ZLATANOV Hristo,Spiker,1976,201,BUL,ITA,-,-
2006/2007,A1,Copra Berni Piacenza,12,SIMEONOV Ventceslav,Spiker,1977,200,BUL,ITA,-,-
2006/2007,A1,Copra Berni Piacenza,13,COZZI Paolo,Middleblocker,1980,200,MI,ITA,from 21/09/2006,proveniente da Bre Banca Lannutti Cuneo
2006/2007,A1,Copra Berni Piacenza,14,CRUZ GONCALVES Flavio,Spiker,1982,195,POR,POR,-,-
2006/2007,A1,Copra Berni Piacenza,16,BOVOLENTA Vigor,Middleblocker,1974,202,RO,ITA,-,-
2006/2007,A1,Copra Berni Piacenza,18,MANIÀ Loris,Spiker,1979,190,GO,ITA,-,-
2006/2007,A1,Itas Diatec Trentino,1,DE PAOLA Antonio,Spiker,1988,192,LT,ITA,-,-
2006/2007,A1,Itas Diatec Trentino,4,HELLER Andrè,Middleblocker,1975,199,BRA,BRA,-,-
2006/2007,A1,Itas Diatec Trentino,5,HUBNER Stefan,Middleblocker,1975,200,GER,GER,-,-
2006/2007,A1,Itas Diatec Trentino,6,MEONI Marco,Setter,1973,196,PD,ITA,-,-
2006/2007,A1,Itas Diatec Trentino,7,DELLA LUNGA Dore,Spiker,1984,192,AN,ITA,-,-
2006/2007,A1,Itas Diatec Trentino,8,MESCOLI Marcello,Setter,1972,193,MO,ITA,-,-
2006/2007,A1,Itas Diatec Trentino,9,NASCIMENTO Andrè,Spiker,1979,199,BRA,BRA,-,-
2006/2007,A1,Itas Diatec Trentino,10,NEMEC Richard,Middleblocker,1972,202,SVK,SVK,-,-
2006/2007,A1,Itas Diatec Trentino,11,SEGNALINI Andrea,Libero,1988,185,RM,ITA,-,-
2006/2007,A1,Itas Diatec Trentino,12,MLYAKOV Smilen,Spiker,1981,200,BUL,BUL,-,-
2006/2007,A1,Itas Diatec Trentino,13,WINIARSKI Michal,Spiker,1983,200,POL,POL,-,-
2006/2007,A1,Itas Diatec Trentino,15,GALLOTTA Cosimo,Spiker,1977,195,SA,ITA,-,-
2006/2007,A1,Itas Diatec Trentino,16,BARI Andrea,Libero,1980,185,AN,ITA,-,-
2006/2007,A1,Lube Banca Marche Macerata,2,RAYMAEKERS Matias,Middleblocker,1982,207,BEL,BEL,-,-
2006/2007,A1,Lube Banca Marche Macerata,4,PAPARONI Alessandro,Spiker,1981,191,MC,ITA,-,-
2006/2007,A1,Lube Banca Marche Macerata,5,CORTINA Danilo,Spiker,1987,188,CT,ITA,-,-
2006/2007,A1,Lube Banca Marche Macerata,6,BARTOLETTI Andrea,Spiker,1978,203,AN,ITA,-,-
2006/2007,A1,Lube Banca Marche Macerata,7,DENNIS Angel,Spiker,1977,194,CUB,ITA,-,-
2006/2007,A1,Lube Banca Marche Macerata,8,"SANTANA Rodrigo ""Rodrigao""",Middleblocker,1979,205,BRA,BRA,-,-
2006/2007,A1,Lube Banca Marche Macerata,9,TRIMARCHI Alessandro,Spiker,1972,185,CT,ITA,from 30/09/2006,-
2006/2007,A1,Lube Banca Marche Macerata,9,BELLEI Giacomo,Spiker,1988,202,VR,ITA,-,-
2006/2007,A1,Lube Banca Marche Macerata,10,SINTINI Giacomo,Setter,1979,196,RA,ITA,-,-
2006/2007,A1,Lube Banca Marche Macerata,11,MONOPOLI Natale,Setter,1975,183,VE,ITA,-,-
2006/2007,A1,Lube Banca Marche Macerata,12,GERIC Andrija,Middleblocker,1977,203,SRB,SRB,-,-
2006/2007,A1,Lube Banca Marche Macerata,13,CORSANO Mirko,Libero,1973,191,LE,ITA,-,-
2006/2007,A1,Lube Banca Marche Macerata,14,MILJKOVIC Ivan,Spiker,1979,206,SRB,SRB,-,-
2006/2007,A1,Lube Banca Marche Macerata,15,HERPE Renaud,Spiker,1975,198,FRA,FRA,-,-
2006/2007,A1,Lube Banca Marche Macerata,16,STOIJKOVIC Milos,Spiker,1987,200,SRB,SRB,-,-
2006/2007,A1,M. Roma Volley,1,MASTRANGELO Luigi,Middleblocker,1975,202,TA,ITA,-,-
2006/2007,A1,M. Roma Volley,2,HENNO Hubert,Libero,1976,188,FRA,FRA,-,-
2006/2007,A1,M. Roma Volley,3,SAVANI Cristian,Spiker,1982,195,MN,ITA,-,-
2006/2007,A1,M. Roma Volley,5,TOFOLI Paolo,Setter,1966,188,FM,ITA,-,-
2006/2007,A1,M. Roma Volley,7,GATIN Oleksij,Spiker,1974,200,UKR,UKR,-,-
2006/2007,A1,M. Roma Volley,8,ZAYTSEV Ivan,Setter,1988,202,PG,ITA,-,-
2006/2007,A1,M. Roma Volley,9,MOLTENI Marco,Spiker,1976,196,BS,ITA,-,-
2006/2007,A1,M. Roma Volley,10,ROSALBA Simone,Spiker,1976,197,CS,ITA,-,-
2006/2007,A1,M. Roma Volley,11,HERNANDEZ Osvaldo,Spiker,1970,198,CUB,CUB,-,-
2006/2007,A1,M. Roma Volley,12,KOOISTRA Wytze,Middleblocker,1982,209,NED,NED,-,-
2006/2007,A1,M. Roma Volley,14,GIRETTO Giacomo,Middleblocker,1973,206,IM,ITA,-,-
2006/2007,A1,M. Roma Volley,15,SEMENZATO Andrea,Middleblocker,1981,208,VE,ITA,-,-
2006/2007,A1,M. Roma Volley,18,ROMERO Yasser,Libero,1979,190,CUB,CUB,-,-
2006/2007,A1,Maggiora Latina,1,LATELLI Maurizio,Libero,1974,190,CZ,ITA,-,-
2006/2007,A1,Maggiora Latina,3,CRICCA Manuele,Middleblocker,1981,200,RA,ITA,-,-
2006/2007,A1,Maggiora Latina,4,BENDANDI Simone,Setter,1976,196,RA,ITA,-,-
2006/2007,A1,Maggiora Latina,5,FORTUNATO Francesco,Middleblocker,1977,201,VI,ITA,-,-
2006/2007,A1,Maggiora Latina,6,DAMARO Umberto,Spiker,1986,190,RM,ITA,-,-
2006/2007,A1,Maggiora Latina,7,MATTERA Giordano,Setter,1983,200,RM,ITA,-,-
2006/2007,A1,Maggiora Latina,8,VISSOTTO NEVES Leandro,Spiker,1983,211,BRA,BRA,-,-
2006/2007,A1,Maggiora Latina,9,MATTIOLI Francesco,Spiker,1975,194,FI,ITA,-,-
2006/2007,A1,Maggiora Latina,10,GRBIC Vladimir,Spiker,1970,193,SRB,SRB,-,-
2006/2007,A1,Maggiora Latina,11,ZANUTO Bruno,Spiker,1983,196,BRA,BRA,-,-
2006/2007,A1,Maggiora Latina,13,CIPOLLARI Paolo,Spiker,1974,200,RM,ITA,-,-
2006/2007,A1,Maggiora Latina,18,BJELICA Novica,Middleblocker,1983,202,CRO,SRB,-,-
2006/2007,A1,Marmi Lanza Verona,1,BIRIBANTI Francesco,Spiker,1976,198,TR,ITA,-,-
2006/2007,A1,Marmi Lanza Verona,2,BONINFANTE Dante,Setter,1977,188,SA,ITA,-,-
2006/2007,A1,Marmi Lanza Verona,3,PES Giuseppe,Setter,1975,191,VR,ITA,-,-
2006/2007,A1,Marmi Lanza Verona,4,MURAGUTI YARED Marlon,Setter,1977,189,BRA,BRA,from 13/11/2006,-
2006/2007,A1,Marmi Lanza Verona,6,GRASSI Fabio,Spiker,1983,195,FE,ITA,-,-
2006/2007,A1,Marmi Lanza Verona,7,BIRARELLI Emanuele,Middleblocker,1981,200,AN,ITA,-,-
2006/2007,A1,Marmi Lanza Verona,8,MARUOTTI Gabriele,Spiker,1988,196,RM,ITA,from 17/01/2007,proveniente da Sisley Treviso
2006/2007,A1,Marmi Lanza Verona,9,BERNARDI Lorenzo,Spiker,1968,199,TN,ITA,until 15/01/2007,trasferito a Acqua Paradiso Gabeca Montichiari
2006/2007,A1,Marmi Lanza Verona,10,VERES Peter,Spiker,1979,200,HUN,HUN,from 16/01/2007,proveniente da Acqua Paradiso Gabeca Montichiari
2006/2007,A1,Marmi Lanza Verona,10,PISTOVIC Branko,Spiker,1976,191,SVK,SVK,until 12/12/2006,trasferito a Esse-Ti Carilo Loreto
2006/2007,A1,Marmi Lanza Verona,11,SORCINELLI Giuseppe,Libero,1971,195,PU,ITA,-,-
2006/2007,A1,Marmi Lanza Verona,11,RIGATELLI Alessandro,Spiker,1967,191,VR,ITA,-,-
2006/2007,A1,Marmi Lanza Verona,12,GATO Ramon Moya,Spiker,1973,192,CUB,CUB,-,-
2006/2007,A1,Marmi Lanza Verona,15,HOWARD Daniel Allan,Middleblocker,1976,209,AUS,AUS,-,-
2006/2007,A1,Marmi Lanza Verona,15,SALAS MORENO Maikel,Setter,1981,192,CUB,CUB,from 02/10/2006 11/01/2007,trasferito a Modugno-Noicattaro Volley
2006/2007,A1,Marmi Lanza Verona,17,BONTJE Rob,Middleblocker,1981,206,NED,NED,-,-
2006/2007,A1,Marmi Lanza Verona,18,BARTMAN Zbigniew,Spiker,1987,195,POL,POL,from 04/09/2006,-
2006/2007,A1,Prisma Taranto,1,VICINI Marco,Libero,1974,193,AN,ITA,-,-
2006/2007,A1,Prisma Taranto,2,RICCIARDELLO Antonio,Spiker,1986,188,ME,ITA,-,-
2006/2007,A1,Prisma Taranto,3,PAVAN Marco,Middleblocker,1982,202,BRA,ITA,-,-
2006/2007,A1,Prisma Taranto,5,DE PALMA Juan Manuel,Setter,1968,180,ARG,ITA,-,-
2006/2007,A1,Prisma Taranto,6,SEQUEIRA Valdir,Spiker,1981,195,POR,POR,-,-
2006/2007,A1,Prisma Taranto,7,PATRIARCA Giuseppe,Spiker,1977,198,FR,ITA,-,-
2006/2007,A1,Prisma Taranto,8,CASTELLANO Maurizio,Spiker,1971,193,NA,ITA,-,-
2006/2007,A1,Prisma Taranto,9,NUTI Marco,Setter,1970,190,PI,ITA,-,-
2006/2007,A1,Prisma Taranto,10,VULIN Sime,Middleblocker,1983,211,CRO,CRO,-,-
2006/2007,A1,Prisma Taranto,11,FELIZARDO Renato,Middleblocker,1978,200,BRA,BRA,-,-
2006/2007,A1,Prisma Taranto,16,GRANVORKA Frantz,Spiker,1976,195,FRA,FRA,-,-
2006/2007,A1,Prisma Taranto,17,SEQUEIRA Eden,Middleblocker,1980,197,POR,POR,from 07/02/2007,-
2006/2007,A1,Prisma Taranto,18,RODRIGUES Anderson,Spiker,1974,190,BRA,BRA,-,-
2006/2007,A1,RPA-LuigiBacchi.it Perugia,1,LEBL Martin,Middleblocker,1980,201,CZE,CZE,-,-
2006/2007,A1,RPA-LuigiBacchi.it Perugia,2,BUCAIONI Luca,Setter,1982,198,PG,ITA,-,-
2006/2007,A1,RPA-LuigiBacchi.it Perugia,4,VUJEVIC Goran,Spiker,1973,192,MNE,SRB,-,-
2006/2007,A1,RPA-LuigiBacchi.it Perugia,5,SOTTILE Daniele,Setter,1979,190,ME,ITA,-,-
2006/2007,A1,RPA-LuigiBacchi.it Perugia,6,SARACENI Gianluca,Spiker,1979,200,RM,ITA,-,-
2006/2007,A1,RPA-LuigiBacchi.it Perugia,7,LIPPARINI Marco,Spiker,1987,190,PG,ITA,-,-
2006/2007,A1,RPA-LuigiBacchi.it Perugia,9,DI FRANCO Massimiliano,Middleblocker,1978,203,CL,ITA,-,-
2006/2007,A1,RPA-LuigiBacchi.it Perugia,10,MAHMOUDI Benham,Spiker,1980,200,IRI,IRI,until 22/12/2006,-
2006/2007,A1,RPA-LuigiBacchi.it Perugia,11,BRAGA Roberto,Middleblocker,1984,204,PD,ITA,-,-
2006/2007,A1,RPA-LuigiBacchi.it Perugia,12,PIPPI Damiano,Libero,1971,194,PG,ITA,-,-
2006/2007,A1,RPA-LuigiBacchi.it Perugia,13,SWIDERSKI Sebastian,Spiker,1977,196,POL,POL,-,-
2006/2007,A1,RPA-LuigiBacchi.it Perugia,14,STOKR Jan,Spiker,1983,205,CZE,CZE,-,-
2006/2007,A1,RPA-LuigiBacchi.it Perugia,15,SANKO Alexey,Spiker,1978,194,RUS,RUS,from 19/01/2007,-
2006/2007,A1,RPA-LuigiBacchi.it Perugia,16,PEREZ Iban,Spiker,1983,198,ESP,ESP,from 22/12/2006,proveniente da Sparkling Milano
2006/2007,A1,Sisley Treviso,1,HORSTINK Robert,Spiker,1981,201,NED,NED,-,-
2006/2007,A1,Sisley Treviso,2,NOVOTNY Marek,Spiker,1978,202,SVK,CZE,-,-
2006/2007,A1,Sisley Treviso,3,FEI Alessandro,Spiker,1978,204,VA,ITA,-,-
2006/2007,A1,Sisley Treviso,4,DOLFO Eugenio,Setter,1987,185,TV,ITA,from 03/03/2007,-
2006/2007,A1,Sisley Treviso,5,VERMIGLIO Valerio,Setter,1976,189,ME,ITA,-,-
2006/2007,A1,Sisley Treviso,5,PAGOTTO Matteo,Libero,1981,185,TV,ITA,from 08/10/2006 12/10/2006,trasferito a Monini Spoleto
2006/2007,A1,Sisley Treviso,6,PAPI Samuele,Spiker,1973,191,AN,ITA,-,-
2006/2007,A1,Sisley Treviso,7,FARINA Alessandro,Libero,1976,182,PR,ITA,-,-
2006/2007,A1,Sisley Treviso,8,KRAL Jiri,Middleblocker,1981,200,CZE,CZE,-,-
2006/2007,A1,Sisley Treviso,10,AHMED Abdalla,Setter,1983,198,EGY,EGY,-,-
2006/2007,A1,Sisley Treviso,11,ENDRES Gustavo,Middleblocker,1975,203,BRA,BRA,-,-
2006/2007,A1,Sisley Treviso,12,WINTERS Fred,Spiker,1982,198,CAN,CAN,from 29/03/2007,-
2006/2007,A1,Sisley Treviso,13,TENCATI Luca,Middleblocker,1979,200,CR,ITA,-,-
2006/2007,A1,Sisley Treviso,15,CISOLLA Alberto,Spiker,1977,197,TV,ITA,-,-
2006/2007,A1,Sisley Treviso,15,MARUOTTI Gabriele,Spiker,1988,196,RM,ITA,until 15/01/2007,trasferito a Marmi Lanza Verona
2006/2007,A1,Sisley Treviso,16,RICCI PETITONI Mauro,Spiker,1985,188,BO,ITA,-,-
2006/2007,A1,Sisley Treviso,18,CUDA Juan Josè,Spiker,1987,194,ARG,ITA,-,-
2006/2007,A1,Tonno Callipo Vibo Valentia,1,RAVELLINO Manuele,Middleblocker,1974,201,NA,ITA,-,-
2006/2007,A1,Tonno Callipo Vibo Valentia,2,SHITTU Steven,Spiker,1973,200,NGR,BEL,-,-
2006/2007,A1,Tonno Callipo Vibo Valentia,3,FANTIN Rafael Luiz Dentinho,Spiker,1978,193,BRA,BRA,from 24/11/2006,-
2006/2007,A1,Tonno Callipo Vibo Valentia,5,CAVALLINI Lorenzo,Middleblocker,1970,198,RE,ITA,-,-
2006/2007,A1,Tonno Callipo Vibo Valentia,6,BOZIDIS Theodoros,Setter,1973,196,GRE,GRE,until 27/12/2006,-
2006/2007,A1,Tonno Callipo Vibo Valentia,7,VIEIRA DE OLIVEIRA Raphael,Setter,1979,190,BRA,BRA,-,-
2006/2007,A1,Tonno Callipo Vibo Valentia,8,FERRARO Antonio,Libero,1973,197,CZ,ITA,-,-
2006/2007,A1,Tonno Callipo Vibo Valentia,9,POLIDORI Giovanni,Middleblocker,1975,202,RI,ITA,-,-
2006/2007,A1,Tonno Callipo Vibo Valentia,10,DIAZ Luis Augusto,Spiker,1983,195,VEN,VEN,-,-
2006/2007,A1,Tonno Callipo Vibo Valentia,11,DEHNE Frank,Setter,1976,202,GER,GER,from 28/12/2006,-
2006/2007,A1,Tonno Callipo Vibo Valentia,11,POLSTER Jim,Spiker,1979,198,USA,USA,until 11/12/2006,-
2006/2007,A1,Tonno Callipo Vibo Valentia,12,PICCIONI Francesco,Spiker,1976,192,CZ,ITA,-,-
2006/2007,A1,Tonno Callipo Vibo Valentia,13,BRAVO Joao Paolo,Spiker,1979,197,BRA,BRA,-,-
2006/2007,A1,Tonno Callipo Vibo Valentia,14,BARONE Rocco,Spiker,1987,195,RC,ITA,-,-
2006/2007,A1,Tonno Callipo Vibo Valentia,17,DIVIS Peter,Spiker,1978,198,SVK,SVK,from 12/12/2006,-
2006/2007,A1,Tonno Callipo Vibo Valentia,18,CICOLA Fosco,Spiker,1974,192,RM,ITA,-,-
2006/2007,A2,Abasan Bari,1,MATHEUS Josè,Spiker,1976,193,VEN,VEN,-,-
2006/2007,A2,Abasan Bari,2,RODRIGUES DE CARVALHO Joao Paolo,Middleblocker,1980,203,BRA,BRA,-,-
2006/2007,A2,Abasan Bari,3,ASTOLFI Massimiliano,Setter,1981,191,MO,ITA,-,-
2006/2007,A2,Abasan Bari,4,ENOCH Paolino Junior,Spiker,1977,200,BRA,BRA,-,-
2006/2007,A2,Abasan Bari,5,VALENTE Francesco,Middleblocker,1975,192,BA,ITA,-,-
2006/2007,A2,Abasan Bari,6,VIVA Giacomo,Libero,1975,196,BR,ITA,-,-
2006/2007,A2,Abasan Bari,7,GALLOTTA Danilo,Spiker,1980,195,SA,ITA,-,-
2006/2007,A2,Abasan Bari,8,JOOSTEN Joost,Setter,1980,194,NED,NED,from 23/02/2007,-
2006/2007,A2,Abasan Bari,9,CAPRA Michele,Spiker,1985,198,TN,ITA,-,-
2006/2007,A2,Abasan Bari,10,COSCIONE Daniel,Setter,1984,188,CN,ITA,-,-
2006/2007,A2,Abasan Bari,11,BATTILOTTI Andrea,Spiker,1978,196,VI,ITA,from 07/12/2006,proveniente da Esse-Ti Carilo Loreto
2006/2007,A2,Abasan Bari,12,FERRI Raffaele,Spiker,1981,194,PU,ITA,until 07/12/2006,-
2006/2007,A2,Abasan Bari,13,MINAFRA Giuseppe,Middleblocker,1969,196,BA,ITA,-,-
2006/2007,A2,Abasan Bari,14,SACCARDI Lapo,Middleblocker,1973,201,FI,ITA,until 16/01/2007,trasferito a Codyeco S.Croce
2006/2007,A2,Abasan Bari,16,TOMANOCZY Tibor,Spiker,1974,204,HUN,HUN,from 09/01/2007,-
2006/2007,A2,Agnelli Metalli Bergamo,1,BORONI Sergio,Middleblocker,1983,197,BG,ITA,-,-
2006/2007,A2,Agnelli Metalli Bergamo,3,BORONI Alessandro,Spiker,1984,195,BG,ITA,-,-
2006/2007,A2,Agnelli Metalli Bergamo,4,OLLI Simo-Pekka,Setter,1985,203,FIN,FIN,-,-
2006/2007,A2,Agnelli Metalli Bergamo,5,GARGANO Marco,Spiker,1986,192,BG,ITA,-,-
2006/2007,A2,Agnelli Metalli Bergamo,6,GELASIO Andrea,Libero,1974,190,VA,ITA,-,-
2006/2007,A2,Agnelli Metalli Bergamo,7,DAOLIO Matteo,Spiker,1979,195,RM,ITA,-,-
2006/2007,A2,Agnelli Metalli Bergamo,8,FINAZZI Danilo,Middleblocker,1976,201,BG,ITA,-,-
2006/2007,A2,Agnelli Metalli Bergamo,9,DE ALMEIDA ALVES Lafit,Spiker,1974,190,BRA,BRA,-,-
2006/2007,A2,Agnelli Metalli Bergamo,10,BURGSTHALER Matteo,Middleblocker,1981,198,TN,ITA,-,-
2006/2007,A2,Agnelli Metalli Bergamo,11,SANGALLI Matteo,Spiker,1980,192,BG,ITA,-,-
2006/2007,A2,Agnelli Metalli Bergamo,12,BONETTI Lorenzo,Setter,1988,197,BG,ITA,-,-
2006/2007,A2,Agnelli Metalli Bergamo,13,GADNIK Sasa,Spiker,1981,193,SLO,SLO,from 24/12/2006,-
2006/2007,A2,Agnelli Metalli Bergamo,14,YNGERSKOG Martin,Spiker,1981,192,SWE,SWE,from 09/01/2007,-
2006/2007,A2,Agnelli Metalli Bergamo,15,STRAOLZINI Nicola,Setter,1973,185,BS,ITA,from 12/11/2006,-
2006/2007,A2,Agnelli Metalli Bergamo,17,YOKO Jaques,Spiker,1972,196,FRA,FRA,until 05/01/2007,trasferito a Famigliulo Corigliano
2006/2007,A2,Codyeco S.Croce,1,PIERI Francesco,Libero,1982,185,PO,ITA,-,-
