Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2004/2005,A1,Regular_Season,1st,1,6,6,27/9/2004,20:15,2351,13011,C,Copra Piacenza,Piacenza,2,3,7,16,21,25,8,14,19,22,6,11,13,15,8,16,21,25,8,16,21,25,5,12,14,18,8,13,20,21,7,16,21,25,1,8,11,12,5,10,12,15,70,21,26,99,15,4,84,6,0.62,0.36,112,14,8,53,0.47,1,13
2004/2005,A1,Regular_Season,1st,1,6,6,27/9/2004,20:15,2351,13011,O,Acqua Paradiso Montichiari,Monza Brianza,3,2,8,14,19,22,7,16,21,25,8,16,21,25,6,11,13,15,5,12,14,18,8,16,21,25,7,16,21,25,8,13,20,21,5,10,12,15,1,8,11,12,73,24,29,104,20,5,84,4,0.71,0.49,118,7,13,60,0.51,-,8
2004/2005,A1,Regular_Season,1st,1,7,7,26/9/2004,18:00,1699,7878,C,Teleunit Gioia del Colle,Gioia Del Colle,0,3,8,16,20,20,4,14,21,25,3,11,17,18,8,16,21,25,8,16,19,22,7,15,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,12,3,61,15,-,50,5,0.74,0.42,69,7,9,38,0.55,-,1
2004/2005,A1,Regular_Season,1st,1,7,7,26/9/2004,18:00,1699,7878,O,Edilbasso&Partners Padova,Padova,3,0,4,14,21,25,8,16,20,20,8,16,21,25,3,11,17,18,7,15,21,25,8,16,19,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,18,19,67,17,5,45,1,0.8,0.44,42,2,1,27,0.64,1,9
2004/2005,A1,Regular_Season,1st,2,1,8,3/10/2004,18:00,1487,6881,C,Tonno Callipo Vibo Valentia,Vibo Valentia,2,3,3,14,21,25,8,16,16,22,8,16,21,25,7,11,15,22,6,14,17,22,8,16,21,25,7,11,17,20,8,16,21,25,5,7,8,12,4,10,12,15,74,26,30,102,13,9,89,4,0.79,0.69,122,7,20,56,0.46,-,9
2004/2005,A1,Regular_Season,1st,2,1,8,3/10/2004,18:00,1487,6881,O,Itas Diatec Trentino,Trento,3,2,8,16,16,22,3,14,21,25,7,11,15,22,8,16,21,25,8,16,21,25,6,14,17,22,8,16,21,25,7,11,17,20,4,10,12,15,5,7,8,12,88,31,42,109,19,3,89,9,0.66,0.58,122,4,9,65,0.53,5,20
2004/2005,A1,Regular_Season,1st,2,2,9,3/10/2004,18:00,2581,9515,C,RPA-LuigiBacchi.it Perugia,Perugia Umbria,3,2,6,14,21,25,8,16,16,22,6,12,16,16,8,16,21,25,6,14,21,25,8,16,19,21,6,13,17,20,8,16,21,25,5,10,12,15,2,5,8,11,80,24,33,101,19,4,94,3,0.85,0.63,130,3,16,63,0.48,6,13
2004/2005,A1,Regular_Season,1st,2,2,9,3/10/2004,18:00,2581,9515,O,Daytona Modena,Modena,2,3,8,16,16,22,6,14,21,25,8,16,21,25,6,12,16,16,8,16,19,21,6,14,21,25,8,16,21,25,6,13,17,20,2,5,8,11,5,10,12,15,74,27,36,104,10,2,82,4,0.73,0.57,124,8,13,56,0.45,3,16
2004/2005,A1,Regular_Season,1st,2,3,10,3/10/2004,18:00,1535,9855,C,Acqua & Sapone Icom Latina,Latina,3,0,7,16,21,25,8,14,16,21,8,16,21,25,7,12,13,19,8,16,21,25,3,11,14,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,23,26,73,14,3,51,4,0.67,0.57,60,8,3,34,0.57,-,18
2004/2005,A1,Regular_Season,1st,2,3,10,3/10/2004,18:00,1535,9855,O,Teleunit Gioia del Colle,Gioia Del Colle,0,3,8,14,16,21,7,16,21,25,7,12,13,19,8,16,21,25,3,11,14,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,11,-3,61,10,2,59,3,0.71,0.51,72,6,18,30,0.42,1,3
2004/2005,A1,Regular_Season,1st,2,4,11,4/10/2004,20:15,2465,7333,C,Marmi Lanza Verona,Verona,3,1,8,16,21,25,6,13,18,22,8,16,21,25,6,10,14,21,7,12,21,29,8,16,19,31,8,16,21,25,7,11,15,17,-,-,-,-,-,-,-,-,76,25,37,103,17,5,78,4,0.81,0.55,108,6,9,61,0.56,3,10
2004/2005,A1,Regular_Season,1st,2,4,11,4/10/2004,20:15,2465,7333,O,Copra Piacenza,Piacenza,1,3,6,13,18,22,8,16,21,25,6,10,14,21,8,16,21,25,8,16,19,31,7,12,21,29,7,11,15,17,8,16,21,25,-,-,-,-,-,-,-,-,64,13,19,92,14,3,86,7,0.66,0.33,107,9,10,52,0.49,5,9
2004/2005,A1,Regular_Season,1st,2,5,12,3/10/2004,18:00,3303,27866,C,Prisma Taranto,Taranto,3,2,7,16,21,25,8,15,19,22,4,8,12,14,8,16,21,25,7,14,17,26,8,16,21,24,8,14,19,21,7,16,21,25,5,10,12,15,2,3,4,6,68,23,25,100,19,3,85,5,0.76,0.48,116,8,8,53,0.46,3,12
2004/2005,A1,Regular_Season,1st,2,5,12,3/10/2004,18:00,3303,27866,O,Sisley Treviso,Treviso,2,3,8,15,19,22,7,16,21,25,8,16,21,25,4,8,12,14,8,16,21,24,7,14,17,26,7,16,21,25,8,14,19,21,2,3,4,6,5,10,12,15,70,26,21,101,16,5,81,4,0.72,0.49,124,17,12,57,0.46,-,8
2004/2005,A1,Regular_Season,1st,2,6,13,3/10/2004,18:00,2310,5920,C,Acqua Paradiso Montichiari,Monza Brianza,3,1,7,16,21,25,8,15,18,22,5,16,21,25,8,15,20,22,5,12,17,18,8,16,21,25,8,16,21,25,6,14,20,23,-,-,-,-,-,-,-,-,60,16,24,92,11,4,76,6,0.74,0.63,108,8,10,46,0.43,1,10
2004/2005,A1,Regular_Season,1st,2,6,13,3/10/2004,18:00,2310,5920,O,Bre Banca Lannutti Cuneo,Cuneo,1,3,8,15,18,22,7,16,21,25,8,15,20,22,5,16,21,25,8,16,21,25,5,12,17,18,6,14,20,23,8,16,21,25,-,-,-,-,-,-,-,-,72,20,26,93,17,4,81,4,0.78,0.62,114,12,10,58,0.51,3,10
2004/2005,A1,Regular_Season,1st,2,7,14,3/10/2004,18:15,2146,7501,C,Edilbasso&Partners Padova,Padova,3,0,4,14,21,25,8,16,19,23,8,15,21,25,6,16,19,22,8,16,21,25,6,10,16,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,18,24,73,12,7,57,1,0.63,0.3,78,6,7,38,0.49,1,6
2004/2005,A1,Regular_Season,1st,2,7,14,3/10/2004,18:15,2146,7501,O,Lube Banca Marche Macerata,Lube,0,3,8,16,19,23,4,14,21,25,6,16,19,22,8,15,21,25,6,10,16,22,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,16,10,69,12,1,61,8,0.51,0.34,75,9,6,39,0.52,2,7
2004/2005,A1,Regular_Season,1st,3,1,15,10/10/2004,18:00,1867,8110,C,Teleunit Gioia del Colle,Gioia Del Colle,1,3,8,16,18,22,6,13,21,25,8,16,21,25,6,10,15,22,6,11,14,16,8,16,21,25,8,16,18,20,6,15,21,25,-,-,-,-,-,-,-,-,54,16,12,84,14,4,76,8,0.74,0.38,93,8,11,45,0.48,1,5
2004/2005,A1,Regular_Season,1st,3,1,15,10/10/2004,18:00,1867,8110,O,Lube Banca Marche Macerata,Lube,3,1,6,13,21,25,8,16,18,22,6,10,15,22,8,16,21,25,8,16,21,25,6,11,14,16,6,15,21,25,8,16,18,20,-,-,-,-,-,-,-,-,73,24,35,96,20,7,70,5,0.73,0.53,94,7,5,55,0.59,1,11
2004/2005,A1,Regular_Season,1st,3,2,16,10/10/2004,18:15,3069,20837,C,Daytona Modena,Modena,1,3,8,14,21,25,6,16,20,23,7,13,19,20,8,16,21,25,6,11,17,21,8,16,21,25,8,16,21,23,4,14,20,25,-,-,-,-,-,-,-,-,59,20,13,90,16,2,79,8,0.68,0.56,105,8,11,45,0.43,3,12
2004/2005,A1,Regular_Season,1st,3,2,16,10/10/2004,18:15,3069,20837,O,Itas Diatec Trentino,Trento,3,1,6,16,20,23,8,14,21,25,8,16,21,25,7,13,19,20,8,16,21,25,6,11,17,21,4,14,20,25,8,16,21,23,-,-,-,-,-,-,-,-,70,26,29,97,18,5,74,3,0.59,0.5,110,8,12,54,0.49,-,11
2004/2005,A1,Regular_Season,1st,3,3,17,10/10/2004,18:00,2082,13398,C,Copra Piacenza,Piacenza,3,0,7,16,21,25,8,13,18,19,8,16,21,25,4,13,16,20,5,13,19,30,8,16,21,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,21,25,78,15,5,50,3,0.64,0.32,68,4,5,39,0.57,-,8
2004/2005,A1,Regular_Season,1st,3,3,17,10/10/2004,18:00,2082,13398,O,Tonno Callipo Vibo Valentia,Vibo Valentia,0,3,8,13,18,19,7,16,21,25,4,13,16,20,8,16,21,25,8,16,21,28,5,13,19,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,13,4,68,18,3,63,7,0.57,0.33,76,7,8,37,0.49,1,5
2004/2005,A1,Regular_Season,1st,3,4,18,10/10/2004,18:00,2023,7526,C,Bre Banca Lannutti Cuneo,Cuneo,3,0,8,16,21,25,7,15,20,22,5,16,21,25,8,14,15,18,8,16,21,25,7,14,19,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,20,25,73,14,1,50,3,0.66,0.46,80,7,4,43,0.54,-,9
2004/2005,A1,Regular_Season,1st,3,4,18,10/10/2004,18:00,2023,7526,O,Edilbasso&Partners Padova,Padova,0,3,7,15,20,22,8,16,21,25,8,14,15,18,5,16,21,25,7,14,19,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,10,8,61,11,2,59,2,0.51,0.39,73,7,9,32,0.44,1,4
2004/2005,A1,Regular_Season,1st,3,5,19,9/10/2004,18:00,1070,2141,C,Sisley Treviso,Treviso,3,0,8,16,21,25,6,12,19,23,8,16,21,25,5,14,17,21,8,16,21,25,4,11,17,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,16,30,72,10,2,55,5,0.85,0.6,68,3,5,47,0.69,1,5
2004/2005,A1,Regular_Season,1st,3,5,19,9/10/2004,18:00,1070,2141,O,Acqua Paradiso Montichiari,Monza Brianza,0,3,6,12,19,23,8,16,21,25,5,14,17,21,8,16,21,25,4,11,17,23,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,12,26,69,14,4,61,1,0.89,0.57,73,4,5,42,0.58,1,5
2004/2005,A1,Regular_Season,1st,3,6,20,10/10/2004,18:00,2167,10379,C,Marmi Lanza Verona,Verona,3,0,6,13,16,26,8,16,21,24,8,16,21,25,6,11,17,21,7,16,21,25,8,14,16,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,27,25,74,13,5,57,5,0.72,0.53,79,7,8,45,0.57,2,10
2004/2005,A1,Regular_Season,1st,3,6,20,10/10/2004,18:00,2167,10379,O,Acqua & Sapone Icom Latina,Latina,0,3,8,16,21,24,6,13,16,26,6,11,17,21,8,16,21,25,8,14,16,19,7,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,17,11,66,9,5,61,5,0.75,0.41,79,6,10,29,0.37,1,8
2004/2005,A1,Regular_Season,1st,3,7,21,11/10/2004,20:15,2753,15462,C,Prisma Taranto,Taranto,1,3,6,16,20,25,8,15,21,23,6,10,13,16,8,16,21,25,6,9,11,14,8,16,21,25,8,13,17,20,3,16,21,25,-,-,-,-,-,-,-,-,62,15,14,76,15,3,89,6,0.72,0.48,115,15,10,48,0.42,2,11
2004/2005,A1,Regular_Season,1st,3,7,21,11/10/2004,20:15,2753,15462,O,RPA-LuigiBacchi.it Perugia,Perugia Umbria,3,1,8,15,21,23,6,16,20,25,8,16,21,25,6,10,13,16,8,16,21,25,6,9,11,14,3,16,21,25,8,13,17,20,-,-,-,-,-,-,-,-,64,26,37,97,8,5,61,3,0.64,0.33,100,5,11,49,0.49,-,10
2004/2005,A1,Regular_Season,1st,4,1,22,18/10/2004,20:15,1970,8598,C,Lube Banca Marche Macerata,Lube,3,0,8,16,21,25,7,13,16,18,8,16,21,25,7,14,17,22,8,16,21,25,4,12,14,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,22,41,73,9,7,52,2,0.73,0.4,69,1,5,46,0.67,1,6
2004/2005,A1,Regular_Season,1st,4,1,22,18/10/2004,20:15,1970,8598,O,Daytona Modena,Modena,0,3,7,13,16,18,8,16,21,25,7,14,17,22,8,16,21,25,4,12,14,17,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,11,13,59,7,1,64,8,0.58,0.34,72,8,6,38,0.53,2,5
2004/2005,A1,Regular_Season,1st,4,2,23,17/10/2004,18:00,1471,4058,C,Tonno Callipo Vibo Valentia,Vibo Valentia,3,0,6,16,21,25,8,13,15,19,8,16,21,25,1,9,14,19,8,16,21,25,6,14,16,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,23,26,63,12,8,45,2,0.8,0.67,57,5,3,36,0.63,2,6
2004/2005,A1,Regular_Season,1st,4,2,23,17/10/2004,18:00,1471,4058,O,Teleunit Gioia del Colle,Gioia Del Colle,0,3,8,13,15,19,6,16,21,25,1,9,14,19,8,16,21,25,6,14,16,18,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,10,-,51,6,2,50,10,0.7,0.46,51,5,6,25,0.49,3,3
2004/2005,A1,Regular_Season,1st,4,3,24,17/10/2004,18:00,1718,6715,C,RPA-LuigiBacchi.it Perugia,Perugia Umbria,1,3,8,14,19,21,6,16,21,25,8,15,17,19,6,16,21,25,8,16,21,25,7,13,19,20,8,16,21,23,4,13,17,25,-,-,-,-,-,-,-,-,62,15,25,89,13,1,83,2,0.83,0.63,114,9,13,56,0.49,-,5
2004/2005,A1,Regular_Season,1st,4,3,24,17/10/2004,18:00,1718,6715,O,Copra Piacenza,Piacenza,3,1,6,16,21,25,8,14,19,21,6,16,21,25,8,15,17,19,7,13,19,20,8,16,21,25,4,13,17,25,8,16,21,23,-,-,-,-,-,-,-,-,72,21,41,94,11,2,76,2,0.79,0.47,102,11,5,57,0.56,2,13
2004/2005,A1,Regular_Season,1st,4,4,25,17/10/2004,18:00,1740,6786,C,Edilbasso&Partners Padova,Padova,3,1,8,16,21,23,7,14,20,25,8,16,21,25,4,10,11,13,8,16,21,25,4,12,17,18,8,16,21,27,5,11,18,25,-,-,-,-,-,-,-,-,74,27,32,97,19,4,71,2,0.77,0.55,102,6,14,55,0.54,1,15
2004/2005,A1,Regular_Season,1st,4,4,25,17/10/2004,18:00,1740,6786,O,Prisma Taranto,Taranto,1,3,7,14,20,25,8,16,21,23,4,10,11,13,8,16,21,25,4,12,17,18,8,16,21,25,5,11,18,25,8,16,21,27,-,-,-,-,-,-,-,-,54,17,10,82,11,1,78,5,0.71,0.36,105,11,15,39,0.37,2,14
2004/2005,A1,Regular_Season,1st,4,5,26,17/10/2004,18:00,2567,6419,C,Acqua Paradiso Montichiari,Monza Brianza,2,3,6,15,19,23,8,16,21,25,6,15,21,24,8,16,19,26,5,14,21,25,8,16,18,23,5,14,21,25,8,16,19,23,5,9,10,13,4,10,12,15,84,29,29,110,25,9,93,8,0.65,0.49,134,5,14,68,0.51,3,7
2004/2005,A1,Regular_Season,1st,4,5,26,17/10/2004,18:00,2567,6419,O,Marmi Lanza Verona,Verona,3,2,8,16,21,25,6,15,19,23,8,16,19,26,6,15,21,24,8,16,18,23,5,14,21,25,8,16,19,23,5,14,21,25,4,10,12,15,5,9,10,13,78,30,33,112,19,6,85,12,0.68,0.51,117,6,7,58,0.5,1,14
2004/2005,A1,Regular_Season,1st,4,6,27,17/10/2004,18:15,4475,34156,C,Itas Diatec Trentino,Trento,1,3,6,14,20,27,8,16,21,25,5,13,14,14,8,16,21,25,5,9,14,20,8,16,21,25,6,16,19,22,8,15,21,25,-,-,-,-,-,-,-,-,62,15,17,85,14,2,89,5,0.73,0.56,127,10,14,55,0.43,2,5
2004/2005,A1,Regular_Season,1st,4,6,27,17/10/2004,18:15,4475,34156,O,Sisley Treviso,Treviso,3,1,8,16,21,25,6,14,20,27,8,16,21,25,5,13,14,14,8,16,21,25,5,9,14,20,8,15,21,25,6,16,19,22,-,-,-,-,-,-,-,-,74,28,44,99,10,3,71,3,0.82,0.65,105,11,5,57,0.54,1,14
2004/2005,A1,Regular_Season,1st,4,7,28,17/10/2004,18:00,1669,10239,C,Acqua & Sapone Icom Latina,Latina,1,3,8,16,20,26,6,14,21,24,6,13,19,22,8,16,21,25,8,13,19,20,7,16,21,25,7,15,18,20,8,16,21,25,-,-,-,-,-,-,-,-,57,13,9,89,18,4,80,5,0.7,0.6,107,11,13,46,0.43,1,7
2004/2005,A1,Regular_Season,1st,4,7,28,17/10/2004,18:00,1669,10239,O,Bre Banca Lannutti Cuneo,Cuneo,3,1,6,14,21,24,8,16,20,26,8,16,21,25,6,13,19,22,7,16,21,25,8,13,19,20,8,16,21,25,7,15,18,20,-,-,-,-,-,-,-,-,68,25,26,98,18,3,71,5,0.76,0.54,93,10,7,52,0.56,2,13
2004/2005,A1,Regular_Season,1st,5,1,29,24/10/2004,18:15,1867,7020,C,Teleunit Gioia del Colle,Gioia Del Colle,3,2,8,16,21,25,6,14,17,23,8,13,17,19,6,16,21,25,8,16,21,25,7,13,19,23,6,12,16,19,8,16,21,25,5,10,12,15,2,6,6,8,70,21,29,102,15,1,84,8,0.67,0.49,108,2,12,63,0.58,4,6
2004/2005,A1,Regular_Season,1st,5,1,29,24/10/2004,18:15,1867,7020,O,Daytona Modena,Modena,2,3,6,14,17,23,8,16,21,25,6,16,21,25,8,13,17,19,7,13,19,23,8,16,21,25,8,16,21,25,6,12,16,19,2,6,6,8,5,10,12,15,82,28,40,105,21,7,87,3,0.79,0.62,123,10,6,63,0.51,2,12
2004/2005,A1,Regular_Season,1st,5,2,30,20/10/2004,20:30,2088,12538,C,Copra Piacenza,Piacenza,1,3,5,11,14,21,8,16,21,25,8,16,21,25,5,12,14,18,8,16,20,22,7,14,21,25,5,13,19,20,8,16,21,25,-,-,-,-,-,-,-,-,68,18,27,89,15,3,81,7,0.72,0.51,108,10,5,56,0.52,4,9
2004/2005,A1,Regular_Season,1st,5,2,30,20/10/2004,20:30,2088,12538,O,Itas Diatec Trentino,Trento,3,1,8,16,21,25,5,11,14,21,5,12,14,18,8,16,21,25,7,14,21,25,8,16,20,22,8,16,21,25,5,13,19,20,-,-,-,-,-,-,-,-,62,18,30,92,11,5,74,4,0.64,0.3,100,8,9,51,0.51,-,6
2004/2005,A1,Regular_Season,1st,5,3,31,25/10/2004,20:15,2241,3413,C,Acqua Paradiso Montichiari,Monza Brianza,3,1,8,16,21,25,7,11,16,19,6,9,14,17,8,16,21,25,8,16,21,25,4,12,16,18,8,16,21,27,7,12,19,25,-,-,-,-,-,-,-,-,77,27,40,93,15,2,76,5,0.66,0.5,120,5,11,62,0.52,1,13
2004/2005,A1,Regular_Season,1st,5,3,31,25/10/2004,20:15,2241,3413,O,Edilbasso&Partners Padova,Padova,1,3,7,11,16,19,8,16,21,25,8,16,21,25,6,9,14,17,4,12,16,18,8,16,21,25,7,12,19,25,8,16,21,27,-,-,-,-,-,-,-,-,66,23,35,88,11,3,78,3,0.69,0.47,115,4,13,52,0.45,-,11
2004/2005,A1,Regular_Season,1st,5,4,32,24/10/2004,18:00,1301,3575,C,Sisley Treviso,Treviso,3,1,6,14,20,32,8,16,21,34,7,16,21,32,8,15,20,30,8,16,21,25,5,14,16,18,6,16,21,25,8,15,19,23,-,-,-,-,-,-,-,-,82,27,36,113,18,7,84,4,0.8,0.54,111,13,10,60,0.54,1,15
2004/2005,A1,Regular_Season,1st,5,4,32,24/10/2004,18:00,1301,3575,O,Acqua & Sapone Icom Latina,Latina,1,3,8,16,21,34,6,14,20,32,8,15,20,30,7,16,21,32,5,14,16,18,8,16,21,25,8,15,19,23,6,16,21,25,-,-,-,-,-,-,-,-,72,17,17,106,22,4,95,7,0.8,0.44,120,9,15,58,0.48,2,10
2004/2005,A1,Regular_Season,1st,5,5,33,24/10/2004,18:00,2426,13250,C,Marmi Lanza Verona,Verona,1,3,8,16,21,25,4,8,13,16,5,12,20,32,8,16,21,34,6,15,21,26,8,16,19,28,3,12,17,20,8,16,21,25,-,-,-,-,-,-,-,-,68,21,27,104,13,8,84,6,0.69,0.51,113,9,8,51,0.45,5,9
2004/2005,A1,Regular_Season,1st,5,5,33,24/10/2004,18:00,2426,13250,O,Lube Banca Marche Macerata,Lube,3,1,4,8,13,16,8,16,21,25,8,16,21,34,5,12,20,32,8,16,19,28,6,15,21,26,8,16,21,25,3,12,17,20,-,-,-,-,-,-,-,-,75,20,24,102,18,5,91,9,0.71,0.42,121,8,9,62,0.51,7,8
2004/2005,A1,Regular_Season,1st,5,6,34,24/10/2004,18:00,2338,8507,C,Bre Banca Lannutti Cuneo,Cuneo,1,3,2,11,17,22,8,16,21,25,8,16,21,25,7,14,20,23,4,14,19,22,8,16,21,25,6,14,17,23,8,16,21,25,-,-,-,-,-,-,-,-,69,19,23,93,18,2,86,6,0.56,0.31,97,9,9,56,0.58,4,11
