Season,Division,Team,No,Player,Role,Born,Height,Nat. Sport.,Note
2012/2013,A2,Pomì Casalmaggiore,9,AGRIFOGLIO BEATRICE,Setter,1994,178,ITA,-
2012/2013,A2,Pomì Casalmaggiore,10,GIBERTINI GIULIA,Libero,1984,170,ITA,-
2012/2013,A2,Pomì Casalmaggiore,11,D'AMBROS ELENA,Libero,1992,162,ITA,-
2012/2013,A2,Pomì Casalmaggiore,12,CORNA STEFANIA,Setter,1990,192,ITA,-
2012/2013,A2,Pomì Casalmaggiore,13,ZAGO VALENTINA,Spiker,1990,187,ITA,-
2012/2013,A2,Pomì Casalmaggiore,14,BEIER HEIKE,Spiker,1983,185,GER,-
2012/2013,A2,Pomì Casalmaggiore,17,REPICE VITTORIA,Middleblocker,1986,185,ITA,-
2012/2013,A2,Puntotel Sala Consilina,1,COLARUSSO PAOLA,Spiker,1988,186,ITA,-
2012/2013,A2,Puntotel Sala Consilina,3,PASTULOVA KRISTYNA,Middleblocker,1985,195,CZE,-
2012/2013,A2,Puntotel Sala Consilina,4,MASOTTI CHIARA,Spiker,1990,180,ITA,-
2012/2013,A2,Puntotel Sala Consilina,6,GABBIADINI ANGELA,Spiker,1992,181,ITA,-
2012/2013,A2,Puntotel Sala Consilina,7,KOTLAR GIULIA,Middleblocker,1989,183,ITA,-
2012/2013,A2,Puntotel Sala Consilina,8,DUMCHEVA NATALIA,Spiker,1992,196,RUS,until 26/10/2012
2012/2013,A2,Puntotel Sala Consilina,10,STROBBE MARILYN,Middleblocker,1989,188,ITA,-
2012/2013,A2,Puntotel Sala Consilina,11,BOSCOSCURO MARTINA,Libero,1988,165,ITA,-
2012/2013,A2,Puntotel Sala Consilina,12,GOBBI MONICA,Spiker,1994,188,ITA,until 15/01/2013
2012/2013,A2,Puntotel Sala Consilina,13,RYNK ALEKSANDRA,Setter,1988,178,ITA,-
2012/2013,A2,Puntotel Sala Consilina,15,FARAONE GIORGIA,Libero,1994,168,ITA,-
2012/2013,A2,Puntotel Sala Consilina,17,SHOPOVA NADEZHDA,Spiker,1984,186,BUL,from 11/10/2012
2012/2013,A2,Puntotel Sala Consilina,18,VALLICELLI CECILIA,Setter,1993,182,ITA,-
2012/2013,A2,Riso Scotti Volley Pavia,1,CORVESE VIVIANA,Middleblocker,1978,187,ITA,-
2012/2013,A2,Riso Scotti Volley Pavia,3,MASINO SERENA,Setter,1983,178,ITA,-
2012/2013,A2,Riso Scotti Volley Pavia,5,RENKEMA KIM,Spiker,1987,182,NED,-
2012/2013,A2,Riso Scotti Volley Pavia,6,ROANI MANUELA,Spiker,1983,186,ITA,-
2012/2013,A2,Riso Scotti Volley Pavia,7,BRUSEGAN ROBERTA,Middleblocker,1986,188,ITA,-
2012/2013,A2,Riso Scotti Volley Pavia,8,POMA CELESTE,Libero,1991,168,ITA,-
2012/2013,A2,Riso Scotti Volley Pavia,9,LA ROSA SIMONA,Middleblocker,1992,188,ITA,-
2012/2013,A2,Riso Scotti Volley Pavia,11,DI BONIFACIO MARIANNA,Spiker,1994,185,ITA,-
2012/2013,A2,Riso Scotti Volley Pavia,12,POMA GINEVRA,Spiker,1995,170,ITA,-
2012/2013,A2,Riso Scotti Volley Pavia,14,DI CARLO GIULIA,Spiker,1992,185,ITA,-
2012/2013,A2,Riso Scotti Volley Pavia,15,KAJALINA ANNA,Spiker,1991,205,EST,-
2012/2013,A2,Riso Scotti Volley Pavia,17,OGGIONI CARLOTTA,Setter,1994,179,ITA,-
2012/2013,A2,Sanitars Metalleghe Mazzano,1,NENKOVSKA ELENA,Spiker,1977,186,BUL,-
2012/2013,A2,Sanitars Metalleghe Mazzano,2,BACCIOTTINI BARBARA,Setter,1994,181,ITA,-
2012/2013,A2,Sanitars Metalleghe Mazzano,3,AGOSTINO SILVIA,Libero,1989,165,ITA,-
2012/2013,A2,Sanitars Metalleghe Mazzano,4,BOTTAINI LEILA,Spiker,1991,178,ITA,-
2012/2013,A2,Sanitars Metalleghe Mazzano,5,MARTINI ALICE,Spiker,1987,181,ITA,from 16/10/2012
2012/2013,A2,Sanitars Metalleghe Mazzano,8,ALBERTI SARA,Middleblocker,1993,185,ITA,-
2012/2013,A2,Sanitars Metalleghe Mazzano,9,ZANOLA ELENA,Spiker,1995,180,ITA,-
2012/2013,A2,Sanitars Metalleghe Mazzano,10,GARBET FEDERICA,Middleblocker,1988,184,ITA,-
2012/2013,A2,Sanitars Metalleghe Mazzano,11,CERON SARA,Spiker,1993,188,ITA,-
2012/2013,A2,Sanitars Metalleghe Mazzano,12,VINGARETTI GIORGIA,Setter,1985,170,ITA,-
2012/2013,A2,Sanitars Metalleghe Mazzano,13,ZAMPEDRI PATRIZIA,Libero,1993,165,ITA,-
2012/2013,A2,Sanitars Metalleghe Mazzano,14,KUCEROVA MONIKA,Spiker,1983,185,CZE,-
2012/2013,A2,Sanitars Metalleghe Mazzano,18,SERENA NATALIA,Spiker,1981,186,ITA,-
2012/2013,A2,Siamo Energia Ornavasso,1,KOUTOUXIDOU NIKOLETTA,Setter,1980,177,GRE,-
2012/2013,A2,Siamo Energia Ornavasso,2,BARADEL SILVIA,Setter,1991,185,ITA,-
2012/2013,A2,Siamo Energia Ornavasso,3,CARLONI SARA,Setter,1989,173,ITA,from 30/12/2012
2012/2013,A2,Siamo Energia Ornavasso,4,MONETA SERENA,Spiker,1990,178,ITA,-
2012/2013,A2,Siamo Energia Ornavasso,5,SENKOVA NIKOLA,Spiker,1989,178,CZE,-
2012/2013,A2,Siamo Energia Ornavasso,7,GHILARDI ALESSIA,Libero,1979,163,ITA,-
2012/2013,A2,Siamo Energia Ornavasso,9,MINATI VERONICA,Spiker,1983,187,ITA,-
2012/2013,A2,Siamo Energia Ornavasso,10,TASCA FEDERICA,Middleblocker,1989,182,ITA,-
2012/2013,A2,Siamo Energia Ornavasso,12,MOSSETTI SERENA,Spiker,1985,169,ITA,-
2012/2013,A2,Siamo Energia Ornavasso,13,BERTAIOLA SILVIA,Middleblocker,1993,184,ITA,-
2012/2013,A2,Siamo Energia Ornavasso,14,SALVI GIULIA,Middleblocker,1984,180,ITA,-
2012/2013,A2,Siamo Energia Ornavasso,15,GLODER MARIA CHIARA,Libero,1995,162,ITA,-
2012/2013,A2,Siamo Energia Ornavasso,17,LODA SARA,Spiker,1990,178,ITA,-
2012/2013,A2,Sigel Pallavolo Marsala,1,IAZZETTI FABIOLA,Libero,1988,170,ITA,-
2012/2013,A2,Sigel Pallavolo Marsala,2,OLOWOLAFE DOMINIQUE,Spiker,1989,188,USA,from 31/01/2013
2012/2013,A2,Sigel Pallavolo Marsala,3,SCHAUS NADJA,Middleblocker,1984,188,GER,from 09/01/2013
2012/2013,A2,Sigel Pallavolo Marsala,4,VUJKO MARIANNA,Middleblocker,1992,192,ITA,-
2012/2013,A2,Sigel Pallavolo Marsala,5,PICERNO PAOLA,Setter,1976,170,ITA,-
2012/2013,A2,Sigel Pallavolo Marsala,7,MACEDO TEIXEIRA CAMILA SILVIA,Middleblocker,1989,192,BRA,-
2012/2013,A2,Sigel Pallavolo Marsala,9,PADUA IRENE,Spiker,1989,183,ITA,-
2012/2013,A2,Sigel Pallavolo Marsala,10,PATTI MARIA LAURA,Spiker,1987,182,ITA,-
2012/2013,A2,Sigel Pallavolo Marsala,11,MAZZULLA NELLINA,Middleblocker,1980,181,ITA,-
2012/2013,A2,Sigel Pallavolo Marsala,12,CASOLI ALESSANDRA,Spiker,1978,185,ITA,-
2012/2013,A2,Sigel Pallavolo Marsala,13,CONTI ELEONORA,Setter,1988,182,ITA,-
2012/2013,A2,Sigel Pallavolo Marsala,14,PINZONE VECCHIO CLARA,Middleblocker,1987,183,ITA,-
2012/2013,A2,Sigel Pallavolo Marsala,15,NAGY MARIANN,Spiker,1976,190,HUN,-
2012/2013,A2,Sigel Pallavolo Marsala,18,NENCHEVA NIKOLOVA NIKOL,Spiker,1992,184,BUL,from 16/10/2012
2012/2013,A2,Systema Montichiari,1,KUJUNDZIC IVANA,Spiker,1987,186,SRB,-
2012/2013,A2,Systema Montichiari,3,GIORGI ROSSELLA,Libero,1981,173,ITA,-
2012/2013,A2,Systema Montichiari,4,NICOLINI CECILIA,Setter,1994,181,ITA,from 08/02/2013
2012/2013,A2,Systema Montichiari,5,LOTTI SILVIA,Spiker,1992,188,ITA,-
2012/2013,A2,Systema Montichiari,7,MURRAY METHOT MARIE PIER,Spiker,1986,185,CAN,-
2012/2013,A2,Systema Montichiari,8,TANTURLI GIORGIA,Setter,1981,168,ITA,-
2012/2013,A2,Systema Montichiari,9,LUPIDI LORENZA,Spiker,1992,189,ITA,-
2012/2013,A2,Systema Montichiari,10,MARTINELLI MELISSA,Middleblocker,1993,186,ITA,-
2012/2013,A2,Systema Montichiari,11,MENGHI SARA,Middleblocker,1983,183,ITA,-
2012/2013,A2,Systema Montichiari,12,CATENA MICHELA,Spiker,1991,191,ITA,-
2012/2013,A2,Systema Montichiari,13,ASSIRELLI FLAVIA,Middleblocker,1990,183,ITA,-
2012/2013,A2,Systema Montichiari,14,MILANI SERENA,Setter,1996,170,ITA,-
2012/2013,A2,Systema Montichiari,16,BASSANI SARA,Spiker,1994,178,ITA,-
2012/2013,A2,Systema Montichiari,18,MOSCHINI MICHELA,Libero,1993,165,ITA,-
2012/2013,A2,Terre Verdiane Volley,1,GENOVESI GIULIA,Spiker,1994,183,ITA,-
2012/2013,A2,Terre Verdiane Volley,3,RANIA VALENTINA,Spiker,1985,183,ITA,-
2012/2013,A2,Terre Verdiane Volley,5,BUDINI GIULIA,Setter,1990,173,ITA,-
2012/2013,A2,Terre Verdiane Volley,7,VALENZISE RUBINA,Libero,1981,167,ITA,-
2012/2013,A2,Terre Verdiane Volley,8,DO CARMO BRAGA LUCIANA,Spiker,1979,185,BRA,-
2012/2013,A2,Terre Verdiane Volley,9,DECORDI GIULIA,Spiker,1986,185,ITA,-
2012/2013,A2,Terre Verdiane Volley,10,MONCADA ELISA,Setter,1987,175,ITA,-
2012/2013,A2,Terre Verdiane Volley,11,MANFREDINI COSTANZA,Spiker,1988,188,ITA,-
2012/2013,A2,Terre Verdiane Volley,12,FORNARA FEDERICA,Middleblocker,1988,180,ITA,-
2012/2013,A2,Terre Verdiane Volley,15,ANTIGNANO FABIANA,Middleblocker,1995,186,ITA,-
2012/2013,A2,Terre Verdiane Volley,17,MUSIARI MICHELA,Libero,1994,167,ITA,-
2012/2013,A2,Terre Verdiane Volley,18,LAPI CHIARA,Middleblocker,1991,182,ITA,until 13/10/2012
2012/2013,A2,Volley Soverato,1,NIKOLOVA DESISLAVA,Spiker,1991,181,BUL,-
2012/2013,A2,Volley Soverato,2,RUSSO VALENTINA,Middleblocker,1991,190,ITA,-
2012/2013,A2,Volley Soverato,3,MORETTI JESSICA,Libero,1989,165,ITA,-
2012/2013,A2,Volley Soverato,4,BOSCACCI LETICIA,Spiker,1985,185,ARG,-
2012/2013,A2,Volley Soverato,5,PAGGI PAOLA,Middleblocker,1976,182,ITA,from 05/02/2013
2012/2013,A2,Volley Soverato,6,CECATO GIULIA,Setter,1991,183,ITA,until 09/01/2013
2012/2013,A2,Volley Soverato,6,GALEOTTI FRANCESCA,Setter,1992,181,ITA,until 17/09/2012
2012/2013,A2,Volley Soverato,7,FASTELLINI ELEONORA,Spiker,1986,181,ITA,until 10/01/2013
2012/2013,A2,Volley Soverato,8,DIOMEDE VALERIA,Middleblocker,1980,183,ITA,-
2012/2013,A2,Volley Soverato,9,GALEOTTI MARTA,Setter,1984,172,ITA,-
2012/2013,A2,Volley Soverato,10,JALINE PRADO DE OLIVEIRA,Spiker,1979,190,BRA,until 11/12/2012
2012/2013,A2,Volley Soverato,11,MANCUSO NATASCIA,Spiker,1992,180,ITA,-
2012/2013,A2,Volley Soverato,14,TRAVAGLINI ALESSIA,Middleblocker,1988,188,ITA,-
2012/2013,A2,Volley Soverato,16,SCALISE LUANA,Libero,1991,165,ITA,-
2012/2013,A2,Volley Soverato,17,DEMICHELIS ILARIA,Setter,1987,178,ITA,from 19/01/2013
2012/2013,A2,Volley Soverato,18,MORETTI FRANCESCA,Spiker,1985,178,ITA,-
