Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2013/2014,A1,Regular_Season,1st,1,6,6,20/10/2013,18:00,1922,12222,C,Cucine Lube Banca Marche Macerata,Lube,3,0,6,14,21,25,8,16,20,23,8,16,21,25,6,10,14,18,8,16,21,25,2,12,16,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,28,11,74,16,10,48,3,0.5,0.35,62,6,7,35,0.56,-,10
2013/2014,A1,Regular_Season,1st,1,6,6,20/10/2013,18:00,1922,12222,O,Exprivia Molfetta,Molfetta,0,3,8,16,20,23,6,14,21,25,6,10,14,18,8,16,21,25,2,12,16,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,13,-13,62,14,2,58,13,0.38,0.21,64,6,10,30,0.47,-,7
2013/2014,A1,Regular_Season,1st,2,1,7,27/10/2013,17:30,2139,17317,C,CMC Ravenna,Ravenna Robur,0,3,7,13,17,19,8,16,21,25,7,10,18,23,8,16,21,25,6,13,17,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,13,-4,63,11,2,64,4,0.56,0.31,89,6,14,33,0.37,-,8
2013/2014,A1,Regular_Season,1st,2,1,7,27/10/2013,17:30,2139,17317,O,Diatec Trentino,Trento,3,0,8,16,21,25,7,13,17,19,8,16,21,25,7,10,18,23,8,16,21,25,6,13,17,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,26,15,73,9,3,52,2,0.63,0.23,81,6,8,41,0.51,-,14
2013/2014,A1,Regular_Season,1st,2,2,8,27/10/2013,18:00,2200,18121,C,Andreoli Latina,Latina,0,3,8,14,20,26,5,16,21,28,7,11,17,20,8,16,21,25,5,16,21,30,8,12,20,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,20,2,77,8,8,68,11,0.62,0.4,90,10,10,42,0.47,-,5
2013/2014,A1,Regular_Season,1st,2,2,8,27/10/2013,18:00,2200,18121,O,Cucine Lube Banca Marche Macerata,Lube,3,0,5,16,21,28,8,14,20,26,8,16,21,25,7,11,17,20,8,12,20,32,5,16,21,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67,22,17,84,16,8,69,8,0.67,0.41,87,5,5,49,0.56,-,10
2013/2014,A1,Regular_Season,1st,2,3,9,27/10/2013,18:00,3413,21191,C,Copra Elior Piacenza,Piacenza,3,1,8,16,21,25,6,14,18,23,6,16,21,25,8,15,20,22,5,9,13,15,8,16,21,25,8,16,21,25,5,9,12,13,-,-,-,-,-,-,-,-,68,21,11,89,22,3,71,6,0.49,0.32,98,6,5,59,0.6,-,6
2013/2014,A1,Regular_Season,1st,2,3,9,27/10/2013,18:00,3413,21191,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,1,3,6,14,18,23,8,16,21,25,8,15,20,22,6,16,21,25,8,16,21,25,5,9,13,15,5,9,12,13,8,16,21,25,-,-,-,-,-,-,-,-,51,15,-5,84,13,5,67,5,0.57,0.33,95,8,6,41,0.43,-,5
2013/2014,A1,Regular_Season,1st,2,4,10,26/10/2013,17:30,1507,3333,C,Sir Safety Perugia,Perugia,3,2,5,14,17,22,8,16,21,25,8,14,19,25,7,16,21,21,8,16,21,25,5,11,12,16,6,12,17,20,8,16,21,25,5,10,12,15,3,8,10,11,75,29,15,107,18,-,79,7,0.57,0.32,109,8,8,57,0.52,-,18
2013/2014,A1,Regular_Season,1st,2,4,10,26/10/2013,17:30,1507,3333,O,Casa Modena,Modena,2,3,8,16,21,25,5,14,17,22,7,16,21,21,8,14,19,25,5,11,12,16,8,16,21,25,8,16,21,25,6,12,17,20,3,8,10,11,5,10,12,15,72,23,-,98,19,6,88,1,0.44,0.28,117,9,18,58,0.5,-,8
2013/2014,A1,Regular_Season,1st,2,5,11,27/10/2013,18:00,3412,9594,C,Calzedonia Verona,Verona,3,1,6,15,21,25,8,16,17,21,8,15,20,30,7,16,21,28,6,13,17,23,8,16,21,25,8,11,21,25,6,16,18,20,-,-,-,-,-,-,-,-,71,32,9,102,16,5,76,6,0.62,0.42,100,17,9,45,0.45,-,21
2013/2014,A1,Regular_Season,1st,2,5,11,27/10/2013,18:00,3412,9594,O,Bre Lannutti Cuneo,Cuneo,1,3,8,16,17,21,6,15,21,25,7,16,21,28,8,15,20,30,8,16,21,25,6,13,17,23,6,16,18,20,8,11,21,25,-,-,-,-,-,-,-,-,60,17,-14,95,19,6,86,6,0.55,0.45,116,11,21,45,0.39,-,9
2013/2014,A1,Regular_Season,1st,2,6,12,27/10/2013,18:00,1207,3381,C,Exprivia Molfetta,Molfetta,3,0,8,16,21,25,3,10,14,17,8,16,18,25,6,15,21,23,7,16,21,25,8,12,15,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,20,9,73,11,4,50,3,0.68,0.32,86,4,7,41,0.48,-,6
2013/2014,A1,Regular_Season,1st,2,6,12,27/10/2013,18:00,1207,3381,O,Altotevere Città di Castello,Città di Castello,0,3,3,10,14,17,8,16,21,25,6,15,21,23,8,16,18,25,8,12,15,20,7,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,13,-21,62,12,-,62,8,0.61,0.29,91,11,6,35,0.38,-,7
2013/2014,A1,Regular_Season,1st,3,1,13,3/11/2013,18:00,2297,15585,C,Cucine Lube Banca Marche Macerata,Lube,3,0,8,16,21,25,4,10,12,17,8,16,21,25,2,10,14,19,6,16,21,25,8,13,20,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,24,20,74,17,5,47,2,0.45,0.28,57,4,2,35,0.61,-,12
2013/2014,A1,Regular_Season,1st,3,1,13,3/11/2013,18:00,2297,15585,O,Sir Safety Perugia,Perugia,0,3,4,10,12,17,8,16,21,25,2,10,14,19,8,16,21,25,8,13,20,22,6,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,12,-15,59,12,2,57,5,0.51,0.32,77,10,12,32,0.42,-,2
2013/2014,A1,Regular_Season,1st,3,2,14,3/11/2013,18:00,2106,8228,C,Bre Lannutti Cuneo,Cuneo,3,0,7,16,21,25,8,14,16,19,5,16,21,25,8,15,20,22,8,16,21,25,3,7,11,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,22,24,74,7,3,42,2,0.6,0.24,68,2,2,39,0.57,-,11
2013/2014,A1,Regular_Season,1st,3,2,14,3/11/2013,18:00,2106,8228,O,Andreoli Latina,Latina,0,3,8,14,16,19,7,16,21,25,8,15,20,22,5,16,21,25,3,7,11,17,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,9,1,59,17,2,67,3,0.54,0.3,91,4,11,45,0.49,-,2
2013/2014,A1,Regular_Season,1st,3,3,15,3/11/2013,18:00,1936,14498,C,CMC Ravenna,Ravenna Robur,3,1,7,16,21,22,8,15,20,25,8,16,21,25,4,9,13,15,7,16,21,25,8,11,14,19,7,16,20,25,8,15,21,23,-,-,-,-,-,-,-,-,75,28,27,95,10,2,72,2,0.61,0.22,121,8,9,65,0.54,-,8
2013/2014,A1,Regular_Season,1st,3,3,15,3/11/2013,18:00,1936,14498,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,1,3,8,15,20,25,7,16,21,22,4,9,13,15,8,16,21,25,8,11,14,19,7,16,21,25,8,15,21,23,7,16,20,25,-,-,-,-,-,-,-,-,59,13,1,83,11,1,85,3,0.61,0.38,109,11,7,49,0.45,-,9
2013/2014,A1,Regular_Season,1st,3,4,16,3/11/2013,18:00,2275,17845,C,Diatec Trentino,Trento,3,0,8,14,21,26,7,16,19,24,8,16,21,25,7,15,19,21,8,16,21,25,6,7,14,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,25,16,75,15,10,49,2,0.63,0.39,70,7,5,37,0.53,-,10
2013/2014,A1,Regular_Season,1st,3,4,16,3/11/2013,18:00,2275,17845,O,Exprivia Molfetta,Molfetta,0,3,7,16,19,24,8,14,21,26,7,15,19,21,8,16,21,25,6,7,14,18,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,12,-7,64,15,2,60,12,0.42,0.22,64,3,10,34,0.53,-,5
2013/2014,A1,Regular_Season,1st,3,5,17,3/11/2013,17:30,3899,33879,C,Casa Modena,Modena,2,3,6,9,13,17,8,16,21,25,8,16,21,25,5,12,18,21,8,16,21,25,4,14,18,23,7,12,20,30,8,16,21,32,1,6,7,11,5,10,12,15,73,27,5,108,18,6,93,10,0.75,0.37,118,7,15,58,0.49,-,9
2013/2014,A1,Regular_Season,1st,3,5,17,3/11/2013,17:30,3899,33879,O,Copra Elior Piacenza,Piacenza,3,2,8,16,21,25,6,9,13,17,5,12,18,21,8,16,21,25,4,14,18,23,8,16,21,25,8,16,21,32,7,12,20,30,5,10,12,15,1,6,7,11,88,36,25,116,23,10,90,7,0.76,0.34,111,8,9,63,0.57,-,15
2013/2014,A1,Regular_Season,1st,3,6,18,2/11/2013,17:30,954,5511,C,Altotevere Città di Castello,Città di Castello,1,3,8,16,20,26,4,13,21,28,6,11,19,21,8,16,21,25,8,14,20,25,7,16,21,23,8,13,18,22,7,16,21,25,-,-,-,-,-,-,-,-,66,21,9,95,15,5,80,5,0.46,0.24,104,2,14,50,0.48,-,11
2013/2014,A1,Regular_Season,1st,3,6,18,2/11/2013,17:30,954,5511,O,Calzedonia Verona,Verona,3,1,4,13,21,28,8,16,20,26,8,16,21,25,6,11,19,21,7,16,21,23,8,14,20,25,7,16,21,25,8,13,18,22,-,-,-,-,-,-,-,-,77,29,12,100,20,4,80,8,0.51,0.25,114,10,11,59,0.52,-,14
2013/2014,A1,Regular_Season,1st,4,1,19,10/11/2013,17:30,3795,37278,C,Diatec Trentino,Trento,1,3,6,11,13,16,8,16,21,25,8,16,21,25,7,14,18,21,6,15,21,26,8,16,20,28,3,9,16,19,8,16,21,25,-,-,-,-,-,-,-,-,57,15,-1,86,18,6,79,9,0.47,0.24,97,4,8,43,0.44,-,8
2013/2014,A1,Regular_Season,1st,4,1,19,10/11/2013,17:30,3795,37278,O,Cucine Lube Banca Marche Macerata,Lube,3,1,8,16,21,25,6,11,13,16,7,14,18,21,8,16,21,25,8,16,20,28,6,15,21,26,8,16,21,25,3,9,16,19,-,-,-,-,-,-,-,-,76,30,21,98,19,6,68,6,0.53,0.26,106,7,8,62,0.58,-,8
2013/2014,A1,Regular_Season,1st,4,2,20,10/11/2013,18:00,3373,20337,C,Copra Elior Piacenza,Piacenza,3,0,8,16,21,25,5,12,17,19,7,16,21,25,8,12,15,17,8,16,21,25,7,15,20,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,27,29,74,9,9,49,2,0.61,0.29,62,3,4,43,0.69,-,11
2013/2014,A1,Regular_Season,1st,4,2,20,10/11/2013,18:00,3373,20337,O,CMC Ravenna,Ravenna Robur,0,3,5,12,17,19,8,16,21,25,8,12,15,17,7,16,21,25,7,15,20,23,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,9,-1,59,10,1,65,9,0.55,0.34,68,2,11,39,0.57,-,4
2013/2014,A1,Regular_Season,1st,4,3,21,10/11/2013,18:00,992,4810,C,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,3,0,8,16,21,25,4,11,14,16,8,16,21,25,5,11,14,21,8,15,21,25,6,16,18,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,28,22,73,8,7,45,1,0.56,0.42,65,1,6,31,0.48,-,17
2013/2014,A1,Regular_Season,1st,4,3,21,10/11/2013,18:00,992,4810,O,Andreoli Latina,Latina,0,3,4,11,14,16,8,16,21,25,5,11,14,21,8,16,21,25,6,16,18,22,8,15,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,16,-8,61,16,1,65,8,0.49,0.26,86,4,17,43,0.5,-,6
2013/2014,A1,Regular_Season,1st,4,4,22,10/11/2013,18:00,1121,7261,C,Altotevere Città di Castello,Città di Castello,3,2,7,14,21,23,8,16,20,25,7,11,15,20,8,16,21,25,8,16,21,26,6,15,19,24,8,15,21,25,7,16,19,22,5,10,12,15,3,5,6,8,79,29,20,109,15,1,83,7,0.46,0.25,133,13,9,63,0.47,-,15
2013/2014,A1,Regular_Season,1st,4,4,22,10/11/2013,18:00,1121,7261,O,Casa Modena,Modena,2,3,8,16,20,25,7,14,21,23,8,16,21,25,7,11,15,20,6,15,19,24,8,16,21,26,7,16,19,22,8,15,21,25,3,5,6,8,5,10,12,15,75,23,5,104,21,3,94,1,0.54,0.34,137,11,15,63,0.46,-,9
2013/2014,A1,Regular_Season,1st,4,5,23,9/11/2013,18:00,3412,10027,C,Calzedonia Verona,Verona,2,3,7,16,21,25,8,14,18,23,8,15,19,23,7,16,21,25,4,7,11,16,8,16,21,25,8,16,21,25,4,13,15,19,3,7,8,10,5,10,12,15,72,29,7,100,15,7,88,5,0.47,0.31,133,14,11,48,0.36,-,17
2013/2014,A1,Regular_Season,1st,4,5,23,9/11/2013,18:00,3412,10027,O,Sir Safety Perugia,Perugia,3,2,8,14,18,23,7,16,21,25,7,16,21,25,8,15,19,23,8,16,21,25,4,7,11,16,4,13,15,19,8,16,21,25,5,10,12,15,3,7,8,10,76,26,19,106,18,4,85,7,0.45,0.33,134,5,17,61,0.46,-,11
2013/2014,A1,Regular_Season,1st,4,6,24,10/11/2013,18:00,1290,4281,C,Exprivia Molfetta,Molfetta,3,0,6,15,21,25,8,16,17,19,8,16,21,25,5,14,17,20,5,16,21,25,8,13,19,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,22,23,74,11,3,49,-,0.65,0.27,81,4,6,49,0.6,-,6
2013/2014,A1,Regular_Season,1st,4,6,24,10/11/2013,18:00,1290,4281,O,Bre Lannutti Cuneo,Cuneo,0,3,8,16,17,19,6,15,21,25,5,14,17,20,8,16,21,25,8,13,19,21,5,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,8,3,61,12,-,63,3,0.62,0.3,77,3,6,38,0.49,-,6
2013/2014,A1,Regular_Season,1st,5,1,25,13/11/2013,20:30,2578,17582,C,Casa Modena,Modena,3,2,6,15,17,19,8,16,21,25,7,15,16,30,8,16,21,28,8,16,21,25,5,12,15,18,8,16,19,24,5,15,21,26,5,10,12,15,4,6,7,10,82,31,5,112,20,1,91,5,0.71,0.2,145,11,19,67,0.46,-,14
2013/2014,A1,Regular_Season,1st,5,1,25,13/11/2013,20:30,2578,17582,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,2,3,8,16,21,25,6,15,17,19,8,16,21,28,7,15,16,30,5,12,15,18,8,16,21,25,5,15,21,26,8,16,19,24,4,6,7,10,5,10,12,15,74,30,3,108,17,4,92,3,0.7,0.15,128,13,14,51,0.4,-,19
2013/2014,A1,Regular_Season,1st,5,2,26,14/11/2013,20:30,2293,8724,C,Bre Lannutti Cuneo,Cuneo,1,3,6,11,16,18,8,16,21,25,3,9,13,16,8,16,21,25,8,16,21,25,5,14,19,22,5,12,17,23,8,16,21,25,-,-,-,-,-,-,-,-,51,9,-,83,15,2,73,3,0.63,0.47,95,5,14,44,0.46,-,5
2013/2014,A1,Regular_Season,1st,5,2,26,14/11/2013,20:30,2293,8724,O,Diatec Trentino,Trento,3,1,8,16,21,25,6,11,16,18,8,16,21,25,3,9,13,16,5,14,19,22,8,16,21,25,8,16,21,25,5,12,17,23,-,-,-,-,-,-,-,-,74,22,20,96,23,3,68,4,0.71,0.43,95,5,5,57,0.6,-,14
2013/2014,A1,Regular_Season,1st,5,3,27,13/11/2013,20:30,1680,10145,C,Cucine Lube Banca Marche Macerata,Lube,3,0,8,16,21,25,7,13,16,20,8,14,21,25,4,16,18,23,4,14,21,25,8,16,19,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66,29,27,74,18,5,58,5,0.43,0.19,77,3,7,44,0.57,-,17
2013/2014,A1,Regular_Season,1st,5,3,27,13/11/2013,20:30,1680,10145,O,Altotevere Città di Castello,Città di Castello,0,3,7,13,16,20,8,16,21,25,4,16,18,23,8,14,21,25,8,16,19,20,4,14,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,16,-3,64,6,4,56,6,0.3,0.11,69,3,17,30,0.43,-,7
2013/2014,A1,Regular_Season,1st,5,4,28,17/11/2013,17:30,2268,15770,C,CMC Ravenna,Ravenna Robur,2,3,8,14,18,21,7,16,21,25,8,16,21,27,5,12,17,25,3,11,14,16,8,16,21,25,8,16,21,37,6,14,19,35,2,6,8,11,5,10,12,15,79,29,-10,111,18,5,104,12,0.57,0.37,128,10,18,60,0.47,-,14
2013/2014,A1,Regular_Season,1st,5,4,28,17/11/2013,17:30,2268,15770,O,Calzedonia Verona,Verona,3,2,7,16,21,25,8,14,18,21,5,12,17,25,8,16,21,27,8,16,21,25,3,11,14,16,6,14,19,35,8,16,21,37,5,10,12,15,2,6,8,11,94,42,28,125,21,11,93,5,0.6,0.37,137,10,14,65,0.47,-,18
2013/2014,A1,Regular_Season,1st,5,5,29,13/11/2013,20:30,1770,4936,C,Sir Safety Perugia,Perugia,1,3,6,14,19,28,8,16,21,26,8,16,21,23,7,11,17,25,5,16,21,24,8,14,19,26,5,7,9,12,8,16,21,25,-,-,-,-,-,-,-,-,56,18,-4,87,13,6,83,8,0.54,0.42,113,11,9,42,0.37,-,8
2013/2014,A1,Regular_Season,1st,5,5,29,13/11/2013,20:30,1770,4936,O,Copra Elior Piacenza,Piacenza,3,1,8,16,21,26,6,14,19,28,7,11,17,25,8,16,21,23,8,14,19,26,5,16,21,24,8,16,21,25,5,7,9,12,-,-,-,-,-,-,-,-,76,28,22,101,18,7,73,7,0.45,0.36,112,13,8,60,0.54,-,9
2013/2014,A1,Regular_Season,1st,5,6,30,13/11/2013,20:30,988,3279,C,Andreoli Latina,Latina,3,0,8,16,21,25,6,12,17,21,8,16,21,25,1,4,8,13,6,15,21,25,8,16,19,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,21,13,74,12,6,50,2,0.74,0.4,74,3,10,39,0.53,-,7
2013/2014,A1,Regular_Season,1st,5,6,30,13/11/2013,20:30,988,3279,O,Exprivia Molfetta,Molfetta,0,3,6,12,17,21,8,16,21,25,1,4,8,13,8,16,21,25,8,16,19,23,6,15,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,13,-4,58,8,2,62,7,0.6,0.23,83,13,7,30,0.36,-,10
2013/2014,A1,Regular_Season,1st,6,1,31,27/11/2013,20:30,933,4331,C,Altotevere Città di Castello,Città di Castello,3,2,8,15,20,25,7,16,21,23,6,15,20,25,8,16,21,23,8,16,20,23,6,15,21,25,4,10,13,18,8,16,21,25,5,9,12,20,3,10,11,18,86,29,23,110,15,6,102,6,0.5,0.35,135,12,12,62,0.46,-,18
2013/2014,A1,Regular_Season,1st,6,1,31,27/11/2013,20:30,933,4331,O,CMC Ravenna,Ravenna Robur,2,3,7,16,21,23,8,15,20,25,8,16,21,23,6,15,20,25,6,15,21,25,8,16,20,23,8,16,21,25,4,10,13,18,3,10,11,18,5,9,12,20,82,26,13,113,11,6,94,6,0.56,0.35,136,9,18,64,0.47,-,12
2013/2014,A1,Regular_Season,1st,6,2,32,27/11/2013,20:30,3092,23204,C,Casa Modena,Modena,0,3,4,7,11,13,8,16,21,25,5,13,17,23,8,16,21,25,4,14,17,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,16,-5,58,11,2,65,8,0.48,0.18,86,5,16,35,0.41,-,7
2013/2014,A1,Regular_Season,1st,6,2,32,27/11/2013,20:30,3092,23204,O,Diatec Trentino,Trento,3,0,8,16,21,25,4,7,11,13,8,16,21,25,5,13,17,23,8,16,21,25,4,14,17,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,30,23,73,8,8,47,3,0.51,0.17,71,3,7,35,0.49,-,17
2013/2014,A1,Regular_Season,1st,6,3,33,27/11/2013,20:30,1271,6456,C,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,0,3,3,10,13,15,8,16,21,25,7,14,17,20,8,16,21,25,5,13,16,21,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,10,-8,58,11,1,55,4,0.51,0.35,87,3,9,31,0.36,-,3
2013/2014,A1,Regular_Season,1st,6,3,33,27/11/2013,20:30,1271,6456,O,Cucine Lube Banca Marche Macerata,Lube,3,0,8,16,21,25,3,10,13,15,8,16,21,25,7,14,17,20,8,16,21,25,5,13,16,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,26,24,73,18,3,47,1,0.7,0.53,93,3,3,48,0.52,-,9
2013/2014,A1,Regular_Season,1st,6,4,34,27/11/2013,20:30,3298,18503,C,Copra Elior Piacenza,Piacenza,3,1,8,16,21,25,3,11,15,17,8,16,21,25,3,9,12,13,8,13,17,21,7,16,21,25,8,16,21,25,5,13,17,23,-,-,-,-,-,-,-,-,78,33,25,95,17,6,68,3,0.6,0.25,101,11,8,55,0.54,-,17
