Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2019/2020,A1,Regular_Season,1st,1,-,3006,13/10/2019,17:00,1300,-,C,Banca Valsabbina Millenium Brescia,Millenium Brescia,3,1,3,16,21,25,8,11,17,21,8,16,21,26,6,12,20,28,8,16,21,26,7,15,20,24,8,16,21,25,6,11,13,17,-,-,-,-,-,-,-,-,82,34,45,98,12,12,85,9,0.71,0.39,135,10,6,64,0.47,-,6
2019/2020,A1,Regular_Season,1st,1,-,3006,13/10/2019,17:00,1300,-,O,Golden Tulip Volalto 2.0 Caserta,Golden Tulip Volalto 2.0 Caserta,1,3,8,11,17,21,3,16,21,25,6,12,20,28,8,16,21,26,7,15,20,24,8,16,21,26,6,11,13,17,8,16,21,25,-,-,-,-,-,-,-,-,64,21,26,90,5,3,86,17,0.58,0.42,132,10,6,56,0.42,-,5
2019/2020,A1,Regular_Season,1st,1,-,3007,13/10/2019,17:00,3612,-,C,Bosca S.Bernardo Cuneo,S.Bernardo Cuneo,1,3,8,16,21,25,6,13,20,23,5,16,19,23,8,14,21,25,3,10,13,17,8,16,21,25,3,13,18,22,8,16,21,25,-,-,-,-,-,-,-,-,62,23,20,88,11,2,85,7,0.87,0.59,140,15,9,53,0.38,-,7
2019/2020,A1,Regular_Season,1st,1,-,3007,13/10/2019,17:00,3612,-,O,Bosca S.Bernardo Cuneo,S.Bernardo Cuneo,1,3,8,16,21,25,6,13,20,23,5,16,19,23,8,14,21,25,3,10,13,17,8,16,21,25,3,13,18,22,8,16,21,25,-,-,-,-,-,-,-,-,62,23,20,88,11,2,85,7,0.87,0.59,140,15,9,53,0.38,-,7
2019/2020,A1,Regular_Season,1st,2,-,3008,20/10/2019,17:00,2,-,C,Igor Gorgonzola Novara,Agil Volley,2,3,8,16,20,22,5,12,21,25,8,15,21,25,6,16,20,22,8,15,21,23,5,16,19,25,8,16,20,30,6,14,21,28,5,8,9,13,4,10,12,15,75,32,22,114,19,2,93,15,0.48,0.27,160,9,8,59,0.37,-,14
2019/2020,A1,Regular_Season,1st,2,-,3008,20/10/2019,17:00,2,-,O,Banca Valsabbina Millenium Brescia,Millenium Brescia,3,2,5,12,21,25,8,16,20,22,6,16,20,22,8,15,21,25,5,16,19,25,8,15,21,23,6,14,21,28,8,16,20,30,4,10,12,15,5,8,9,13,86,35,33,114,21,9,95,6,0.64,0.29,177,12,14,69,0.39,-,8
2019/2020,A1,Regular_Season,1st,2,-,3009,19/10/2019,20:30,1200,-,C,Savino Del Bene Scandicci,Scandicci,1,3,6,10,14,15,8,16,21,25,7,16,19,22,8,15,21,25,8,16,21,25,5,10,13,13,7,11,18,22,8,16,21,25,-,-,-,-,-,-,-,-,62,22,9,85,8,3,76,7,0.54,0.29,128,13,6,44,0.34,-,15
2019/2020,A1,Regular_Season,1st,2,-,3009,19/10/2019,20:30,1200,-,O,Bosca S.Bernardo Cuneo,S.Bernardo Cuneo,3,1,8,16,21,25,6,10,14,15,8,15,21,25,7,16,19,22,5,10,13,13,8,16,21,25,8,16,21,25,7,11,18,22,-,-,-,-,-,-,-,-,62,21,11,87,11,4,77,5,0.56,0.27,140,7,16,52,0.37,-,6
2019/2020,A1,Regular_Season,1st,2,-,3010,20/10/2019,17:00,1932,-,C,Saugella Monza,Monza,3,1,8,15,18,27,6,16,21,29,8,16,21,25,5,11,12,12,8,16,21,25,5,10,14,16,6,13,21,25,8,16,20,23,-,-,-,-,-,-,-,-,74,38,39,101,7,3,66,4,0.65,0.52,147,11,13,58,0.39,-,13
2019/2020,A1,Regular_Season,1st,2,-,3010,20/10/2019,17:00,1932,-,O,Zanetti Bergamo,Volley Bergamo,1,3,6,16,21,29,8,15,18,27,5,11,12,12,8,16,21,25,5,10,14,16,8,16,21,25,8,16,20,23,6,13,21,25,-,-,-,-,-,-,-,-,60,20,20,81,15,3,94,7,0.67,0.45,138,5,13,44,0.32,-,13
2019/2020,A1,Regular_Season,1st,2,-,3011,20/10/2019,17:00,2480,-,C,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,3,0,8,16,21,25,3,12,13,15,8,16,21,25,7,14,18,19,5,16,21,25,8,12,18,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,28,33,73,6,4,48,4,0.6,0.29,91,8,4,44,0.48,-,7
2019/2020,A1,Regular_Season,1st,2,-,3011,20/10/2019,17:00,2480,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,0,3,3,12,13,15,8,16,21,25,7,14,18,19,8,16,21,25,8,12,18,19,5,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,13,6,54,6,2,67,7,0.57,0.3,97,12,7,32,0.33,-,4
2019/2020,A1,Regular_Season,1st,2,-,3012,20/10/2019,17:00,1500,-,C,Lardini Filottrano,Lardini Filottrano,0,3,2,7,9,11,8,16,21,25,8,14,18,23,6,16,21,25,6,11,18,23,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,10,-3,59,15,1,63,8,0.6,0.44,81,10,5,32,0.4,-,2
2019/2020,A1,Regular_Season,1st,2,-,3012,20/10/2019,17:00,1500,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,3,0,8,16,21,25,2,7,9,11,6,16,21,25,8,14,18,23,8,16,21,25,6,11,18,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,21,21,73,10,5,44,4,0.64,0.5,71,10,2,37,0.52,-,5
2019/2020,A1,Regular_Season,1st,2,-,3013,20/10/2019,17:00,1300,-,C,Bartoccini Fortinfissi Perugia,Bartoccini Gioiellerie Perugia,1,3,8,16,20,22,7,11,21,25,4,15,21,25,8,16,20,22,7,16,20,21,8,12,21,25,7,12,15,17,8,16,21,25,-,-,-,-,-,-,-,-,61,21,24,86,5,4,87,5,0.7,0.57,140,12,15,49,0.35,-,8
2019/2020,A1,Regular_Season,1st,2,-,3013,20/10/2019,17:00,1300,-,O,èpiù Pomì Casalmaggiore,Casalmaggiore,3,1,7,11,21,25,8,16,20,22,8,16,20,22,4,15,21,25,8,12,21,25,7,16,20,21,8,16,21,25,7,12,15,17,-,-,-,-,-,-,-,-,79,34,43,96,9,3,81,8,0.72,0.63,134,9,8,61,0.46,-,15
2019/2020,A1,Regular_Season,1st,2,-,3014,20/10/2019,17:00,700,-,C,Golden Tulip Volalto 2.0 Caserta,Golden Tulip Volalto 2.0 Caserta,1,3,8,16,21,25,4,8,15,18,6,16,21,25,8,15,20,27,8,14,20,21,7,16,21,25,5,15,20,22,8,16,21,25,-,-,-,-,-,-,-,-,71,20,38,95,14,4,81,4,0.73,0.42,124,7,8,58,0.47,-,9
2019/2020,A1,Regular_Season,1st,2,-,3014,20/10/2019,17:00,700,-,O,Il Bisonte Firenze,Azzurra Volley San Casciano,3,1,4,8,15,18,8,16,21,25,8,15,20,27,6,16,21,25,7,16,21,25,8,14,20,21,8,16,21,25,5,15,20,22,-,-,-,-,-,-,-,-,71,21,34,94,10,2,79,8,0.62,0.34,118,10,9,61,0.52,-,8
2019/2020,A1,Regular_Season,1st,3,-,3015,27/10/2019,17:00,4238,-,C,Imoco Volley Conegliano,Imoco Volley Conegliano,3,0,8,16,21,25,4,14,17,21,7,16,21,25,8,13,15,16,8,16,21,25,6,12,18,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,28,29,73,13,7,48,2,0.71,0.54,92,5,7,41,0.45,-,8
2019/2020,A1,Regular_Season,1st,3,-,3015,27/10/2019,17:00,4238,-,O,èpiù Pomì Casalmaggiore,Casalmaggiore,0,3,4,14,17,21,8,16,21,25,8,13,15,16,7,16,21,25,6,12,18,18,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,13,-1,57,9,1,60,12,0.6,0.42,83,8,8,28,0.34,-,7
2019/2020,A1,Regular_Season,1st,3,-,3016,26/10/2019,20:30,1200,-,C,Lardini Filottrano,Lardini Filottrano,0,3,3,14,20,24,8,16,21,26,5,11,14,18,8,16,21,25,7,13,15,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,13,11,63,14,4,68,4,0.62,0.5,106,13,7,43,0.41,-,2
2019/2020,A1,Regular_Season,1st,3,-,3016,26/10/2019,20:30,1200,-,O,Igor Gorgonzola Novara,Agil Volley,3,0,8,16,21,26,3,14,20,24,8,16,21,25,5,11,14,18,8,16,21,25,7,13,15,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,19,30,74,6,3,49,6,0.65,0.27,81,2,2,36,0.44,-,7
2019/2020,A1,Regular_Season,1st,3,-,3017,27/10/2019,17:00,2311,-,C,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,3,1,7,14,17,28,8,16,21,30,7,16,21,25,8,14,18,21,8,16,21,25,3,10,15,18,8,16,21,25,4,10,13,16,-,-,-,-,-,-,-,-,71,29,39,102,13,1,74,7,0.51,0.34,139,8,4,63,0.45,-,7
2019/2020,A1,Regular_Season,1st,3,-,3017,27/10/2019,17:00,2311,-,O,Banca Valsabbina Millenium Brescia,Millenium Brescia,1,3,8,16,21,30,7,14,17,28,8,14,18,21,7,16,21,25,3,10,15,18,8,16,21,25,4,10,13,16,8,16,21,25,-,-,-,-,-,-,-,-,61,21,19,86,12,6,89,3,0.55,0.24,154,20,7,51,0.33,-,4
2019/2020,A1,Regular_Season,1st,3,-,3018,26/10/2019,20:30,800,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,3,0,8,14,21,28,7,16,19,26,6,16,21,25,8,15,17,23,6,14,21,25,8,16,18,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,22,37,76,10,3,67,3,0.58,0.31,107,10,4,50,0.47,-,11
2019/2020,A1,Regular_Season,1st,3,-,3018,26/10/2019,20:30,800,-,O,Bartoccini Fortinfissi Perugia,Bartoccini Gioiellerie Perugia,0,3,7,16,19,26,8,14,21,28,8,15,17,23,6,16,21,25,8,16,18,22,6,14,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,14,20,73,6,3,67,9,0.66,0.4,85,5,11,44,0.52,-,4
2019/2020,A1,Regular_Season,1st,3,-,3019,27/10/2019,17:00,1025,-,C,Reale Mutua Fenera Chieri,Fenera Chieri '76,3,1,6,16,21,25,8,15,19,23,8,10,17,22,6,16,21,25,8,15,21,25,7,16,20,21,8,16,21,25,5,9,12,13,-,-,-,-,-,-,-,-,78,34,44,95,13,6,73,3,0.78,0.63,132,11,7,65,0.49,-,7
2019/2020,A1,Regular_Season,1st,3,-,3019,27/10/2019,17:00,1025,-,O,Golden Tulip Volalto 2.0 Caserta,Golden Tulip Volalto 2.0 Caserta,1,3,8,15,19,23,6,16,21,25,6,16,21,25,8,10,17,22,7,16,20,21,8,15,21,25,5,9,12,13,8,16,21,25,-,-,-,-,-,-,-,-,56,18,23,83,10,2,82,10,0.62,0.45,111,6,7,47,0.42,-,7
2019/2020,A1,Regular_Season,1st,3,-,3020,27/10/2019,18:00,1080,-,C,Zanetti Bergamo,Volley Bergamo,2,3,-,25,-,25,-,16,-,16,-,-,-,26,-,-,-,28,-,-,-,25,-,-,-,23,-,16,18,23,-,14,21,25,5,8,9,11,4,10,12,15,78,32,35,109,12,9,92,13,0.57,0.34,148,10,8,58,0.39,-,11
2019/2020,A1,Regular_Season,1st,3,-,3020,27/10/2019,18:00,1080,-,O,Savino Del Bene Scandicci,Scandicci,3,2,-,16,-,16,-,25,-,25,-,-,-,28,-,-,-,26,-,-,-,23,-,-,-,25,-,14,21,25,-,16,18,23,4,10,12,15,5,8,9,11,79,28,34,106,14,9,97,10,0.6,0.4,164,10,11,62,0.38,-,8
2019/2020,A1,Regular_Season,1st,3,-,3021,27/10/2019,17:00,2009,-,C,Bosca S.Bernardo Cuneo,S.Bernardo Cuneo,3,1,6,16,21,25,8,14,17,21,7,15,17,19,8,16,21,25,8,16,21,25,4,12,13,15,8,16,21,25,6,14,15,16,-,-,-,-,-,-,-,-,68,35,41,93,5,6,69,5,0.8,0.7,137,10,7,59,0.43,-,3
2019/2020,A1,Regular_Season,1st,3,-,3021,27/10/2019,17:00,2009,-,O,Saugella Monza,Monza,1,3,8,14,17,21,6,16,21,25,8,16,21,25,7,15,17,19,4,12,13,15,8,16,21,25,6,14,15,16,8,16,21,25,-,-,-,-,-,-,-,-,55,18,22,77,8,2,88,9,0.74,0.56,126,13,3,46,0.37,-,7
2019/2020,A1,Regular_Season,1st,4,-,3022,30/10/2019,20:30,1800,4,C,Igor Gorgonzola Novara,Agil Volley,3,1,8,16,21,28,5,9,19,26,7,14,21,31,8,16,19,29,5,14,20,23,8,16,21,25,8,16,21,25,6,12,20,22,-,-,-,-,-,-,-,-,84,34,42,106,5,10,97,17,0.56,0.53,152,10,10,59,0.39,-,15
2019/2020,A1,Regular_Season,1st,4,-,3022,30/10/2019,20:30,1800,4,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,1,3,5,9,19,26,8,16,21,28,8,16,19,29,7,14,21,31,8,16,21,25,5,14,20,23,6,12,20,22,8,16,21,25,-,-,-,-,-,-,-,-,83,31,33,103,6,7,101,15,0.53,0.47,174,14,15,67,0.39,-,9
2019/2020,A1,Regular_Season,1st,4,-,3023,31/10/2019,20:30,-,-,C,Saugella Monza,Monza,2,3,8,16,21,25,6,13,18,21,8,15,21,25,5,16,19,23,5,8,18,20,8,16,21,25,4,8,12,14,8,16,21,25,2,7,9,12,5,10,12,15,62,20,12,96,13,7,93,11,0.66,0.43,148,13,13,43,0.29,-,12
2019/2020,A1,Regular_Season,1st,4,-,3023,31/10/2019,20:30,-,-,O,Savino Del Bene Scandicci,Scandicci,3,2,6,13,18,21,8,16,21,25,5,16,19,23,8,15,21,25,8,16,21,25,5,8,18,20,8,16,21,25,4,8,12,14,5,10,12,15,2,7,9,12,83,35,29,109,16,7,83,10,0.64,0.41,152,16,12,63,0.41,-,13
2019/2020,A1,Regular_Season,1st,4,-,3024,31/10/2019,20:30,1910,-,C,èpiù Pomì Casalmaggiore,Casalmaggiore,3,2,8,16,21,25,6,13,17,17,8,14,21,25,7,16,18,22,8,16,21,24,2,11,17,26,4,12,15,20,8,16,21,25,4,9,12,15,5,10,11,13,76,29,29,108,12,4,89,8,0.61,0.33,171,14,13,59,0.35,-,13
2019/2020,A1,Regular_Season,1st,4,-,3024,31/10/2019,20:30,1910,-,O,Zanetti Bergamo,Volley Bergamo,2,3,6,13,17,17,8,16,21,25,7,16,18,22,8,14,21,25,2,11,17,26,8,16,21,24,8,16,21,25,4,12,15,20,5,10,11,13,4,9,12,15,75,30,31,104,15,4,96,6,0.61,0.38,173,10,13,58,0.34,-,13
2019/2020,A1,Regular_Season,1st,4,-,3025,31/10/2019,20:30,980,-,C,Reale Mutua Fenera Chieri,Fenera Chieri '76,0,3,4,7,18,21,8,16,21,25,8,15,17,23,5,16,21,25,8,17,20,22,2,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,20,12,68,11,2,63,7,0.71,0.44,98,6,10,37,0.38,-,7
2019/2020,A1,Regular_Season,1st,4,-,3025,31/10/2019,20:30,980,-,O,Il Bisonte Firenze,Azzurra Volley San Casciano,3,0,8,16,21,25,4,7,18,21,5,16,21,25,8,15,17,23,2,16,21,25,8,17,20,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,28,30,73,10,5,57,4,0.61,0.49,101,7,7,43,0.43,-,10
2019/2020,A1,Regular_Season,1st,4,-,3026,31/10/2019,20:30,1,-,C,Banca Valsabbina Millenium Brescia,Millenium Brescia,3,0,8,16,21,25,5,7,11,18,8,15,21,27,4,16,20,25,7,15,18,25,8,16,21,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,24,26,76,13,5,58,2,0.71,0.45,111,9,6,43,0.39,-,8
2019/2020,A1,Regular_Season,1st,4,-,3026,31/10/2019,20:30,1,-,O,Bosca S.Bernardo Cuneo,S.Bernardo Cuneo,0,3,5,7,11,18,8,16,21,25,4,16,20,25,8,15,21,27,8,16,21,23,7,15,18,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,15,4,67,9,1,63,9,0.56,0.35,106,8,8,31,0.29,-,6
2019/2020,A1,Regular_Season,1st,4,-,3027,31/10/2019,20:30,600,-,C,Bartoccini Fortinfissi Perugia,Bartoccini Gioiellerie Perugia,2,3,5,11,21,26,8,16,20,24,8,16,21,25,7,13,19,21,7,8,11,13,8,16,21,25,8,16,21,23,5,12,19,25,4,8,10,13,5,10,12,15,72,31,15,100,16,5,93,20,0.53,0.41,154,11,10,57,0.37,-,10
2019/2020,A1,Regular_Season,1st,4,-,3027,31/10/2019,20:30,600,-,O,Lardini Filottrano,Lardini Filottrano,3,2,8,16,20,24,5,11,21,26,7,13,19,21,8,16,21,25,8,16,21,25,7,8,11,13,5,12,19,25,8,16,21,23,5,10,12,15,4,8,10,13,81,37,39,110,17,11,84,7,0.56,0.45,155,7,10,60,0.39,-,10
2019/2020,A1,Regular_Season,1st,4,-,3028,31/10/2019,20:30,-,-,C,Golden Tulip Volalto 2.0 Caserta,Golden Tulip Volalto 2.0 Caserta,2,3,4,16,19,22,8,15,21,25,7,16,21,25,8,13,18,21,5,9,12,18,8,16,21,25,8,16,21,25,6,10,16,21,4,10,11,13,5,8,12,15,73,25,32,104,15,4,88,11,0.63,0.32,137,9,6,63,0.46,-,6
2019/2020,A1,Regular_Season,1st,4,-,3028,31/10/2019,20:30,-,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,3,2,8,15,21,25,4,16,19,22,8,13,18,21,7,16,21,25,8,16,21,25,5,9,12,18,6,10,16,21,8,16,21,25,5,8,12,15,4,10,11,13,80,32,35,107,16,10,88,11,0.67,0.41,123,12,6,64,0.52,-,6
2019/2020,A1,Regular_Season,1st,5,-,3029,4/11/2019,20:30,3130,-,C,Imoco Volley Conegliano,Imoco Volley Conegliano,3,0,8,16,21,25,7,13,17,21,7,14,18,29,8,16,21,27,8,16,21,25,7,13,15,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,27,32,78,14,11,56,9,0.71,0.43,91,4,2,45,0.49,-,5
2019/2020,A1,Regular_Season,1st,5,-,3029,4/11/2019,20:30,3130,-,O,Zanetti Bergamo,Volley Bergamo,0,3,7,13,17,21,8,16,21,25,8,16,21,27,7,14,18,29,7,13,15,16,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,15,12,65,9,3,64,14,0.53,0.33,87,4,5,39,0.45,-,2
2019/2020,A1,Regular_Season,1st,5,-,3030,3/11/2019,17:00,1400,-,C,Savino Del Bene Scandicci,Scandicci,2,3,6,12,16,19,8,16,21,25,6,16,21,25,8,15,19,20,7,16,20,25,8,13,21,22,7,16,18,20,8,14,21,25,5,10,12,16,4,8,11,18,84,32,39,105,10,3,102,9,0.68,0.48,166,14,12,67,0.4,-,14
2019/2020,A1,Regular_Season,1st,5,-,3030,3/11/2019,17:00,1400,-,O,Igor Gorgonzola Novara,Agil Volley,3,2,8,16,21,25,6,12,16,19,8,15,19,20,6,16,21,25,8,13,21,22,7,16,20,25,8,14,21,25,7,16,18,20,4,8,11,18,5,10,12,16,80,29,43,109,7,2,95,7,0.75,0.52,174,9,14,66,0.38,-,12
2019/2020,A1,Regular_Season,1st,5,-,3031,3/11/2019,16:00,800,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,0,3,5,16,21,23,8,13,17,25,4,11,18,22,8,16,21,25,7,12,15,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,14,15,65,5,2,66,8,0.58,0.35,107,11,5,41,0.38,-,1
2019/2020,A1,Regular_Season,1st,5,-,3031,3/11/2019,16:00,800,-,O,Banca Valsabbina Millenium Brescia,Millenium Brescia,3,0,8,13,17,25,5,16,21,23,8,16,21,25,4,11,18,22,8,16,21,25,7,12,15,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,20,33,74,8,3,60,5,0.67,0.37,115,8,1,47,0.41,-,5
2019/2020,A1,Regular_Season,1st,5,-,3032,3/11/2019,17:00,1400,-,C,Lardini Filottrano,Lardini Filottrano,0,3,6,7,19,23,8,16,21,25,6,9,14,18,8,16,21,25,8,16,21,25,6,13,20,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,19,18,68,8,3,67,6,0.57,0.45,112,12,8,41,0.37,-,8
2019/2020,A1,Regular_Season,1st,5,-,3032,3/11/2019,17:00,1400,-,O,èpiù Pomì Casalmaggiore,Casalmaggiore,3,0,8,16,21,25,6,7,19,23,8,16,21,25,6,9,14,18,6,13,20,27,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,22,27,75,8,2,60,3,0.67,0.48,113,5,8,41,0.36,-,8
