Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,P.No,Name,Libero,C,Voto,Set1,Set2,Set3,Set4,Set5,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2019/2020,A1,Regular_Season,1st,1,-,1,20/10/2019,16:00,2928,28725,C,Cucine Lube Civitanova,Lube,1,Anzani Simone,-,-,7.2,3,2,3,-,-,7,3,2,14,1,-,-,-,-,-,6,-,-,5,0.83,-,2
2019/2020,A1,Regular_Season,1st,1,-,1,20/10/2019,16:00,2928,28725,C,Cucine Lube Civitanova,Lube,2,Kovar Jiri,-,-,-,-,*,*,-,-,-,-,-1,-,-,-,1,-,-,-,2,-,1,-,-,-,-
2019/2020,A1,Regular_Season,1st,1,-,1,20/10/2019,16:00,2928,28725,C,Cucine Lube Civitanova,Lube,3,D'Hulst Stijn,-,-,-,*,*,*,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
2019/2020,A1,Regular_Season,1st,1,-,1,20/10/2019,16:00,2928,28725,C,Cucine Lube Civitanova,Lube,4,Marchisio Andrea,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019/2020,A1,Regular_Season,1st,1,-,1,20/10/2019,16:00,2928,28725,C,Cucine Lube Civitanova,Lube,5,Juantorena Osmany,-,-,5.7,2,1,2,-,-,7,5,2,13,-,1,16,1,0.44,0.13,15,-,2,5,0.33,-,1
2019/2020,A1,Regular_Season,1st,1,-,1,20/10/2019,16:00,2928,28725,C,Cucine Lube Civitanova,Lube,6,Massari Jacopo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019/2020,A1,Regular_Season,1st,1,-,1,20/10/2019,16:00,2928,28725,C,Cucine Lube Civitanova,Lube,9,Leal Yoandy,-,-,5.6,5,4,5,-,-,11,3,-2,13,2,1,15,4,0.2,0.13,23,2,1,9,0.39,-,1
2019/2020,A1,Regular_Season,1st,1,-,1,20/10/2019,16:00,2928,28725,C,Cucine Lube Civitanova,Lube,10,Ghafour Amir,-,-,-,*,*,*,-,-,4,2,2,2,1,-,-,-,-,-,4,-,-,2,0.5,-,2
2019/2020,A1,Regular_Season,1st,1,-,1,20/10/2019,16:00,2928,28725,C,Cucine Lube Civitanova,Lube,11,Rychlicki Kamil,-,-,5.5,4,3,4,-,-,5,2,-6,11,1,-,-,-,-,-,17,3,2,5,0.29,-,-
2019/2020,A1,Regular_Season,1st,1,-,1,20/10/2019,16:00,2928,28725,C,Cucine Lube Civitanova,Lube,12,Diamantini Enrico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
