Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2007/2008,A1,Regular_Season,1st,1,6,6,29/9/2007,18:15,2434,22601,C,Famigliulo Corigliano,Corigliano,3,0,8,16,21,25,2,11,16,20,8,16,21,25,6,11,17,21,8,16,21,25,2,15,17,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,27,28,73,8,5,51,7,0.71,0.57,63,4,6,39,0.62,2,11
2007/2008,A1,Regular_Season,1st,1,6,6,29/9/2007,18:15,2434,22601,O,Sisley Treviso,Treviso,0,3,2,11,16,20,8,16,21,25,6,11,17,21,8,16,21,25,2,15,17,17,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,16,4,60,9,4,65,9,0.71,0.57,80,9,11,34,0.43,2,6
2007/2008,A1,Regular_Season,1st,1,7,7,30/9/2007,18:00,2029,2783,C,Sparkling Milano,Milano Sparkling,0,3,5,9,14,16,8,16,21,25,5,13,18,22,8,16,21,25,8,13,19,21,6,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,9,-8,61,8,4,65,6,0.62,0.34,86,10,9,36,0.42,18,3
2007/2008,A1,Regular_Season,1st,1,7,7,30/9/2007,18:00,2029,2783,O,Prisma Taranto,Taranto,3,0,8,16,21,25,5,9,14,16,8,16,21,25,5,13,18,22,6,16,21,25,8,13,19,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,19,11,73,8,6,53,5,0.36,0.19,73,7,3,41,0.56,22,9
2007/2008,A1,Regular_Season,1st,2,1,8,3/10/2007,20:30,1888,4841,C,M. Roma Volley,Roma M.,3,1,8,16,21,25,7,12,14,20,8,16,21,25,7,12,16,19,7,16,19,23,8,15,21,25,7,15,21,25,8,16,19,21,-,-,-,-,-,-,-,-,68,23,31,97,16,3,69,6,0.7,0.46,96,5,8,51,0.53,2,14
2007/2008,A1,Regular_Season,1st,2,1,8,3/10/2007,20:30,1888,4841,O,RPA-LuigiBacchi.it Perugia,Perugia Umbria,1,3,7,12,14,20,8,16,21,25,7,12,16,19,8,16,21,25,8,15,21,25,7,16,19,23,8,16,19,21,7,15,21,25,-,-,-,-,-,-,-,-,62,20,16,86,17,5,81,3,0.73,0.51,113,12,14,49,0.43,-,8
2007/2008,A1,Regular_Season,1st,2,2,9,4/10/2007,20:30,857,2964,C,Sisley Treviso,Treviso,0,3,5,15,20,22,8,16,21,25,6,14,17,19,8,16,21,25,5,13,19,22,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,6,2,65,14,1,57,5,0.82,0.56,69,5,7,33,0.48,4,3
2007/2008,A1,Regular_Season,1st,2,2,9,4/10/2007,20:30,857,2964,O,Acqua Paradiso Gabeca Montichiari,Monza Brianza,3,0,8,16,21,25,5,15,20,22,8,16,21,25,6,14,17,19,8,16,21,25,5,13,19,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,17,21,72,15,4,51,1,0.88,0.55,70,9,3,39,0.56,1,7
2007/2008,A1,Regular_Season,1st,2,3,10,4/10/2007,20:30,3154,22896,C,Itas Diatec Trentino,Trento,3,1,6,16,21,25,8,12,16,20,6,16,19,31,8,15,21,33,8,16,21,25,3,13,16,18,8,16,21,25,6,9,19,21,-,-,-,-,-,-,-,-,79,29,43,105,15,6,82,4,0.67,0.5,117,7,9,64,0.55,1,9
2007/2008,A1,Regular_Season,1st,2,3,10,4/10/2007,20:30,3154,22896,O,Cimone Modena,Modena,1,3,8,12,16,20,6,16,21,25,8,15,21,33,6,16,19,31,3,13,16,18,8,16,21,25,6,9,19,21,8,16,21,25,-,-,-,-,-,-,-,-,66,23,23,92,10,3,90,7,0.58,0.47,115,12,9,54,0.47,5,9
2007/2008,A1,Regular_Season,1st,2,4,12,3/10/2007,20:30,1353,6168,C,Andreoli Latina,Latina,0,3,6,12,18,25,8,16,21,27,8,15,19,30,7,16,21,32,5,10,11,16,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,13,-2,73,18,6,63,7,0.68,0.4,73,11,10,35,0.48,1,4
2007/2008,A1,Regular_Season,1st,2,4,12,3/10/2007,20:30,1353,6168,O,Antonveneta Padova,Padova,3,0,8,16,21,27,6,12,18,25,7,16,21,32,8,15,19,30,8,16,21,25,5,10,11,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,20,18,82,19,6,55,6,0.65,0.47,65,5,4,37,0.57,1,10
2007/2008,A1,Regular_Season,1st,2,5,11,3/10/2007,20:30,2830,9694,C,Copra Nordmeccanica Piacenza,Piacenza,3,2,5,15,21,25,8,16,18,20,8,16,18,25,6,14,21,27,6,16,21,25,8,10,14,15,8,16,18,20,6,13,21,25,5,10,12,15,2,6,9,11,84,30,44,109,16,6,86,7,0.76,0.65,127,11,5,69,0.54,1,9
2007/2008,A1,Regular_Season,1st,2,5,11,3/10/2007,20:30,2830,9694,O,Sparkling Milano,Milano Sparkling,2,3,8,16,18,20,5,15,21,25,6,14,21,27,8,16,18,25,8,10,14,15,6,16,21,25,6,13,21,25,8,16,18,20,2,6,9,11,5,10,12,15,70,25,27,99,13,7,93,8,0.66,0.49,127,12,9,58,0.46,1,5
2007/2008,A1,Regular_Season,1st,2,6,13,3/10/2007,20:30,1895,8057,C,Prisma Taranto,Taranto,3,1,8,16,20,22,6,12,21,25,5,14,21,25,8,16,20,22,8,16,21,25,5,14,18,21,8,16,21,25,6,11,14,17,-,-,-,-,-,-,-,-,67,25,37,96,11,6,66,4,0.8,0.58,84,10,4,47,0.56,1,14
2007/2008,A1,Regular_Season,1st,2,6,13,3/10/2007,20:30,1895,8057,O,Famigliulo Corigliano,Corigliano,1,3,6,12,21,25,8,16,20,22,8,16,20,22,5,14,21,25,5,14,18,21,8,16,21,25,6,11,14,17,8,16,21,25,-,-,-,-,-,-,-,-,61,10,11,86,20,4,85,7,0.75,0.56,100,9,14,53,0.53,-,4
2007/2008,A1,Regular_Season,1st,2,7,14,4/10/2007,20:30,1716,7722,C,Lube Banca Marche Macerata,Lube,2,3,6,16,21,25,8,13,18,22,4,12,14,18,8,16,21,25,8,15,18,20,7,16,21,25,6,16,21,25,8,13,19,22,2,5,7,11,5,10,12,15,69,22,18,99,21,4,91,4,0.71,0.53,120,8,16,56,0.47,2,9
2007/2008,A1,Regular_Season,1st,2,7,14,4/10/2007,20:30,1716,7722,O,Bre Banca Lannutti Cuneo,Cuneo,3,2,8,13,18,22,6,16,21,25,8,16,21,25,4,12,14,18,7,16,21,25,8,15,18,20,8,13,19,22,6,16,21,25,5,10,12,15,2,5,7,11,76,36,31,109,18,3,78,6,0.74,0.53,115,9,9,57,0.5,3,16
2007/2008,A1,Regular_Season,1st,3,1,15,8/10/2007,20:30,1803,3777,C,M. Roma Volley,Roma M.,3,0,7,16,20,25,8,15,21,23,4,16,21,25,8,15,20,23,8,16,21,25,3,6,13,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,20,38,73,9,3,53,3,0.68,0.43,76,1,5,47,0.62,1,7
2007/2008,A1,Regular_Season,1st,3,1,15,8/10/2007,20:30,1803,3777,O,Sparkling Milano,Milano Sparkling,0,3,8,15,21,23,7,16,20,25,8,15,20,23,4,16,21,25,3,6,13,16,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,13,23,64,11,3,64,4,0.75,0.5,88,5,7,43,0.49,1,5
2007/2008,A1,Regular_Season,1st,3,2,16,7/10/2007,18:00,3310,25105,C,Itas Diatec Trentino,Trento,3,0,8,16,21,25,4,11,16,17,8,16,21,25,6,11,15,18,6,16,21,25,8,13,17,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,17,33,73,7,2,42,2,0.69,0.5,66,3,1,44,0.67,3,3
2007/2008,A1,Regular_Season,1st,3,2,16,7/10/2007,18:00,3310,25105,O,Acqua Paradiso Gabeca Montichiari,Monza Brianza,0,3,4,11,16,17,8,16,21,25,6,11,15,18,8,16,21,25,8,13,17,21,6,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,6,13,58,16,2,66,3,0.71,0.53,73,7,3,40,0.55,1,1
2007/2008,A1,Regular_Season,1st,3,3,18,7/10/2007,18:00,1293,5047,C,Sisley Treviso,Treviso,3,1,8,16,21,25,6,14,19,22,5,12,19,22,8,16,21,25,8,15,0,25,7,16,0,20,7,16,21,25,8,11,16,19,-,-,-,-,-,-,-,-,71,28,29,96,13,6,70,2,0.86,0.47,109,16,8,57,0.52,3,8
2007/2008,A1,Regular_Season,1st,3,3,18,7/10/2007,18:00,1293,5047,O,RPA-LuigiBacchi.it Perugia,Perugia Umbria,1,3,6,14,19,22,8,16,21,25,8,16,21,25,5,12,19,22,7,16,0,20,8,15,0,25,8,11,16,19,7,16,21,25,-,-,-,-,-,-,-,-,53,14,13,87,17,2,83,7,0.8,0.45,105,7,8,43,0.41,1,8
2007/2008,A1,Regular_Season,1st,3,4,17,7/10/2007,18:00,1633,8836,C,Andreoli Latina,Latina,0,3,8,14,15,23,6,16,21,25,7,13,18,26,8,16,21,28,3,13,16,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,19,10,71,20,7,67,8,0.52,0.4,82,8,7,41,0.5,1,6
2007/2008,A1,Regular_Season,1st,3,4,17,7/10/2007,18:00,1633,8836,O,Cimone Modena,Modena,3,0,6,16,21,25,8,14,15,23,8,16,21,28,7,13,18,26,8,16,21,25,3,13,16,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,24,19,76,9,6,50,8,0.58,0.26,67,3,6,34,0.51,2,7
2007/2008,A1,Regular_Season,1st,3,5,19,7/10/2007,18:15,3024,11206,C,Copra Nordmeccanica Piacenza,Piacenza,0,3,7,13,19,23,8,16,21,25,7,13,19,23,8,16,21,25,4,12,19,21,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,13,1,68,13,4,54,8,0.57,0.43,62,6,8,31,0.5,3,4
2007/2008,A1,Regular_Season,1st,3,5,19,7/10/2007,18:15,3024,11206,O,Bre Banca Lannutti Cuneo,Cuneo,3,0,8,16,21,25,7,13,19,23,8,16,21,25,7,13,19,23,8,16,21,25,4,12,19,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,19,16,74,20,6,55,5,0.62,0.53,69,5,4,38,0.55,2,8
2007/2008,A1,Regular_Season,1st,3,6,20,6/10/2007,18:15,1409,6581,C,Prisma Taranto,Taranto,2,3,8,16,21,25,6,9,19,21,5,12,16,19,8,16,21,25,8,16,21,25,7,12,18,22,8,14,19,20,5,16,21,25,3,8,9,11,5,10,12,15,69,23,20,101,13,6,89,10,0.74,0.54,103,16,9,56,0.54,1,7
2007/2008,A1,Regular_Season,1st,3,6,20,6/10/2007,18:15,1409,6581,O,Antonveneta Padova,Padova,3,2,6,9,19,21,8,16,21,25,8,16,21,25,5,12,16,19,7,12,18,22,8,16,21,25,5,16,21,25,8,14,19,20,5,10,12,15,3,8,9,11,76,24,30,107,18,7,88,8,0.73,0.59,102,11,7,60,0.59,2,9
2007/2008,A1,Regular_Season,1st,3,7,21,7/10/2007,18:00,1861,8680,C,Lube Banca Marche Macerata,Lube,3,1,8,16,20,23,6,13,21,25,7,16,21,25,8,13,20,23,8,16,21,25,7,12,15,20,7,16,21,25,8,12,17,21,-,-,-,-,-,-,-,-,74,23,37,97,17,6,72,3,0.79,0.47,103,3,10,61,0.59,4,7
2007/2008,A1,Regular_Season,1st,3,7,21,7/10/2007,18:00,1861,8680,O,Famigliulo Corigliano,Corigliano,1,3,6,13,21,25,8,16,20,23,8,13,20,23,7,16,21,25,7,12,15,20,8,16,21,25,8,12,17,21,7,16,21,25,-,-,-,-,-,-,-,-,64,14,26,90,18,-,80,9,0.6,0.4,105,3,7,54,0.51,1,10
2007/2008,A1,Regular_Season,1st,4,1,22,11/10/2007,20:30,3120,7455,C,Acqua Paradiso Gabeca Montichiari,Monza Brianza,2,3,4,13,17,21,8,16,21,25,8,16,21,25,5,7,10,15,4,11,14,17,8,16,21,25,7,16,21,25,8,14,17,19,2,5,9,12,5,10,12,15,75,23,39,101,19,7,81,3,0.89,0.64,106,8,5,61,0.58,1,7
2007/2008,A1,Regular_Season,1st,4,1,22,11/10/2007,20:30,3120,7455,O,M. Roma Volley,Roma M.,3,2,8,16,21,25,4,13,17,21,5,7,10,15,8,16,21,25,8,16,21,25,4,11,14,17,8,14,17,19,7,16,21,25,5,10,12,15,2,5,9,12,69,19,28,98,15,3,82,9,0.79,0.59,109,9,7,61,0.56,1,5
2007/2008,A1,Regular_Season,1st,4,2,23,10/10/2007,20:30,1526,2975,C,RPA-LuigiBacchi.it Perugia,Perugia Umbria,0,3,7,13,15,19,8,16,21,25,3,7,10,13,8,16,21,25,7,11,13,15,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,8,-5,48,8,1,62,2,0.61,0.55,86,13,12,25,0.29,3,7
2007/2008,A1,Regular_Season,1st,4,2,23,10/10/2007,20:30,1526,2975,O,Itas Diatec Trentino,Trento,3,0,8,16,21,25,7,13,15,19,8,16,21,25,3,7,10,13,8,16,21,25,7,11,13,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,22,26,74,12,2,40,2,0.68,0.6,70,1,7,35,0.5,1,12
2007/2008,A1,Regular_Season,1st,4,3,24,10/10/2007,20:30,3566,23939,C,Cimone Modena,Modena,3,1,5,15,20,26,8,16,21,24,5,9,15,20,8,16,21,25,8,16,21,25,6,15,19,21,4,15,21,25,8,16,19,20,-,-,-,-,-,-,-,-,70,27,34,95,14,7,72,5,0.63,0.4,106,6,8,51,0.48,3,12
2007/2008,A1,Regular_Season,1st,4,3,24,10/10/2007,20:30,3566,23939,O,Copra Nordmeccanica Piacenza,Piacenza,1,3,8,16,21,24,5,15,20,26,8,16,21,25,5,9,15,20,6,15,19,21,8,16,21,25,8,16,19,20,4,15,21,25,-,-,-,-,-,-,-,-,66,20,20,91,19,4,81,8,0.59,0.36,111,5,12,54,0.49,2,8
2007/2008,A1,Regular_Season,1st,4,4,25,10/10/2007,20:30,2292,8994,C,Antonveneta Padova,Padova,0,3,6,15,21,29,8,16,19,31,8,14,19,25,6,16,21,27,6,14,21,32,8,16,20,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,17,14,88,22,6,73,6,0.78,0.55,100,5,13,46,0.46,1,9
2007/2008,A1,Regular_Season,1st,4,4,25,10/10/2007,20:30,2292,8994,O,Sisley Treviso,Treviso,3,0,8,16,19,31,6,15,21,29,6,16,21,27,8,14,19,25,8,16,20,34,6,14,21,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,23,25,90,17,5,66,6,0.7,0.41,98,7,9,46,0.47,-,13
2007/2008,A1,Regular_Season,1st,4,5,26,10/10/2007,20:30,2016,18764,C,Famigliulo Corigliano,Corigliano,3,2,5,11,16,20,8,16,21,25,6,14,17,18,8,16,21,25,8,16,21,25,5,12,15,20,8,16,21,25,5,11,14,14,5,10,12,15,4,8,9,11,68,28,22,102,16,5,70,8,0.76,0.49,98,10,11,52,0.53,1,11
2007/2008,A1,Regular_Season,1st,4,5,26,10/10/2007,20:30,2016,18764,O,Andreoli Latina,Latina,2,3,8,16,21,25,5,11,16,20,8,16,21,25,6,14,17,18,5,12,15,20,8,16,21,25,5,11,14,14,8,16,21,25,4,8,9,11,5,10,12,15,67,23,15,95,25,7,86,7,0.7,0.45,101,9,11,49,0.49,-,11
2007/2008,A1,Regular_Season,1st,4,6,27,10/10/2007,20:30,2153,4726,C,Bre Banca Lannutti Cuneo,Cuneo,3,0,8,16,21,25,6,10,13,15,6,16,21,25,8,14,19,21,8,15,21,25,6,16,19,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,17,19,74,12,1,42,2,0.64,0.43,68,4,5,36,0.53,4,9
2007/2008,A1,Regular_Season,1st,4,6,27,10/10/2007,20:30,2153,4726,O,Prisma Taranto,Taranto,0,3,6,10,13,15,8,16,21,25,8,14,19,21,6,16,21,25,6,16,19,21,8,15,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,6,-3,58,16,2,62,1,0.66,0.45,83,11,9,27,0.33,-,5
2007/2008,A1,Regular_Season,1st,4,7,28,11/10/2007,20:30,1936,1857,C,Sparkling Milano,Milano Sparkling,3,1,7,13,21,30,8,16,20,28,8,16,21,25,6,13,17,21,3,11,13,19,8,16,21,25,6,16,20,25,8,15,21,23,-,-,-,-,-,-,-,-,68,23,31,97,13,2,79,7,0.67,0.57,115,8,8,53,0.46,1,13
2007/2008,A1,Regular_Season,1st,4,7,28,11/10/2007,20:30,1936,1857,O,Lube Banca Marche Macerata,Lube,1,3,8,16,20,28,7,13,21,30,6,13,17,21,8,16,21,25,8,16,21,25,3,11,13,19,8,15,21,23,6,16,20,25,-,-,-,-,-,-,-,-,74,23,29,98,19,5,84,2,0.71,0.6,134,11,13,61,0.46,-,8
2007/2008,A1,Regular_Season,1st,5,1,0,14/10/2007,18:15,2637,9273,C,M. Roma Volley,Roma M.,3,0,8,16,21,25,5,14,19,21,8,0,21,25,7,0,13,14,8,16,21,25,2,12,14,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,20,35,73,8,8,45,1,0.62,0.44,58,3,4,35,0.6,1,9
2007/2008,A1,Regular_Season,1st,5,1,0,14/10/2007,18:15,2637,9273,O,Andreoli Latina,Latina,0,3,5,14,19,21,8,16,21,25,7,0,13,14,8,0,21,25,2,12,14,18,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,8,4,55,10,1,65,8,0.66,0.38,76,8,9,36,0.47,2,4
2007/2008,A1,Regular_Season,1st,5,2,0,14/10/2007,18:00,2935,11620,C,Bre Banca Lannutti Cuneo,Cuneo,3,0,8,16,21,25,7,14,19,20,5,16,21,25,8,15,20,23,8,16,21,25,4,12,19,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,21,27,73,11,5,50,3,0.64,0.44,72,7,6,40,0.56,-,9
2007/2008,A1,Regular_Season,1st,5,2,0,14/10/2007,18:00,2935,11620,O,Sparkling Milano,Milano Sparkling,0,3,7,14,19,20,8,16,21,25,8,15,20,23,5,16,21,25,4,12,19,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,13,10,65,15,2,62,5,0.39,0.31,74,6,9,37,0.5,-,6
2007/2008,A1,Regular_Season,1st,5,3,0,14/10/2007,18:00,3058,11581,C,Copra Nordmeccanica Piacenza,Piacenza,2,3,3,14,20,30,8,16,21,32,6,16,21,25,8,14,18,23,2,9,14,16,8,16,21,25,8,15,20,27,4,16,21,25,5,9,11,12,3,10,12,15,74,25,31,111,12,3,98,9,0.65,0.56,137,12,10,62,0.45,-,9
2007/2008,A1,Regular_Season,1st,5,3,0,14/10/2007,18:00,3058,11581,O,Acqua Paradiso Gabeca Montichiari,Monza Brianza,3,2,8,16,21,32,3,14,20,30,8,14,18,23,6,16,21,25,8,16,21,25,2,9,14,16,4,16,21,25,8,15,20,27,3,10,12,15,5,9,11,12,95,32,49,119,21,7,99,3,0.72,0.53,138,10,9,78,0.57,3,10
2007/2008,A1,Regular_Season,1st,5,4,0,15/10/2007,20:30,3177,21658,C,Itas Diatec Trentino,Trento,3,0,8,16,21,25,6,14,15,18,8,16,21,25,6,11,14,15,8,16,21,25,7,12,14,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,28,37,74,8,9,40,3,0.48,0.35,61,4,2,36,0.59,2,11
2007/2008,A1,Regular_Season,1st,5,4,0,15/10/2007,20:30,3177,21658,O,Famigliulo Corigliano,Corigliano,0,3,6,14,15,18,8,16,21,25,6,11,14,15,8,16,21,25,7,12,14,15,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,7,-9,49,9,3,66,11,0.56,0.38,68,8,11,26,0.38,1,2
2007/2008,A1,Regular_Season,1st,5,5,0,13/10/2007,18:15,1301,6275,C,Sisley Treviso,Treviso,3,2,6,15,21,24,8,16,19,26,8,16,21,25,4,10,14,17,4,6,9,18,8,16,21,25,8,16,21,25,6,14,20,22,5,9,11,17,2,10,12,15,77,27,28,108,20,8,83,7,0.7,0.49,115,7,11,61,0.53,4,8
2007/2008,A1,Regular_Season,1st,5,5,0,13/10/2007,18:15,1301,6275,O,Cimone Modena,Modena,2,3,8,16,19,26,6,15,21,24,4,10,14,17,8,16,21,25,8,16,21,25,4,6,9,18,6,14,20,22,8,16,21,25,2,10,12,15,5,9,11,17,74,26,24,106,23,7,88,10,0.67,0.36,114,8,8,56,0.49,1,11
2007/2008,A1,Regular_Season,1st,5,6,0,14/10/2007,18:00,1230,7195,C,Prisma Taranto,Taranto,1,3,7,14,20,27,8,16,21,29,7,13,17,20,8,16,21,25,8,16,21,25,7,13,19,23,5,12,15,18,8,16,21,25,-,-,-,-,-,-,-,-,67,16,22,91,15,3,86,2,0.85,0.62,121,9,15,59,0.49,4,5
