Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,P.No,Name,Libero,C,Voto,Set1,Set2,Set3,Set4,Set5,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2007/2008,A1,Coppa_Italia,8th,1,1,3150,16/1/2008,20:30,-,-,C,Minetti Infoplus Imola,Vicenza,17,De Gennaro Monica,L,-,-,*,*,*,-,-,-,-,-1,-,-,-,18,1,0.78,0.67,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,1,3150,16/1/2008,20:30,-,-,O,Monte Schiavo Banca Marche Jesi,Jesi,3,Togut Elisa,-,-,6.4,3,3,3,-,-,15,8,9,11,3,-,-,-,-,-,28,3,-,12,0.43,-,3
2007/2008,A1,Coppa_Italia,8th,1,1,3150,16/1/2008,20:30,-,-,O,Monte Schiavo Banca Marche Jesi,Jesi,5,Gattaz Caroline De Oliveira Saad,-,-,5.5,2,2,2,-,-,4,2,-1,12,1,-,-,-,-,-,7,2,2,3,0.43,-,1
2007/2008,A1,Coppa_Italia,8th,1,1,3150,16/1/2008,20:30,-,-,O,Monte Schiavo Banca Marche Jesi,Jesi,6,Bedin Valentina,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,1,3150,16/1/2008,20:30,-,-,O,Monte Schiavo Banca Marche Jesi,Jesi,7,Negrini Chiara,-,-,6,4,4,4,-,-,13,5,7,13,1,2,29,3,0.48,0.41,22,-,2,11,0.5,-,-
2007/2008,A1,Coppa_Italia,8th,1,1,3150,16/1/2008,20:30,-,-,O,Monte Schiavo Banca Marche Jesi,Jesi,8,Rinieri Simona,-,-,5.9,1,1,1,-,-,12,5,4,18,1,-,8,-,0.5,0.13,24,3,4,10,0.42,-,2
2007/2008,A1,Coppa_Italia,8th,1,1,3150,16/1/2008,20:30,-,-,O,Monte Schiavo Banca Marche Jesi,Jesi,9,Bown Heather,-,-,7.2,5,5,5,-,-,12,4,8,12,3,-,-,-,-,-,11,-,-,9,0.82,1,3
2007/2008,A1,Coppa_Italia,8th,1,1,3150,16/1/2008,20:30,-,-,O,Monte Schiavo Banca Marche Jesi,Jesi,11,Marcelle Mendes Rodrigues,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,1,3150,16/1/2008,20:30,-,-,O,Monte Schiavo Banca Marche Jesi,Jesi,12,Padua Irene,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,1,3150,16/1/2008,20:30,-,-,O,Monte Schiavo Banca Marche Jesi,Jesi,13,Calloni Raffaella,-,-,-,-,*,*,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,1,3150,16/1/2008,20:30,-,-,O,Monte Schiavo Banca Marche Jesi,Jesi,14,Cella Elisa,-,-,-,*,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,1,3150,16/1/2008,20:30,-,-,O,Monte Schiavo Banca Marche Jesi,Jesi,15,Chmil Dar'Ya,-,-,7.1,6,6,6,-,-,1,1,1,5,-,-,-,-,-,-,2,-,-,-,-,-,1
2007/2008,A1,Coppa_Italia,8th,1,1,3150,16/1/2008,20:30,-,-,O,Monte Schiavo Banca Marche Jesi,Jesi,17,Puerari Ramona,L,-,-,*,*,*,-,-,-,-,-1,-,-,-,16,1,0.5,0.5,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,C,Europea 92 Virgin Radio Milano,Milano,1,Conte Rosalinda,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,C,Europea 92 Virgin Radio Milano,Milano,2,Krasteva Elitza,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,C,Europea 92 Virgin Radio Milano,Milano,3,Rosso Valeria,-,-,-,-,-,-,-,-,13,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,C,Europea 92 Virgin Radio Milano,Milano,7,Sangiuliano Rachele,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,C,Europea 92 Virgin Radio Milano,Milano,9,Stojkovic Bojana,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,C,Europea 92 Virgin Radio Milano,Milano,10,Campanari Barbara,-,-,-,-,-,-,-,-,14,14,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,C,Europea 92 Virgin Radio Milano,Milano,11,Fratoni Alessandra Teixeira,-,-,-,-,-,-,-,-,10,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,C,Europea 92 Virgin Radio Milano,Milano,12,Orazi Ludovica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,C,Europea 92 Virgin Radio Milano,Milano,13,Ginanneschi Daniela,-,-,-,-,-,-,-,-,8,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,C,Europea 92 Virgin Radio Milano,Milano,14,Scilipoti Francesca,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,C,Europea 92 Virgin Radio Milano,Milano,15,Napolitano Senkova Jana,-,-,-,-,-,-,-,-,20,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,1,Ortolani Serena,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,2,Viganò Natalia,-,-,-,-,-,-,-,-,18,18,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,3,Buckova Katerina,-,-,-,-,-,-,-,-,10,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,4,Valeriano Federica,-,-,-,-,-,-,-,-,10,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,5,Esko Saara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,6,Dirickx Frauke,-,-,-,-,-,-,-,-,6,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,7,Ravetta Monica,-,-,-,-,-,-,-,-,22,22,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,8,Molinengo Michela,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,9,Fokkens Jettie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,10,Siscovich Ingrid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,11,Luciani Nicoletta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,2,3151,16/1/2008,20:30,400,500,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,14,Parenti Daria,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,C,Unicom Starker Kerakoll Sassuolo,Sassuolo,1,Tenza Chiara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,C,Unicom Starker Kerakoll Sassuolo,Sassuolo,4,Vitez Sandra,-,-,6.3,3,5,4,5,4,23,8,11,16,1,1,32,2,0.81,0.63,47,5,4,15,0.32,-,7
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,C,Unicom Starker Kerakoll Sassuolo,Sassuolo,5,Cozzi Valentina,L,-,-,*,*,*,*,*,-,-,-4,-,-,-,66,4,0.74,0.5,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,C,Unicom Starker Kerakoll Sassuolo,Sassuolo,7,Devetag Francesca,-,-,-,5,1,6,1,6,9,1,2,5,2,-,-,-,-,-,19,2,3,8,0.42,-,1
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,C,Unicom Starker Kerakoll Sassuolo,Sassuolo,8,Dainotto Elisa,-,-,-,*,*,*,*,-,1,1,-,7,1,1,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,C,Unicom Starker Kerakoll Sassuolo,Sassuolo,9,Bosetti Lucia,-,-,6.2,1,3,2,3,2,26,8,19,23,2,3,8,-,0.88,0.63,50,2,3,22,0.44,-,1
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,C,Unicom Starker Kerakoll Sassuolo,Sassuolo,10,Pincerato Giulia,-,-,6.3,6,2,1,2,1,1,1,-1,21,1,-,-,-,-,-,4,-,1,-,-,-,1
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,C,Unicom Starker Kerakoll Sassuolo,Sassuolo,12,Lancellotti Elisa,-,-,-,-,-,-,-,*,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,C,Unicom Starker Kerakoll Sassuolo,Sassuolo,16,Havelkova Helena,-,-,5.9,4,6,5,6,5,22,4,7,14,6,-,3,-,0.33,0.33,45,4,5,20,0.44,-,2
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,C,Unicom Starker Kerakoll Sassuolo,Sassuolo,17,Plchotova Ivana,-,-,6,2,4,3,4,3,9,4,7,22,-,2,1,-,-,-,15,2,-,5,0.33,-,2
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,O,Tena Santeramo,Santeramo,1,Boteva Milena,-,-,-,-,-,*,5,5,2,-,-,6,1,-,2,-,0.5,-,8,-,1,2,0.25,-,-
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,O,Tena Santeramo,Santeramo,3,Fernandinha Cristina Fernanda Ferreira,-,-,6,1,1,1,4,4,4,1,2,16,1,1,-,-,-,-,7,1,-,3,0.43,-,-
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,O,Tena Santeramo,Santeramo,4,Soninha Sonia Benedito,-,-,5.6,4,4,4,1,1,21,8,8,13,-,1,32,3,0.66,0.34,47,3,7,18,0.38,-,2
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,O,Tena Santeramo,Santeramo,5,Zhurovska Yanina,-,-,6.2,2,2,2,-,-,7,4,4,19,-,2,-,-,-,-,13,2,1,3,0.23,-,2
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,O,Tena Santeramo,Santeramo,7,Dushkyevich Yevgeniya,-,-,6.4,6,6,6,3,3,18,8,15,17,-,1,-,-,-,-,23,1,2,11,0.48,-,6
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,O,Tena Santeramo,Santeramo,8,Rizzo Mila,-,-,-,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,O,Tena Santeramo,Santeramo,9,Sirressi Imma,L,-,-,-,*,*,-,-,-,-,-1,-,-,-,17,1,0.76,0.35,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,O,Tena Santeramo,Santeramo,10,Cimoli Valeria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,O,Tena Santeramo,Santeramo,13,Porzio Noemi,L,-,-,*,*,-,*,*,-,-,-1,-,-,-,19,1,0.74,0.58,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,O,Tena Santeramo,Santeramo,15,De Luca Barbara,-,-,6.3,5,5,5,2,2,17,6,9,23,-,-,27,3,0.78,0.56,34,3,2,16,0.47,-,1
2007/2008,A1,Coppa_Italia,8th,1,3,3152,16/1/2008,20:30,569,1890,O,Tena Santeramo,Santeramo,17,Marulli Monica,-,-,6.5,3,3,3,6,6,16,3,14,18,-,1,-,-,-,-,20,1,1,10,0.5,-,5
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,C,Famila Chieri,Chieri,1,Busso Elena,-,-,6.7,2,2,2,-,-,5,3,5,9,-,-,2,-,0.5,0.5,8,-,-,3,0.38,-,2
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,C,Famila Chieri,Chieri,3,Secolo Manuela,-,-,6.9,1,1,1,-,-,15,6,14,17,-,-,19,-,0.79,0.63,25,1,-,14,0.56,-,1
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,C,Famila Chieri,Chieri,4,Radulovic Bojana,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,C,Famila Chieri,Chieri,5,Giovanna Baliana Das Chagas,-,-,6.9,5,5,5,-,-,10,5,7,12,1,1,-,-,-,-,12,1,-,7,0.58,1,2
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,C,Famila Chieri,Chieri,6,Carlijn Jans,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,C,Famila Chieri,Chieri,8,Cicolari Greta,-,-,-,*,-,-,-,-,-,-,-,-,-,-,1,-,1,-,2,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,C,Famila Chieri,Chieri,9,Petrolo Sara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,C,Famila Chieri,Chieri,10,Gligorovic Biljana,-,-,6.7,6,6,6,-,-,5,2,4,11,1,-,-,-,-,-,5,-,-,3,0.6,-,2
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,C,Famila Chieri,Chieri,11,Barun-Susnjar Katarina,-,-,6.1,3,3,3,-,-,14,3,10,15,-,-,-,-,-,-,28,2,2,14,0.5,-,-
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,C,Famila Chieri,Chieri,12,Willoughby Kim,-,-,5.7,4,4,4,-,-,9,2,1,9,1,-,20,-,0.75,0.4,23,5,2,8,0.35,-,1
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,C,Famila Chieri,Chieri,13,Borri Maurizia,L,-,-,*,*,*,-,-,-,-,-,-,-,-,18,-,0.89,0.44,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,C,Famila Chieri,Chieri,14,Tarozzo Claudia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,O,Lines Ecocapitanata Altamura,Altamura,1,Bland Angelina,-,-,-,4,1,-,-,-,4,-,-,5,1,-,2,1,0.5,0.5,6,1,1,4,0.67,-,-
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,O,Lines Ecocapitanata Altamura,Altamura,2,Sykora Stacy,L,-,-,*,-,*,-,-,-,-,-,-,-,-,6,-,1,0.17,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,O,Lines Ecocapitanata Altamura,Altamura,3,Giogoli Francesca,-,-,-,*,*,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,O,Lines Ecocapitanata Altamura,Altamura,4,Biamonte Daniela,-,-,5.9,5,2,3,-,-,16,6,8,7,-,-,-,-,-,-,40,6,1,15,0.38,1,1
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,O,Lines Ecocapitanata Altamura,Altamura,5,Monitillo Palma,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,O,Lines Ecocapitanata Altamura,Altamura,6,Pinese Alessandra,-,-,5.8,2,5,6,-,-,1,-,-3,11,-,-,-,-,-,-,3,1,1,1,0.33,2,-
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,O,Lines Ecocapitanata Altamura,Altamura,7,Romanò Maria del Rosario,-,-,5.5,1,4,5,-,-,2,-,2,12,-,-,12,-,0.58,0.5,6,-,-,1,0.17,-,1
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,O,Lines Ecocapitanata Altamura,Altamura,9,Denise Pereira Theodoro,-,-,5.6,6,3,4,-,-,2,-,-2,7,-,-,9,-,0.67,0.33,18,1,3,2,0.11,-,-
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,O,Lines Ecocapitanata Altamura,Altamura,10,Fofinha Ana Paula Lopes Ferreira,-,-,6.1,3,6,1,-,-,16,8,9,14,-,-,36,1,0.78,0.47,33,4,2,15,0.45,-,1
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,O,Lines Ecocapitanata Altamura,Altamura,13,Cacciapaglia Giorgia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,O,Lines Ecocapitanata Altamura,Altamura,16,Orsi Toth Victoria,-,-,-,-,-,*,-,-,-,-,-1,2,-,-,4,1,0.25,0.25,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,1,4,3153,16/1/2008,20:30,709,2909,O,Lines Ecocapitanata Altamura,Altamura,17,Paraja Ramos Lucia,-,-,-,-,-,2,-,-,4,-,4,2,-,-,1,-,-,-,3,-,-,3,1,-,1
2007/2008,A1,Coppa_Italia,8th,2,1,3154,19/1/2008,20:30,301,760,C,Monte Schiavo Banca Marche Jesi,Jesi,3,Togut Elisa,-,C,6.2,4,3,3,-,-,9,3,7,10,1,-,-,-,-,-,19,1,-,8,0.42,-,1
2007/2008,A1,Coppa_Italia,8th,2,1,3154,19/1/2008,20:30,301,760,C,Monte Schiavo Banca Marche Jesi,Jesi,5,Gattaz Caroline De Oliveira Saad,-,-,6.1,3,2,2,-,-,9,5,5,12,1,-,1,-,1,1,13,2,1,5,0.38,-,4
2007/2008,A1,Coppa_Italia,8th,2,1,3154,19/1/2008,20:30,301,760,C,Monte Schiavo Banca Marche Jesi,Jesi,6,Bedin Valentina,-,-,-,-,*,*,-,-,-,-,-,2,-,-,3,-,1,0.67,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,2,1,3154,19/1/2008,20:30,301,760,C,Monte Schiavo Banca Marche Jesi,Jesi,7,Negrini Chiara,-,-,6.4,5,4,4,-,-,7,4,3,11,1,-,23,1,0.83,0.57,16,1,1,5,0.31,-,2
2007/2008,A1,Coppa_Italia,8th,2,1,3154,19/1/2008,20:30,301,760,C,Monte Schiavo Banca Marche Jesi,Jesi,8,Rinieri Simona,-,-,5.9,2,1,1,-,-,14,9,5,14,1,-,10,-,0.4,0.3,30,5,3,12,0.4,-,2
2007/2008,A1,Coppa_Italia,8th,2,1,3154,19/1/2008,20:30,301,760,C,Monte Schiavo Banca Marche Jesi,Jesi,9,Bown Heather,-,-,5.9,6,5,5,-,-,8,3,6,14,-,2,-,-,-,-,12,2,-,5,0.42,-,1
2007/2008,A1,Coppa_Italia,8th,2,1,3154,19/1/2008,20:30,301,760,C,Monte Schiavo Banca Marche Jesi,Jesi,11,Marcelle Mendes Rodrigues,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,2,1,3154,19/1/2008,20:30,301,760,C,Monte Schiavo Banca Marche Jesi,Jesi,12,Padua Irene,-,-,-,-,*,*,-,-,1,1,-,-,-,-,3,-,1,0.67,4,-,1,1,0.25,-,-
2007/2008,A1,Coppa_Italia,8th,2,1,3154,19/1/2008,20:30,301,760,C,Monte Schiavo Banca Marche Jesi,Jesi,13,Calloni Raffaella,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007/2008,A1,Coppa_Italia,8th,2,1,3154,19/1/2008,20:30,301,760,C,Monte Schiavo Banca Marche Jesi,Jesi,15,Chmil Dar'Ya,-,-,5.8,1,6,6,-,-,1,1,-1,10,1,-,-,-,-,-,2,1,-,1,0.5,-,-
2007/2008,A1,Coppa_Italia,8th,2,1,3154,19/1/2008,20:30,301,760,C,Monte Schiavo Banca Marche Jesi,Jesi,17,Puerari Ramona,L,-,-,*,-,*,-,-,-,-,-,-,-,-,12,-,0.75,0.5,-,-,-,-,-,-,-
