Season,Division,Team,No,Player,Role,Born,Height,Nat. Sport.,Note
2017/2018,A2,Fenera Chieri,14,SALVI GIULIA,Middleblocker,1984,180,ITA,-
2017/2018,A2,Fenera Chieri,17,DE LELLIS SARA,Setter,1986,181,ITA,-
2017/2018,A2,Fenera Chieri,18,AKRARI YASMINA,Middleblocker,1993,185,ITA,-
2017/2018,A2,Golden Tulip Volalto Caserta,2,MARANGON MARTINA,Libero,1998,168,ITA,-
2017/2018,A2,Golden Tulip Volalto Caserta,4,GALAZZO SONIA,Setter,1997,176,ITA,-
2017/2018,A2,Golden Tulip Volalto Caserta,5,DENYSOVA KARYNA,Spiker,1997,184,UKR,from 11/10/2017
2017/2018,A2,Golden Tulip Volalto Caserta,7,SILOTTO GIORGIA,Spiker,1997,180,ITA,-
2017/2018,A2,Golden Tulip Volalto Caserta,8,MANIG MIRIANA,Setter,1998,177,ITA,-
2017/2018,A2,Golden Tulip Volalto Caserta,9,CVETNIC LEA,Spiker,1999,185,CRO,-
2017/2018,A2,Golden Tulip Volalto Caserta,10,BARONE FEDERICA,Libero,1990,175,ITA,-
2017/2018,A2,Golden Tulip Volalto Caserta,11,SGHERZA ALESSIA,Spiker,1997,185,ITA,-
2017/2018,A2,Golden Tulip Volalto Caserta,12,MABILO NOURA,Middleblocker,1996,183,ITA,-
2017/2018,A2,Golden Tulip Volalto Caserta,13,TAJÈ SARA,Middleblocker,1998,187,ITA,-
2017/2018,A2,Golden Tulip Volalto Caserta,17,TORCHIA CLAUDIA,Middleblocker,1995,189,ITA,-
2017/2018,A2,Golden Tulip Volalto Caserta,18,MORETTI FRANCESCA,Spiker,1985,178,ITA,-
2017/2018,A2,Golem Olbia,1,SIMONCINI CARLOTTA,Setter,1998,177,ITA,-
2017/2018,A2,Golem Olbia,2,IANNONE MARIANNA,Spiker,1996,181,ITA,-
2017/2018,A2,Golem Olbia,3,UCHISETO MAMI,Spiker,1991,170,JPN,-
2017/2018,A2,Golem Olbia,7,SPINELLO NATASHA,Setter,1998,173,ITA,-
2017/2018,A2,Golem Olbia,8,PROVARONI CLAUDIA,Spiker,1998,180,ITA,-
2017/2018,A2,Golem Olbia,9,MURRU CRISTINA,Spiker,2001,162,ITA,-
2017/2018,A2,Golem Olbia,10,BARTOLINI BENEDETTA,Middleblocker,1999,184,ITA,-
2017/2018,A2,Golem Olbia,11,SOOS NIKOLETT,Opposite,1988,185,ITA,-
2017/2018,A2,Golem Olbia,12,CECCONELLO AGNESE,Middleblocker,1999,188,ITA,-
2017/2018,A2,Golem Olbia,13,MELLI GIULIA,Spiker,1998,184,ITA,from 31/01/2018 PROVENIENTE DA LARDINI FILOTTRANO
2017/2018,A2,Golem Olbia,14,BARBAGALLO ALICE,Libero,1997,168,ITA,-
2017/2018,A2,Golem Olbia,16,CABONI ELEONORA,Libero,1993,172,ITA,-
2017/2018,A2,Golem Olbia,17,MURESAN DAIANA GIORGIANA,Spiker,1990,191,ROM,until 22/01/2018
2017/2018,A2,Golem Olbia,18,BARAZZA JENNY,Middleblocker,1981,188,ITA,-
2017/2018,A2,Lpm Bam Mondovì,1,BICI ERBLIRA,Spiker,1995,185,ALB,-
2017/2018,A2,Lpm Bam Mondovì,4,RIVERO JESSICA,Spiker,1995,181,ESP,-
2017/2018,A2,Lpm Bam Mondovì,5,MAZZOTTI BIANCA,Setter,1998,183,ITA,-
2017/2018,A2,Lpm Bam Mondovì,7,TONELLO VIOLA,Middleblocker,1994,184,ITA,-
2017/2018,A2,Lpm Bam Mondovì,9,DEMICHELIS ILARIA,Setter,1987,179,ITA,-
2017/2018,A2,Lpm Bam Mondovì,10,SCIOLLA GIULIA,Middleblocker,1996,186,ITA,-
2017/2018,A2,Lpm Bam Mondovì,12,BIGANZOLI FEDERICA,Spiker,1987,179,ITA,-
2017/2018,A2,Lpm Bam Mondovì,13,COSTAMAGNA ANGELICA,Spiker,1999,179,ITA,-
2017/2018,A2,Lpm Bam Mondovì,14,ROLANDO ELENA,Libero,1999,165,ITA,-
2017/2018,A2,Lpm Bam Mondovì,15,REBORA SOFIA,Middleblocker,1993,179,ITA,-
2017/2018,A2,Lpm Bam Mondovì,17,AGOSTINO SILVIA,Libero,1989,165,ITA,-
2017/2018,A2,Lpm Bam Mondovì,18,CAMPERI AURORA,Spiker,1997,189,ITA,-
2017/2018,A2,P2p Givova Baronissi,1,BARUFFI MARTINA,Setter,1994,187,ITA,-
2017/2018,A2,P2p Givova Baronissi,2,FERRARA MARIANNA,Spiker,1996,178,ITA,-
2017/2018,A2,P2p Givova Baronissi,3,TRAVAGLINI ALESSIA,Middleblocker,1988,188,ITA,from 10/01/2018
2017/2018,A2,P2p Givova Baronissi,4,AVENIA GIORGIA,Setter,1994,182,ITA,-
2017/2018,A2,P2p Givova Baronissi,5,PRESTANTI ANGELA,Middleblocker,1992,192,ITA,-
2017/2018,A2,P2p Givova Baronissi,6,MENDARO LEYVA YAREMIS,Opposite,1994,187,CUB,-
2017/2018,A2,P2p Givova Baronissi,7,STROBBE MARILYN,Middleblocker,1989,188,ITA,-
2017/2018,A2,P2p Givova Baronissi,8,MAGGIPINTO MARIANNA,Libero,1996,164,ITA,-
2017/2018,A2,P2p Givova Baronissi,9,AMATURO ANNA,Setter,2001,177,ITA,from 25/03/2018
2017/2018,A2,P2p Givova Baronissi,9,KIJAKOVA MIROSLAVA,Spiker,1988,180,SVK,until 28/01/2018
2017/2018,A2,P2p Givova Baronissi,10,PEDONE MARIANGELA,Libero,1999,170,ITA,-
2017/2018,A2,P2p Givova Baronissi,11,VUJKO MARIANNA,Middleblocker,1992,192,ITA,-
2017/2018,A2,P2p Givova Baronissi,12,VICTORIA LOPEZ PILAR MARIE,Spiker,1995,182,PUR,from 31/01/2018
2017/2018,A2,P2p Givova Baronissi,13,GAGLIARDI CARMEN,Middleblocker,1991,178,ITA,-
2017/2018,A2,P2p Givova Baronissi,14,MONETA SERENA,Spiker,1990,178,ITA,-
2017/2018,A2,P2p Givova Baronissi,17,QUARCHIONI GIORGIA,Spiker,1995,187,ITA,-
2017/2018,A2,Savallese Millenium Brescia,1,CANTON CLARA,Spiker,1998,187,ITA,-
2017/2018,A2,Savallese Millenium Brescia,2,NORGINI MARIA CHIARA,Libero,1998,170,ITA,-
2017/2018,A2,Savallese Millenium Brescia,3,BORTOLOT ELENA,Setter,1995,180,ITA,-
2017/2018,A2,Savallese Millenium Brescia,5,ANGELINI SARA,Middleblocker,1989,185,ITA,-
2017/2018,A2,Savallese Millenium Brescia,6,DAILEY CATHERINE ANNE,Spiker,1988,188,USA,-
2017/2018,A2,Savallese Millenium Brescia,7,GIOLI SIMONA,Middleblocker,1977,185,ITA,from 30/01/2018
2017/2018,A2,Savallese Millenium Brescia,7,BIAVA GIULIA,Spiker,1988,178,ITA,until 18/01/2018
2017/2018,A2,Savallese Millenium Brescia,8,VILPONEN PAULIINA HENRIETTA,Spiker,1992,190,FIN,until 03/01/2018
2017/2018,A2,Savallese Millenium Brescia,9,VILLANI FRANCESCA,Spiker,1995,187,ITA,-
2017/2018,A2,Savallese Millenium Brescia,10,PARLANGELI FRANCESCA,Libero,1990,164,ITA,-
2017/2018,A2,Savallese Millenium Brescia,11,PRANDI VITTORIA,Setter,1994,180,ITA,-
2017/2018,A2,Savallese Millenium Brescia,12,GABBIADINI ANGELA,Spiker,1992,181,ITA,from 29/01/2018 PROVENIENTE DA SIGEL MARSALA
2017/2018,A2,Savallese Millenium Brescia,13,GUIDI LUDOVICA,Middleblocker,1992,185,ITA,until 31/01/2018 TRASFERITA A UBI BANCA SAN BERNARDO CUNEO
2017/2018,A2,Savallese Millenium Brescia,16,VEGLIA TIZIANA,Middleblocker,1992,186,ITA,-
2017/2018,A2,Savallese Millenium Brescia,17,DECORTES CLARA,Spiker,1996,183,ITA,-
2017/2018,A2,Sigel Marsala,1,MUCCIOLA VALERIA,Setter,1994,174,ITA,-
2017/2018,A2,Sigel Marsala,3,CAZZETTA MARIA,Libero,1999,166,ITA,-
2017/2018,A2,Sigel Marsala,5,FURLAN ELEONORA,Middleblocker,1995,188,ITA,-
2017/2018,A2,Sigel Marsala,6,ROSSINI JASMINE,Spiker,1992,180,ITA,-
2017/2018,A2,Sigel Marsala,8,MERTEKI EVANGELIA,Spiker,1991,190,GRE,-
2017/2018,A2,Sigel Marsala,9,MARINELLI CLAUDIA,Libero,1989,169,ITA,-
2017/2018,A2,Sigel Marsala,10,AGOSTINETTO GIULIA,Setter,1987,179,ITA,-
2017/2018,A2,Sigel Marsala,11,MURRI BARBARA,Middleblocker,1993,183,ITA,-
2017/2018,A2,Sigel Marsala,12,BICCHERI VALENTINA,Spiker,1991,191,ITA,until 10/01/2018
2017/2018,A2,Sigel Marsala,13,FACCHINETTI FABIOLA,Middleblocker,1989,182,ITA,-
2017/2018,A2,Sigel Marsala,14,VENTURA FERREIRA JESSICA LORENA,Spiker,1991,185,BRA,-
2017/2018,A2,Sigel Marsala,15,PERRY REBECCA,Spiker,1988,190,ITA,from 10/01/2018
2017/2018,A2,Sigel Marsala,17,GABBIADINI ANGELA,Spiker,1992,181,ITA,until 28/01/2018 TRASFERITA A SAVALLESE MILLENIUM BRESCIA
2017/2018,A2,Sorelle Ramonda Ipag Montecchio,1,BOVO LAURA,Middleblocker,1996,190,ITA,-
2017/2018,A2,Sorelle Ramonda Ipag Montecchio,2,BRUTTI FABIANA,Middleblocker,1985,182,ITA,-
2017/2018,A2,Sorelle Ramonda Ipag Montecchio,3,MARCOLINA GRETA,Spiker,1992,178,ITA,-
2017/2018,A2,Sorelle Ramonda Ipag Montecchio,4,KOSAREVA DAYANA,Spiker,1999,187,ITA,-
2017/2018,A2,Sorelle Ramonda Ipag Montecchio,6,STOCCO MARTINA,Setter,2000,188,ITA,-
2017/2018,A2,Sorelle Ramonda Ipag Montecchio,7,FIOCCO MARIANNA,Middleblocker,1994,185,ITA,-
2017/2018,A2,Sorelle Ramonda Ipag Montecchio,8,FONTANA GIULIA,Libero,2001,172,ITA,-
2017/2018,A2,Sorelle Ramonda Ipag Montecchio,9,GOMIERO IRENE,Spiker,1990,180,ITA,-
2017/2018,A2,Sorelle Ramonda Ipag Montecchio,10,LUCCHETTI DEBORA,Spiker,1990,171,ITA,-
2017/2018,A2,Sorelle Ramonda Ipag Montecchio,12,PERICATI YLENIA,Libero,1994,174,ITA,-
2017/2018,A2,Sorelle Ramonda Ipag Montecchio,14,GIROLDI BEATRICE,Setter,1995,170,ITA,-
2017/2018,A2,Sorelle Ramonda Ipag Montecchio,15,PAMIO ALICE,Spiker,1998,181,ITA,-
2017/2018,A2,Ubi Banca San Bernardo Cuneo,1,MASTRODICASA FEDERICA,Middleblocker,1988,182,ITA,-
2017/2018,A2,Ubi Banca San Bernardo Cuneo,3,DALIA LUDOVICA,Setter,1984,180,ITA,-
2017/2018,A2,Ubi Banca San Bernardo Cuneo,5,CAFORIO GIORGIA,Libero,1994,168,ITA,from 29/01/2018 PROVENIENTE DA VOLLEY SOVERATO
2017/2018,A2,Ubi Banca San Bernardo Cuneo,7,GUIDI LUDOVICA,Middleblocker,1992,185,ITA,from 01/02/2018 PROVENIENTE DA SAVALLESE MILLENIUM BRESCIA
2017/2018,A2,Ubi Banca San Bernardo Cuneo,8,RE VALENTINA,Spiker,1996,175,ITA,-
2017/2018,A2,Ubi Banca San Bernardo Cuneo,9,BRUNO ELEONORA,Libero,1994,180,ITA,-
2017/2018,A2,Ubi Banca San Bernardo Cuneo,10,BAIOCCO ALESSANDRA,Spiker,1996,180,ITA,-
2017/2018,A2,Ubi Banca San Bernardo Cuneo,11,BORGNA ENRICA,Spiker,1986,180,ITA,-
2017/2018,A2,Ubi Banca San Bernardo Cuneo,13,ALIBERTI ANNA,Middleblocker,1996,179,ITA,-
2017/2018,A2,Ubi Banca San Bernardo Cuneo,14,VANZUROVA TEREZA,Spiker,1991,186,CZE,-
2017/2018,A2,Ubi Banca San Bernardo Cuneo,15,BERTONE FLORIANA,Middleblocker,1992,202,ITA,-
2017/2018,A2,Ubi Banca San Bernardo Cuneo,16,SEGURA MARIA,Spiker,1992,185,ESP,-
2017/2018,A2,Ubi Banca San Bernardo Cuneo,18,BONIFAZI LIDIA,Setter,1988,176,ITA,-
2017/2018,A2,Volley Soverato,1,BACCIOTTINI BARBARA,Setter,1994,181,ITA,until 02/01/2018
2017/2018,A2,Volley Soverato,3,MILLESIMO VALERIA,Middleblocker,1995,185,ITA,-
2017/2018,A2,Volley Soverato,4,FORMENTI LUCREZIA,Spiker,1996,175,ITA,-
2017/2018,A2,Volley Soverato,6,CECCHETTO GIADA,Libero,1991,163,ITA,from 28/01/2018 PROVENIENTE DA SAB VOLLEY LEGNANO
2017/2018,A2,Volley Soverato,7,GAJEWSKA NATALIA,Setter,1994,175,POL,from 02/02/2018
2017/2018,A2,Volley Soverato,8,BERTONE SERENA,Middleblocker,1995,185,ITA,-
2017/2018,A2,Volley Soverato,9,DONÀ MELISSA,Spiker,1982,180,ITA,-
2017/2018,A2,Volley Soverato,10,GRAY ALEXA,Spiker,1994,185,CAN,-
2017/2018,A2,Volley Soverato,11,FRIGO LAURA,Middleblocker,1990,185,ITA,-
2017/2018,A2,Volley Soverato,12,PIZZASEGOLA ALICE,Setter,1994,175,ITA,-
2017/2018,A2,Volley Soverato,13,VALLI GRETA,Spiker,1992,178,ITA,-
2017/2018,A2,Volley Soverato,14,CAFORIO GIORGIA,Libero,1994,168,ITA,until 28/01/2018 TRASFERITA A UBI BANCA SAN BERNARDO CUNEO
2017/2018,A2,Volley Soverato,16,TABORELLI VERONICA,Spiker,1994,185,ITA,-
2017/2018,A2,Volley Soverato,18,MC MAHON ELIZABETH ANN,Opposite,1993,195,USA,-
2017/2018,A2,Zambelli Orvieto,3,VALPIANI BEATRICE,Setter,1986,174,ITA,-
2017/2018,A2,Zambelli Orvieto,4,MONTANI MILA,Middleblocker,1988,183,ITA,-
2017/2018,A2,Zambelli Orvieto,6,MUZI MARGHERITA,Setter,1994,182,ITA,-
2017/2018,A2,Zambelli Orvieto,7,ARICÒ RAMONA,Opposite,1985,187,ITA,-
2017/2018,A2,Zambelli Orvieto,8,CIARROCCHI MICHELA,Middleblocker,1999,185,ITA,-
2017/2018,A2,Zambelli Orvieto,9,SANTINI ALICE,Spiker,1984,181,ITA,-
2017/2018,A2,Zambelli Orvieto,11,GINANNESCHI DANIELA,Spiker,1978,174,ITA,-
2017/2018,A2,Zambelli Orvieto,12,GRIGOLO LAURA,Spiker,1996,183,ITA,-
2017/2018,A2,Zambelli Orvieto,13,ROCCHI GIULIA,Libero,1992,170,ITA,-
2017/2018,A2,Zambelli Orvieto,14,ZONTA IRENE,Opposite,1996,188,ITA,-
2017/2018,A2,Zambelli Orvieto,15,VENTURI MAILA,Libero,1996,162,ITA,-
2017/2018,A2,Zambelli Orvieto,17,MIO BERTOLO GIULIA,Middleblocker,1995,187,ITA,-
