Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,P.No,Name,Libero,C,Voto,Set1,Set2,Set3,Set4,Set5,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,C,Sir Safety Conad Perugia,Perugia,2,Ricci Fabio,-,-,6.3,1,6,1,-,-,4,2,1,8,1,-,-,-,-,-,3,-,1,2,0.67,-,2
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,C,Sir Safety Conad Perugia,Perugia,4,Cesarini Andrea ,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,C,Sir Safety Conad Perugia,Perugia,5,Shaw James,-,-,-,*,*,*,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,C,Sir Safety Conad Perugia,Perugia,8,Russell Aaron,-,-,6.1,6,5,6,-,-,11,3,3,12,3,-,9,-,0.56,0.44,19,-,1,11,0.58,-,-
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,C,Sir Safety Conad Perugia,Perugia,9,Zaytsev Ivan,-,-,6,3,2,*,-,-,8,7,2,12,2,3,11,3,0.27,0.18,5,-,-,2,0.4,-,3
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,C,Sir Safety Conad Perugia,Perugia,10,Della Lunga Dore,-,-,-,*,-,-,-,-,-,-,-1,-,-,-,5,1,0.2,0.2,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,C,Sir Safety Conad Perugia,Perugia,11,Siirila Tommy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,C,Sir Safety Conad Perugia,Perugia,12,Berger Alexander,-,-,6,-,*,3,-,-,3,3,-2,2,1,-,6,1,0.33,0.17,10,2,1,2,0.2,-,1
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,C,Sir Safety Conad Perugia,Perugia,13,Colaci Massimo ,L,-,-,*,*,*,-,-,-,-,-,-,-,-,13,-,0.54,0.38,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,C,Sir Safety Conad Perugia,Perugia,14,Atanasijevic Aleksandar,-,-,6.3,5,4,5,-,-,16,8,7,16,1,2,-,-,-,-,22,2,1,13,0.59,-,1
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,C,Sir Safety Conad Perugia,Perugia,15,De Cecco Luciano,-,-,8.5,2,1,2,-,-,3,2,1,15,2,1,-,-,-,-,1,-,-,1,1,-,1
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,C,Sir Safety Conad Perugia,Perugia,16,Andric Leo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,C,Sir Safety Conad Perugia,Perugia,17,Anzani Simone,-,-,6.3,-,*,4,-,-,3,-,-,4,1,-,-,-,-,-,4,-,1,2,0.5,-,1
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,C,Sir Safety Conad Perugia,Perugia,18,Podrascanin Marko,-,-,6.8,4,3,-,-,-,5,3,4,4,-,-,-,-,-,-,5,1,-,4,0.8,-,1
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,O,Kioene Padova,Padova,1,Polo Alberto,-,-,-,4,5,5,-,-,4,3,-2,10,1,1,-,-,-,-,4,1,-,2,0.5,-,1
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,O,Kioene Padova,Padova,4,Nelli Gabriele,-,-,5.7,2,3,3,-,-,13,4,5,11,2,1,-,-,-,-,27,2,4,11,0.41,-,1
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,O,Kioene Padova,Padova,5,Peslac Milan,-,-,5.2,5,6,6,-,-,-,-,-5,6,2,-,1,1,-,-,4,1,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,O,Kioene Padova,Padova,6,Gozzo Stefano,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,O,Kioene Padova,Padova,7,Balaso Fabio ,L,-,-,*,*,*,-,-,-,-,-1,-,-,-,12,1,0.42,0.17,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,O,Kioene Padova,Padova,8,Cirovic Lazar,-,-,5.5,6,1,1,-,-,3,1,-6,8,2,1,25,2,0.52,0.24,10,1,2,2,0.2,-,-
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,O,Kioene Padova,Padova,9,Canella Andrea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,O,Kioene Padova,Padova,10,Volpato Marco,-,-,6.3,1,2,2,-,-,7,4,-,14,1,2,-,-,-,-,5,1,1,3,0.6,-,2
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,O,Kioene Padova,Padova,11,Scanferla Leonardo,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,O,Kioene Padova,Padova,12,Premovic Petar,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,O,Kioene Padova,Padova,13,Travica Dragan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,O,Kioene Padova,Padova,15,Koprivica Lazar,-,-,-,*,*,*,-,-,-,-,-2,1,-,-,5,-,0.6,-,4,-,1,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,2,15/10/2017,18:00,3304,25704,O,Kioene Padova,Padova,18,Randazzo Luigi,-,-,5.8,3,4,4,-,-,11,3,-2,7,5,-,18,2,0.39,0.06,20,-,3,10,0.5,-,1
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,C,Azimut Modena,Modena,1,Mossa De Rezende Bruno,-,-,-,2,1,2,-,-,-,-,-3,16,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,C,Azimut Modena,Modena,2,Franciskovic Jennings,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,C,Azimut Modena,Modena,3,Argenta Andrea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,C,Azimut Modena,Modena,4,Van Garderen Maarten,-,-,7.3,-,*,*,-,-,7,3,5,4,-,1,4,-,0.75,0.5,7,1,-,5,0.71,-,1
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,C,Azimut Modena,Modena,6,Tosi Federico ,L,-,-,-,*,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,C,Azimut Modena,Modena,7,Rossini Salvatore ,L,-,-,*,*,*,-,-,-,-,-,-,-,-,14,-,0.71,0.29,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,C,Azimut Modena,Modena,8,Ngapeth Swan,-,-,-,*,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,C,Azimut Modena,Modena,9,Ngapeth Earvin,-,-,6.3,3,2,3,-,-,14,5,6,10,3,1,18,-,0.61,0.28,16,2,1,11,0.69,-,2
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,C,Azimut Modena,Modena,10,Sabbi Giulio,-,-,6.4,5,4,5,-,-,15,7,9,14,3,4,-,-,-,-,18,-,-,10,0.56,-,1
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,C,Azimut Modena,Modena,11,Bossi Elia,-,-,-,-,-,*,-,-,1,-,1,1,-,-,-,-,-,-,1,-,-,1,1,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,C,Azimut Modena,Modena,12,Holt Maxwell Philip,-,-,6.7,1,6,1,-,-,7,2,1,8,3,-,1,-,-,-,8,-,-,5,0.63,-,2
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,C,Azimut Modena,Modena,14,Marra Alberto,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,C,Azimut Modena,Modena,15,Pinali Giulio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,C,Azimut Modena,Modena,17,Urnaut Tine,-,-,6.3,6,5,6,-,-,11,6,8,11,1,3,9,1,0.44,0.33,10,-,1,7,0.7,-,1
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,C,Azimut Modena,Modena,18,Mazzone Daniele,-,-,6.5,4,3,4,-,-,4,1,-,10,1,-,-,-,-,-,6,-,-,3,0.5,-,1
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,O,BCC Castellana Grotte,Castellana Grotte Mater,1,Cazzaniga Roberto,-,-,-,*,*,-,-,-,1,-,-1,1,-,-,-,-,-,-,3,-,1,1,0.33,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,O,BCC Castellana Grotte,Castellana Grotte Mater,2,Hebda Milosz,-,-,-,1,1,-,-,-,2,-,-3,3,1,-,7,2,0.43,0.14,4,1,-,2,0.5,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,O,BCC Castellana Grotte,Castellana Grotte Mater,3,Cavaccini Domenico ,L,-,-,*,*,*,-,-,-,-,-2,-,-,-,16,2,0.56,0.25,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,O,BCC Castellana Grotte,Castellana Grotte Mater,4,Canuto Bruno,-,-,6.3,*,*,5,-,-,4,-,-,8,2,-,9,1,0.67,0.33,5,-,-,4,0.8,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,O,BCC Castellana Grotte,Castellana Grotte Mater,5,Pace Domenico ,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,O,BCC Castellana Grotte,Castellana Grotte Mater,6,Zauli Marco,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,O,BCC Castellana Grotte,Castellana Grotte Mater,7,Paris Matteo,-,-,-,3,3,1,-,-,-,-,-2,10,1,-,2,-,-,-,1,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,O,BCC Castellana Grotte,Castellana Grotte Mater,8,Rossatti Federico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,O,BCC Castellana Grotte,Castellana Grotte Mater,9,De Togni Giorgio,-,-,-,5,5,3,-,-,3,-,1,7,-,-,-,-,-,-,4,-,-,3,0.75,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,O,BCC Castellana Grotte,Castellana Grotte Mater,10,Ferraro Mario,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,O,BCC Castellana Grotte,Castellana Grotte Mater,11,Garnica Fernando Gabriel,-,-,-,*,*,*,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,O,BCC Castellana Grotte,Castellana Grotte Mater,12,Moreira Djalma,-,-,6,4,4,2,-,-,11,6,-1,9,2,-,29,5,0.41,0.21,20,1,1,11,0.55,-,-
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,O,BCC Castellana Grotte,Castellana Grotte Mater,14,Tzioumakas Georgios,-,-,6.1,6,6,4,-,-,15,3,6,6,2,-,-,-,-,-,25,2,4,14,0.56,-,1
2017/2018,A1,Regular_Season,1st,1,-,3,15/10/2017,18:00,3976,39628,O,BCC Castellana Grotte,Castellana Grotte Mater,16,Ferreira Costa Athos,-,-,5.5,2,2,6,-,-,4,-,-2,11,2,-,-,-,-,-,7,1,2,3,0.43,-,1
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,C,Gi Group Monza,Monza Vero Volley,1,Buti Simone,-,-,6.3,3,5,6,1,-,6,4,-4,9,2,-,-,-,-,-,6,-,-,4,0.67,-,2
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,C,Gi Group Monza,Monza Vero Volley,3,Arasomwan Martins,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,C,Gi Group Monza,Monza Vero Volley,4,Dzavoronok Donovan,-,-,6.1,2,4,5,6,-,16,6,8,17,1,3,28,4,0.43,0.29,21,-,2,13,0.62,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,C,Gi Group Monza,Monza Vero Volley,5,Brunetti Davide,-,-,-,*,*,*,*,-,-,-,-2,-,-,-,9,2,0.44,0.33,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,C,Gi Group Monza,Monza Vero Volley,6,Finger Michal,-,-,6.3,4,6,1,2,-,21,7,15,13,2,1,-,-,-,-,33,2,1,19,0.58,-,1
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,C,Gi Group Monza,Monza Vero Volley,7,Shoji Kawika,-,-,-,1,3,4,5,-,6,3,2,17,2,2,2,-,-,-,4,-,-,4,1,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,C,Gi Group Monza,Monza Vero Volley,8,Walsh Brett James,-,-,-,*,-,*,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,C,Gi Group Monza,Monza Vero Volley,9,Rizzo Marco ,L,-,-,*,*,*,*,-,-,-,-,-,-,-,12,-,0.92,0.67,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,C,Gi Group Monza,Monza Vero Volley,10,Langlois Jake,-,-,-,5,-,-,-,-,2,-,-1,2,-,-,7,2,-,-,4,-,-,2,0.5,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,C,Gi Group Monza,Monza Vero Volley,11,Botto Iacopo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,C,Gi Group Monza,Monza Vero Volley,12,Terpin Jernej,-,-,5.5,*,1,2,3,-,7,3,-,16,1,-,10,-,0.6,0.3,18,3,-,7,0.39,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,C,Gi Group Monza,Monza Vero Volley,13,Beretta Thomas,-,-,6.7,6,2,3,4,-,10,3,2,13,2,-,-,-,-,-,12,-,-,8,0.67,-,2
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,C,Gi Group Monza,Monza Vero Volley,14,Barone Rocco,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,C,Gi Group Monza,Monza Vero Volley,15,Hirsch Simon,-,-,-,*,*,*,*,-,-,-,-3,3,1,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,O,Biosì Indexa Sora,Sora,1,Marrazzo Federico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,O,Biosì Indexa Sora,Sora,2,Penning Mitchell,-,-,-,-,-,*,-,-,1,-,1,1,-,-,-,-,-,-,1,-,-,1,1,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,O,Biosì Indexa Sora,Sora,4,Caneschi Edoardo,-,-,6.3,4,4,5,2,-,5,2,-1,11,-,-,-,-,-,-,6,1,2,3,0.5,-,2
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,O,Biosì Indexa Sora,Sora,5,Fey Kupono,-,-,-,-,*,*,*,-,2,-,-,2,-,-,2,1,-,-,2,-,-,2,1,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,O,Biosì Indexa Sora,Sora,6,Lucarelli Marco,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,O,Biosì Indexa Sora,Sora,7,Santucci Marco ,L,-,-,*,*,*,*,-,-,-,-5,-,-,-,26,5,0.5,0.35,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,O,Biosì Indexa Sora,Sora,8,Nielsen Rasmus Breuning,-,-,5.8,3,3,4,1,-,11,6,-1,12,3,2,29,4,0.41,0.17,20,1,1,9,0.45,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,O,Biosì Indexa Sora,Sora,9,Rosso Mattia,-,-,6.2,6,6,1,4,-,11,2,4,9,1,-,20,1,0.35,0.25,17,1,-,11,0.65,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,O,Biosì Indexa Sora,Sora,10,Mattei Andrea,-,-,6.6,1,1,2,5,-,6,1,-5,12,4,-,1,-,-,-,9,-,-,6,0.67,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,O,Biosì Indexa Sora,Sora,11,Duncan-Thibault Alex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,O,Biosì Indexa Sora,Sora,12,Seganov Georgi,-,-,-,2,2,3,6,-,4,3,-,21,-,3,-,-,-,-,4,2,-,1,0.25,-,-
2017/2018,A1,Regular_Season,1st,1,-,4,15/10/2017,18:00,1422,3194,O,Biosì Indexa Sora,Sora,14,Mauti Pierpaolo,-,-,-,-,*,*,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-
