Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2017/2018,A1,Regular_Season,1st,1,-,5,15/10/2017,18:00,1204,7894,C,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,1,3,5,15,20,23,8,16,21,25,7,14,18,22,8,16,21,25,8,16,21,25,4,13,17,22,8,15,17,23,6,16,21,25,-,-,-,-,-,-,-,-,61,24,-6,95,22,9,70,13,0.34,0.16,87,8,7,47,0.54,-,5
2017/2018,A1,Regular_Season,1st,1,-,5,15/10/2017,18:00,1204,7894,O,Cucine Lube Civitanova,Lube,3,1,8,16,21,25,5,15,20,23,8,16,21,25,7,14,18,22,4,13,17,22,8,16,21,25,6,16,21,25,8,15,17,23,-,-,-,-,-,-,-,-,61,25,-1,96,26,11,73,10,0.47,0.29,81,5,5,43,0.53,-,7
2017/2018,A1,Regular_Season,1st,1,-,6,15/10/2017,18:00,1832,8523,C,Bunge Ravenna,Ravenna Robur,2,3,8,16,21,25,6,15,17,22,8,16,21,25,6,9,10,13,5,10,13,16,8,16,21,25,8,15,20,22,6,16,21,25,4,8,12,15,5,10,11,17,69,24,3,103,26,8,81,4,0.44,0.17,135,10,8,59,0.44,-,2
2017/2018,A1,Regular_Season,1st,1,-,6,15/10/2017,18:00,1832,8523,O,Wixo LPR Piacenza,Piacenza,3,2,6,15,17,22,8,16,21,25,6,9,10,13,8,16,21,25,8,16,21,25,5,10,13,16,6,16,21,25,8,15,20,22,5,10,11,17,4,8,12,15,63,22,-8,102,21,3,77,10,0.43,0.19,111,10,2,52,0.47,-,8
2017/2018,A1,Regular_Season,1st,1,-,7,15/10/2017,18:00,1137,4647,C,Taiwan Excellence Latina,Latina,2,3,7,14,18,22,8,16,21,25,5,13,18,22,8,16,21,25,8,16,21,25,4,9,18,22,7,13,21,25,8,16,18,19,5,10,12,17,3,9,11,19,69,21,-4,111,18,5,90,11,0.36,0.22,121,11,4,56,0.46,-,8
2017/2018,A1,Regular_Season,1st,1,-,7,15/10/2017,18:00,1137,4647,O,Calzedonia Verona,Verona,3,2,8,16,21,25,7,14,18,22,8,16,21,25,5,13,18,22,4,9,18,22,8,16,21,25,8,16,18,19,7,13,21,25,3,9,11,19,5,10,12,17,79,27,15,110,20,10,93,5,0.56,0.39,127,13,8,65,0.51,-,4
2017/2018,A1,Regular_Season,1st,2,-,8,22/11/2017,20:30,2664,27196,C,Cucine Lube Civitanova,Lube,3,0,8,16,21,25,6,8,11,14,8,16,21,25,7,14,16,20,8,16,20,26,6,14,21,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,22,13,74,13,6,41,4,0.61,0.39,56,4,5,38,0.68,-,8
2017/2018,A1,Regular_Season,1st,2,-,8,22/11/2017,20:30,2664,27196,O,Bunge Ravenna,Ravenna Robur,0,3,6,8,11,14,8,16,21,25,7,14,16,20,8,16,21,25,6,14,21,24,8,16,20,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,8,-12,60,19,4,61,6,0.52,0.21,60,5,8,32,0.53,-,5
2017/2018,A1,Regular_Season,1st,2,-,9,22/10/2017,18:00,4212,38819,C,Calzedonia Verona,Verona,0,3,5,9,11,16,8,16,21,25,7,16,18,21,8,15,21,25,5,14,14,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,12,-9,58,10,3,63,10,0.41,0.21,66,4,3,32,0.48,-,5
2017/2018,A1,Regular_Season,1st,2,-,9,22/10/2017,18:00,4212,38819,O,Sir Safety Conad Perugia,Perugia,3,0,8,16,21,25,5,9,11,16,8,15,21,25,7,16,18,21,8,16,21,25,5,14,14,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,26,22,73,10,8,48,4,0.42,0.21,75,5,5,48,0.64,-,3
2017/2018,A1,Regular_Season,1st,2,-,10,22/10/2017,18:00,1978,12558,C,Wixo LPR Piacenza,Piacenza,3,2,6,15,19,23,8,16,21,25,7,16,21,25,8,13,16,20,8,16,21,25,6,13,19,23,4,11,20,24,8,16,21,26,5,10,12,15,2,6,7,10,77,27,11,112,24,4,83,5,0.46,0.23,112,10,7,64,0.57,-,9
2017/2018,A1,Regular_Season,1st,2,-,10,22/10/2017,18:00,1978,12558,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,2,3,8,16,21,25,6,15,19,23,8,13,16,20,7,16,21,25,6,13,19,23,8,16,21,25,8,16,21,26,4,11,20,24,2,6,7,10,5,10,12,15,69,19,-8,104,21,5,88,5,0.5,0.26,118,14,9,57,0.48,-,7
2017/2018,A1,Regular_Season,1st,2,-,11,22/10/2017,18:00,3207,27599,C,Kioene Padova,Padova,1,3,8,13,17,21,7,16,21,25,8,13,16,19,7,16,21,25,8,16,21,25,4,9,13,17,7,16,21,23,8,13,20,25,-,-,-,-,-,-,-,-,63,21,-,89,14,10,72,8,0.43,0.29,93,6,8,46,0.49,-,7
2017/2018,A1,Regular_Season,1st,2,-,11,22/10/2017,18:00,3207,27599,O,Diatec Trentino,Trento,3,1,7,16,21,25,8,13,17,21,7,16,21,25,8,13,16,19,4,9,13,17,8,16,21,25,8,13,20,25,7,16,21,23,-,-,-,-,-,-,-,-,67,24,3,91,19,8,75,11,0.36,0.17,101,6,7,51,0.5,-,8
2017/2018,A1,Regular_Season,1st,2,-,12,22/10/2017,18:00,2520,12028,C,Biosì Indexa Sora,Sora,0,3,7,16,21,22,8,15,20,25,8,16,21,23,4,15,20,25,5,11,15,22,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,15,-9,69,13,3,54,7,0.41,0.2,71,8,6,29,0.41,-,8
2017/2018,A1,Regular_Season,1st,2,-,12,22/10/2017,18:00,2520,12028,O,Azimut Modena,Modena,3,0,8,15,20,25,7,16,21,22,4,15,20,25,8,16,21,23,8,16,21,25,5,11,15,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,19,2,72,18,6,56,4,0.48,0.3,86,7,8,40,0.47,-,6
2017/2018,A1,Regular_Season,1st,2,-,13,22/10/2017,18:00,1917,8292,C,Revivre Milano,Milano Power,3,1,6,14,21,25,8,16,17,20,8,16,20,25,6,15,21,23,8,13,16,20,7,16,21,25,7,16,21,25,8,13,19,21,-,-,-,-,-,-,-,-,64,23,3,94,22,10,70,7,0.41,0.23,103,8,5,46,0.45,-,8
2017/2018,A1,Regular_Season,1st,2,-,13,22/10/2017,18:00,1917,8292,O,Gi Group Monza,Monza Vero Volley,1,3,8,16,17,20,6,14,21,25,6,15,21,23,8,16,20,25,7,16,21,25,8,13,16,20,8,13,19,21,7,16,21,25,-,-,-,-,-,-,-,-,59,20,-9,90,20,7,72,10,0.44,0.18,106,10,8,47,0.44,-,5
2017/2018,A1,Regular_Season,1st,2,-,14,22/10/2017,18:00,1259,5508,C,BCC Castellana Grotte,Castellana Grotte Mater,3,1,8,16,21,25,6,11,15,22,8,11,16,20,7,16,21,25,8,16,21,25,6,8,14,17,6,16,21,25,8,14,18,22,-,-,-,-,-,-,-,-,67,27,19,95,13,3,68,1,0.69,0.5,106,14,6,54,0.51,-,10
2017/2018,A1,Regular_Season,1st,2,-,14,22/10/2017,18:00,1259,5508,O,Taiwan Excellence Latina,Latina,1,3,6,11,15,22,8,16,21,25,7,16,21,25,8,11,16,20,6,8,14,17,8,16,21,25,8,14,18,22,6,16,21,25,-,-,-,-,-,-,-,-,56,12,-1,87,19,1,80,2,0.64,0.46,122,8,10,49,0.4,-,6
2017/2018,A1,Regular_Season,1st,3,-,15,25/10/2017,20:30,3671,36480,C,Azimut Modena,Modena,3,0,8,13,20,25,5,16,21,22,8,16,21,25,1,9,10,14,8,16,21,25,5,15,18,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,23,16,73,10,2,42,3,0.55,0.24,69,4,6,40,0.58,-,9
2017/2018,A1,Regular_Season,1st,3,-,15,25/10/2017,20:30,3671,36480,O,Gi Group Monza,Monza Vero Volley,0,3,5,16,21,22,8,13,20,25,1,9,10,14,8,16,21,25,5,15,18,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,10,-8,58,16,3,63,2,0.38,0.22,72,5,9,32,0.44,-,6
2017/2018,A1,Regular_Season,1st,3,-,16,25/10/2017,20:30,2621,25385,C,Wixo LPR Piacenza,Piacenza,0,3,8,14,19,22,6,16,21,25,8,16,21,24,6,13,19,26,7,14,19,22,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,15,2,70,21,5,61,5,0.43,0.15,82,8,2,39,0.48,-,6
2017/2018,A1,Regular_Season,1st,3,-,16,25/10/2017,20:30,2621,25385,O,Sir Safety Conad Perugia,Perugia,3,0,6,16,21,25,8,14,19,22,6,13,19,26,8,16,21,24,8,16,21,25,7,14,19,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,17,-3,74,13,3,48,5,0.63,0.33,81,5,6,40,0.49,-,2
2017/2018,A1,Regular_Season,1st,3,-,17,25/10/2017,20:30,756,2477,C,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,0,3,8,14,18,23,7,16,21,25,5,8,10,13,8,16,21,25,8,16,17,20,4,14,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,11,-18,57,11,4,61,5,0.43,0.26,78,6,7,32,0.41,-,2
2017/2018,A1,Regular_Season,1st,3,-,17,25/10/2017,20:30,756,2477,O,Kioene Padova,Padova,3,0,7,16,21,25,8,14,18,23,8,16,21,25,5,8,10,13,4,14,21,25,8,16,17,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,27,19,74,13,4,46,4,0.54,0.24,74,2,2,46,0.62,-,7
2017/2018,A1,Regular_Season,1st,3,-,18,25/10/2017,20:30,1778,9030,C,Bunge Ravenna,Ravenna Robur,3,0,8,16,21,31,5,14,19,29,8,16,21,25,7,11,13,15,6,15,21,25,8,16,19,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,27,33,79,12,7,51,1,0.41,0.16,85,3,5,46,0.54,-,9
2017/2018,A1,Regular_Season,1st,3,-,18,25/10/2017,20:30,1778,9030,O,Diatec Trentino,Trento,0,3,5,14,19,29,8,16,21,31,7,11,13,15,8,16,21,25,8,16,19,21,6,15,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,10,-7,67,15,1,67,10,0.37,0.16,87,1,9,40,0.46,-,5
2017/2018,A1,Regular_Season,1st,3,-,19,25/10/2017,20:30,2135,3250,C,Biosì Indexa Sora,Sora,2,3,6,9,11,15,8,16,21,25,6,9,10,13,8,16,21,25,8,16,21,25,5,14,17,19,6,16,21,25,8,14,18,23,3,7,9,9,5,10,12,15,64,17,-4,88,20,1,89,4,0.46,0.25,118,12,18,57,0.48,-,6
2017/2018,A1,Regular_Season,1st,3,-,19,25/10/2017,20:30,2135,3250,O,Taiwan Excellence Latina,Latina,3,2,8,16,21,25,6,9,11,15,8,16,21,25,6,9,10,13,5,14,17,19,8,16,21,25,8,14,18,23,6,16,21,25,5,10,12,15,3,7,9,9,70,28,23,106,17,4,68,1,0.57,0.31,102,5,6,48,0.47,-,18
2017/2018,A1,Regular_Season,1st,3,-,20,26/10/2017,20:30,2386,17356,C,Revivre Milano,Milano Power,1,3,8,16,21,24,7,11,18,26,6,13,17,22,8,16,21,25,6,12,20,26,8,16,21,24,8,16,20,22,6,13,21,25,-,-,-,-,-,-,-,-,66,21,2,95,20,3,78,12,0.41,0.22,96,5,7,50,0.52,-,13
2017/2018,A1,Regular_Season,1st,3,-,20,26/10/2017,20:30,2386,17356,O,Cucine Lube Civitanova,Lube,3,1,7,11,18,26,8,16,21,24,8,16,21,25,6,13,17,22,8,16,21,24,6,12,20,26,6,13,21,25,8,16,20,22,-,-,-,-,-,-,-,-,74,27,12,99,21,10,75,3,0.55,0.28,104,6,13,57,0.55,-,7
2017/2018,A1,Regular_Season,1st,3,-,21,13/12/2017,20:30,919,2503,C,BCC Castellana Grotte,Castellana Grotte Mater,0,3,6,11,17,23,8,16,21,25,4,9,19,20,8,16,21,25,3,11,14,17,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,13,-7,62,8,1,61,13,0.57,0.36,72,5,7,36,0.5,-,5
2017/2018,A1,Regular_Season,1st,3,-,21,13/12/2017,20:30,919,2503,O,Calzedonia Verona,Verona,3,0,8,16,21,25,6,11,17,23,8,16,21,25,4,9,19,20,8,16,21,25,3,11,14,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,25,22,75,12,11,54,1,0.61,0.3,87,6,5,43,0.49,-,7
2017/2018,A1,Regular_Season,1st,4,-,22,28/10/2017,20:30,2735,17211,C,Diatec Trentino,Trento,3,1,7,16,19,23,8,15,21,25,8,16,21,25,4,13,17,22,8,16,21,25,6,11,16,19,8,16,21,25,4,12,13,16,-,-,-,-,-,-,-,-,72,24,16,97,19,5,71,4,0.63,0.34,115,10,7,62,0.54,-,5
2017/2018,A1,Regular_Season,1st,4,-,22,28/10/2017,20:30,2735,17211,O,BCC Castellana Grotte,Castellana Grotte Mater,1,3,8,15,21,25,7,16,19,23,4,13,17,22,8,16,21,25,6,11,16,19,8,16,21,25,4,12,13,16,8,16,21,25,-,-,-,-,-,-,-,-,47,12,-4,83,12,4,78,5,0.37,0.23,99,7,5,36,0.36,-,7
2017/2018,A1,Regular_Season,1st,4,-,23,29/10/2017,18:00,3389,26450,C,Sir Safety Conad Perugia,Perugia,3,0,8,16,21,25,6,14,17,19,6,16,21,25,8,13,18,20,8,15,20,25,7,16,21,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,21,16,73,17,8,49,5,0.53,0.37,68,6,2,45,0.66,-,4
2017/2018,A1,Regular_Season,1st,4,-,23,29/10/2017,18:00,3389,26450,O,Revivre Milano,Milano Power,0,3,6,14,17,19,8,16,21,25,8,13,18,20,6,16,21,25,7,16,21,23,8,15,20,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,9,-8,64,14,6,56,8,0.45,0.2,56,3,4,31,0.55,-,2
2017/2018,A1,Regular_Season,1st,4,-,24,29/10/2017,18:00,3932,41526,C,Azimut Modena,Modena,3,0,8,16,21,25,5,11,14,15,8,16,21,25,7,14,17,19,4,15,20,25,8,16,21,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,20,18,74,14,5,44,2,0.66,0.3,80,2,7,41,0.51,-,6
2017/2018,A1,Regular_Season,1st,4,-,24,29/10/2017,18:00,3932,41526,O,Wixo LPR Piacenza,Piacenza,0,3,5,11,14,15,8,16,21,25,7,14,17,19,8,16,21,25,8,16,21,23,4,15,20,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,10,-10,58,14,2,60,5,0.55,0.27,75,8,6,31,0.41,-,7
2017/2018,A1,Regular_Season,1st,4,-,25,29/10/2017,17:30,2285,2648,C,Gi Group Monza,Monza Vero Volley,1,3,8,16,21,25,6,10,14,22,8,15,18,23,6,16,21,25,8,15,21,23,7,16,19,25,8,13,17,21,5,16,21,25,-,-,-,-,-,-,-,-,59,21,9,94,22,7,74,8,0.43,0.26,117,8,11,47,0.4,-,5
2017/2018,A1,Regular_Season,1st,4,-,25,29/10/2017,17:30,2285,2648,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,3,1,6,10,14,22,8,16,21,25,6,16,21,25,8,15,18,23,7,16,19,25,8,15,21,23,5,16,21,25,8,13,17,21,-,-,-,-,-,-,-,-,66,28,16,96,22,5,72,9,0.46,0.32,111,9,4,50,0.45,-,11
2017/2018,A1,Regular_Season,1st,4,-,26,29/10/2017,18:00,1493,7002,C,Bunge Ravenna,Ravenna Robur,3,0,8,16,21,25,5,11,14,18,8,16,21,25,6,10,15,18,8,16,21,25,4,9,15,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,22,16,73,18,10,46,3,0.46,0.22,66,4,-,35,0.53,-,6
2017/2018,A1,Regular_Season,1st,4,-,26,29/10/2017,18:00,1493,7002,O,Biosì Indexa Sora,Sora,0,3,5,11,14,18,8,16,21,25,6,10,15,18,8,16,21,25,4,9,15,18,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,7,-17,56,10,2,55,12,0.49,0.31,69,8,6,28,0.41,-,-
2017/2018,A1,Regular_Season,1st,4,-,27,29/10/2017,18:00,1318,12046,C,Taiwan Excellence Latina,Latina,3,0,8,16,21,25,4,12,17,21,8,13,20,25,7,16,21,22,8,16,21,28,7,14,19,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,21,9,77,14,5,53,2,0.58,0.4,85,1,8,39,0.46,-,9
2017/2018,A1,Regular_Season,1st,4,-,27,29/10/2017,18:00,1318,12046,O,Cucine Lube Civitanova,Lube,0,3,4,12,17,21,8,16,21,25,7,16,21,22,8,13,20,25,7,14,19,26,8,16,21,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,14,-,70,17,-,63,5,0.6,0.35,85,5,9,43,0.51,-,8
2017/2018,A1,Regular_Season,1st,4,-,28,29/10/2017,18:00,2191,9698,C,Kioene Padova,Padova,2,3,8,16,17,20,6,14,21,25,4,14,21,25,8,16,18,22,4,11,20,21,8,16,21,25,8,16,20,29,7,15,21,27,3,5,8,12,5,10,12,15,75,27,-8,108,19,6,94,11,0.39,0.21,148,10,14,59,0.4,-,10
2017/2018,A1,Regular_Season,1st,4,-,28,29/10/2017,18:00,2191,9698,O,Calzedonia Verona,Verona,3,2,6,14,21,25,8,16,17,20,8,16,18,22,4,14,21,25,8,16,21,25,4,11,20,21,7,15,21,27,8,16,20,29,5,10,12,15,3,5,8,12,83,35,7,113,19,11,89,6,0.47,0.19,140,11,10,58,0.41,-,14
2017/2018,A1,Regular_Season,1st,5,-,29,1/11/2017,18:00,3666,45609,C,Cucine Lube Civitanova,Lube,3,0,8,16,21,25,6,15,19,22,8,16,21,30,5,13,19,28,8,16,21,29,5,12,20,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,21,4,82,16,5,59,3,0.56,0.29,89,8,5,43,0.48,-,8
2017/2018,A1,Regular_Season,1st,5,-,29,1/11/2017,18:00,3666,45609,O,Diatec Trentino,Trento,0,3,6,15,19,22,8,16,21,25,5,13,19,28,8,16,21,30,5,12,20,27,8,16,21,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,16,-3,79,20,3,66,5,0.44,0.14,96,6,8,44,0.46,-,5
2017/2018,A1,Regular_Season,1st,5,-,30,1/11/2017,18:00,3317,25539,C,Sir Safety Conad Perugia,Perugia,3,0,6,16,21,25,8,13,20,21,8,16,21,25,1,8,13,16,8,16,21,25,5,5,10,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,32,12,74,10,12,41,5,0.46,0.22,67,8,5,32,0.48,-,12
