Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,P.No,Name,Libero,C,Voto,Set1,Set2,Set3,Set4,Set5,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2016/2017,A1,Regular_Season,1st,1,-,3001,15/10/2016,20:30,4431,-,O,Savino Del Bene Scandicci,Scandicci,2,Crisanti Lucia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3001,15/10/2016,20:30,4431,-,O,Savino Del Bene Scandicci,Scandicci,3,Zago Valentina,-,-,-,*,-,*,-,-,1,-,-2,1,1,-,-,-,-,-,2,1,-,1,0.5,-,-
2016/2017,A1,Regular_Season,1st,1,-,3001,15/10/2016,20:30,4431,-,O,Savino Del Bene Scandicci,Scandicci,4,Havlickova Aneta,-,-,5.5,5,4,4,6,6,11,3,-3,16,4,-,-,-,-,-,37,6,2,11,0.3,-,-
2016/2017,A1,Regular_Season,1st,1,-,3001,15/10/2016,20:30,4431,-,O,Savino Del Bene Scandicci,Scandicci,5,Ferreira Da Silva Adenizia,-,-,6.9,4,3,3,5,5,19,8,12,13,1,1,4,1,0.5,0.25,22,-,1,15,0.68,-,3
2016/2017,A1,Regular_Season,1st,1,-,3001,15/10/2016,20:30,4431,-,O,Savino Del Bene Scandicci,Scandicci,7,Loda Sara,-,-,5.7,6,5,5,1,1,10,5,-2,16,3,-,37,5,0.51,0.3,24,2,1,8,0.33,-,2
2016/2017,A1,Regular_Season,1st,1,-,3001,15/10/2016,20:30,4431,-,O,Savino Del Bene Scandicci,Scandicci,8,Merlo Enrica ,-,L,-,*,*,*,*,*,-,-,-3,-,-,-,21,3,0.57,0.24,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3001,15/10/2016,20:30,4431,-,O,Savino Del Bene Scandicci,Scandicci,9,Cruz Aurea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3001,15/10/2016,20:30,4431,-,O,Savino Del Bene Scandicci,Scandicci,10,Giampietri Alice ,-,L,-,*,*,*,-,*,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3001,15/10/2016,20:30,4431,-,O,Savino Del Bene Scandicci,Scandicci,12,Scacchetti Chiara,-,-,-,*,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3001,15/10/2016,20:30,4431,-,O,Savino Del Bene Scandicci,Scandicci,13,Arrighetti Valentina,-,-,6.6,1,6,6,2,2,13,6,5,18,1,1,-,-,-,-,13,-,2,8,0.62,-,4
2016/2017,A1,Regular_Season,1st,1,-,3001,15/10/2016,20:30,4431,-,O,Savino Del Bene Scandicci,Scandicci,14,Meijners Floortje,-,-,5.5,3,2,2,4,4,19,8,3,20,2,2,25,1,0.56,0.28,43,6,5,15,0.35,-,2
2016/2017,A1,Regular_Season,1st,1,-,3001,15/10/2016,20:30,4431,-,O,Savino Del Bene Scandicci,Scandicci,17,Rondon Giulia,-,-,5.2,2,1,1,3,3,2,2,1,19,1,-,-,-,-,-,3,-,-,1,0.33,-,1
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,C,Club Italia Crai,Clubita,1,Enweonwu Terry Ruth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,C,Club Italia Crai,Clubita,3,Perinelli Elena ,C,-,5.9,4,4,4,4,5,8,2,-5,14,-,1,28,6,0.54,0.29,26,3,3,7,0.27,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,C,Club Italia Crai,Clubita,4,Morello Rachele,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,C,Club Italia Crai,Clubita,5,Lubian Marina,-,-,-,-,-,-,*,-,-,-,-1,1,-,-,-,-,-,-,2,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,C,Club Italia Crai,Clubita,7,Ferrara Martina ,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,C,Club Italia Crai,Clubita,8,Orro Alessia,-,-,6.3,6,6,6,6,1,6,4,3,24,2,3,-,-,-,-,6,1,-,2,0.33,-,1
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,C,Club Italia Crai,Clubita,10,De Bortoli Chiara ,-,L,-,*,*,*,*,*,-,-,-1,-,-,-,19,1,0.68,0.47,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,C,Club Italia Crai,Clubita,11,Mancini Giulia,-,-,6.4,5,5,5,5,6,7,3,5,12,-,2,-,-,-,-,12,2,-,5,0.42,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,C,Club Italia Crai,Clubita,12,Arciprete Alessia,-,-,-,-,-,-,*,-,-,-,-2,1,-,-,4,-,1,0.5,4,-,2,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,C,Club Italia Crai,Clubita,13,Melli Giulia,-,-,6,1,1,1,1,2,15,8,6,14,1,-,38,4,0.61,0.37,28,1,3,15,0.54,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,C,Club Italia Crai,Clubita,14,Botezat Alexandra,-,-,6.5,2,2,2,2,3,12,7,10,14,1,1,1,-,1,-,17,1,-,8,0.47,-,3
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,C,Club Italia Crai,Clubita,15,Cortella Sara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,C,Club Italia Crai,Clubita,17,Bulovic Katarina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,C,Club Italia Crai,Clubita,18,Egonu Paola,-,-,5.7,3,3,3,3,4,23,8,11,13,2,2,-,-,-,-,60,8,2,19,0.32,-,2
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,O,Pomﾃｬ Casalmaggiore,Casalmaggiore,1,Bacchi Lucia,-,-,-,-,-,*,-,-,-,-,-1,-,-,-,2,1,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,O,Pomﾃｬ Casalmaggiore,Casalmaggiore,3,Lloyd Carli,-,-,6.2,1,1,6,6,2,5,3,3,21,2,2,-,-,-,-,8,-,-,2,0.25,-,1
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,O,Pomﾃｬ Casalmaggiore,Casalmaggiore,4,Peric Klara,-,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,O,Pomﾃｬ Casalmaggiore,Casalmaggiore,5,Sirressi Imma ,-,L,-,*,*,*,*,*,-,-,-4,-,-,-,28,4,0.68,0.54,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,O,Pomﾃｬ Casalmaggiore,Casalmaggiore,6,Turlea Carmen,-,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,O,Pomﾃｬ Casalmaggiore,Casalmaggiore,8,Gibbemeyer Lauren,-,-,6.8,3,3,2,2,4,14,5,11,18,2,-,-,-,-,-,20,-,-,12,0.6,-,2
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,O,Pomﾃｬ Casalmaggiore,Casalmaggiore,9,Bosetti Lucia,-,-,6,2,2,1,1,6,12,5,2,15,1,-,31,4,0.52,0.35,29,1,3,9,0.31,-,3
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,O,Pomﾃｬ Casalmaggiore,Casalmaggiore,10,Gibertini Giulia ,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,O,Pomﾃｬ Casalmaggiore,Casalmaggiore,12,Guerra Anastasia,-,-,6.4,5,5,4,4,3,17,10,11,19,1,3,23,3,0.43,0.3,25,2,-,13,0.52,-,1
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,O,Pomﾃｬ Casalmaggiore,Casalmaggiore,13,Fabris Samanta,-,-,6,4,4,3,3,5,21,9,13,15,1,2,-,-,-,-,50,4,2,17,0.34,-,2
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,O,Pomﾃｬ Casalmaggiore,Casalmaggiore,15,Stevanovic Jovana,-,-,5.7,6,6,5,5,1,6,2,2,11,2,1,2,-,1,-,11,1,1,4,0.36,-,1
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,O,Pomﾃｬ Casalmaggiore,Casalmaggiore,16,Tirozzi Valentina ,C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3002,12/10/2016,20:30,1783,-,O,Pomﾃｬ Casalmaggiore,Casalmaggiore,18,Susic Tamara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,1,Kreklow Molly,-,-,-,-,*,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,2,Brakocevic Canzian Jovana ,C,-,5.6,6,6,6,-,-,8,2,3,12,1,1,-,-,-,-,29,2,2,7,0.24,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,3,Belien Yvon,-,-,7.5,5,5,5,-,-,10,3,10,8,-,1,-,-,-,-,12,-,-,8,0.67,-,1
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,4,Valeriano Federica,-,-,-,*,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,5,Heyrman Laura,-,-,6.3,2,2,2,-,-,10,4,6,9,-,1,1,-,1,1,17,1,3,8,0.47,-,1
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,6,Leonardi Giulia ,-,L,-,*,*,*,-,-,-,-,-,-,-,-,18,-,0.94,0.56,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,7,Marcon Francesca,-,-,6.8,1,1,1,-,-,7,3,-1,15,1,-,11,-,1,0.82,19,4,3,6,0.32,-,1
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,9,Bosetti Caterina,-,-,-,-,*,-,-,-,2,1,2,-,-,-,3,-,0.67,0.33,3,-,-,2,0.67,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,10,Ferretti Francesca,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,11,Petrucci Alessandra,-,-,-,3,3,3,-,-,3,2,2,11,1,1,-,-,-,-,6,-,-,2,0.33,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,13,Ozsoy Neriman,-,-,6.2,4,4,4,-,-,13,8,9,11,-,1,19,-,0.53,0.05,29,1,3,10,0.34,-,2
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,14,Bianchini Marika,-,-,-,-,*,*,-,-,4,4,4,5,-,3,-,-,-,-,2,-,-,1,0.5,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,18,Garzaro Ilaria,-,-,-,-,*,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,O,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,2,Stufi Federica,-,-,6.5,4,4,3,-,-,9,3,7,7,-,-,1,-,1,1,12,-,2,7,0.58,-,2
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,O,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,3,Signorile Noemi,-,-,-,5,5,4,-,-,1,-,-1,11,1,-,1,-,-,-,1,-,-,-,-,-,1
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,O,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,4,Cialfi Caterina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,O,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,5,Spirito Ilaria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,O,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,6,Fiorin Valentina,-,-,-,-,-,*,-,-,1,-,1,-,-,-,3,-,0.33,-,3,-,-,1,0.33,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,O,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,7,Witkowska Agata ,-,L,-,*,*,*,-,-,-,-,-2,-,-,-,20,2,0.7,0.5,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,O,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,8,Martinez Brayelin,-,-,6,6,6,5,-,-,6,2,1,4,1,-,20,3,0.45,0.15,16,-,1,4,0.25,-,2
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,O,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,11,Vasilantonaki Anthi,-,-,5.6,3,3,2,-,-,8,3,-4,9,2,-,22,5,0.41,0.23,26,3,1,8,0.31,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,O,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,13,Diouf Valentina,-,-,6.2,2,2,1,-,-,16,3,11,14,3,-,-,-,-,-,45,1,1,16,0.36,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,O,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,14,Moneta Serena,-,-,-,*,*,*,-,-,-,-,-2,4,1,-,3,1,0.67,0.67,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3003,16/10/2016,17:00,2737,-,O,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,15,Berti Beatrice,-,-,6.3,*,-,*,-,-,1,1,-,5,1,-,-,-,-,-,2,-,-,-,-,-,1
