Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2016/2017,A1,Regular_Season,1st,1,-,6,2/10/2016,18:00,3525,13433,C,Gi Group Monza,Monza Vero Volley,0,3,2,8,10,14,8,16,21,25,6,12,17,23,8,16,21,25,2,10,13,15,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,9,8,54,8,3,62,4,0.58,0.37,80,4,6,26,0.33,-,5
2016/2017,A1,Regular_Season,1st,1,-,6,2/10/2016,18:00,3525,13433,O,Cucine Lube Civitanova,Lube,3,0,8,16,21,25,2,8,10,14,8,16,21,25,6,12,17,23,8,16,21,25,2,10,13,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,26,33,73,11,3,46,4,0.57,0.28,87,5,5,50,0.57,-,6
2016/2017,A1,Regular_Season,1st,1,-,7,2/10/2016,18:00,4099,44567,C,LPR Piacenza,Piacenza,1,3,8,15,18,18,4,16,21,25,8,16,20,25,5,12,21,23,8,10,15,16,5,16,21,25,4,8,16,21,8,16,21,25,-,-,-,-,-,-,-,-,51,18,-25,81,19,3,80,16,0.43,0.34,91,13,9,43,0.47,-,5
2016/2017,A1,Regular_Season,1st,1,-,7,2/10/2016,18:00,4099,44567,O,Sir Safety Conad Perugia,Perugia,3,1,4,16,21,25,8,15,18,18,5,12,21,23,8,16,20,25,5,16,21,25,8,10,15,16,8,16,21,25,4,8,16,21,-,-,-,-,-,-,-,-,65,31,9,97,17,8,62,6,0.52,0.35,94,11,5,48,0.51,-,9
2016/2017,A1,Regular_Season,1st,2,-,8,9/10/2016,18:00,3591,33496,C,Cucine Lube Civitanova,Lube,3,0,8,16,21,25,7,14,19,20,7,16,20,27,8,14,21,25,8,16,21,25,2,8,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,23,16,75,17,5,46,5,0.5,0.33,72,2,3,40,0.56,-,11
2016/2017,A1,Regular_Season,1st,2,-,8,9/10/2016,18:00,3591,33496,O,LPR Piacenza,Piacenza,0,3,7,14,19,20,8,16,21,25,8,14,21,25,7,16,20,27,2,8,9,9,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,9,-13,56,10,4,58,8,0.47,0.28,72,9,10,28,0.39,-,3
2016/2017,A1,Regular_Season,1st,2,-,9,9/10/2016,18:00,2312,33797,C,Sir Safety Conad Perugia,Perugia,3,1,3,6,9,14,8,16,21,25,8,16,21,27,5,14,19,25,8,16,21,25,4,10,15,16,8,16,21,25,6,14,17,20,-,-,-,-,-,-,-,-,63,23,3,90,20,8,66,12,0.5,0.35,86,5,4,45,0.52,-,10
2016/2017,A1,Regular_Season,1st,2,-,9,9/10/2016,18:00,2312,33797,O,Kioene Padova,Padova,1,3,8,16,21,25,3,6,9,14,5,14,19,25,8,16,21,27,4,10,15,16,8,16,21,25,6,14,17,20,8,16,21,25,-,-,-,-,-,-,-,-,58,20,-1,87,21,7,70,10,0.53,0.37,88,3,10,47,0.53,-,4
2016/2017,A1,Regular_Season,1st,2,-,10,12/10/2016,20:30,2273,13623,C,Calzedonia Verona,Verona,3,0,8,16,21,25,5,14,15,17,8,16,21,25,3,12,18,21,8,16,21,25,5,11,14,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,22,7,74,12,4,42,3,0.36,0.33,71,4,4,35,0.49,-,7
2016/2017,A1,Regular_Season,1st,2,-,10,12/10/2016,20:30,2273,13623,O,Exprivia Molfetta,Molfetta,0,3,5,14,15,17,8,16,21,25,3,12,18,21,8,16,21,25,5,11,14,16,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,7,-23,55,13,1,60,4,0.37,0.27,86,13,7,30,0.35,-,4
2016/2017,A1,Regular_Season,1st,2,-,11,7/10/2016,20:30,1595,7833,C,Bunge Ravenna,Ravenna Robur,3,2,8,16,21,25,4,11,17,20,7,12,15,19,8,16,21,25,8,15,20,34,4,16,21,32,8,16,20,23,6,15,21,25,5,10,12,15,3,9,11,12,89,30,15,116,17,2,98,7,0.63,0.28,142,11,16,76,0.54,-,11
2016/2017,A1,Regular_Season,1st,2,-,11,7/10/2016,20:30,1595,7833,O,Top Volley Latina,Latina,2,3,4,11,17,20,8,16,21,25,8,16,21,25,7,12,15,19,4,16,21,32,8,15,20,34,6,15,21,25,8,16,20,23,3,9,11,12,5,10,12,15,84,29,9,114,16,4,99,7,0.62,0.23,131,9,11,64,0.49,-,16
2016/2017,A1,Regular_Season,1st,2,-,12,9/10/2016,18:00,3490,24494,C,Revivre Milano,Milano Power,1,3,4,13,15,20,8,16,21,25,4,11,15,18,8,16,21,25,8,15,20,25,7,16,21,23,7,14,18,23,8,16,21,25,-,-,-,-,-,-,-,-,58,17,-1,87,18,4,78,11,0.41,0.23,92,4,10,45,0.49,-,9
2016/2017,A1,Regular_Season,1st,2,-,12,9/10/2016,18:00,3490,24494,O,Azimut Modena,Modena,3,1,8,16,21,25,4,13,15,20,8,16,21,25,4,11,15,18,7,16,21,23,8,15,20,25,8,16,21,25,7,14,18,23,-,-,-,-,-,-,-,-,73,30,12,97,19,9,69,9,0.38,0.22,98,7,9,54,0.55,-,10
2016/2017,A1,Regular_Season,1st,2,-,13,9/10/2016,18:00,1668,13391,C,Biosì Indexa Sora,Sora,0,3,4,12,17,23,8,16,21,25,5,12,15,16,8,16,21,25,6,11,14,17,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,8,-16,58,11,3,58,16,0.38,0.21,61,6,8,28,0.46,-,3
2016/2017,A1,Regular_Season,1st,2,-,13,9/10/2016,18:00,1668,13391,O,Diatec Trentino,Trento,3,0,8,16,21,25,4,12,17,23,8,16,21,25,5,12,15,16,8,16,21,25,6,11,14,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,24,21,73,15,10,47,5,0.36,0.28,67,4,3,39,0.58,-,8
2016/2017,A1,Regular_Season,1st,2,-,14,9/10/2016,18:00,951,5030,C,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,0,3,6,10,15,20,8,16,21,25,6,11,17,19,8,16,21,25,7,12,17,22,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,10,-5,62,14,2,63,9,0.51,0.27,73,6,7,37,0.51,-,6
2016/2017,A1,Regular_Season,1st,2,-,14,9/10/2016,18:00,951,5030,O,Gi Group Monza,Monza Vero Volley,3,0,8,16,21,25,6,10,15,20,8,16,21,25,6,11,17,19,8,16,21,25,7,12,17,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,22,17,74,11,6,48,4,0.58,0.25,74,5,6,40,0.54,-,7
2016/2017,A1,Regular_Season,1st,3,-,15,16/10/2016,18:00,1434,10286,C,Top Volley Latina,Latina,1,3,7,16,21,25,8,15,18,22,6,12,17,21,8,16,21,25,6,12,19,22,8,16,21,25,8,13,17,18,5,16,21,25,-,-,-,-,-,-,-,-,58,16,-4,87,18,4,77,12,0.55,0.23,93,7,8,46,0.49,-,8
2016/2017,A1,Regular_Season,1st,3,-,15,16/10/2016,18:00,1434,10286,O,Cucine Lube Civitanova,Lube,3,1,8,15,18,22,7,16,21,25,8,16,21,25,6,12,17,21,8,16,21,25,6,12,19,22,5,16,21,25,8,13,17,18,-,-,-,-,-,-,-,-,69,30,9,95,18,11,69,9,0.52,0.33,91,5,8,50,0.55,-,8
2016/2017,A1,Regular_Season,1st,3,-,16,14/10/2016,20:30,2982,18335,C,Kioene Padova,Padova,2,3,5,16,21,28,8,15,19,26,6,6,7,12,8,16,21,25,8,16,21,25,6,14,15,17,6,12,17,21,8,16,21,25,5,10,12,13,2,5,11,15,66,27,-10,100,22,8,83,20,0.34,0.24,102,3,12,52,0.51,-,6
2016/2017,A1,Regular_Season,1st,3,-,16,14/10/2016,20:30,2982,18335,O,Diatec Trentino,Trento,3,2,8,15,19,26,5,16,21,28,8,16,21,25,6,6,7,12,6,14,15,17,8,16,21,25,8,16,21,25,6,12,17,21,2,5,11,15,5,10,12,13,82,41,6,107,24,13,78,14,0.37,0.26,102,8,6,57,0.56,-,12
2016/2017,A1,Regular_Season,1st,3,-,17,16/10/2016,18:00,2048,3958,C,Gi Group Monza,Monza Vero Volley,3,0,5,13,21,25,8,16,19,21,8,16,21,25,3,9,16,20,8,16,21,25,5,9,14,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,24,37,74,14,7,48,2,0.73,0.54,80,3,3,42,0.53,-,10
2016/2017,A1,Regular_Season,1st,3,-,17,16/10/2016,18:00,2048,3958,O,Revivre Milano,Milano Power,0,3,8,16,19,21,5,13,21,25,3,9,16,20,8,16,21,25,5,9,14,16,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,10,4,58,10,2,60,7,0.33,0.15,83,6,10,32,0.39,-,3
2016/2017,A1,Regular_Season,1st,3,-,18,16/10/2016,18:00,2498,20570,C,Bunge Ravenna,Ravenna Robur,2,3,8,16,20,29,6,15,21,27,8,16,21,25,4,10,15,18,7,14,17,20,8,16,21,25,8,14,19,24,6,16,21,26,3,8,11,13,5,10,12,15,78,26,-,111,17,4,85,8,0.54,0.25,116,11,11,60,0.52,-,14
2016/2017,A1,Regular_Season,1st,3,-,18,16/10/2016,18:00,2498,20570,O,Azimut Modena,Modena,3,2,6,15,21,27,8,16,20,29,4,10,15,18,8,16,21,25,8,16,21,25,7,14,17,20,6,16,21,26,8,14,19,24,5,10,12,15,3,8,11,13,77,18,-9,111,26,3,94,9,0.62,0.28,125,5,14,64,0.51,-,10
2016/2017,A1,Regular_Season,1st,3,-,19,16/10/2016,18:00,2598,13182,C,LPR Piacenza,Piacenza,3,2,8,16,21,25,7,14,20,23,2,12,14,21,8,16,21,25,8,16,21,25,7,11,15,18,8,13,16,20,7,16,21,25,3,9,12,17,5,10,11,15,78,28,7,107,19,6,88,11,0.5,0.43,117,5,14,61,0.52,-,11
2016/2017,A1,Regular_Season,1st,3,-,19,16/10/2016,18:00,2598,13182,O,Calzedonia Verona,Verona,2,3,7,14,20,23,8,16,21,25,8,16,21,25,2,12,14,21,7,11,15,18,8,16,21,25,7,16,21,25,8,13,16,20,5,10,11,15,3,9,12,17,80,29,8,107,19,10,88,9,0.52,0.48,115,9,11,56,0.49,-,14
2016/2017,A1,Regular_Season,1st,3,-,20,16/10/2016,18:00,2137,29046,C,Biosì Indexa Sora,Sora,0,3,5,12,17,22,8,16,21,25,5,15,20,23,8,16,21,25,8,11,14,17,7,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,10,-5,62,18,4,58,8,0.48,0.31,63,7,6,35,0.56,-,3
2016/2017,A1,Regular_Season,1st,3,-,20,16/10/2016,18:00,2137,29046,O,Sir Safety Conad Perugia,Perugia,3,0,8,16,21,25,5,12,17,22,8,16,21,25,5,15,20,23,7,16,21,25,8,11,14,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,20,9,74,16,4,44,6,0.5,0.3,60,3,3,40,0.67,-,6
2016/2017,A1,Regular_Season,1st,3,-,21,16/10/2016,18:00,678,2775,C,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,1,3,8,15,21,27,5,16,20,29,7,8,13,17,8,16,21,25,8,16,21,25,4,13,16,19,7,11,20,25,8,16,21,27,-,-,-,-,-,-,-,-,65,25,3,95,14,4,77,8,0.69,0.36,115,7,11,55,0.48,-,6
2016/2017,A1,Regular_Season,1st,3,-,21,16/10/2016,18:00,678,2775,O,Exprivia Molfetta,Molfetta,3,1,5,16,20,29,8,15,21,27,8,16,21,25,7,8,13,17,4,13,16,19,8,16,21,25,8,16,21,27,7,11,20,25,-,-,-,-,-,-,-,-,73,27,10,97,20,7,81,6,0.58,0.27,116,10,6,55,0.47,-,11
2016/2017,A1,Regular_Season,1st,4,-,22,19/10/2016,20:30,3633,31359,C,Azimut Modena,Modena,3,0,8,16,21,29,7,15,20,27,6,13,20,25,8,16,21,22,8,16,20,25,5,15,21,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,26,2,77,17,12,59,2,0.54,0.32,82,9,8,33,0.4,-,9
2016/2017,A1,Regular_Season,1st,4,-,22,19/10/2016,20:30,3633,31359,O,Kioene Padova,Padova,0,3,7,15,20,27,8,16,21,29,8,16,21,22,6,13,20,25,5,15,21,23,8,16,20,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,18,-17,73,14,2,60,12,0.37,0.22,78,6,9,31,0.4,-,8
2016/2017,A1,Regular_Season,1st,4,-,23,19/10/2016,20:30,2834,23947,C,Cucine Lube Civitanova,Lube,3,1,7,16,21,25,8,13,18,20,4,14,18,21,8,16,21,25,6,16,21,25,8,12,15,15,8,16,21,25,5,8,13,16,-,-,-,-,-,-,-,-,72,30,20,95,22,10,61,3,0.56,0.36,87,4,7,52,0.6,-,10
2016/2017,A1,Regular_Season,1st,4,-,23,19/10/2016,20:30,2834,23947,O,Biosì Indexa Sora,Sora,1,3,8,13,18,20,7,16,21,25,8,16,21,25,4,14,18,21,8,12,15,15,6,16,21,25,5,8,13,16,8,16,21,25,-,-,-,-,-,-,-,-,48,16,-11,77,16,3,73,10,0.33,0.15,87,7,10,38,0.44,-,7
2016/2017,A1,Regular_Season,1st,4,-,24,27/10/2016,20:30,2676,15302,C,Diatec Trentino,Trento,3,0,6,16,21,25,8,15,20,22,8,16,21,25,7,12,13,16,8,16,21,25,4,8,12,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,24,20,73,12,6,40,2,0.68,0.53,79,8,5,40,0.51,-,6
2016/2017,A1,Regular_Season,1st,4,-,24,27/10/2016,20:30,2676,15302,O,Top Volley Latina,Latina,0,3,8,15,20,22,6,16,21,25,7,12,13,16,8,16,21,25,4,8,12,14,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,6,-10,54,14,2,61,7,0.49,0.33,65,8,6,25,0.38,-,5
2016/2017,A1,Regular_Season,1st,4,-,25,20/10/2016,20:30,3403,23199,C,Sir Safety Conad Perugia,Perugia,3,2,7,16,21,25,8,14,20,22,7,16,21,25,8,14,19,22,6,15,17,21,8,16,21,25,5,11,14,18,8,16,21,25,5,10,12,18,3,9,11,16,69,25,-9,105,13,8,84,12,0.56,0.29,110,11,12,52,0.47,-,9
2016/2017,A1,Regular_Season,1st,4,-,25,20/10/2016,20:30,3403,23199,O,Bunge Ravenna,Ravenna Robur,2,3,8,14,20,22,7,16,21,25,8,14,19,22,7,16,21,25,8,16,21,25,6,15,17,21,8,16,21,25,5,11,14,18,3,9,11,16,5,10,12,18,83,29,12,111,27,5,92,11,0.43,0.15,129,9,9,66,0.51,-,12
2016/2017,A1,Regular_Season,1st,4,-,26,19/10/2016,20:30,2086,13359,C,Calzedonia Verona,Verona,3,2,7,16,21,25,8,15,17,20,8,14,21,35,6,16,19,37,8,15,21,25,5,16,18,20,4,12,14,16,8,16,21,25,5,10,12,15,3,6,7,9,81,32,8,113,22,7,90,14,0.32,0.17,130,8,7,61,0.47,-,13
2016/2017,A1,Regular_Season,1st,4,-,26,19/10/2016,20:30,2086,13359,O,Gi Group Monza,Monza Vero Volley,2,3,8,15,17,20,7,16,21,25,6,16,19,37,8,14,21,35,5,16,18,20,8,15,21,25,8,16,21,25,4,12,14,16,3,6,7,9,5,10,12,15,75,28,-2,112,22,10,91,14,0.43,0.25,126,7,13,58,0.46,-,7
2016/2017,A1,Regular_Season,1st,4,-,27,19/10/2016,20:30,2041,5529,C,Exprivia Molfetta,Molfetta,2,3,7,16,21,25,8,14,19,22,8,16,21,25,6,12,14,18,8,16,21,22,7,14,20,25,5,9,11,14,8,16,21,25,4,10,12,14,5,8,10,16,69,27,4,99,19,9,84,3,0.5,0.32,110,13,9,51,0.46,-,9
2016/2017,A1,Regular_Season,1st,4,-,27,19/10/2016,20:30,2041,5529,O,LPR Piacenza,Piacenza,3,2,8,14,19,22,7,16,21,25,6,12,14,18,8,16,21,25,7,14,20,25,8,16,21,22,8,16,21,25,5,9,11,14,5,8,10,16,4,10,12,14,71,25,-2,106,22,3,80,9,0.44,0.28,104,6,9,59,0.57,-,9
2016/2017,A1,Regular_Season,1st,4,-,28,19/10/2016,20:30,1521,3395,C,Revivre Milano,Milano Power,2,3,8,16,21,25,7,12,14,18,8,16,19,23,7,15,21,25,5,13,14,23,8,16,21,25,6,15,21,26,8,16,20,24,3,8,9,11,5,10,12,15,83,32,22,108,16,8,94,10,0.45,0.26,137,7,10,63,0.46,-,12
2016/2017,A1,Regular_Season,1st,4,-,28,19/10/2016,20:30,1521,3395,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,3,2,7,12,14,18,8,16,21,25,7,15,21,25,8,16,19,23,8,16,21,25,5,13,14,23,8,16,20,24,6,15,21,26,5,10,12,15,3,8,9,11,82,34,22,107,13,10,92,8,0.33,0.16,143,8,12,62,0.43,-,10
2016/2017,A1,Regular_Season,1st,5,-,29,23/10/2016,18:00,1564,12657,C,Top Volley Latina,Latina,0,3,6,13,17,20,8,16,21,25,1,7,13,19,8,16,21,25,6,16,19,21,8,14,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,9,-10,62,12,2,63,13,0.48,0.21,71,4,7,32,0.45,-,5
2016/2017,A1,Regular_Season,1st,5,-,29,23/10/2016,18:00,1564,12657,O,Azimut Modena,Modena,3,0,8,16,21,25,6,13,17,20,8,16,21,25,1,7,13,19,8,14,21,25,6,16,19,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,23,17,73,10,8,49,6,0.61,0.29,77,10,5,41,0.53,-,7
2016/2017,A1,Regular_Season,1st,5,-,30,23/10/2016,18:00,2013,6296,C,Kioene Padova,Padova,3,0,8,16,21,25,5,8,11,13,8,16,21,25,5,10,12,17,8,16,21,25,7,14,18,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,26,16,74,18,10,38,6,0.47,0.26,59,1,2,35,0.59,-,8
