Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,P.No,Name,Libero,C,Voto,Set1,Set2,Set3,Set4,Set5,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,C,Diatec Trentino,Trento,10,Lanza Filippo,-,-,6.2,5,4,5,-,-,14,7,5,9,4,1,18,2,0.44,0.22,19,2,-,12,0.63,-,1
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,C,Diatec Trentino,Trento,11,Solé Sebastian,-,-,5.7,6,5,6,-,-,5,1,-,11,1,-,-,-,-,-,8,2,1,4,0.5,-,1
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,C,Diatec Trentino,Trento,12,Van De Voorde Simon,-,-,-,*,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,C,Diatec Trentino,Trento,13,Colaci Massimo ,L,-,-,*,*,*,-,-,-,-,-,-,-,-,14,-,0.64,0.5,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,C,Diatec Trentino,Trento,14,Stokr Jan,-,-,5.6,1,6,1,-,-,12,5,1,10,3,-,-,-,-,-,25,3,5,11,0.44,-,1
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,C,Diatec Trentino,Trento,17,Urnaut Tine,-,-,5.9,2,1,2,-,-,11,4,3,16,2,1,23,2,0.43,0.22,20,2,1,9,0.45,-,1
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,C,Diatec Trentino,Trento,18,Mazzone Daniele,-,-,6.7,3,2,3,-,-,7,4,4,14,-,-,-,-,-,-,5,-,-,4,0.8,-,3
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,1,Costa Deivid Junior,-,-,7.3,5,5,2,-,-,10,4,6,10,1,1,-,-,-,-,7,-,-,6,0.86,-,3
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,2,Coscione Manuel,-,-,6.5,3,3,6,-,-,1,-,-5,13,2,-,2,1,-,-,2,1,-,1,0.5,-,-
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,3,Marra Davide ,L,-,-,*,*,*,-,-,-,-,-3,-,-,-,26,3,0.27,0.15,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,4,Geiler Baptiste,-,-,6.2,4,4,4,-,-,10,4,5,13,3,1,7,-,0.43,0.29,17,-,2,6,0.35,-,3
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,5,Buzzelli Ugo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,6,Torchia Ernesto ,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,7,Michalovic Peter,-,-,6.2,6,6,-,-,-,6,2,-,5,3,-,-,-,-,-,15,-,2,5,0.33,-,1
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,8,Barreto Silva Carlos Eduardo,-,-,6,-,*,1,-,-,3,3,-,7,-,2,9,-,0.56,0.33,9,1,2,1,0.11,-,-
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,9,Barone Rocco,-,-,6.7,2,2,5,-,-,4,-,-1,10,2,-,-,-,-,-,7,-,-,4,0.57,-,-
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,10,Alves Soares Thiago,-,-,5.5,1,1,*,-,-,1,1,-5,8,2,-,15,1,0.67,0.2,5,-,1,1,0.2,-,-
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,11,Maccarone Graziano,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,12,Diamantini Enrico,-,-,-,*,*,*,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,13,Corrado Francesco,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,2,2/10/2016,18:00,2772,18938,O,Tonno Callipo Calabria Vibo Valentia,Vibo Valentia,18,Rejlek Filip,-,-,-,-,-,3,-,-,6,1,3,2,1,-,-,-,-,-,9,1,1,6,0.67,-,-
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,C,Exprivia Molfetta,Molfetta,1,Polo Alberto,-,-,6.3,5,5,4,3,-,12,7,3,15,2,1,1,-,1,1,4,-,-,4,1,-,7
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,C,Exprivia Molfetta,Molfetta,3,Vitelli Marco,-,-,5.5,2,2,1,6,-,3,1,-3,10,4,-,-,-,-,-,8,1,1,2,0.25,-,1
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,C,Exprivia Molfetta,Molfetta,5,Partenio Pier Paolo,-,-,-,-,*,-,-,-,-,-,-1,2,1,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,C,Exprivia Molfetta,Molfetta,6,Del Vecchio Francesco,-,-,5.5,1,1,6,5,-,4,3,-5,11,1,-,19,4,0.53,0.26,10,1,1,3,0.3,-,1
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,C,Exprivia Molfetta,Molfetta,7,De Barros Ferreira Joao Rafael,-,-,5.8,4,4,3,2,-,18,6,4,21,3,2,28,5,0.57,0.32,30,3,3,15,0.5,-,1
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,C,Exprivia Molfetta,Molfetta,9,Olteanu Bogdan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,C,Exprivia Molfetta,Molfetta,10,Sabbi Giulio,-,-,6.2,6,6,5,4,-,27,13,12,16,6,3,-,-,-,-,45,3,2,21,0.47,-,3
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,C,Exprivia Molfetta,Molfetta,11,De Pandis Daniele ,L,-,-,*,*,*,*,-,-,-,-2,-,-,-,23,2,0.7,0.52,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,C,Exprivia Molfetta,Molfetta,12,Porcelli Alessandro ,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,C,Exprivia Molfetta,Molfetta,13,Hendriks Niki,-,-,-,-,-,*,*,-,-,-,-2,1,1,-,1,1,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,C,Exprivia Molfetta,Molfetta,14,Ropret Gregor,-,-,-,3,3,2,1,-,3,1,-3,23,4,1,-,-,-,-,2,-,-,2,1,-,-
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,C,Exprivia Molfetta,Molfetta,15,Cormio Elio Giuseppe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,C,Exprivia Molfetta,Molfetta,18,Di Martino Gabriele,-,-,-,-,-,*,*,-,-,-,-2,2,-,-,-,-,-,-,1,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,O,Revivre Milano,Milano Power,3,Cortina Danilo ,L,-,-,*,*,*,*,-,-,-,-,-,-,-,16,-,0.63,0.44,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,O,Revivre Milano,Milano Power,4,Hoag Nicholas,-,-,5.5,1,2,1,5,-,12,7,-8,18,4,2,33,8,0.52,0.33,25,2,2,9,0.36,-,1
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,O,Revivre Milano,Milano Power,5,Galaverna Andrea,-,-,-,-,-,*,*,-,1,-,-2,4,2,-,-,-,-,-,3,-,-,1,0.33,-,-
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,O,Revivre Milano,Milano Power,6,Sbertoli Riccardo,-,-,-,6,1,6,4,-,6,4,1,20,1,2,1,-,-,-,3,-,-,3,1,-,1
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,O,Revivre Milano,Milano Power,7,Tondo Alessandro,-,-,-,-,*,-,-,-,-,-,-2,1,1,-,-,-,-,-,2,1,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,O,Revivre Milano,Milano Power,8,Skrimov Todor,-,-,5.8,4,5,4,2,-,14,3,-2,12,7,-,24,2,0.33,0.25,27,1,4,14,0.52,-,-
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,O,Revivre Milano,Milano Power,9,Nielsen Rasmus Breuning,-,-,-,-,-,*,-,-,-,-,-3,1,1,-,2,1,0.5,0.5,1,-,1,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,O,Revivre Milano,Milano Power,10,Rudi Gabriele ,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,O,Revivre Milano,Milano Power,11,De Togni Giorgio,-,-,6.7,2,3,2,6,-,8,3,6,14,-,-,1,-,1,-,12,-,-,7,0.58,-,1
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,O,Revivre Milano,Milano Power,12,Galassi Gianluca,-,-,6.6,5,6,5,3,-,9,2,1,8,2,-,2,-,-,-,11,1,1,8,0.73,-,1
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,O,Revivre Milano,Milano Power,14,Boninfante Dante,-,-,-,-,-,*,-,-,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,O,Revivre Milano,Milano Power,15,Starovic Sasha,-,-,6,3,4,3,1,-,10,4,-5,14,3,2,-,-,-,-,28,4,5,6,0.21,-,2
2016/2017,A1,Regular_Season,1st,1,-,3,2/10/2016,18:00,2006,5235,O,Revivre Milano,Milano Power,18,Marretta Federico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,C,Top Volley Latina,Latina,2,Klinkenberg Kevin,-,-,5.5,*,5,5,-,-,6,2,-4,10,2,-,28,2,0.71,0.25,18,1,3,5,0.28,-,1
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,C,Top Volley Latina,Latina,3,Fei Alessandro,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,C,Top Volley Latina,Latina,4,Gitto Carmelo,-,-,6.3,2,3,3,-,-,5,1,-,10,1,-,1,-,-,-,7,-,1,5,0.71,-,-
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,C,Top Volley Latina,Latina,5,Sottile Daniele,-,-,-,6,1,1,-,-,3,2,1,11,1,2,-,-,-,-,1,-,-,-,-,-,1
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,C,Top Volley Latina,Latina,8,Pistolesi Matteo,-,-,-,*,-,*,-,-,-,-,-1,4,1,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,C,Top Volley Latina,Latina,9,Strugar Bojan,-,-,5.5,3,4,-,-,-,5,-,-,4,1,-,-,-,-,-,11,2,2,5,0.45,-,-
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,C,Top Volley Latina,Latina,10,Quintana Guerra Danger Jorber,-,-,-,5,6,-,-,-,2,-,-1,4,2,-,-,-,-,-,4,-,-,2,0.5,-,-
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,C,Top Volley Latina,Latina,13,Rossi Andrea,-,-,6.8,-,*,6,-,-,6,3,2,2,-,-,-,-,-,-,6,-,1,3,0.5,-,3
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,C,Top Volley Latina,Latina,15,Maruotti Gabriele,-,-,5.7,1,2,2,-,-,12,5,5,11,-,2,21,3,0.67,0.33,19,1,3,9,0.47,-,1
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,C,Top Volley Latina,Latina,16,Penchev Rozalin,-,-,5.5,4,*,4,-,-,3,-,-5,6,1,-,6,3,0.33,0.17,14,-,3,3,0.21,-,-
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,C,Top Volley Latina,Latina,18,Fanuli Fabio ,L,-,-,*,*,*,-,-,-,-,-,-,-,-,8,-,0.75,0.5,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,O,Calzedonia Verona,Verona,1,Zingel Aidan,-,-,6.7,5,4,5,-,-,7,3,5,8,-,-,-,-,-,-,8,-,-,4,0.5,-,3
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,O,Calzedonia Verona,Verona,2,Kovacevic Uros,-,-,5.8,1,6,1,-,-,17,7,6,16,3,1,14,2,0.64,0.36,30,1,4,15,0.5,-,1
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,O,Calzedonia Verona,Verona,3,Paolucci Adriano,-,-,-,*,*,*,-,-,-,-,-1,5,1,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,O,Calzedonia Verona,Verona,5,Lecat Francois,-,-,6.7,4,3,4,-,-,16,7,10,12,1,-,25,4,0.72,0.44,15,1,-,11,0.73,-,5
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,O,Calzedonia Verona,Verona,7,Giovi Andrea ,L,-,-,*,*,*,-,-,-,-,-,-,-,-,13,-,1,0.54,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,O,Calzedonia Verona,Verona,8,Baranowicz Michele,-,-,5.2,6,5,6,-,-,2,2,-,9,2,1,1,-,1,1,2,-,-,1,0.5,-,-
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,O,Calzedonia Verona,Verona,9,Holt Sam,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,O,Calzedonia Verona,Verona,10,Frigo Thomas ,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,O,Calzedonia Verona,Verona,11,Mengozzi Stefano,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,O,Calzedonia Verona,Verona,14,Stern Toncek,-,-,6,3,2,3,-,-,10,3,4,14,2,1,-,-,-,-,14,2,2,7,0.5,-,2
2016/2017,A1,Regular_Season,1st,1,-,4,2/10/2016,18:00,1213,5263,O,Calzedonia Verona,Verona,17,Anzani Simone,-,-,6.7,2,1,2,-,-,7,3,5,10,1,1,-,-,-,-,6,-,-,4,0.67,-,2
2016/2017,A1,Regular_Season,1st,1,-,5,2/10/2016,18:00,2354,8608,C,Kioene Padova,Padova,1,Bassanello Nicolò,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,5,2/10/2016,18:00,2354,8608,C,Kioene Padova,Padova,3,Zoppellari Francesco,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,5,2/10/2016,18:00,2354,8608,C,Kioene Padova,Padova,5,Shaw James,-,-,8.5,4,5,4,-,-,3,-,-3,13,2,-,-,-,-,-,4,-,1,3,0.75,-,-
2016/2017,A1,Regular_Season,1st,1,-,5,2/10/2016,18:00,2354,8608,C,Kioene Padova,Padova,6,Giannotti Stefano,-,-,6.4,1,2,1,-,-,12,3,-,15,6,-,-,-,-,-,19,2,1,12,0.63,-,-
2016/2017,A1,Regular_Season,1st,1,-,5,2/10/2016,18:00,2354,8608,C,Kioene Padova,Padova,7,Balaso Fabio ,L,-,-,*,*,*,-,-,-,-,-1,-,-,-,13,1,0.62,0.31,-,-,-,-,-,-,-
2016/2017,A1,Regular_Season,1st,1,-,5,2/10/2016,18:00,2354,8608,C,Kioene Padova,Padova,8,Maar Stephen,-,-,6.9,5,6,5,-,-,16,7,9,18,3,3,12,-,0.83,0.42,18,-,1,13,0.72,-,-
