Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2016/2017,A1,Exprivia Molfetta,5,PARTENIO Pier Paolo,Setter,1993,197,MC,ITA,-,-
2016/2017,A1,Exprivia Molfetta,6,DEL VECCHIO Francesco,Spiker,1987,195,BA,ITA,-,-
2016/2017,A1,Exprivia Molfetta,7,DE BARROS FERREIRA Joao Rafael,Spiker,1993,191,BRA,BRA,-,-
2016/2017,A1,Exprivia Molfetta,8,PONTES VELOSO Thiago,Setter,1993,185,BRA,BRA,-,-
2016/2017,A1,Exprivia Molfetta,9,OLTEANU Bogdan,Spiker,1981,197,ROM,ROM,-,-
2016/2017,A1,Exprivia Molfetta,10,SABBI Giulio,Spiker,1989,201,RM,ITA,-,-
2016/2017,A1,Exprivia Molfetta,11,DE PANDIS Daniele,Libero,1984,184,LE,ITA,-,-
2016/2017,A1,Exprivia Molfetta,12,PORCELLI Alessandro,Libero,1995,178,BA,ITA,-,-
2016/2017,A1,Exprivia Molfetta,13,HENDRIKS Niki,Spiker,1992,197,PO,ITA,-,-
2016/2017,A1,Exprivia Molfetta,14,ROPRET Gregor,Setter,1989,193,SLO,SLO,from 30/09/2016 to 23/10/2016,-
2016/2017,A1,Exprivia Molfetta,15,CORMIO Elio Giuseppe,Spiker,1998,201,BA,ITA,-,-
2016/2017,A1,Exprivia Molfetta,17,LEITE COSTA Maicon Josè,Middleblocker,1992,204,BRA,BRA,from 10/12/2016,-
2016/2017,A1,Exprivia Molfetta,18,DI MARTINO Gabriele,Middleblocker,1997,199,RM,ITA,until 10/12/2016,transferred to LPR Piacenza
2016/2017,A1,Gi Group Monza,1,FROMM Christian,Spiker,1990,204,GER,GER,-,-
2016/2017,A1,Gi Group Monza,2,RAIC Ivan,Spiker,1989,202,BIH,CRO,until 25/03/2017,-
2016/2017,A1,Gi Group Monza,4,DZAVORONOK Donovan,Spiker,1997,202,CZE,CZE,-,-
2016/2017,A1,Gi Group Monza,5,DALDELLO Nicola,Setter,1983,184,TV,ITA,-,-
2016/2017,A1,Gi Group Monza,6,GALLIANI Andrea,Spiker,1988,202,MB,ITA,-,-
2016/2017,A1,Gi Group Monza,7,RIZZO Marco,Libero,1990,185,LE,ITA,-,-
2016/2017,A1,Gi Group Monza,8,FORNI Marcello,Middleblocker,1980,200,MO,ITA,until 22/12/2016,-
2016/2017,A1,Gi Group Monza,9,JOVOVIC Nikola,Setter,1992,197,SRB,SRB,-,-
2016/2017,A1,Gi Group Monza,10,TERPIN Jernej,Spiker,1996,190,GO,ITA,-,-
2016/2017,A1,Gi Group Monza,11,BOTTO Iacopo,Spiker,1987,190,SP,ITA,-,-
2016/2017,A1,Gi Group Monza,12,VERHEES Pieter,Middleblocker,1989,205,BEL,BEL,-,-
2016/2017,A1,Gi Group Monza,13,BERETTA Thomas,Middleblocker,1990,205,MI,ITA,-,-
2016/2017,A1,Gi Group Monza,15,HIRSCH Simon,Spiker,1992,205,GER,GER,-,-
2016/2017,A1,Gi Group Monza,16,VISSOTTO NEVES Leandro,Spiker,1983,212,BRA,BRA,from 13/01/2017,-
2016/2017,A1,Gi Group Monza,17,BRUNETTI Davide,Libero,1995,175,MI,ITA,-,-
2016/2017,A1,Kioene Padova,2,BASSANELLO Nicolò,Libero,1996,183,PD,ITA,-,-
2016/2017,A1,Kioene Padova,3,ZOPPELLARI Francesco,Setter,1997,185,PD,ITA,-,-
2016/2017,A1,Kioene Padova,5,SHAW James,Setter,1994,203,USA,USA,-,-
2016/2017,A1,Kioene Padova,6,GIANNOTTI Stefano,Spiker,1989,197,PD,ITA,-,-
2016/2017,A1,Kioene Padova,7,BALASO Fabio,Libero,1995,178,PD,ITA,-,-
2016/2017,A1,Kioene Padova,8,MAAR Stephen Timothy,Spiker,1994,202,CAN,CAN,-,-
2016/2017,A1,Kioene Padova,9,KONCILJA Danijel,Middleblocker,1990,201,SLO,SLO,-,-
2016/2017,A1,Kioene Padova,10,VOLPATO Marco,Middleblocker,1990,195,VI,ITA,-,-
2016/2017,A1,Kioene Padova,11,AVERILL Taylor,Middleblocker,1992,201,USA,USA,-,-
2016/2017,A1,Kioene Padova,13,MILAN Sebastiano,Spiker,1995,203,TV,ITA,-,-
2016/2017,A1,Kioene Padova,14,LINK Jacob,Spiker,1997,197,SWE,SWE,-,-
2016/2017,A1,Kioene Padova,15,FEDRIZZI Michele,Spiker,1991,192,TN,ITA,-,-
2016/2017,A1,Kioene Padova,18,SESTAN Filip,Spiker,1995,195,CRO,ITA,-,-
2016/2017,A1,LPR Piacenza,1,MANIÀ Loris,Libero,1979,190,GO,ITA,-,-
2016/2017,A1,LPR Piacenza,3,PARODI Simone,Spiker,1986,195,IM,ITA,-,-
2016/2017,A1,LPR Piacenza,4,ALLETTI Aimone,Middleblocker,1988,207,LO,ITA,-,-
2016/2017,A1,LPR Piacenza,5,DI MARTINO Gabriele,Middleblocker,1997,199,RM,ITA,from 03/01/2017,coming from Exprivia Molfetta
2016/2017,A1,LPR Piacenza,6,PAPI Samuele,Spiker,1973,191,AN,ITA,-,-
2016/2017,A1,LPR Piacenza,7,MARSHALL Leonel,Spiker,1979,196,CUB,CUB,from 13/10/2016,-
2016/2017,A1,LPR Piacenza,10,TZIOUMAKAS Georgios,Spiker,1995,204,GRE,GRE,-,-
2016/2017,A1,LPR Piacenza,11,ZLATANOV Hristo,Spiker,1976,201,BUL,ITA,-,-
2016/2017,A1,LPR Piacenza,12,YOSIFOV Viktor,Middleblocker,1985,205,BUL,BUL,-,-
2016/2017,A1,LPR Piacenza,13,TENCATI Luca,Middleblocker,1979,200,CR,ITA,-,-
2016/2017,A1,LPR Piacenza,14,HIERREZUELO Raydel,Setter,1987,196,CUB,CUB,-,-
2016/2017,A1,LPR Piacenza,15,HERNANDEZ RAMOS Fernando,Spiker,1989,196,CUB,CUB,-,-
2016/2017,A1,LPR Piacenza,17,CLEVENOT Trevor,Spiker,1994,199,FRA,FRA,-,-
2016/2017,A1,LPR Piacenza,18,COTTARELLI Francesco,Setter,1996,196,VR,ITA,-,-
2016/2017,A1,Revivre Milano,3,CORTINA Danilo,Libero,1987,188,CT,ITA,-,-
2016/2017,A1,Revivre Milano,4,HOAG Nicholas,Spiker,1992,200,CAN,CAN,-,-
2016/2017,A1,Revivre Milano,5,GALAVERNA Andrea,Spiker,1994,195,CN,ITA,-,-
2016/2017,A1,Revivre Milano,6,SBERTOLI Riccardo,Setter,1998,190,MI,ITA,-,-
2016/2017,A1,Revivre Milano,7,TONDO Alessandro,Middleblocker,1991,202,LE,ITA,-,-
2016/2017,A1,Revivre Milano,8,SKRIMOV Todor,Spiker,1990,192,BUL,BUL,-,-
2016/2017,A1,Revivre Milano,9,NIELSEN Rasmus Breuning,Spiker,1994,198,DEN,DEN,-,-
2016/2017,A1,Revivre Milano,10,RUDI Gabriele,Libero,1994,178,CO,ITA,-,-
2016/2017,A1,Revivre Milano,11,DE TOGNI Giorgio,Middleblocker,1985,202,FE,ITA,-,-
2016/2017,A1,Revivre Milano,12,GALASSI Gianluca,Middleblocker,1997,201,TN,ITA,-,-
2016/2017,A1,Revivre Milano,13,DENNIS Angel,Spiker,1977,193,CUB,CUB,from 15/10/2016 to 05/12/2016,transferred to Kemas Lamipel Santa Croce
2016/2017,A1,Revivre Milano,14,BONINFANTE Dante,Setter,1977,188,SA,ITA,-,-
2016/2017,A1,Revivre Milano,15,STAROVIC Sasha,Spiker,1988,207,BIH,SRB,until 27/01/2017,-
2016/2017,A1,Revivre Milano,16,ADAMAJTIS Pawel,Spiker,1990,199,POL,POL,from 30/01/2017,-
2016/2017,A1,Revivre Milano,18,MARRETTA Federico,Spiker,1990,189,TP,ITA,-,-
2016/2017,A1,Sir Safety Conad Perugia,1,BUTI Simone,Middleblocker,1983,208,FI,ITA,-,-
2016/2017,A1,Sir Safety Conad Perugia,3,TOSI Federico,Libero,1991,185,LU,ITA,-,-
2016/2017,A1,Sir Safety Conad Perugia,4,PARIS Matteo,Setter,1983,188,RM,ITA,from 03/03/2017,-
2016/2017,A1,Sir Safety Conad Perugia,6,CHERNOKOZHEV Velizar,Spiker,1995,212,BUL,BUL,-,-
2016/2017,A1,Sir Safety Conad Perugia,7,FRANCESCHINI Alessandro,Middleblocker,1983,197,AR,ITA,-,-
2016/2017,A1,Sir Safety Conad Perugia,8,RUSSELL Aaron,Spiker,1993,205,USA,USA,-,-
2016/2017,A1,Sir Safety Conad Perugia,9,ZAYTSEV Ivan,Spiker,1988,202,PG,ITA,-,-
2016/2017,A1,Sir Safety Conad Perugia,10,DELLA LUNGA Dore,Spiker,1984,194,AN,ITA,-,-
2016/2017,A1,Sir Safety Conad Perugia,11,MITIC Mihajlo,Setter,1990,201,SRB,SRB,-,-
2016/2017,A1,Sir Safety Conad Perugia,12,BERGER Alexander,Spiker,1988,193,AUT,AUT,-,-
2016/2017,A1,Sir Safety Conad Perugia,14,ATANASIJEVIC Aleksandar,Spiker,1991,200,SRB,SRB,-,-
2016/2017,A1,Sir Safety Conad Perugia,15,DE CECCO Luciano,Setter,1988,194,ARG,ARG,-,-
2016/2017,A1,Sir Safety Conad Perugia,16,BARI Andrea,Libero,1980,185,AN,ITA,-,-
2016/2017,A1,Sir Safety Conad Perugia,17,BIRARELLI Emanuele,Middleblocker,1981,202,AN,ITA,-,-
2016/2017,A1,Sir Safety Conad Perugia,18,PODRASCANIN Marko,Middleblocker,1987,203,SRB,SRB,-,-
2016/2017,A1,Tonno Callipo Calabria Vibo Valentia,1,COSTA Deivid Junior,Middleblocker,1988,206,BRA,BRA,-,-
2016/2017,A1,Tonno Callipo Calabria Vibo Valentia,2,COSCIONE Manuel,Setter,1980,188,CN,ITA,-,-
2016/2017,A1,Tonno Callipo Calabria Vibo Valentia,3,MARRA Davide,Libero,1984,180,CS,ITA,-,-
2016/2017,A1,Tonno Callipo Calabria Vibo Valentia,4,GEILER Baptiste,Spiker,1987,198,FRA,FRA,-,-
2016/2017,A1,Tonno Callipo Calabria Vibo Valentia,5,IZZO Marco,Setter,1994,195,MS,ITA,from 24/11/2016,coming from Materdominivolley.it Castellana Grotte
2016/2017,A1,Tonno Callipo Calabria Vibo Valentia,5,BUZZELLI Ugo,Setter,1994,190,AQ,ITA,until 23/11/2016,transferred to Materdominivolley.it Castellana Grotte
2016/2017,A1,Tonno Callipo Calabria Vibo Valentia,6,TORCHIA Ernesto,Libero,1998,180,CZ,ITA,-,-
2016/2017,A1,Tonno Callipo Calabria Vibo Valentia,7,MICHALOVIC Peter,Spiker,1990,202,SVK,SVK,-,-
2016/2017,A1,Tonno Callipo Calabria Vibo Valentia,8,BARRETO SILVA Carlos Eduardo,Spiker,1994,199,BRA,BRA,-,-
2016/2017,A1,Tonno Callipo Calabria Vibo Valentia,9,BARONE Rocco,Middleblocker,1987,200,RC,ITA,-,-
2016/2017,A1,Tonno Callipo Calabria Vibo Valentia,10,ALVES SOARES Thiago,Spiker,1986,194,BRA,BRA,-,-
2016/2017,A1,Tonno Callipo Calabria Vibo Valentia,11,MACCARONE Graziano,Middleblocker,1996,200,VV,ITA,-,-
2016/2017,A1,Tonno Callipo Calabria Vibo Valentia,12,DIAMANTINI Enrico,Middleblocker,1993,204,PU,ITA,-,-
2016/2017,A1,Tonno Callipo Calabria Vibo Valentia,13,CORRADO Francesco,Spiker,1997,198,KR,ITA,-,-
2016/2017,A1,Tonno Callipo Calabria Vibo Valentia,18,REJLEK Filip,Spiker,1981,200,CZE,CZE,-,-
2016/2017,A1,Top Volley Latina,2,KLINKENBERG Kevin,Spiker,1990,198,BEL,BEL,-,-
2016/2017,A1,Top Volley Latina,3,FEI Alessandro,Spiker,1978,204,VA,ITA,-,-
2016/2017,A1,Top Volley Latina,4,GITTO Carmelo,Middleblocker,1987,200,ME,ITA,-,-
2016/2017,A1,Top Volley Latina,5,SOTTILE Daniele,Setter,1979,186,ME,ITA,-,-
2016/2017,A1,Top Volley Latina,8,PISTOLESI Matteo,Setter,1995,194,TO,ITA,-,-
2016/2017,A1,Top Volley Latina,9,STRUGAR Bojan,Spiker,1995,203,MNE,MNE,-,-
2016/2017,A1,Top Volley Latina,10,QUINTANA GUERRA Danger Jorber,Middleblocker,1994,200,CUB,CUB,-,-
2016/2017,A1,Top Volley Latina,11,CACCIOPPOLA Louis,Libero,1998,180,LT,ITA,-,-
2016/2017,A1,Top Volley Latina,13,ROSSI Andrea,Middleblocker,1989,202,AR,ITA,-,-
2016/2017,A1,Top Volley Latina,14,ISHIKAWA Yuki,Spiker,1995,191,JPN,JPN,-,-
2016/2017,A1,Top Volley Latina,15,MARUOTTI Gabriele,Spiker,1988,196,RM,ITA,-,-
2016/2017,A1,Top Volley Latina,16,PENCHEV Rozalin,Spiker,1994,197,BUL,BUL,-,-
2016/2017,A1,Top Volley Latina,18,FANULI Fabio,Libero,1985,190,TA,ITA,-,-
2016/2017,A2,Aurispa Alessano,1,MUCCIO Giuseppe,Middleblocker,1985,202,LE,ITA,-,-
2016/2017,A2,Aurispa Alessano,2,MARZO Luca,Spiker,1994,190,RA,ITA,-,-
2016/2017,A2,Aurispa Alessano,3,CERNIC Matej,Spiker,1978,194,GO,ITA,-,-
2016/2017,A2,Aurispa Alessano,4,LEMANSKI SALIM Lucas,Setter,1994,183,BRA,BRA,-,-
2016/2017,A2,Aurispa Alessano,5,BONANTE Simone,Setter,1992,189,RM,ITA,-,-
2016/2017,A2,Aurispa Alessano,6,BULFON Andrea,Spiker,1996,194,TS,ITA,-,-
2016/2017,A2,Aurispa Alessano,8,TORSELLO Mirko,Middleblocker,1987,198,LE,ITA,-,-
2016/2017,A2,Aurispa Alessano,9,BALDARI Simone,Spiker,1998,194,LE,ITA,-,-
2016/2017,A2,Aurispa Alessano,12,JELIAZKOV Jani Nikolaev,Spiker,1992,205,BUL,BUL,until 03/12/2016,-
2016/2017,A2,Aurispa Alessano,13,RUSSO Davide Luigi,Libero,2001,171,LE,ITA,-,-
2016/2017,A2,Aurispa Alessano,14,BORGOGNO Luca,Spiker,1993,198,CN,ITA,-,-
2016/2017,A2,Aurispa Alessano,15,ARGILAGOS SOGO Yusnaikel,Spiker,1984,200,CUB,CUB,from 04/12/2016,-
2016/2017,A2,Aurispa Alessano,17,BISANTI Matteo,Libero,1989,185,LE,ITA,-,-
2016/2017,A2,Aurispa Alessano,18,PISCOPO Cosimo Marco,Middleblocker,1983,205,LE,ITA,-,-
2016/2017,A2,Basi Grafiche Geosat Lagonegro,1,KVALEN Jonas,Spiker,1992,198,NOR,NOR,-,-
2016/2017,A2,Basi Grafiche Geosat Lagonegro,2,FORTUNATO Nicola,Libero,1995,175,PZ,ITA,-,-
2016/2017,A2,Basi Grafiche Geosat Lagonegro,3,CUBITO Marco,Middleblocker,1992,202,ME,ITA,-,-
2016/2017,A2,Basi Grafiche Geosat Lagonegro,5,DA SILVA Willyan,Spiker,1991,195,BRA,BRA,-,-
2016/2017,A2,Basi Grafiche Geosat Lagonegro,6,GABRIELE Pasquale,Spiker,1991,203,BA,ITA,-,-
2016/2017,A2,Basi Grafiche Geosat Lagonegro,8,BOESSO Filippo,Spiker,1993,190,PD,ITA,-,-
2016/2017,A2,Basi Grafiche Geosat Lagonegro,9,PARISI Leonardo,Setter,1985,193,TR,ITA,until 14/11/2016,transferred to BCC Castellana Grotte
2016/2017,A2,Basi Grafiche Geosat Lagonegro,10,MAIORANA Domenico,Libero,1990,187,CS,ITA,-,-
2016/2017,A2,Basi Grafiche Geosat Lagonegro,11,BOSCAINI Giuseppe,Spiker,1986,188,CT,ITA,-,-
2016/2017,A2,Basi Grafiche Geosat Lagonegro,12,ZONNO Francois,Setter,1988,190,BR,ITA,from 25/11/2016,-
2016/2017,A2,Basi Grafiche Geosat Lagonegro,14,GIOSA Alessandro,Middleblocker,1977,198,TA,ITA,-,-
2016/2017,A2,Basi Grafiche Geosat Lagonegro,16,GALABINOV Yordan,Spiker,1990,202,BUL,ITA,-,-
2016/2017,A2,Basi Grafiche Geosat Lagonegro,17,PIAZZA Lorenzo,Setter,1992,182,PE,ITA,from 05/12/2016,coming from Ctooni Agnelli Bergamo
2016/2017,A2,Basi Grafiche Geosat Lagonegro,17,KINDGARD Martin Alberto,Setter,1986,196,ARG,ITA,until 02/01/2017,-
2016/2017,A2,Basi Grafiche Geosat Lagonegro,18,PIZZICHINI Matteo,Middleblocker,1996,203,AN,ITA,-,-
2016/2017,A2,BCC Castellana Grotte,1,CAZZANIGA Roberto,Spiker,1979,198,MI,ITA,-,-
2016/2017,A2,BCC Castellana Grotte,3,CAVACCINI Domenico,Libero,1987,178,SA,ITA,-,-
2016/2017,A2,BCC Castellana Grotte,4,CANUTO Bruno,Spiker,1990,195,BRA,BRA,-,-
2016/2017,A2,BCC Castellana Grotte,5,PACE Domenico,Libero,2000,175,BA,ITA,-,-
2016/2017,A2,BCC Castellana Grotte,6,PRESTA Luca,Middleblocker,1995,200,CS,ITA,-,-
2016/2017,A2,BCC Castellana Grotte,7,ASTARITA Francesco,Spiker,1993,194,NA,ITA,-,-
2016/2017,A2,BCC Castellana Grotte,8,SCIO Fabio,Spiker,1993,190,BA,ITA,-,-
2016/2017,A2,BCC Castellana Grotte,9,PARISI Leonardo,Setter,1985,193,TR,ITA,from 16/11/2016,coming from Basi Grafiche Geosat Lagonegro
2016/2017,A2,BCC Castellana Grotte,9,DI NOIA Savino,Setter,1983,187,FG,ITA,until 15/11/2016,-
2016/2017,A2,BCC Castellana Grotte,10,FERRARO Mario,Middleblocker,1987,198,PA,ITA,-,-
2016/2017,A2,BCC Castellana Grotte,11,GARNICA Fernando Gabriel,Setter,1980,190,ARG,ITA,-,-
2016/2017,A2,BCC Castellana Grotte,12,MOREIRA Djalma,Spiker,1992,200,BRA,BRA,-,-
2016/2017,A2,BCC Castellana Grotte,15,DE SANTIS Danilo,Spiker,1993,202,VT,ITA,-,-
2016/2017,A2,BCC Castellana Grotte,17,QUARTA Augusto,Middleblocker,1993,200,BO,ITA,-,-
2016/2017,A2,BCC Castellana Grotte,18,BARBONE Giuseppe,Middleblocker,1974,200,BA,ITA,-,-
