Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2016/2017,A1,Regular_Season,1st,1,-,3005,16/10/2016,17:00,1603,13697,C,Foppapedretti Bergamo,Volley Bergamo,3,1,8,16,21,25,7,12,17,19,8,16,21,25,6,10,13,15,8,16,21,23,6,13,19,25,8,16,21,25,4,10,11,13,-,-,-,-,-,-,-,-,68,33,25,97,11,7,60,6,0.58,0.37,119,4,5,51,0.43,-,10
2016/2017,A1,Regular_Season,1st,1,-,3005,16/10/2016,17:00,1603,13697,O,Il Bisonte Firenze,Azzurra Volley San Casciano,1,3,7,12,17,19,8,16,21,25,6,10,13,15,8,16,21,25,6,13,19,25,8,16,21,23,4,10,11,13,8,16,21,25,-,-,-,-,-,-,-,-,52,19,-6,73,11,3,86,12,0.6,0.31,136,15,10,44,0.32,-,5
2016/2017,A1,Regular_Season,1st,1,-,3006,15/10/2016,18:00,1690,-,C,Saugella Team Monza,Monza,3,1,8,16,21,25,7,14,17,20,6,13,20,21,8,16,21,25,5,16,21,25,8,15,20,22,8,16,21,25,5,14,19,21,-,-,-,-,-,-,-,-,83,33,26,95,10,3,84,5,0.61,0.49,183,8,10,74,0.4,-,6
2016/2017,A1,Regular_Season,1st,1,-,3006,15/10/2016,18:00,1690,-,O,Metalleghe Montichiari,Promoball Vbf,1,3,7,14,17,20,8,16,21,25,8,16,21,25,6,13,20,21,8,15,20,22,5,16,21,25,5,14,19,21,8,16,21,25,-,-,-,-,-,-,-,-,65,19,14,89,5,3,85,7,0.68,0.45,167,4,6,52,0.31,-,10
2016/2017,A1,Regular_Season,1st,2,-,3007,23/10/2016,17:00,2021,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,2,3,7,15,21,23,8,16,18,25,3,8,11,15,8,16,21,25,8,16,21,25,5,11,15,19,8,16,21,25,3,9,17,19,2,10,10,17,5,9,12,19,80,31,40,106,7,4,92,2,0.82,0.43,185,13,13,64,0.35,-,12
2016/2017,A1,Regular_Season,1st,2,-,3007,23/10/2016,17:00,2021,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,3,2,8,16,18,25,7,15,21,23,8,16,21,25,3,8,11,15,5,11,15,19,8,16,21,25,3,9,17,19,8,16,21,25,5,9,12,19,2,10,10,17,89,32,38,106,14,2,99,4,0.85,0.44,197,11,12,74,0.38,-,13
2016/2017,A1,Regular_Season,1st,2,-,3008,2/11/2016,20:30,2922,-,C,Pomì Casalmaggiore,Casalmaggiore,3,0,8,16,21,25,4,10,11,12,8,14,21,26,7,16,20,24,8,16,21,25,4,7,15,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,26,37,74,5,6,47,3,0.79,0.6,101,3,4,36,0.36,-,10
2016/2017,A1,Regular_Season,1st,2,-,3008,2/11/2016,20:30,2922,-,O,Saugella Team Monza,Monza,0,3,4,10,11,12,8,16,21,25,7,16,20,24,8,14,21,26,4,7,15,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,11,7,57,10,3,67,6,0.63,0.39,111,9,8,32,0.29,-,5
2016/2017,A1,Regular_Season,1st,2,-,3009,23/10/2016,17:00,2135,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,3,0,8,15,20,28,7,16,21,26,8,16,21,26,5,15,16,24,8,16,21,25,4,11,15,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,24,19,77,7,9,57,6,0.6,0.32,99,9,11,39,0.39,-,6
2016/2017,A1,Regular_Season,1st,2,-,3009,23/10/2016,17:00,2135,-,O,Club Italia Crai,Clubita,0,3,7,16,21,26,8,15,20,28,5,15,16,24,8,16,21,26,4,11,15,21,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,16,10,73,16,3,70,13,0.54,0.23,88,8,6,39,0.44,-,11
2016/2017,A1,Regular_Season,1st,2,-,3010,22/10/2016,18:30,1360,-,C,Metalleghe Montichiari,Promoball Vbf,0,3,8,13,14,16,7,16,21,25,8,16,20,26,7,14,21,28,8,16,19,23,5,14,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,16,15,66,5,1,66,5,0.58,0.48,114,6,9,38,0.33,-,6
2016/2017,A1,Regular_Season,1st,2,-,3010,22/10/2016,18:30,1360,-,O,Igor Gorgonzola Novara,Agil Volley,3,0,7,16,21,25,8,13,14,16,7,14,21,28,8,16,20,26,5,14,21,25,8,16,19,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65,27,36,77,11,4,61,1,0.57,0.48,124,10,6,52,0.42,-,9
2016/2017,A1,Regular_Season,1st,2,-,3011,23/10/2016,17:00,1946,-,C,Savino Del Bene Scandicci,Scandicci,1,3,5,10,17,19,8,16,21,25,5,13,16,17,8,16,21,25,8,16,21,25,6,9,12,16,7,14,16,20,8,16,21,25,-,-,-,-,-,-,-,-,69,27,15,82,11,7,78,8,0.68,0.42,125,9,6,54,0.43,-,8
2016/2017,A1,Regular_Season,1st,2,-,3011,23/10/2016,17:00,1946,-,O,Foppapedretti Bergamo,Volley Bergamo,3,1,8,16,21,25,5,10,17,19,8,16,21,25,5,13,16,17,6,9,12,16,8,16,21,25,8,16,21,25,7,14,16,20,-,-,-,-,-,-,-,-,67,25,15,89,11,6,71,10,0.59,0.37,109,3,8,55,0.5,-,6
2016/2017,A1,Regular_Season,1st,2,-,3012,23/10/2016,17:00,817,-,C,Sudtirol Bolzano,Bolzano,1,3,7,11,14,17,8,16,21,25,8,14,17,18,7,16,21,25,8,16,21,25,5,11,14,15,3,7,10,13,8,16,21,25,-,-,-,-,-,-,-,-,53,19,-11,74,6,2,80,6,0.7,0.44,167,13,16,47,0.28,-,4
2016/2017,A1,Regular_Season,1st,2,-,3012,23/10/2016,17:00,817,-,O,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,3,1,8,16,21,25,7,11,14,17,7,16,21,25,8,14,17,18,5,11,14,15,8,16,21,25,8,16,21,25,3,7,10,13,-,-,-,-,-,-,-,-,67,30,22,89,9,4,68,3,0.51,0.31,138,8,4,47,0.34,-,16
2016/2017,A1,Regular_Season,1st,3,-,3013,30/10/2016,17:00,2710,-,C,Saugella Team Monza,Monza,0,3,8,16,20,24,7,15,21,26,4,9,13,16,8,16,21,25,7,11,12,16,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,14,6,57,6,3,74,7,0.69,0.47,121,9,9,36,0.3,-,8
2016/2017,A1,Regular_Season,1st,3,-,3013,30/10/2016,17:00,2710,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,3,0,7,15,21,26,8,16,20,24,8,16,21,25,4,9,13,16,8,16,21,25,7,11,12,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,25,22,75,1,3,51,6,0.84,0.67,121,7,8,43,0.36,-,9
2016/2017,A1,Regular_Season,1st,3,-,3014,30/10/2016,17:00,797,-,C,Sudtirol Bolzano,Bolzano,2,3,8,16,21,25,7,15,17,21,8,16,21,25,6,15,20,23,1,11,14,16,8,16,21,25,6,11,14,17,8,16,21,25,1,6,7,10,5,10,12,15,61,15,-2,94,20,6,90,7,0.63,0.42,167,8,10,53,0.32,-,2
2016/2017,A1,Regular_Season,1st,3,-,3014,30/10/2016,17:00,797,-,O,Pomì Casalmaggiore,Casalmaggiore,3,2,7,15,17,21,8,16,21,25,6,15,20,23,8,16,21,25,8,16,21,25,1,11,14,16,8,16,21,25,6,11,14,17,5,10,12,15,1,6,7,10,74,28,14,108,18,7,74,7,0.65,0.35,148,8,2,57,0.39,-,10
2016/2017,A1,Regular_Season,1st,3,-,3015,29/10/2016,20:30,1609,-,C,Savino Del Bene Scandicci,Scandicci,3,1,8,16,21,24,5,15,20,26,5,9,21,25,8,16,20,22,8,16,21,25,7,9,10,14,8,16,21,25,5,11,13,17,-,-,-,-,-,-,-,-,71,37,19,98,8,4,65,8,0.71,0.54,124,9,8,53,0.43,-,14
2016/2017,A1,Regular_Season,1st,3,-,3015,29/10/2016,20:30,1609,-,O,Liu Jo Nordmeccanica Modena,River Volley Piacenza,1,3,5,15,20,26,8,16,21,24,8,16,20,22,5,9,21,25,7,9,10,14,8,16,21,25,5,11,13,17,8,16,21,25,-,-,-,-,-,-,-,-,61,22,-12,79,14,4,90,13,0.68,0.52,144,13,14,49,0.34,-,8
2016/2017,A1,Regular_Season,1st,3,-,3016,30/10/2016,17:00,2326,21917,C,Foppapedretti Bergamo,Volley Bergamo,3,1,8,16,21,25,4,13,15,17,8,16,21,25,6,13,20,23,4,16,19,23,8,15,21,25,8,16,21,25,7,14,19,22,-,-,-,-,-,-,-,-,72,25,31,97,15,1,76,4,0.68,0.5,124,5,5,60,0.48,-,11
2016/2017,A1,Regular_Season,1st,3,-,3016,30/10/2016,17:00,2326,21917,O,Igor Gorgonzola Novara,Agil Volley,1,3,4,13,15,17,8,16,21,25,6,13,20,23,8,16,21,25,8,15,21,25,4,16,19,23,7,14,19,22,8,16,21,25,-,-,-,-,-,-,-,-,64,22,12,88,12,3,82,2,0.78,0.67,132,13,11,56,0.42,-,5
2016/2017,A1,Regular_Season,1st,3,-,3017,30/10/2016,18:00,2729,-,C,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,3,0,6,11,21,26,8,16,18,24,8,16,21,26,5,14,19,24,8,16,21,25,7,12,14,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,26,37,75,12,6,62,4,0.71,0.31,103,9,1,51,0.5,-,7
2016/2017,A1,Regular_Season,1st,3,-,3017,30/10/2016,18:00,2729,-,O,Metalleghe Montichiari,Promoball Vbf,0,3,8,16,18,24,6,11,21,26,5,14,19,24,8,16,21,26,7,12,14,17,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,14,16,67,5,1,63,7,0.79,0.32,109,8,7,41,0.38,-,1
2016/2017,A1,Regular_Season,1st,3,-,3018,30/10/2016,15:00,2729,-,C,Club Italia Crai,Clubita,2,3,6,14,18,21,8,16,21,25,8,16,21,26,6,15,20,24,5,12,19,23,8,16,21,25,8,16,21,25,6,9,13,20,5,10,12,18,3,9,9,20,89,30,41,113,14,5,105,7,0.75,0.48,177,15,9,76,0.43,-,8
2016/2017,A1,Regular_Season,1st,3,-,3018,30/10/2016,15:00,2729,-,O,Il Bisonte Firenze,Azzurra Volley San Casciano,3,2,8,16,21,25,6,14,18,21,6,15,20,24,8,16,21,26,8,16,21,25,5,12,19,23,6,9,13,20,8,16,21,25,3,9,9,20,5,10,12,18,80,25,42,114,9,4,99,6,0.63,0.38,156,13,8,67,0.43,-,9
2016/2017,A1,Regular_Season,1st,4,-,3019,6/11/2016,17:00,4530,-,C,Imoco Volley Conegliano,Imoco Volley Conegliano,3,0,6,14,21,25,8,16,17,17,8,16,21,25,7,10,14,17,7,16,21,25,8,11,17,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,26,44,73,6,4,50,2,0.88,0.38,101,8,1,50,0.5,-,7
2016/2017,A1,Regular_Season,1st,4,-,3019,6/11/2016,17:00,4530,-,O,Sudtirol Bolzano,Bolzano,0,3,8,16,17,17,6,14,21,25,7,10,14,17,8,16,21,25,8,11,17,21,7,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,9,14,57,7,1,67,6,0.72,0.3,104,7,7,39,0.38,-,1
2016/2017,A1,Regular_Season,1st,4,-,3020,5/11/2016,20:30,3885,-,C,Igor Gorgonzola Novara,Agil Volley,1,3,5,14,16,20,8,16,21,25,8,16,21,25,4,13,17,21,7,11,14,17,8,16,21,25,7,15,17,21,8,16,21,25,-,-,-,-,-,-,-,-,59,19,19,84,10,4,81,11,0.7,0.42,134,8,10,52,0.39,-,3
2016/2017,A1,Regular_Season,1st,4,-,3020,5/11/2016,20:30,3885,-,O,Pomì Casalmaggiore,Casalmaggiore,3,1,8,16,21,25,5,14,16,20,4,13,17,21,8,16,21,25,8,16,21,25,7,11,14,17,8,16,21,25,7,15,17,21,-,-,-,-,-,-,-,-,74,27,40,95,14,5,74,6,0.78,0.47,140,7,3,59,0.42,-,10
2016/2017,A1,Regular_Season,1st,4,-,3021,23/11/2016,20:30,1729,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,1,3,5,14,19,24,8,16,21,26,8,16,20,22,7,15,21,25,7,16,21,25,8,10,16,21,1,10,13,15,8,16,21,25,-,-,-,-,-,-,-,-,61,21,18,87,13,3,86,7,0.56,0.35,135,11,11,46,0.34,-,12
2016/2017,A1,Regular_Season,1st,4,-,3021,23/11/2016,20:30,1729,-,O,Foppapedretti Bergamo,Volley Bergamo,3,1,8,16,21,26,5,14,19,24,7,15,21,25,8,16,20,22,8,10,16,21,7,16,21,25,8,16,21,25,1,10,13,15,-,-,-,-,-,-,-,-,68,26,28,96,10,2,74,6,0.57,0.27,130,11,12,55,0.42,-,11
2016/2017,A1,Regular_Season,1st,4,-,3022,6/11/2016,17:00,1829,-,C,Metalleghe Montichiari,Promoball Vbf,1,3,8,16,21,25,6,13,16,17,6,14,19,20,8,16,21,25,5,14,17,19,8,16,21,25,6,13,15,19,8,16,21,25,-,-,-,-,-,-,-,-,58,21,16,84,8,-,80,9,0.56,0.48,141,6,12,51,0.36,-,7
2016/2017,A1,Regular_Season,1st,4,-,3022,6/11/2016,17:00,1829,-,O,Savino Del Bene Scandicci,Scandicci,3,1,6,13,16,17,8,16,21,25,8,16,21,25,6,14,19,20,8,16,21,25,5,14,17,19,8,16,21,25,6,13,15,19,-,-,-,-,-,-,-,-,75,28,38,92,11,8,76,2,0.66,0.55,140,11,7,55,0.39,-,12
2016/2017,A1,Regular_Season,1st,4,-,3023,6/11/2016,17:00,2600,-,C,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,3,0,8,16,21,25,5,13,18,21,8,16,21,25,4,9,16,23,8,16,21,25,6,14,15,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,20,26,73,6,4,57,5,0.49,0.26,90,10,5,39,0.43,-,10
2016/2017,A1,Regular_Season,1st,4,-,3023,6/11/2016,17:00,2600,-,O,Club Italia Crai,Clubita,0,3,5,13,18,21,8,16,21,25,4,9,16,23,8,16,21,25,6,14,15,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,14,11,66,9,3,67,4,0.81,0.43,119,12,10,38,0.32,-,5
2016/2017,A1,Regular_Season,1st,4,-,3024,6/11/2016,17:00,880,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,0,3,8,14,21,23,7,16,20,25,7,12,17,29,8,16,21,31,5,13,19,22,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,21,14,75,6,2,74,10,0.7,0.55,129,9,10,47,0.36,-,10
2016/2017,A1,Regular_Season,1st,4,-,3024,6/11/2016,17:00,880,-,O,Saugella Team Monza,Monza,3,0,7,16,20,25,8,14,21,23,8,16,21,31,7,12,17,29,8,16,21,25,5,13,19,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65,26,16,79,5,6,68,8,0.66,0.46,131,8,10,49,0.37,-,10
2016/2017,A1,Regular_Season,1st,5,-,3025,13/11/2016,17:00,3607,-,C,Pomì Casalmaggiore,Casalmaggiore,3,1,8,16,21,25,7,15,17,20,8,16,21,25,6,13,19,23,4,9,14,17,8,16,21,25,6,10,21,30,8,16,20,28,-,-,-,-,-,-,-,-,80,30,31,95,13,7,88,9,0.68,0.34,147,11,11,61,0.41,-,12
2016/2017,A1,Regular_Season,1st,5,-,3025,13/11/2016,17:00,3607,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,1,3,7,15,17,20,8,16,21,25,6,13,19,23,8,16,21,25,8,16,21,25,4,9,14,17,8,16,20,28,6,10,21,30,-,-,-,-,-,-,-,-,72,28,24,99,10,7,82,9,0.68,0.22,142,7,12,54,0.38,-,11
2016/2017,A1,Regular_Season,1st,5,-,3026,12/11/2016,18:00,1598,-,C,Liu Jo Nordmeccanica Modena,River Volley Piacenza,0,3,6,12,18,23,8,16,21,25,2,7,19,24,8,16,21,26,6,9,12,21,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,20,14,69,9,2,69,7,0.55,0.3,129,7,17,48,0.37,-,5
2016/2017,A1,Regular_Season,1st,5,-,3026,12/11/2016,18:00,1598,-,O,Metalleghe Montichiari,Promoball Vbf,3,0,8,16,21,25,6,12,18,23,8,16,21,26,2,7,19,24,8,16,21,25,6,9,12,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,27,37,75,6,4,60,4,0.48,0.18,114,6,5,37,0.32,-,17
2016/2017,A1,Regular_Season,1st,5,-,3027,13/11/2016,17:00,3698,-,C,Igor Gorgonzola Novara,Agil Volley,2,3,8,15,19,21,7,16,21,25,8,16,21,26,3,9,20,24,8,16,21,25,1,8,11,14,8,16,19,20,6,15,21,25,3,6,8,10,5,10,12,15,83,30,25,102,8,5,94,4,0.62,0.37,166,9,11,70,0.42,-,8
2016/2017,A1,Regular_Season,1st,5,-,3027,13/11/2016,17:00,3698,-,O,Il Bisonte Firenze,Azzurra Volley San Casciano,3,2,7,16,21,25,8,15,19,21,3,9,20,24,8,16,21,26,1,8,11,14,8,16,21,25,6,15,21,25,8,16,19,20,5,10,12,15,3,6,8,10,84,29,24,103,9,1,94,11,0.59,0.37,164,7,8,72,0.44,-,11
2016/2017,A1,Regular_Season,1st,5,-,3028,13/11/2016,17:00,1652,-,C,Savino Del Bene Scandicci,Scandicci,3,1,8,16,21,25,5,7,12,17,5,10,16,19,8,16,21,25,8,16,21,25,2,11,12,15,8,16,21,29,6,11,19,27,-,-,-,-,-,-,-,-,73,34,23,98,9,6,70,8,0.71,0.53,126,6,9,55,0.44,-,12
2016/2017,A1,Regular_Season,1st,5,-,3028,13/11/2016,17:00,1652,-,O,Saugella Team Monza,Monza,1,3,5,7,12,17,8,16,21,25,8,16,21,25,5,10,16,19,2,11,12,15,8,16,21,25,6,11,19,27,8,16,21,29,-,-,-,-,-,-,-,-,67,23,-,84,13,9,89,12,0.72,0.52,130,11,12,49,0.38,-,9
2016/2017,A1,Regular_Season,1st,5,-,3029,12/11/2016,20:30,2160,18738,C,Foppapedretti Bergamo,Volley Bergamo,1,3,8,16,21,25,7,11,16,21,8,11,16,19,6,16,21,25,6,12,12,18,8,16,21,25,6,16,20,20,8,14,21,25,-,-,-,-,-,-,-,-,66,25,14,84,7,5,85,3,0.73,0.61,165,9,22,53,0.32,-,8
2016/2017,A1,Regular_Season,1st,5,-,3029,12/11/2016,20:30,2160,18738,O,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,3,1,7,11,16,21,8,16,21,25,6,16,21,25,8,11,16,19,8,16,21,25,6,12,12,18,8,14,21,25,6,16,20,20,-,-,-,-,-,-,-,-,76,31,33,94,9,3,77,5,0.74,0.57,152,9,8,51,0.34,-,22
2016/2017,A1,Regular_Season,1st,5,-,3030,13/11/2016,17:00,634,-,C,Sudtirol Bolzano,Bolzano,3,0,8,16,21,25,3,6,14,17,8,16,21,25,6,11,13,14,8,16,21,25,7,12,17,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,25,16,73,4,9,44,6,0.59,0.25,66,5,2,34,0.52,-,5
2016/2017,A1,Regular_Season,1st,5,-,3030,13/11/2016,17:00,634,-,O,Club Italia Crai,Clubita,0,3,3,6,14,17,8,16,21,25,6,11,13,14,8,16,21,25,7,12,17,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,12,-11,52,8,2,69,12,0.43,0.19,92,17,5,34,0.37,-,2
2016/2017,A1,Regular_Season,1st,6,-,3031,20/11/2016,17:00,4932,-,C,Imoco Volley Conegliano,Imoco Volley Conegliano,3,2,7,11,12,15,8,16,21,25,7,12,15,19,8,16,21,25,8,16,21,25,6,11,15,18,8,16,21,33,7,12,18,31,5,10,12,15,4,9,10,12,80,22,35,106,8,5,102,7,0.75,0.43,187,16,14,63,0.34,-,12
2016/2017,A1,Regular_Season,1st,6,-,3031,20/11/2016,17:00,4932,-,O,Igor Gorgonzola Novara,Agil Volley,2,3,8,16,21,25,7,11,12,15,8,16,21,25,7,12,15,19,6,11,15,18,8,16,21,25,7,12,18,31,8,16,21,33,4,9,10,12,5,10,12,15,87,28,43,111,9,6,98,6,0.79,0.45,188,17,12,67,0.36,-,14
2016/2017,A1,Regular_Season,1st,6,-,3032,19/11/2016,20:30,3631,-,C,Unet Yamamay Busto Arsizio,Busto Arsizio Uyba,3,2,7,11,15,19,8,16,21,25,8,16,21,25,5,12,18,23,8,16,21,25,6,11,14,18,5,11,14,19,8,16,21,25,5,10,12,15,3,4,6,8,77,32,46,102,6,2,87,3,0.67,0.28,164,17,5,65,0.4,-,10
