Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2018/2019,A1,Regular_Season,1st,1,-,3006,28/10/2018,17:00,-,-,O,Savino Del Bene Scandicci,Scandicci,3,1,4,16,21,23,8,15,18,25,7,16,21,25,8,14,19,23,3,10,20,25,8,16,21,22,6,11,21,25,8,16,20,23,-,-,-,-,-,-,-,-,68,20,34,97,17,6,79,6,0.61,0.35,119,8,3,58,0.49,-,4
2018/2019,A1,Regular_Season,1st,2,-,3008,1/11/2018,18:30,-,-,C,Savino Del Bene Scandicci,Scandicci,0,3,5,9,16,19,8,16,21,25,5,9,13,18,8,16,21,25,5,11,12,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,10,-7,56,13,2,65,14,0.57,0.15,86,10,5,26,0.3,-,7
2018/2019,A1,Regular_Season,1st,2,-,3008,1/11/2018,18:30,-,-,O,Igor Gorgonzola Novara,Agil Volley,3,0,8,16,21,25,5,9,16,19,8,16,21,25,5,9,13,18,8,16,21,25,5,11,12,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,27,19,73,8,8,43,4,0.7,0.28,81,10,7,35,0.43,-,5
2018/2019,A1,Regular_Season,1st,2,-,3009,1/11/2018,17:00,2715,-,C,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,3,1,8,13,17,23,6,16,21,25,8,16,21,25,4,13,16,21,6,12,21,25,8,16,20,22,8,16,21,25,5,12,15,16,-,-,-,-,-,-,-,-,72,31,42,96,8,8,73,5,0.63,0.37,134,12,5,51,0.38,-,13
2018/2019,A1,Regular_Season,1st,2,-,3009,1/11/2018,17:00,2715,-,O,Saugella Team Monza,Monza,1,3,6,16,21,25,8,13,17,23,4,13,16,21,8,16,21,25,8,16,20,22,6,12,21,25,5,12,15,16,8,16,21,25,-,-,-,-,-,-,-,-,63,13,17,85,12,3,88,9,0.69,0.51,143,12,13,55,0.38,-,5
2018/2019,A1,Regular_Season,1st,2,-,3010,1/11/2018,17:00,3102,-,C,èpiù Pomì Casalmaggiore,Casalmaggiore,3,0,8,16,21,25,7,11,15,19,8,14,21,25,7,16,20,21,8,16,21,25,6,11,15,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,19,27,73,10,1,55,3,0.75,0.49,108,9,5,44,0.41,-,9
2018/2019,A1,Regular_Season,1st,2,-,3010,1/11/2018,17:00,3102,-,O,Zanetti Bergamo,Volley Bergamo,0,3,7,11,15,19,8,16,21,25,7,16,20,21,8,14,21,25,6,11,15,23,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,10,9,65,10,1,63,5,0.65,0.44,107,10,9,37,0.35,-,5
2018/2019,A1,Regular_Season,1st,2,-,3011,1/11/2018,17:00,1800,4600,C,Banca Valsabbina Millenium Brescia,Millenium Brescia,3,1,8,15,21,26,6,16,20,24,6,11,16,19,8,16,21,25,8,16,21,25,4,6,9,14,8,16,21,25,3,12,18,21,-,-,-,-,-,-,-,-,68,28,34,93,11,6,70,4,0.61,0.3,143,14,5,54,0.38,-,8
2018/2019,A1,Regular_Season,1st,2,-,3011,1/11/2018,17:00,1800,4600,O,Il Bisonte Firenze,Azzurra Volley San Casciano,1,3,6,16,20,24,8,15,21,26,8,16,21,25,6,11,16,19,4,6,9,14,8,16,21,25,3,12,18,21,8,16,21,25,-,-,-,-,-,-,-,-,57,15,21,85,15,1,82,7,0.56,0.3,138,6,8,51,0.37,-,5
2018/2019,A1,Regular_Season,1st,2,-,3012,1/11/2018,17:00,1260,-,C,Reale Mutua Fenera Chieri,Fenera Chieri '76,1,3,7,14,21,34,8,16,20,36,7,14,16,20,8,16,21,25,8,16,21,25,0,7,9,11,6,9,12,17,8,16,21,25,-,-,-,-,-,-,-,-,75,25,37,97,17,8,89,7,0.61,0.38,121,6,8,62,0.51,-,5
2018/2019,A1,Regular_Season,1st,2,-,3012,1/11/2018,17:00,1260,-,O,Bosca San Bernardo Cuneo,S.Bernardo Cuneo,3,1,8,16,20,36,7,14,21,34,8,16,21,25,7,14,16,20,0,7,9,11,8,16,21,25,8,16,21,25,6,9,12,17,-,-,-,-,-,-,-,-,67,25,32,96,7,3,80,13,0.64,0.44,112,10,5,56,0.5,-,8
2018/2019,A1,Regular_Season,1st,2,-,3013,1/11/2018,17:00,691,-,C,Club Italia Crai,Clubita,1,3,5,10,14,18,8,16,21,25,2,8,10,13,8,16,21,25,8,15,19,26,5,16,21,24,6,10,14,17,8,16,21,25,-,-,-,-,-,-,-,-,55,20,-19,76,16,6,85,18,0.51,0.34,116,17,10,43,0.37,-,6
2018/2019,A1,Regular_Season,1st,2,-,3013,1/11/2018,17:00,691,-,O,Lardini Filottrano,Lardini Filottrano,3,1,8,16,21,25,5,10,14,18,8,16,21,25,2,8,10,13,5,16,21,24,8,15,19,26,8,16,21,25,6,10,14,17,-,-,-,-,-,-,-,-,64,31,24,100,14,8,59,7,0.68,0.46,93,2,6,46,0.49,-,10
2018/2019,A1,Regular_Season,1st,3,-,3015,4/11/2018,17:00,2900,-,C,Igor Gorgonzola Novara,Agil Volley,3,0,8,16,21,25,4,6,8,12,8,16,21,25,3,9,13,15,8,16,21,25,3,8,11,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,33,36,74,10,6,37,4,0.46,0.24,84,5,4,43,0.51,-,10
2018/2019,A1,Regular_Season,1st,3,-,3015,4/11/2018,17:00,2900,-,O,Zanetti Bergamo,Volley Bergamo,0,3,4,6,8,12,8,16,21,25,3,9,13,15,8,16,21,25,3,8,11,15,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,7,-7,43,6,2,64,9,0.45,0.23,84,7,10,19,0.23,-,4
2018/2019,A1,Regular_Season,1st,3,-,3016,3/11/2018,20:30,1342,-,C,Saugella Team Monza,Monza,0,3,8,16,21,25,4,12,19,27,5,10,16,19,8,16,21,25,7,13,17,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,11,1,65,9,2,65,3,0.69,0.4,101,9,6,33,0.33,-,10
2018/2019,A1,Regular_Season,1st,3,-,3016,3/11/2018,20:30,1342,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,3,0,4,12,19,27,8,16,21,25,8,16,21,25,5,10,16,19,8,16,21,25,7,13,17,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,20,7,76,11,1,56,7,0.57,0.32,106,7,10,48,0.45,-,6
2018/2019,A1,Regular_Season,1st,3,-,3017,4/11/2018,17:00,1,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,1,3,8,16,21,25,5,13,17,19,7,12,15,19,8,16,21,25,5,10,13,15,8,16,21,25,8,11,18,21,7,16,21,25,-,-,-,-,-,-,-,-,60,20,29,81,7,3,83,7,0.72,0.54,117,8,9,45,0.38,-,12
2018/2019,A1,Regular_Season,1st,3,-,3017,4/11/2018,17:00,1,-,O,èpiù Pomì Casalmaggiore,Casalmaggiore,3,1,5,13,17,19,8,16,21,25,8,16,21,25,7,12,15,19,8,16,21,25,5,10,13,15,7,16,21,25,8,11,18,21,-,-,-,-,-,-,-,-,75,29,41,93,10,3,74,5,0.8,0.61,135,7,12,63,0.47,-,9
2018/2019,A1,Regular_Season,1st,3,-,3018,4/11/2018,17:00,1,-,C,Reale Mutua Fenera Chieri,Fenera Chieri '76,0,3,8,13,15,17,4,16,21,25,5,14,14,16,8,16,21,25,8,11,13,19,7,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,5,1,53,7,-,66,6,0.64,0.35,89,10,8,28,0.31,-,4
2018/2019,A1,Regular_Season,1st,3,-,3018,4/11/2018,17:00,1,-,O,Savino Del Bene Scandicci,Scandicci,3,0,4,16,21,25,8,13,15,17,8,16,21,25,5,14,14,16,7,16,21,25,8,11,13,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,21,32,74,8,2,46,3,0.72,0.39,86,7,4,44,0.51,-,8
2018/2019,A1,Regular_Season,1st,3,-,3019,4/11/2018,17:00,2569,-,C,Bosca San Bernardo Cuneo,S.Bernardo Cuneo,0,3,5,13,16,18,8,16,21,25,8,10,13,15,6,16,21,25,8,15,18,19,7,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,9,9,54,5,-,66,6,0.79,0.58,94,11,6,33,0.35,-,4
2018/2019,A1,Regular_Season,1st,3,-,3019,4/11/2018,17:00,2569,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,3,0,8,16,21,25,5,13,16,18,6,16,21,25,8,10,13,15,7,16,21,25,8,15,18,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,24,34,73,7,4,49,2,0.61,0.37,89,8,4,45,0.51,-,6
2018/2019,A1,Regular_Season,1st,3,-,3020,4/11/2018,17:00,514,695,C,Club Italia Crai,Clubita,1,3,7,11,14,16,8,16,21,25,7,16,21,25,8,11,20,23,4,10,15,18,8,16,21,25,2,7,10,10,8,16,21,25,-,-,-,-,-,-,-,-,53,17,4,70,14,4,88,18,0.35,0.19,104,8,9,39,0.38,-,10
2018/2019,A1,Regular_Season,1st,3,-,3020,4/11/2018,17:00,514,695,O,Banca Valsabbina Millenium Brescia,Millenium Brescia,3,1,8,16,21,25,7,11,14,16,8,11,20,23,7,16,21,25,8,16,21,25,4,10,15,18,8,16,21,25,2,7,10,10,-,-,-,-,-,-,-,-,69,36,37,97,9,8,56,6,0.32,0.07,112,7,10,52,0.46,-,9
2018/2019,A1,Regular_Season,1st,4,-,3022,11/11/2018,17:00,1100,-,C,Savino Del Bene Scandicci,Scandicci,3,0,7,16,21,25,8,13,18,19,8,16,21,25,3,9,11,12,8,16,21,25,5,13,16,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,23,29,72,6,7,42,6,0.67,0.26,71,7,2,35,0.49,-,8
2018/2019,A1,Regular_Season,1st,4,-,3022,11/11/2018,17:00,1100,-,O,Club Italia Crai,Clubita,0,3,8,13,18,19,7,16,21,25,3,9,11,12,8,16,21,25,5,13,16,21,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,9,-5,54,12,4,66,11,0.67,0.29,87,10,8,30,0.34,-,2
2018/2019,A1,Regular_Season,1st,4,-,3023,28/11/2018,20:30,-,-,C,Imoco Volley Conegliano,Imoco Volley Conegliano,1,3,4,12,16,17,8,16,21,25,8,16,21,25,4,9,12,15,5,11,15,21,8,16,21,25,5,16,19,22,8,14,21,25,-,-,-,-,-,-,-,-,66,22,21,85,19,5,79,6,0.78,0.41,123,11,9,54,0.44,-,7
2018/2019,A1,Regular_Season,1st,4,-,3023,28/11/2018,20:30,-,-,O,Igor Gorgonzola Novara,Agil Volley,3,1,8,16,21,25,4,12,16,17,4,9,12,15,8,16,21,25,8,16,21,25,5,11,15,21,8,14,21,25,5,16,19,22,-,-,-,-,-,-,-,-,59,26,25,89,10,4,66,9,0.8,0.55,113,8,7,46,0.41,-,9
2018/2019,A1,Regular_Season,1st,4,-,3024,11/11/2018,17:00,1400,-,C,Lardini Filottrano,Lardini Filottrano,1,3,8,16,19,22,5,12,21,25,8,16,21,25,2,9,18,23,7,15,20,23,8,16,21,25,8,14,17,19,7,16,21,25,-,-,-,-,-,-,-,-,65,21,24,90,14,4,83,12,0.65,0.48,109,9,6,56,0.51,-,5
2018/2019,A1,Regular_Season,1st,4,-,3024,11/11/2018,17:00,1400,-,O,Banca Valsabbina Millenium Brescia,Millenium Brescia,3,1,5,12,21,25,8,16,19,22,2,9,18,23,8,16,21,25,8,16,21,25,7,15,20,23,7,16,21,25,8,14,17,19,-,-,-,-,-,-,-,-,69,27,37,97,14,7,76,7,0.59,0.45,120,6,5,55,0.46,-,7
2018/2019,A1,Regular_Season,1st,4,-,3025,11/11/2018,17:00,1367,-,C,Saugella Team Monza,Monza,3,0,8,16,21,25,4,12,15,19,8,14,21,25,7,16,14,17,8,16,21,25,7,11,15,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,20,36,68,6,7,53,1,0.85,0.7,76,4,7,41,0.54,-,6
2018/2019,A1,Regular_Season,1st,4,-,3025,11/11/2018,17:00,1367,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,0,3,4,12,15,19,8,16,21,25,7,16,14,17,8,14,21,25,7,11,15,21,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,10,19,58,5,1,62,8,0.71,0.55,81,7,6,37,0.46,-,7
2018/2019,A1,Regular_Season,1st,4,-,3026,11/11/2018,17:00,2633,-,C,èpiù Pomì Casalmaggiore,Casalmaggiore,3,1,8,16,21,25,5,12,15,18,5,9,14,17,8,16,21,25,8,16,21,25,5,10,13,16,8,16,21,25,7,9,14,18,-,-,-,-,-,-,-,-,65,24,30,91,13,3,69,5,0.7,0.35,122,12,5,52,0.43,-,10
2018/2019,A1,Regular_Season,1st,4,-,3026,11/11/2018,17:00,2633,-,O,Bosca San Bernardo Cuneo,S.Bernardo Cuneo,1,3,5,12,15,18,8,16,21,25,8,16,21,25,5,9,14,17,5,10,13,16,8,16,21,25,7,9,14,18,8,16,21,25,-,-,-,-,-,-,-,-,49,14,7,78,9,2,78,6,0.64,0.29,139,17,10,42,0.3,-,5
2018/2019,A1,Regular_Season,1st,4,-,3027,11/11/2018,17:00,1022,8077,C,Zanetti Bergamo,Volley Bergamo,1,3,8,16,21,26,2,12,19,24,4,8,9,11,8,16,21,25,6,12,16,19,8,16,21,25,7,13,17,23,8,16,21,25,-,-,-,-,-,-,-,-,55,19,17,79,14,1,84,7,0.57,0.4,135,8,9,48,0.36,-,6
2018/2019,A1,Regular_Season,1st,4,-,3027,11/11/2018,17:00,1022,8077,O,Il Bisonte Firenze,Azzurra Volley San Casciano,3,1,2,12,19,24,8,16,21,26,8,16,21,25,4,8,9,11,8,16,21,25,6,12,16,19,8,16,21,25,7,13,17,23,-,-,-,-,-,-,-,-,76,38,45,97,13,4,65,3,0.63,0.42,137,8,6,63,0.46,-,9
2018/2019,A1,Regular_Season,1st,5,-,3029,14/11/2018,20:30,1900,-,C,Igor Gorgonzola Novara,Agil Volley,3,2,5,11,16,21,8,16,21,25,6,10,15,22,8,16,21,25,5,16,21,25,8,15,17,19,8,16,21,25,6,7,9,10,5,10,12,15,-,3,4,6,68,29,38,107,12,4,66,9,0.55,0.33,116,5,4,59,0.51,-,5
2018/2019,A1,Regular_Season,1st,5,-,3029,14/11/2018,20:30,1900,-,O,Club Italia Crai,Clubita,2,3,8,16,21,25,5,11,16,21,8,16,21,25,6,10,15,22,8,15,17,19,5,16,21,25,6,7,9,10,8,16,21,25,-,3,4,6,5,10,12,15,64,20,9,86,20,5,95,12,0.41,0.33,132,18,5,55,0.42,-,4
2018/2019,A1,Regular_Season,1st,5,-,3030,14/11/2018,20:30,700,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,3,2,5,13,17,20,8,16,21,25,8,16,21,24,3,12,20,26,5,16,20,32,8,15,21,30,8,16,21,25,5,9,13,15,3,7,12,15,5,10,10,12,85,30,42,116,12,3,93,11,0.8,0.58,176,11,9,75,0.43,-,7
2018/2019,A1,Regular_Season,1st,5,-,3030,14/11/2018,20:30,700,-,O,Saugella Team Monza,Monza,2,3,8,16,21,25,5,13,17,20,3,12,20,26,8,16,21,24,8,15,21,30,5,16,20,32,5,9,13,15,8,16,21,25,5,10,10,12,3,7,12,15,81,26,37,108,15,6,103,8,0.8,0.61,186,14,7,66,0.35,-,9
2018/2019,A1,Regular_Season,1st,5,-,3031,14/11/2018,20:30,2061,-,C,èpiù Pomì Casalmaggiore,Casalmaggiore,3,0,8,16,21,25,4,11,15,21,8,16,21,25,4,11,15,19,5,16,21,25,8,14,18,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,16,17,74,11,3,54,4,0.57,0.31,80,8,6,36,0.45,-,7
2018/2019,A1,Regular_Season,1st,5,-,3031,14/11/2018,20:30,2061,-,O,Lardini Filottrano,Lardini Filottrano,0,3,4,11,15,21,8,16,21,25,4,11,15,19,8,16,21,25,8,14,18,22,5,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,15,3,63,9,1,63,5,0.57,0.19,94,16,7,33,0.35,-,6
2018/2019,A1,Regular_Season,1st,5,-,3032,14/11/2018,20:30,3013,-,C,Imoco Volley Conegliano,Imoco Volley Conegliano,3,0,8,16,21,25,6,9,10,14,8,16,21,25,4,9,15,16,8,16,21,25,7,15,19,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,30,34,72,5,2,40,3,0.75,0.55,88,4,7,44,0.5,-,7
2018/2019,A1,Regular_Season,1st,5,-,3032,14/11/2018,20:30,3013,-,O,Zanetti Bergamo,Volley Bergamo,0,3,6,9,10,14,8,16,21,25,4,9,15,16,8,16,21,25,7,15,19,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,12,9,52,12,1,67,5,0.76,0.39,102,8,7,33,0.32,-,7
2018/2019,A1,Regular_Season,1st,5,-,3033,14/11/2018,20:30,1500,2,C,Banca Valsabbina Millenium Brescia,Millenium Brescia,2,3,8,16,21,25,6,12,13,15,8,16,19,25,2,13,21,27,8,16,21,22,7,14,19,25,8,16,21,25,4,11,14,18,4,8,10,12,5,10,12,15,77,33,34,107,18,8,88,7,0.59,0.31,161,13,5,57,0.35,-,12
2018/2019,A1,Regular_Season,1st,5,-,3033,14/11/2018,20:30,1500,2,O,Bosca San Bernardo Cuneo,S.Bernardo Cuneo,3,2,6,12,13,15,8,16,21,25,2,13,21,27,8,16,19,25,7,14,19,25,8,16,21,22,4,11,14,18,8,16,21,25,5,10,12,15,4,8,10,12,66,24,17,98,10,1,89,15,0.56,0.27,166,12,12,60,0.36,-,5
2018/2019,A1,Regular_Season,1st,5,-,3034,15/11/2018,20:30,700,-,C,Reale Mutua Fenera Chieri,Fenera Chieri '76,0,3,8,16,19,20,4,15,21,25,3,5,8,12,8,16,21,25,5,10,17,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,10,-1,53,7,1,63,12,0.59,0.37,83,11,8,32,0.39,-,4
2018/2019,A1,Regular_Season,1st,5,-,3034,15/11/2018,20:30,700,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,3,0,4,15,21,25,8,16,19,20,8,16,21,25,3,5,8,12,8,16,21,25,5,10,17,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,24,35,72,9,6,46,3,0.54,0.39,86,4,4,41,0.48,-,8
2018/2019,A1,Regular_Season,1st,6,-,3036,18/11/2018,17:00,2250,-,C,Igor Gorgonzola Novara,Agil Volley,3,1,7,16,21,25,8,14,18,21,6,10,14,19,8,16,21,25,8,16,21,25,4,10,13,18,8,16,21,25,7,14,18,21,-,-,-,-,-,-,-,-,66,26,25,93,16,2,72,8,0.56,0.35,127,10,7,58,0.46,-,6
2018/2019,A1,Regular_Season,1st,6,-,3036,18/11/2018,17:00,2250,-,O,Lardini Filottrano,Lardini Filottrano,1,3,8,14,18,21,7,16,21,25,8,16,21,25,6,10,14,19,4,10,13,18,8,16,21,25,7,14,18,21,8,16,21,25,-,-,-,-,-,-,-,-,57,21,20,86,14,4,77,7,0.58,0.35,126,10,6,46,0.37,-,7
2018/2019,A1,Regular_Season,1st,6,-,3037,18/11/2018,17:00,1200,-,C,Savino Del Bene Scandicci,Scandicci,3,0,8,16,21,25,2,7,11,17,8,16,21,25,6,8,16,21,6,14,20,25,8,16,21,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,24,30,74,3,4,51,6,0.63,0.2,88,6,7,41,0.47,-,7
