Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2018/2019,A2,Aurispa Alessano,1,RUSSO Davide Luigi,Libero,2001,180,LE,ITA,-,-
2018/2019,A2,Aurispa Alessano,2,MORCIANO Riccardo,Libero,2002,178,LE,ITA,-,-
2018/2019,A2,Aurispa Alessano,3,LEONI Giacomo,Setter,1995,192,GE,ITA,-,-
2018/2019,A2,Aurispa Alessano,4,AVELLI Francesco,Middleblocker,1982,194,LE,ITA,-,-
2018/2019,A2,Aurispa Alessano,5,CORDANO Andrea,Setter,1999,182,GE,ITA,-,-
2018/2019,A2,Aurispa Alessano,6,SILVESTRE DE OLIVEIRA RIBEIRO Kaio,Spiker,1997,191,BRA,BRA,-,-
2018/2019,A2,Aurispa Alessano,7,SERAFINO Edoardo,Spiker,1994,191,RM,ITA,from 04/09/2018,-
2018/2019,A2,Aurispa Alessano,8,TOMASSETTI Daniele,Middleblocker,1981,203,RM,ITA,-,-
2018/2019,A2,Aurispa Alessano,9,LUCARELLI Marco,Spiker,1996,190,FR,ITA,-,-
2018/2019,A2,Aurispa Alessano,10,ONWUELO Samuel,Spiker,1997,198,NGR,ITA,-,-
2018/2019,A2,Aurispa Alessano,11,PERSOGLIA Sandi,Middleblocker,1995,200,GO,ITA,-,-
2018/2019,A2,Aurispa Alessano,12,BRUNO Vito,Libero,1995,180,BA,ITA,-,-
2018/2019,A2,Aurispa Alessano,16,SCARDIA Ludovico,Middleblocker,2001,193,LE,ITA,-,-
2018/2019,A2,Aurispa Alessano,17,DROBNIC Sergej,Spiker,1995,193,SLO,-,from 04/09/2018,-
2018/2019,A2,Aurispa Alessano,18,UMEK David,Spiker,1998,192,TS,ITA,from 04/09/2018,-
2018/2019,A2,Banca Alpi Marittime Acqua S. Bernardo Cuneo,1,MENARDO Michael,Spiker,1990,191,CN,ITA,-,-
2018/2019,A2,Banca Alpi Marittime Acqua S. Bernardo Cuneo,2,TOMATIS Daniele,Middleblocker,1991,194,CN,ITA,from 29/03/2019,-
2018/2019,A2,Banca Alpi Marittime Acqua S. Bernardo Cuneo,4,AMOUAH Flavio,Spiker,1997,192,CN,ITA,-,-
2018/2019,A2,Banca Alpi Marittime Acqua S. Bernardo Cuneo,5,BOLLA Matteo,Spiker,1990,197,MI,ITA,-,-
2018/2019,A2,Banca Alpi Marittime Acqua S. Bernardo Cuneo,7,MAZZONE Tiziano,Spiker,1995,199,RM,ITA,from 05/01/2019,-
2018/2019,A2,Banca Alpi Marittime Acqua S. Bernardo Cuneo,8,DUTTO Francesco,Middleblocker,1991,197,CN,ITA,-,-
2018/2019,A2,Banca Alpi Marittime Acqua S. Bernardo Cuneo,9,GALAVERNA Andrea,Spiker,1994,195,CN,ITA,-,-
2018/2019,A2,Banca Alpi Marittime Acqua S. Bernardo Cuneo,10,PRANDI Massimiliano,Libero,1989,189,PD,ITA,-,-
2018/2019,A2,Banca Alpi Marittime Acqua S. Bernardo Cuneo,11,PICCO Edoardo,Middleblocker,1994,206,CN,ITA,-,-
2018/2019,A2,Banca Alpi Marittime Acqua S. Bernardo Cuneo,13,CORTELLAZZI Emiliano,Setter,1985,188,CN,ITA,-,-
2018/2019,A2,Banca Alpi Marittime Acqua S. Bernardo Cuneo,14,CHIAPELLO Luca,Spiker,2002,195,CN,ITA,-,-
2018/2019,A2,Banca Alpi Marittime Acqua S. Bernardo Cuneo,15,ALEXANDRE DE OLIVEIRA Caio,Spiker,1996,199,BRA,BRA,-,-
2018/2019,A2,Banca Alpi Marittime Acqua S. Bernardo Cuneo,16,TESTA Andrea,Setter,2001,194,CN,ITA,-,-
2018/2019,A2,Banca Alpi Marittime Acqua S. Bernardo Cuneo,17,ALBORGHETTI Paolo,Middleblocker,1987,196,BG,ITA,-,-
2018/2019,A2,Banca Alpi Marittime Acqua S. Bernardo Cuneo,18,ARMANDO Samuele,Libero,2001,180,CN,ITA,-,-
2018/2019,A2,BCC Leverano,1,DIMASTROGIOVANNI Alberto,Libero,1996,173,LE,ITA,-,-
2018/2019,A2,BCC Leverano,2,RISTANI Alessio,Spiker,2000,192,TA,ITA,-,-
2018/2019,A2,BCC Leverano,4,CAGNAZZO Gabriele,Spiker,2000,188,LE,ITA,-,-
2018/2019,A2,BCC Leverano,5,GALASSO Andrea,Spiker,1990,184,TA,ITA,-,-
2018/2019,A2,BCC Leverano,7,BALESTRA Cosimo,Setter,1988,190,BR,ITA,-,-
2018/2019,A2,BCC Leverano,8,TUSCH Alexander,Setter,1992,189,AUT,AUT,-,-
2018/2019,A2,BCC Leverano,9,CATANIA Damiano,Libero,2001,176,CT,ITA,-,-
2018/2019,A2,BCC Leverano,10,SERGIO Stefano,Spiker,1986,190,BR,ITA,-,-
2018/2019,A2,BCC Leverano,11,SCRIMIERI Filippo,Middleblocker,1985,190,LE,ITA,-,-
2018/2019,A2,BCC Leverano,12,OREFICE Alessandro,Spiker,1987,188,BR,ITA,-,-
2018/2019,A2,BCC Leverano,13,RISTIC Andrej,Spiker,1998,192,BIH,BIH,-,-
2018/2019,A2,BCC Leverano,15,SERRA Marco,Middleblocker,1985,190,LE,ITA,-,-
2018/2019,A2,BCC Leverano,17,MIRAGLIA Riccardo,Middleblocker,2000,195,LE,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,1,SIGNORELLI Gianluca,Middleblocker,1991,199,BS,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,2,CATELLANI Mattia,Setter,1999,188,RE,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,3,ZANARDINI Massimo,Spiker,1997,177,BS,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,4,RODELLA Emanuele,Spiker,1990,190,BS,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,5,TIBERTI Simone,Setter,1980,180,BS,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,6,CROSATTI Paolo,Spiker,1983,188,BS,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,7,BELLUCCI Alessandro,Setter,1997,190,PU,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,8,VALSECCHI Damiano,Middleblocker,1991,200,BG,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,9,BISI Fabio,Spiker,1994,202,MO,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,10,SCANFERLA Leonardo,Libero,1998,184,PD,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,11,STATUTO Enrico,Setter,1999,190,BS,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,12,CANDELI Nicola,Middleblocker,1993,200,BS,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,13,BERGOLI Michele,Spiker,1999,178,BS,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,14,MILAN Sebastiano,Spiker,1995,203,TV,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,15,CISOLLA Alberto,Spiker,1977,198,TV,ITA,-,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,16,TASHOLLI Fatijon,Spiker,1999,197,BZ,ITA,until 18/01/2019,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,17,MIJATOVIC Dane,Middleblocker,1992,202,SLO,SLO,from 15/10/2018,-
2018/2019,A2,Centrale Del Latte Sferc Brescia,18,CRUZ Nandy,Middleblocker,1996,185,DOM,ITA,-,-
2018/2019,A2,Conad Lamezia,1,ZITO Giuseppe,Libero,1989,188,EN,ITA,-,-
2018/2019,A2,Conad Lamezia,3,APRILE Samuele,Middleblocker,1997,198,RC,ITA,-,-
2018/2019,A2,Conad Lamezia,4,ALFIERI Manuel,Setter,1998,189,PE,ITA,-,-
2018/2019,A2,Conad Lamezia,5,BIZZOTTO Claudio,Middleblocker,1995,197,VI,ITA,-,-
2018/2019,A2,Conad Lamezia,6,FANTINI Jacopo,Spiker,1998,195,CN,ITA,-,-
2018/2019,A2,Conad Lamezia,7,DI FINO Antonello,Spiker,1984,200,CS,ITA,-,-
2018/2019,A2,Conad Lamezia,8,BIGARELLI Luca,Spiker,1991,197,RE,ITA,-,-
2018/2019,A2,Conad Lamezia,9,BRUNO Manuel,Spiker,1994,181,CS,ITA,-,-
2018/2019,A2,Conad Lamezia,10,BUTERA Vittorio,Spiker,1990,188,CZ,ITA,-,-
2018/2019,A2,Conad Lamezia,11,DE SANTIS Saverio,Libero,1999,175,RC,ITA,-,-
2018/2019,A2,Conad Lamezia,12,ANSELMI Emanuele,Spiker,1998,193,PI,ITA,from 27/12/2018,-
2018/2019,A2,Conad Lamezia,13,SZEWCZYK Mikolaj,Spiker,1997,194,POL,POL,-,-
2018/2019,A2,Conad Lamezia,14,NEGRON Brian,Setter,1996,200,PUR,PUR,-,-
2018/2019,A2,Conad Lamezia,16,USAI Valeriano,Middleblocker,1987,198,BA,ITA,until 20/12/2018,transferred to Gioiella Gioia del Colle
2018/2019,A2,Conad Lamezia,18,INGROSSO Matteo,Spiker,1988,190,BRA,ITA,from 27/12/2018,-
2018/2019,A2,Conad Reggio Emilia,1,FABRONI Marco,Setter,1981,190,VA,ITA,-,-
2018/2019,A2,Conad Reggio Emilia,3,BELLEI Giacomo,Spiker,1988,202,VR,ITA,-,-
2018/2019,A2,Conad Reggio Emilia,5,SESTO Nicola,Middleblocker,1987,198,CZ,ITA,-,-
2018/2019,A2,Conad Reggio Emilia,6,TORCHIA Ernesto,Libero,1998,180,CZ,ITA,-,-
2018/2019,A2,Conad Reggio Emilia,7,CHADTCHYN Alexander,Spiker,1998,204,RE,ITA,-,-
2018/2019,A2,Conad Reggio Emilia,8,BELLEI Alberto,Setter,1987,190,MO,ITA,-,-
2018/2019,A2,Conad Reggio Emilia,9,AMORICO Nicola,Spiker,1985,199,FG,ITA,-,-
2018/2019,A2,Conad Reggio Emilia,10,BELLINI Alberto,Spiker,1987,201,VE,ITA,-,-
2018/2019,A2,Conad Reggio Emilia,11,BENAGLIA Davide,Middleblocker,1989,202,PC,ITA,-,-
2018/2019,A2,Conad Reggio Emilia,12,SILVA Giulio,Spiker,1986,190,PR,ITA,-,-
2018/2019,A2,Conad Reggio Emilia,13,IPPOLITO Andrea,Spiker,1985,197,RM,ITA,-,-
2018/2019,A2,Conad Reggio Emilia,16,MORGESE Davide,Libero,1996,170,RE,ITA,-,-
2018/2019,A2,Conad Reggio Emilia,17,QUARTA Augusto,Middleblocker,1993,200,BO,ITA,-,-
2018/2019,A2,Elios Messaggerie Catania,1,DE COSTA Marco,Libero,1998,185,CT,ITA,-,-
2018/2019,A2,Elios Messaggerie Catania,2,REINA Federico,Middleblocker,1998,190,CT,ITA,-,-
2018/2019,A2,Elios Messaggerie Catania,3,PORCELLO Filippo,Middleblocker,1987,198,ME,ITA,-,-
2018/2019,A2,Elios Messaggerie Catania,4,PETRONE Sergio,Setter,1997,182,CT,ITA,-,-
2018/2019,A2,Elios Messaggerie Catania,6,CORRADO Francesco,Spiker,1997,196,KR,ITA,-,-
2018/2019,A2,Elios Messaggerie Catania,7,GRADI Cesare,Spiker,1988,195,RM,ITA,-,-
2018/2019,A2,Elios Messaggerie Catania,8,PRICOCO Francesco,Libero,1993,185,CT,ITA,-,-
2018/2019,A2,Elios Messaggerie Catania,9,TOSELLI Nicolas,Spiker,1994,195,ARG,ITA,from 19/01/2019,-
2018/2019,A2,Elios Messaggerie Catania,10,FINOLI Juan Ignacio,Setter,1991,190,ARG,ARG,-,-
2018/2019,A2,Elios Messaggerie Catania,11,BONACIC Dusan,Spiker,1995,197,CHI,CHI,-,-
2018/2019,A2,Elios Messaggerie Catania,12,NICOSIA Simone,Spiker,2000,186,CT,ITA,from 06/11/2018,-
2018/2019,A2,Elios Messaggerie Catania,13,CUTI Fabio,Middleblocker,1986,195,PA,ITA,from 10/01/2019,-
2018/2019,A2,Elios Messaggerie Catania,14,CHILLEMI Stefano,Spiker,1999,195,RG,ITA,-,-
2018/2019,A2,Elios Messaggerie Catania,18,MAZZA Federico,Middleblocker,1996,200,MI,ITA,-,-
2018/2019,A2,Gas Sales Piacenza,1,COPELLI Riccardo,Middleblocker,1996,198,CR,ITA,-,-
2018/2019,A2,Gas Sales Piacenza,2,INGROSSO Paolo,Spiker,1988,192,BRA,ITA,-,-
2018/2019,A2,Gas Sales Piacenza,3,FEI Alessandro,Spiker,1978,203,VA,ITA,-,-
2018/2019,A2,Gas Sales Piacenza,4,CECCATO Giovanni,Setter,1999,193,VI,ITA,-,-
2018/2019,A2,Gas Sales Piacenza,5,CANELLA Andrea,Middleblocker,1998,200,PD,ITA,-,-
2018/2019,A2,Gas Sales Piacenza,6,YUDIN Igor,Spiker,1987,198,RUS,AUS,-,-
2018/2019,A2,Gas Sales Piacenza,7,MERCORIO Mario,Spiker,1983,191,CE,ITA,-,-
2018/2019,A2,Gas Sales Piacenza,8,KLOBUCAR Jan,Spiker,1992,195,SLO,SLO,-,-
2018/2019,A2,Gas Sales Piacenza,9,DE BIASI Giuseppe,Middleblocker,1992,187,-,ITA,-,-
2018/2019,A2,Gas Sales Piacenza,10,PARIS Matteo,Setter,1983,188,RM,ITA,-,-
2018/2019,A2,Gas Sales Piacenza,12,CEREDA Mattia,Libero,1997,182,LC,ITA,-,-
2018/2019,A2,Gas Sales Piacenza,13,BELTRAMI Matteo,Spiker,1997,195,PR,ITA,-,-
2018/2019,A2,Gas Sales Piacenza,14,TONDO Alessandro,Spiker,1991,202,LE,ITA,from 07/11/2018,coming from Revivre Axopower Milano
2018/2019,A2,Gas Sales Piacenza,15,FANULI Fabio,Libero,1985,188,TA,ITA,-,-
2018/2019,A2,Gas Sales Piacenza,18,SABBI Giulio,Spiker,1989,201,RM,ITA,from 15/03/2019,-
2018/2019,A2,Geosat Geovertical Lagonegro,1,MACCABRUNI Filippo,Setter,1999,196,MI,ITA,-,-
2018/2019,A2,Geosat Geovertical Lagonegro,2,FORTUNATO Nicola,Libero,1995,175,PZ,ITA,-,-
2018/2019,A2,Geosat Geovertical Lagonegro,3,CALONICO Lorenzo,Middleblocker,1981,201,AQ,ITA,-,-
2018/2019,A2,Geosat Geovertical Lagonegro,4,RIBEZZO Dario,Spiker,2002,180,PZ,ITA,-,-
2018/2019,A2,Geosat Geovertical Lagonegro,5,KADANKOV Venelin,Spiker,1987,201,BUL,BUL,from 25/02/2019,-
2018/2019,A2,Geosat Geovertical Lagonegro,5,SARPONG Vincenzo,Spiker,1991,200,PA,ITA,-,-
2018/2019,A2,Geosat Geovertical Lagonegro,6,DEL VECCHIO Francesco,Spiker,1987,193,BA,ITA,-,-
2018/2019,A2,Geosat Geovertical Lagonegro,7,PEDRON Matteo,Setter,1992,189,PD,ITA,-,-
2018/2019,A2,Geosat Geovertical Lagonegro,8,BOSWINKEL Hidde,Spiker,1995,201,NED,NED,-,-
2018/2019,A2,Geosat Geovertical Lagonegro,9,TURANO Ernesto,Middleblocker,1982,197,GER,ITA,-,-
2018/2019,A2,Geosat Geovertical Lagonegro,10,DI COSTE Andrea,Spiker,1997,200,RM,ITA,-,-
2018/2019,A2,Geosat Geovertical Lagonegro,11,MAIORANA Domenico,Spiker,1990,187,CS,ITA,-,-
2018/2019,A2,Geosat Geovertical Lagonegro,12,SARDANELLI Simone,Libero,1994,180,VV,ITA,-,-
2018/2019,A2,Geosat Geovertical Lagonegro,14,MARRA Alberto,Middleblocker,1998,206,LE,ITA,-,-
2018/2019,A2,Geosat Geovertical Lagonegro,16,GALABINOV Yordan,Spiker,1990,202,BUL,ITA,-,-
2018/2019,A2,Geosat Geovertical Lagonegro,17,BARRETO Jhonlenn,Spiker,1987,189,VEN,VEN,from 19/09/2018,-
2018/2019,A2,Gioiella Gioia del Colle,1,RADZIUK Andrei,Spiker,1990,193,BLR,BLR,-,-
2018/2019,A2,Gioiella Gioia del Colle,3,MARGUTTI Pietro,Spiker,1998,191,RA,ITA,-,-
2018/2019,A2,Gioiella Gioia del Colle,4,MARCOVECCHIO Simone,Spiker,1997,201,CB,ITA,-,-
2018/2019,A2,Gioiella Gioia del Colle,5,SCROLLAVEZZA Luca,Setter,1997,192,PC,ITA,-,-
2018/2019,A2,Gioiella Gioia del Colle,7,SIDERI Francesco,Spiker,1994,198,CA,ITA,-,-
2018/2019,A2,Gioiella Gioia del Colle,8,PROLINGHEUER Marvin,Spiker,1990,210,GER,GER,-,-
2018/2019,A2,Gioiella Gioia del Colle,9,KINDGARD Martin Alberto,Setter,1986,196,ARG,ITA,-,-
2018/2019,A2,Gioiella Gioia del Colle,10,FRIGO Thomas,Libero,1997,185,VR,ITA,-,-
2018/2019,A2,Gioiella Gioia del Colle,12,CATENA Stefano,Middleblocker,1992,205,RM,ITA,-,-
2018/2019,A2,Gioiella Gioia del Colle,13,MERINGOLO Mattia,Spiker,1998,195,CS,ITA,-,-
2018/2019,A2,Gioiella Gioia del Colle,14,MARCHETTI Federico,Libero,1988,174,FE,ITA,-,-
2018/2019,A2,Gioiella Gioia del Colle,16,USAI Valeriano,Middleblocker,1987,198,BA,ITA,from 21/12/2018,coming from Conad Lamezia
2018/2019,A2,Gioiella Gioia del Colle,16,ZAULI Marco,Middleblocker,1992,202,RA,ITA,until 22/11/2018,-
2018/2019,A2,Gioiella Gioia del Colle,18,SIGHINOLFI Nicholas,Middleblocker,1994,206,MO,ITA,-,-
2018/2019,A2,GoldenPlast Potenza Picena,2,TRILLINI Stefano,Middleblocker,1999,189,MC,ITA,-,-
2018/2019,A2,GoldenPlast Potenza Picena,3,CUTI Daniele,Setter,2001,195,PA,ITA,from 31/10/2018,-
2018/2019,A2,GoldenPlast Potenza Picena,5,PINALI Roberto,Spiker,1995,187,BO,ITA,-,-
2018/2019,A2,GoldenPlast Potenza Picena,6,D'AMICO Francesco,Libero,1999,183,BR,ITA,-,-
2018/2019,A2,GoldenPlast Potenza Picena,7,FERRI Stefano,Spiker,2000,198,PU,ITA,-,-
2018/2019,A2,GoldenPlast Potenza Picena,8,GOZZO Stefano,Spiker,1994,200,PD,ITA,-,-
2018/2019,A2,GoldenPlast Potenza Picena,9,DI SILVESTRE Paolo Luigi,Spiker,1998,195,PE,ITA,-,-
2018/2019,A2,GoldenPlast Potenza Picena,10,LARIZZA Jacopo,Middleblocker,1998,202,MC,ITA,-,-
2018/2019,A2,GoldenPlast Potenza Picena,11,MONOPOLI Natale,Setter,1975,183,VE,ITA,-,-
2018/2019,A2,GoldenPlast Potenza Picena,12,LAVANGA Antonio Jun,Setter,1999,198,PZ,ITA,-,-
2018/2019,A2,GoldenPlast Potenza Picena,13,CALISTRI Bernardo,Libero,1993,188,MC,ITA,-,-
2018/2019,A2,GoldenPlast Potenza Picena,14,PAOLETTI Matteo,Spiker,1982,203,AN,ITA,-,-
2018/2019,A2,GoldenPlast Potenza Picena,15,GAROFOLO Fabrizio,Middleblocker,1998,202,RM,ITA,-,-
2018/2019,A2,Kemas Lamipel Santa Croce,1,ANDREINI Andrea,Libero,1997,183,LU,ITA,-,-
2018/2019,A2,Kemas Lamipel Santa Croce,2,BARGI Federico,Middleblocker,1993,200,GE,ITA,-,-
2018/2019,A2,Kemas Lamipel Santa Croce,3,BACIOCCO Leonardo,Spiker,2000,197,GE,ITA,-,-
2018/2019,A2,Kemas Lamipel Santa Croce,4,MISELLI Andrea,Middleblocker,1994,193,RE,ITA,from 19/09/2018,-
2018/2019,A2,Kemas Lamipel Santa Croce,6,LYUTSKANOV Gordan,Spiker,1997,196,BUL,BUL,from 30/03/2019,-
2018/2019,A2,Kemas Lamipel Santa Croce,7,COLLI Leonardo,Spiker,1996,195,PI,ITA,-,-
2018/2019,A2,Kemas Lamipel Santa Croce,8,CRO' Daniele,Setter,1994,190,NA,ITA,-,-
2018/2019,A2,Kemas Lamipel Santa Croce,9,ACQUARONE Alessandro,Setter,1999,184,IM,ITA,-,-
2018/2019,A2,Kemas Lamipel Santa Croce,10,PEREIRA DA SILVA Wagner,Spiker,1993,198,BRA,BRA,-,-
2018/2019,A2,Kemas Lamipel Santa Croce,11,TAMBURO Vincenzo,Spiker,1985,200,FI,ITA,-,-
2018/2019,A2,Kemas Lamipel Santa Croce,12,GRASSANO Michele,Spiker,1986,194,FG,ITA,-,-
2018/2019,A2,Kemas Lamipel Santa Croce,15,SNIPPE Jan Willem,Spiker,1986,198,NED,NED,-,-
2018/2019,A2,Kemas Lamipel Santa Croce,16,FERRARO Daniele,Libero,1990,180,GR,ITA,from 21/12/2018,-
2018/2019,A2,Kemas Lamipel Santa Croce,17,TALIANI Filippo,Libero,1989,180,PI,ITA,-,-
2018/2019,A2,Kemas Lamipel Santa Croce,18,FERRARO Mario,Middleblocker,1987,199,PA,ITA,-,-
2018/2019,A2,Materdominivolley.It Castellana Grotte,1,FIORE Alessio,Spiker,1982,196,TA,ITA,-,-
2018/2019,A2,Materdominivolley.It Castellana Grotte,2,CAMPANA Francesco,Setter,2000,185,CS,ITA,-,-
2018/2019,A2,Materdominivolley.It Castellana Grotte,3,LONGO Giuseppe,Setter,1998,181,BA,ITA,-,-
2018/2019,A2,Materdominivolley.It Castellana Grotte,4,GARGIULO Giovanni Maria,Middleblocker,1999,206,NA,ITA,-,-
2018/2019,A2,Materdominivolley.It Castellana Grotte,5,FLORIS Bruno,Spiker,2001,200,NU,ITA,-,-
2018/2019,A2,Materdominivolley.It Castellana Grotte,6,DI CARLO Andrea,Libero,1999,180,BA,ITA,-,-
2018/2019,A2,Materdominivolley.It Castellana Grotte,8,PATRIARCA Stefano,Middleblocker,1987,205,IS,ITA,-,-
2018/2019,A2,Materdominivolley.It Castellana Grotte,9,PILOTTO Enrico,Middleblocker,1998,200,PD,ITA,-,-
2018/2019,A2,Materdominivolley.It Castellana Grotte,10,BERTOLI Matteo,Spiker,1988,196,TN,ITA,from 23/12/2018,coming from Maury's Ittoiana Assicurazioni Tuscania
2018/2019,A2,Materdominivolley.It Castellana Grotte,10,DISABATO Piervito,Spiker,2001,187,BA,ITA,until 24/12/2018,-
2018/2019,A2,Materdominivolley.It Castellana Grotte,11,PRIMAVERA Alessandro,Spiker,1995,193,BA,ITA,-,-
2018/2019,A2,Materdominivolley.It Castellana Grotte,12,CAZZANIGA Roberto,Spiker,1979,200,MI,ITA,-,-
2018/2019,A2,Materdominivolley.It Castellana Grotte,16,BATTISTA Leonardo,Libero,1995,180,BA,ITA,-,-
2018/2019,A2,Materdominivolley.It Castellana Grotte,17,MAZZON Riccardo,Spiker,1996,199,PD,ITA,-,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,1,BUZZELLI Pierlorenzo,Spiker,1990,195,AQ,ITA,-,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,2,SORGENTE Alessandro,Libero,1993,185,VT,ITA,-,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,3,PIZZICHINI Matteo,Middleblocker,1996,200,AN,ITA,-,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,4,BERTOLI Matteo,Spiker,1988,196,TN,ITA,until 22/12/2018,transferred to Materdominivolley.It Castellana Grotte
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,5,SOLI Pietro,Setter,1994,192,MO,ITA,from 21/12/2018,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,5,PESLAC Milan,Setter,1998,196,SRB,ITA,until 24/12/2018,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,6,PANCIOCCO Marco Rocco,Spiker,1999,200,RM,ITA,-,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,7,FALL Bara,Middleblocker,1997,200,SEN,ITA,-,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,8,SARTORI Luca,Setter,2001,195,VT,ITA,-,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,9,FABI Tommaso,Middleblocker,1996,200,MC,ITA,-,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,10,OSMANOVIC Adi,Spiker,1995,206,BIH,BIH,-,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,11,GENTILINI Marco,Libero,2000,190,VT,ITA,-,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,12,FORMELA Konrad,Spiker,1995,195,POL,POL,-,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,14,CAPPELLETTI Niccolò,Spiker,1996,197,PG,ITA,-,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,15,PIEDEPALUMBO Pierpaolo,Setter,1992,190,NA,ITA,-,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,16,BUZZELLI Ugo,Setter,1994,190,AQ,ITA,from 14/12/2018,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,17,RAGONI Alessio,Spiker,2000,193,VT,ITA,-,-
2018/2019,A2,Maury's Italiana Assicurazioni Tuscania,18,DE MARCHI Francesco,Spiker,1986,193,PD,ITA,from 22/01/2019,-
2018/2019,A2,Menghi Shoes Macerata,1,PEDA Janis,Spiker,1985,198,LAT,LAT,-,-
2018/2019,A2,Menghi Shoes Macerata,2,FRANCESCHINI Alessandro,Middleblocker,1983,197,AR,ITA,-,-
2018/2019,A2,Menghi Shoes Macerata,3,NASARI Andrea,Spiker,1996,192,TO,ITA,-,-
2018/2019,A2,Menghi Shoes Macerata,4,BUCCHI Eugenio,Spiker,1999,195,RM,ITA,-,-
2018/2019,A2,Menghi Shoes Macerata,5,CASOLI Cristian,Spiker,1975,192,VA,ITA,-,-
2018/2019,A2,Menghi Shoes Macerata,6,MISCIO Emanuele,Setter,1982,186,AR,ITA,-,-
2018/2019,A2,Menghi Shoes Macerata,7,CONDORELLI Gabriele,Libero,2001,180,CT,ITA,-,-
2018/2019,A2,Menghi Shoes Macerata,8,TARTAGLIONE Simmaco,Spiker,1994,198,CE,ITA,-,-
2018/2019,A2,Menghi Shoes Macerata,9,PIAZZA Lorenzo,Setter,1992,182,PE,ITA,until 15/11/2018,-
2018/2019,A2,Menghi Shoes Macerata,10,MOLINARI Michael,Middleblocker,1998,197,MC,ITA,-,-
2018/2019,A2,Menghi Shoes Macerata,11,TIURIN Igor,Spiker,1987,201,RUS,RUS,-,-
2018/2019,A2,Menghi Shoes Macerata,12,GONZI Azaria,Setter,2000,193,SI,ITA,-,-
2018/2019,A2,Menghi Shoes Macerata,14,BUSSOLARI Manuel,Middleblocker,1999,201,PG,ITA,-,-
2018/2019,A2,Menghi Shoes Macerata,15,PARTENIO Pier Paolo,Setter,1993,197,MC,ITA,from 29/10/2018,coming from Cucine Lube Civitanova
2018/2019,A2,Menghi Shoes Macerata,16,FURIASSI Daniele,Spiker,1999,184,MC,ITA,-,-
2018/2019,A2,Menghi Shoes Macerata,17,GABBANELLI Simone,Libero,1991,180,AN,ITA,-,-
2018/2019,A2,Menghi Shoes Macerata,18,MEDEI Daniele,Middleblocker,1989,197,MC,ITA,-,-
2018/2019,A2,Monini Spoleto,1,ZAMAGNI Matteo,Middleblocker,1989,195,RN,ITA,-,-
2018/2019,A2,Monini Spoleto,2,STAMBUCO Marco,Setter,2006,180,PG,ITA,from 09/12/2018,-
2018/2019,A2,Monini Spoleto,2,KATALAN Nicolò,Middleblocker,1998,200,TS,ITA,-,-
2018/2019,A2,Monini Spoleto,3,MARIANO Romolo,Spiker,1991,190,BG,ITA,-,-
2018/2019,A2,Monini Spoleto,4,FESTI Roberto,Middleblocker,1994,202,TN,ITA,-,-
2018/2019,A2,Monini Spoleto,5,FEDRIZZI Michele,Spiker,1991,192,TN,ITA,from 25/12/2018,coming from Emma Villas Siena
2018/2019,A2,Monini Spoleto,5,CRISTOFALETTI Mirco,Spiker,1996,194,TN,ITA,until 24/12/2018,transferred to Olimpia Bergamo
