Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2011/2012,A1,Regular_Season,1st,1,-,5,25/9/2011,18:00,2764,15683,C,Bre Banca Lannutti Cuneo,Cuneo,3,0,3,12,21,25,8,16,20,22,6,16,21,26,8,15,20,24,8,16,21,25,6,13,20,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,17,-5,74,17,4,51,7,0.55,0.24,72,5,8,36,0.5,-,8
2011/2012,A1,Regular_Season,1st,1,-,5,25/9/2011,18:00,2764,15683,O,Marmi Lanza Verona,Verona,0,3,8,16,20,22,3,12,21,25,8,15,20,24,6,16,21,26,6,13,20,23,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,16,-7,71,20,4,57,6,0.47,0.23,67,3,8,34,0.51,-,8
2011/2012,A1,Regular_Season,1st,1,-,6,25/9/2011,18:00,1515,6610,C,Energy Resources San Giustino,Perugia Umbria,2,3,8,16,21,25,6,14,20,22,4,9,14,18,8,16,21,25,8,16,21,29,6,12,19,27,7,15,21,21,8,16,19,25,3,10,12,14,5,9,11,16,83,28,18,108,20,7,103,9,0.54,0.26,138,12,12,64,0.46,-,13
2011/2012,A1,Regular_Season,1st,1,-,6,25/9/2011,18:00,1515,6610,O,Tonno Callipo Vibo Valentia,Vibo Valentia,3,2,6,14,20,22,8,16,21,25,8,16,21,25,4,9,14,18,6,12,19,27,8,16,21,29,8,16,19,25,7,15,21,21,5,9,11,16,3,10,12,14,79,33,16,114,11,7,88,8,0.59,0.34,124,9,13,60,0.48,-,12
2011/2012,A1,Regular_Season,1st,1,-,7,25/9/2011,18:00,3649,24364,C,Casa Modena,Modena,3,1,7,14,19,21,8,16,21,25,8,16,21,25,4,10,16,21,8,16,21,25,3,7,12,17,8,16,21,25,3,12,15,19,-,-,-,-,-,-,-,-,73,32,25,95,15,9,67,6,0.51,0.21,97,5,5,55,0.57,-,9
2011/2012,A1,Regular_Season,1st,1,-,7,25/9/2011,18:00,3649,24364,O,M. Roma Volley,Roma M.,1,3,8,16,21,25,7,14,19,21,4,10,16,21,8,16,21,25,3,7,12,17,8,16,21,25,3,12,15,19,8,16,21,25,-,-,-,-,-,-,-,-,59,20,-6,83,16,6,80,13,0.44,0.23,92,6,9,48,0.52,-,5
2011/2012,A1,Regular_Season,1st,2,-,8,2/10/2011,18:00,3175,9891,C,Copra Elior Piacenza,Piacenza,2,3,3,9,14,21,8,16,21,25,6,13,21,23,8,16,19,25,7,16,21,25,8,13,18,19,8,16,21,25,1,10,15,21,5,7,9,10,4,10,12,15,76,29,2,105,24,6,88,4,0.59,0.32,131,7,13,63,0.48,-,7
2011/2012,A1,Regular_Season,1st,2,-,8,2/10/2011,18:00,3175,9891,O,Itas Diatec Trentino,Trento,3,2,8,16,21,25,3,9,14,21,8,16,19,25,6,13,21,23,8,13,18,19,7,16,21,25,1,10,15,21,8,16,21,25,4,10,12,15,5,7,9,10,70,27,-2,104,16,2,81,7,0.59,0.33,109,9,7,55,0.5,-,13
2011/2012,A1,Regular_Season,1st,2,-,9,2/10/2011,18:00,1088,2643,C,Acqua Paradiso Monza Brianza,Monza Brianza,3,1,8,16,21,25,5,9,12,17,8,16,21,25,7,14,17,22,8,15,19,21,5,16,21,25,8,16,21,25,6,7,18,23,-,-,-,-,-,-,-,-,65,28,26,95,11,5,73,9,0.62,0.45,116,9,9,49,0.42,-,11
2011/2012,A1,Regular_Season,1st,2,-,9,2/10/2011,18:00,1088,2643,O,Fidia Padova,Padova,1,3,5,9,12,17,8,16,21,25,7,14,17,22,8,16,21,25,5,16,21,25,8,15,19,21,6,7,18,23,8,16,21,25,-,-,-,-,-,-,-,-,66,24,16,88,15,6,84,8,0.74,0.5,124,15,11,51,0.41,-,9
2011/2012,A1,Regular_Season,1st,2,-,10,1/10/2011,17:00,750,3920,C,Andreoli Latina,Latina,2,3,8,16,21,25,4,11,13,16,8,14,17,21,5,16,21,25,4,12,17,22,8,16,21,25,8,16,21,25,6,11,17,22,4,7,7,9,5,10,12,15,70,24,7,103,15,5,85,8,0.55,0.38,123,13,7,57,0.46,-,8
2011/2012,A1,Regular_Season,1st,2,-,10,1/10/2011,17:00,750,3920,O,Energy Resources San Giustino,Perugia Umbria,3,2,4,11,13,16,8,16,21,25,5,16,21,25,8,14,17,21,8,16,21,25,4,12,17,22,6,11,17,22,8,16,21,25,5,10,12,15,4,7,7,9,73,22,1,102,17,3,88,7,0.51,0.32,128,14,8,63,0.49,-,7
2011/2012,A1,Regular_Season,1st,2,-,11,2/10/2011,18:00,1187,7368,C,Tonno Callipo Vibo Valentia,Vibo Valentia,2,3,6,12,20,26,8,16,21,24,7,16,21,25,8,12,17,27,8,16,21,25,6,13,16,19,7,15,21,23,8,16,20,25,3,5,8,11,5,10,12,15,81,28,14,111,24,5,86,6,0.72,0.44,122,11,8,65,0.53,-,11
2011/2012,A1,Regular_Season,1st,2,-,11,2/10/2011,18:00,1187,7368,O,Bre Banca Lannutti Cuneo,Cuneo,3,2,8,16,21,24,6,12,20,26,8,12,17,27,7,16,21,25,6,13,16,19,8,16,21,25,8,16,20,25,7,15,21,23,5,10,12,15,3,5,8,11,73,22,-,109,23,4,87,9,0.57,0.41,117,5,11,61,0.52,-,8
2011/2012,A1,Regular_Season,1st,2,-,12,2/10/2011,18:00,1664,9311,C,Marmi Lanza Verona,Verona,3,2,6,15,21,25,8,16,20,23,8,16,21,25,6,15,18,23,4,10,15,17,8,16,21,25,8,15,16,18,7,16,21,25,5,10,12,19,4,9,10,17,83,28,24,103,15,7,101,9,0.51,0.3,132,8,9,69,0.52,-,7
2011/2012,A1,Regular_Season,1st,2,-,12,2/10/2011,18:00,1664,9311,O,Sisley Belluno,Treviso,2,3,8,16,20,23,6,15,21,25,6,15,18,23,8,16,21,25,8,16,21,25,4,10,15,17,7,16,21,25,8,15,16,18,4,9,10,17,5,10,12,19,87,32,22,114,13,9,88,9,0.58,0.45,122,7,7,69,0.57,-,9
2011/2012,A1,Regular_Season,1st,2,-,13,2/10/2011,18:00,2521,19612,C,CMC Ravenna,Ravenna Robur,0,3,8,16,21,29,4,12,19,31,4,7,14,16,8,16,21,25,7,12,15,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,11,-1,66,8,2,65,4,0.49,0.26,78,3,8,35,0.45,-,7
2011/2012,A1,Regular_Season,1st,2,-,13,2/10/2011,18:00,2521,19612,O,Casa Modena,Modena,3,0,4,12,19,31,8,16,21,29,8,16,21,25,4,7,14,16,8,16,21,25,7,12,15,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67,26,19,80,15,2,58,2,0.71,0.43,88,6,8,57,0.65,-,8
2011/2012,A1,Regular_Season,1st,2,-,14,2/10/2011,20:30,2078,7772,C,M. Roma Volley,Roma M.,0,3,4,12,16,19,8,16,21,25,5,12,15,18,8,16,21,25,5,9,13,16,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,6,-19,54,12,2,55,11,0.38,0.33,72,4,6,25,0.35,-,3
2011/2012,A1,Regular_Season,1st,2,-,14,2/10/2011,20:30,2078,7772,O,Lube Banca Marche Macerata,Lube,3,0,8,16,21,25,4,12,16,19,8,16,21,25,5,12,15,18,8,16,21,25,5,9,13,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,26,18,73,18,11,42,3,0.45,0.38,72,5,3,39,0.54,-,6
2011/2012,A1,Regular_Season,1st,3,-,15,28/9/2011,20:30,2616,8627,C,Fidia Padova,Padova,0,3,1,10,14,16,8,16,21,25,4,9,14,16,8,16,21,25,8,15,19,23,7,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,7,-9,57,7,1,59,10,0.54,0.39,73,6,9,34,0.47,-,3
2011/2012,A1,Regular_Season,1st,3,-,15,28/9/2011,20:30,2616,8627,O,Itas Diatec Trentino,Trento,3,0,8,16,21,25,1,10,14,16,8,16,21,25,4,9,14,16,7,16,21,25,8,15,19,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,22,20,73,13,9,50,2,0.56,0.46,72,3,3,41,0.57,-,9
2011/2012,A1,Regular_Season,1st,3,-,16,8/10/2011,17:30,1937,12585,C,Lube Banca Marche Macerata,Lube,3,1,5,13,16,20,8,16,21,25,8,16,21,25,6,10,14,18,7,16,21,26,8,14,19,24,8,16,21,25,2,10,17,21,-,-,-,-,-,-,-,-,76,28,23,95,22,8,74,7,0.61,0.35,112,6,8,54,0.48,-,14
2011/2012,A1,Regular_Season,1st,3,-,16,8/10/2011,17:30,1937,12585,O,Copra Elior Piacenza,Piacenza,1,3,8,16,21,25,5,13,16,20,6,10,14,18,8,16,21,25,8,14,19,24,7,16,21,26,2,10,17,21,8,16,21,25,-,-,-,-,-,-,-,-,59,22,-2,89,15,5,73,12,0.55,0.38,95,4,14,46,0.48,-,8
2011/2012,A1,Regular_Season,1st,3,-,17,9/10/2011,18:00,1070,5284,C,Andreoli Latina,Latina,3,0,8,16,21,25,7,15,20,21,6,15,21,25,8,16,19,21,8,16,21,25,7,13,16,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,16,7,73,12,6,52,3,0.42,0.27,78,1,11,39,0.5,-,6
2011/2012,A1,Regular_Season,1st,3,-,17,9/10/2011,18:00,1070,5284,O,Marmi Lanza Verona,Verona,0,3,7,15,20,21,8,16,21,25,8,16,19,21,6,15,21,25,7,13,16,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,14,-5,64,12,1,61,10,0.39,0.2,76,9,6,37,0.49,-,11
2011/2012,A1,Regular_Season,1st,3,-,18,9/10/2011,17:30,920,4838,C,Sisley Belluno,Treviso,2,3,8,14,20,25,3,16,21,27,5,15,20,30,8,16,21,28,8,16,20,29,4,14,21,27,4,10,20,21,8,16,21,25,5,10,12,17,1,5,10,19,92,39,10,121,13,5,104,8,0.5,0.32,148,11,10,68,0.46,-,19
2011/2012,A1,Regular_Season,1st,3,-,18,9/10/2011,17:30,920,4838,O,Tonno Callipo Vibo Valentia,Vibo Valentia,3,2,3,16,21,27,8,14,20,25,8,16,21,28,5,15,20,30,4,14,21,27,8,16,20,29,8,16,21,25,4,10,20,21,1,5,10,19,5,10,12,17,97,39,13,125,19,6,108,6,0.62,0.44,163,9,19,81,0.5,-,10
2011/2012,A1,Regular_Season,1st,3,-,19,9/10/2011,18:00,3494,23452,C,Casa Modena,Modena,3,0,8,16,21,25,3,8,10,15,7,12,19,26,8,16,21,24,8,16,21,25,5,11,15,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,24,16,73,13,9,48,2,0.52,0.33,74,6,5,42,0.57,-,5
2011/2012,A1,Regular_Season,1st,3,-,19,9/10/2011,18:00,3494,23452,O,Acqua Paradiso Monza Brianza,Monza Brianza,0,3,3,8,10,15,8,16,21,25,8,16,21,24,7,12,19,26,5,11,15,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,10,-2,60,12,-,60,9,0.52,0.2,66,5,5,33,0.5,-,5
2011/2012,A1,Regular_Season,1st,3,-,20,9/10/2011,18:00,3010,16377,C,Bre Banca Lannutti Cuneo,Cuneo,3,0,8,16,21,25,7,14,17,20,6,15,21,25,8,16,17,19,5,15,21,25,8,16,19,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,23,11,74,12,4,47,2,0.64,0.32,78,3,7,41,0.53,-,7
2011/2012,A1,Regular_Season,1st,3,-,20,9/10/2011,18:00,3010,16377,O,M. Roma Volley,Roma M.,0,3,7,14,17,20,8,16,21,25,8,16,17,19,6,15,21,25,8,16,19,22,5,15,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,13,-,62,15,1,62,8,0.56,0.35,78,7,7,38,0.49,-,7
2011/2012,A1,Regular_Season,1st,3,-,21,9/10/2011,18:00,1633,7049,C,Energy Resources San Giustino,Perugia Umbria,3,2,8,16,21,25,5,11,16,20,8,16,20,21,6,14,21,25,6,11,19,24,8,16,21,26,8,16,21,25,7,13,18,21,4,10,11,15,5,7,12,13,80,26,18,110,21,4,89,10,0.61,0.3,128,5,9,68,0.53,-,8
2011/2012,A1,Regular_Season,1st,3,-,21,9/10/2011,18:00,1633,7049,O,CMC Ravenna,Ravenna Robur,2,3,5,11,16,20,8,16,21,25,6,14,21,25,8,16,20,21,8,16,21,26,6,11,19,24,7,13,18,21,8,16,21,25,5,7,12,13,4,10,11,15,78,27,17,106,17,9,89,11,0.64,0.38,113,9,8,60,0.53,-,9
2011/2012,A1,Regular_Season,1st,4,-,22,17/10/2011,20:00,3723,36228,C,Itas Diatec Trentino,Trento,2,3,8,16,21,25,5,10,15,17,8,14,16,22,4,16,21,25,3,11,15,21,8,16,21,25,8,16,21,25,6,13,17,21,3,7,12,12,5,10,11,15,71,31,9,106,11,7,81,15,0.37,0.22,103,5,13,53,0.51,-,11
2011/2012,A1,Regular_Season,1st,4,-,22,17/10/2011,20:00,3723,36228,O,Lube Banca Marche Macerata,Lube,3,2,5,10,15,17,8,16,21,25,4,16,21,25,8,14,16,22,8,16,21,25,3,11,15,21,6,13,17,21,8,16,21,25,5,10,11,15,3,7,12,12,85,32,19,102,21,14,95,7,0.47,0.16,117,10,11,58,0.5,-,13
2011/2012,A1,Regular_Season,1st,4,-,23,16/10/2011,18:00,1131,5544,C,Sisley Belluno,Treviso,3,0,8,16,21,25,6,14,18,21,8,15,21,25,6,16,18,22,8,15,21,26,7,16,19,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,17,8,75,12,3,53,3,0.66,0.42,70,7,2,40,0.57,-,6
2011/2012,A1,Regular_Season,1st,4,-,23,16/10/2011,18:00,1131,5544,O,Energy Resources San Giustino,Perugia Umbria,0,3,6,14,18,21,8,16,21,25,6,16,18,22,8,15,21,25,7,16,19,24,8,15,21,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,11,-9,68,15,2,63,4,0.67,0.49,88,10,6,43,0.49,-,2
2011/2012,A1,Regular_Season,1st,4,-,24,16/10/2011,18:00,2302,17066,C,CMC Ravenna,Ravenna Robur,1,3,7,14,17,21,8,16,21,25,6,16,20,29,8,14,21,27,6,10,18,19,8,16,21,25,2,7,15,19,8,16,21,25,-,-,-,-,-,-,-,-,69,16,7,89,18,1,87,5,0.66,0.32,126,6,14,59,0.47,-,9
2011/2012,A1,Regular_Season,1st,4,-,24,16/10/2011,18:00,2302,17066,O,Acqua Paradiso Monza Brianza,Monza Brianza,3,1,8,16,21,25,7,14,17,21,8,14,21,27,6,16,20,29,8,16,21,25,6,10,18,19,8,16,21,25,2,7,15,19,-,-,-,-,-,-,-,-,73,24,10,101,14,3,71,5,0.65,0.38,117,7,9,56,0.48,-,14
2011/2012,A1,Regular_Season,1st,4,-,25,15/10/2011,17:30,3285,12971,C,Bre Banca Lannutti Cuneo,Cuneo,3,2,8,16,21,24,7,15,18,26,7,16,21,25,8,15,19,23,3,10,19,24,8,16,21,26,6,15,21,25,8,16,20,23,2,10,12,15,5,9,10,10,89,35,26,113,18,4,92,1,0.53,0.21,145,10,15,71,0.49,-,14
2011/2012,A1,Regular_Season,1st,4,-,25,15/10/2011,17:30,3285,12971,O,Andreoli Latina,Latina,2,3,7,15,18,26,8,16,21,24,8,15,19,23,7,16,21,25,8,16,21,26,3,10,19,24,8,16,20,23,6,15,21,25,5,9,10,10,2,10,12,15,76,25,-,108,16,1,95,9,0.56,0.25,125,7,14,60,0.48,-,15
2011/2012,A1,Regular_Season,1st,4,-,26,16/10/2011,18:00,3840,25612,C,Casa Modena,Modena,3,0,8,16,21,25,4,11,15,20,8,16,21,25,4,8,13,13,8,16,21,25,7,12,15,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,26,20,74,12,6,44,6,0.59,0.27,73,3,7,42,0.58,-,10
2011/2012,A1,Regular_Season,1st,4,-,26,16/10/2011,18:00,3840,25612,O,Copra Elior Piacenza,Piacenza,0,3,4,11,15,20,8,16,21,25,4,8,13,13,8,16,21,25,7,12,15,18,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,10,-13,52,8,4,62,13,0.35,0.1,67,8,10,25,0.37,-,7
2011/2012,A1,Regular_Season,1st,4,-,27,16/10/2011,18:00,1035,5505,C,Tonno Callipo Vibo Valentia,Vibo Valentia,0,3,8,16,21,27,7,13,19,29,4,8,14,16,8,16,21,25,8,12,16,19,6,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,13,-7,62,11,2,67,9,0.61,0.33,94,6,12,39,0.41,-,7
2011/2012,A1,Regular_Season,1st,4,-,27,16/10/2011,18:00,1035,5505,O,M. Roma Volley,Roma M.,3,0,7,13,19,29,8,16,21,27,8,16,21,25,4,8,14,16,6,16,21,25,8,12,16,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,24,27,78,11,4,51,2,0.65,0.35,77,2,7,42,0.55,-,12
2011/2012,A1,Regular_Season,1st,4,-,28,16/10/2011,17:30,2047,10798,C,Marmi Lanza Verona,Verona,3,2,8,16,21,25,7,13,16,16,4,10,18,22,8,16,21,25,8,14,19,22,6,16,21,25,8,16,21,25,5,14,18,21,5,10,12,15,1,3,4,6,83,36,26,109,14,12,77,7,0.52,0.36,119,9,8,61,0.51,-,10
2011/2012,A1,Regular_Season,1st,4,-,28,16/10/2011,17:30,2047,10798,O,Fidia Padova,Padova,2,3,7,13,16,16,8,16,21,25,8,16,21,25,4,10,18,22,6,16,21,25,8,14,19,22,5,14,18,21,8,16,21,25,1,3,4,6,5,10,12,15,64,19,-15,93,15,5,95,20,0.45,0.34,115,7,10,51,0.44,-,8
2011/2012,A1,Regular_Season,1st,5,-,29,23/10/2011,18:00,2627,18758,C,Lube Banca Marche Macerata,Lube,3,2,5,14,18,20,8,16,21,25,8,16,21,25,5,12,19,23,8,16,19,22,6,15,21,25,8,16,21,25,7,12,15,20,5,10,12,15,3,9,11,13,73,24,2,106,27,9,82,5,0.57,0.35,119,9,15,58,0.49,-,6
2011/2012,A1,Regular_Season,1st,5,-,29,23/10/2011,18:00,2627,18758,O,Bre Banca Lannutti Cuneo,Cuneo,2,3,8,16,21,25,5,14,18,20,5,12,19,23,8,16,21,25,6,15,21,25,8,16,19,22,7,12,15,20,8,16,21,25,3,9,11,13,5,10,12,15,70,25,4,107,25,6,79,9,0.35,0.2,104,7,6,49,0.47,-,15
2011/2012,A1,Regular_Season,1st,5,-,30,23/10/2011,17:30,2619,8940,C,Fidia Padova,Padova,2,3,8,16,21,25,6,10,13,19,8,15,17,19,4,16,21,25,7,16,21,25,8,13,19,23,7,15,21,29,8,16,19,31,5,10,12,15,1,8,9,17,84,31,8,113,23,12,92,9,0.46,0.27,127,6,15,62,0.49,-,13
2011/2012,A1,Regular_Season,1st,5,-,30,23/10/2011,17:30,2619,8940,O,Casa Modena,Modena,3,2,6,10,13,19,8,16,21,25,4,16,21,25,8,15,17,19,8,13,19,23,7,16,21,25,8,16,19,31,7,15,21,29,1,8,9,17,5,10,12,15,81,35,2,114,20,9,85,12,0.56,0.36,113,7,10,57,0.5,-,15
2011/2012,A1,Regular_Season,1st,5,-,31,23/10/2011,18:00,3115,25924,C,Itas Diatec Trentino,Trento,3,0,8,16,21,25,7,13,17,20,7,16,21,25,8,12,15,17,8,16,21,25,6,11,16,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,24,17,73,12,7,46,4,0.57,0.35,69,7,4,43,0.62,-,6
2011/2012,A1,Regular_Season,1st,5,-,31,23/10/2011,18:00,3115,25924,O,Energy Resources San Giustino,Perugia Umbria,0,3,7,13,17,20,8,16,21,25,8,12,15,17,7,16,21,25,6,11,16,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,8,-12,59,13,2,61,9,0.48,0.23,67,6,6,32,0.48,-,4
2011/2012,A1,Regular_Season,1st,5,-,32,22/10/2011,17:30,1886,13542,C,CMC Ravenna,Ravenna Robur,1,3,6,14,17,21,8,16,21,25,8,16,21,25,4,14,19,22,6,12,19,21,8,16,21,25,5,11,19,23,8,16,21,25,-,-,-,-,-,-,-,-,70,24,12,91,12,4,81,6,0.56,0.3,130,10,12,60,0.46,-,6
2011/2012,A1,Regular_Season,1st,5,-,32,22/10/2011,17:30,1886,13542,O,Marmi Lanza Verona,Verona,3,1,8,16,21,25,6,14,17,21,4,14,19,22,8,16,21,25,8,16,21,25,6,12,19,21,8,16,21,25,5,11,19,23,-,-,-,-,-,-,-,-,70,24,15,96,15,6,79,4,0.57,0.33,111,4,6,52,0.47,-,12
2011/2012,A1,Regular_Season,1st,5,-,33,23/10/2011,18:00,1538,4272,C,M. Roma Volley,Roma M.,3,2,8,16,21,25,4,8,16,17,7,13,21,25,8,16,18,21,8,16,20,23,7,14,21,25,8,16,21,23,7,14,20,25,5,10,12,15,3,6,7,10,81,35,12,111,21,9,79,3,0.47,0.44,144,12,11,64,0.44,-,8
