Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,P.No,Name,Libero,C,Voto,Set1,Set2,Set3,Set4,Set5,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2011/2012,A1,Regular_Season,1st,3,-,3015,22/10/2011,20:30,1584,13298,O,Norda Foppapedretti Bergamo,Volley Bergamo,16,Vasileva Elitsa,-,-,5.6,4,4,1,1,1,17,8,10,9,-,1,22,2,0.64,0.32,39,1,4,15,0.38,-,1
2011/2012,A1,Regular_Season,1st,3,-,3015,22/10/2011,20:30,1584,13298,O,Norda Foppapedretti Bergamo,Volley Bergamo,18,Serena Valentina,-,-,-,-,*,-,*,-,1,-,1,2,-,-,-,-,-,-,1,-,-,1,1,-,-
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,C,Riso Scotti Pavia,Pavia Villanterio,2,Degradi Alice,-,-,-,-,-,-,*,-,-,-,-,1,-,-,-,-,-,-,3,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,C,Riso Scotti Pavia,Pavia Villanterio,3,Gennari Alessia,-,-,5.9,3,4,5,4,-,18,7,10,11,3,2,42,-,0.71,0.24,40,1,4,13,0.33,-,3
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,C,Riso Scotti Pavia,Pavia Villanterio,4,Barbieri Linda ,-,L,-,*,*,*,*,-,-,-,-1,-,-,-,14,1,0.86,0.43,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,C,Riso Scotti Pavia,Pavia Villanterio,5,Balboni Martina,-,-,-,5,6,1,6,-,-,-,-,8,-,-,-,-,-,-,3,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,C,Riso Scotti Pavia,Pavia Villanterio,7,Maricic Gorana,-,-,6,2,3,4,3,-,12,3,8,10,1,1,-,-,-,-,31,3,-,9,0.29,-,2
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,C,Riso Scotti Pavia,Pavia Villanterio,8,Vicinanza Rosalba,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,C,Riso Scotti Pavia,Pavia Villanterio,9,Fiori Silvia ,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,C,Riso Scotti Pavia,Pavia Villanterio,10,Lamb Dominique,-,-,6.1,1,2,3,2,-,9,2,4,9,2,-,-,-,-,-,12,1,2,5,0.42,-,4
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,C,Riso Scotti Pavia,Pavia Villanterio,13,Bramborova Ivana,-,-,5.6,6,1,2,1,-,14,4,2,18,5,3,33,2,0.64,0.42,24,2,3,10,0.42,-,1
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,C,Riso Scotti Pavia,Pavia Villanterio,15,Koeva Gabriela,-,-,5.5,4,5,6,5,-,3,-,-5,8,4,-,-,-,-,-,12,-,3,2,0.17,-,1
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,O,Cariparma SiGrade Parma,Parma,1,Bacchi Lucia,-,-,5.5,2,2,4,1,-,4,2,-3,20,-,-,19,5,0.47,0.16,14,-,2,4,0.29,-,-
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,O,Cariparma SiGrade Parma,Parma,2,Kovalenko Kseniya,-,-,6,6,6,2,5,-,6,3,2,11,-,1,-,-,-,-,10,1,2,3,0.3,-,2
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,O,Cariparma SiGrade Parma,Parma,5,Dalia Ludovica,-,-,6.3,1,1,3,6,-,2,1,2,16,-,-,-,-,-,-,1,-,-,-,-,-,2
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,O,Cariparma SiGrade Parma,Parma,6,Grothues-Balkenstein Maret,-,-,5.9,5,5,1,4,-,19,10,14,8,-,-,12,2,0.67,0.42,36,1,2,18,0.5,-,1
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,O,Cariparma SiGrade Parma,Parma,7,Conti Andrea Carolina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,O,Cariparma SiGrade Parma,Parma,8,Gibertini Giulia ,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,O,Cariparma SiGrade Parma,Parma,10,Campanari Barbara,-,-,7.5,3,3,5,2,-,17,10,17,23,-,2,-,-,-,-,11,-,-,11,1,-,4
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,O,Cariparma SiGrade Parma,Parma,11,Roani Manuela,-,-,-,-,*,-,-,-,-,-,-1,1,-,-,3,-,0.33,-,1,1,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,O,Cariparma SiGrade Parma,Parma,12,Moreno Pino Kenny,-,-,6.2,4,4,6,3,-,19,12,12,10,-,-,-,-,-,-,41,2,5,16,0.39,-,3
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,O,Cariparma SiGrade Parma,Parma,13,Poma Celeste ,-,L,-,*,*,*,*,-,-,-,-,-,-,-,16,-,0.69,0.44,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,O,Cariparma SiGrade Parma,Parma,17,Brusegan Roberta,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3016,23/10/2011,18:00,806,2970,O,Cariparma SiGrade Parma,Parma,18,Galeotti Marta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,C,Yamamay Busto Arsizio,Busto Arsizio Uyba,2,Prandi Vittoria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,C,Yamamay Busto Arsizio,Busto Arsizio Uyba,4,Havlickova Aneta,-,-,6.3,3,3,3,-,-,19,9,10,14,3,2,-,-,-,-,30,6,-,15,0.5,-,2
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,C,Yamamay Busto Arsizio,Busto Arsizio Uyba,5,Dall'Ora Chiara,-,-,5.5,2,2,2,-,-,3,2,-,15,-,2,1,1,-,-,7,-,1,1,0.14,-,-
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,C,Yamamay Busto Arsizio,Busto Arsizio Uyba,6,Leonardi Giulia ,-,L,-,*,*,*,-,-,-,-,-1,-,-,-,16,1,0.81,0.31,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,C,Yamamay Busto Arsizio,Busto Arsizio Uyba,7,Marcon Francesca,-,-,6.4,4,4,4,-,-,10,5,7,12,-,1,13,-,0.85,0.54,18,2,1,8,0.44,-,1
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,C,Yamamay Busto Arsizio,Busto Arsizio Uyba,8,Bauer Christina,-,-,6.3,5,5,5,-,-,9,1,6,4,2,-,1,-,-,-,15,1,-,7,0.47,-,2
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,C,Yamamay Busto Arsizio,Busto Arsizio Uyba,9,Meijners Floortje,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,C,Yamamay Busto Arsizio,Busto Arsizio Uyba,10,Lotti Silvia,-,-,-,-,*,*,-,-,1,1,-1,5,2,1,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,C,Yamamay Busto Arsizio,Busto Arsizio Uyba,14,Caracuta Valeria,-,-,5.2,6,6,6,-,-,3,-,2,10,1,-,-,-,-,-,3,-,-,2,0.67,-,1
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,C,Yamamay Busto Arsizio,Busto Arsizio Uyba,16,Havelkova Helena,-,-,6,1,1,1,-,-,13,8,6,14,3,2,19,-,0.68,0.26,23,3,1,9,0.39,-,2
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,C,Yamamay Busto Arsizio,Busto Arsizio Uyba,17,Pisani Giulia,-,-,-,-,-,*,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,C,Yamamay Busto Arsizio,Busto Arsizio Uyba,18,Bisconti Veronica ,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,O,Scavolini Pesaro,Pesaro,1,Ortolani Serena,-,-,5.5,6,6,3,-,-,10,5,1,11,2,2,-,-,-,-,28,4,3,8,0.29,-,-
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,O,Scavolini Pesaro,Pesaro,2,Agostinetto Giulia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,O,Scavolini Pesaro,Pesaro,4,Brinker Maren,-,-,5.5,1,1,4,-,-,7,1,2,10,-,-,23,-,0.57,0.26,20,4,1,6,0.3,-,1
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,O,Scavolini Pesaro,Pesaro,7,De Gennaro Monica ,-,L,-,*,*,*,-,-,-,-,-1,-,-,-,17,1,0.65,0.53,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,O,Scavolini Pesaro,Pesaro,8,Saccomani Laura,-,-,-,-,*,-,-,-,-,-,-4,1,-,-,4,4,-,-,1,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,O,Scavolini Pesaro,Pesaro,9,Manzano Elisa,-,-,5.5,5,5,2,-,-,-,-,-,7,-,-,-,-,-,-,7,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,O,Scavolini Pesaro,Pesaro,10,Ferretti Francesca,-,-,3.5,3,3,6,-,-,2,2,1,10,-,-,-,-,-,-,2,1,-,1,0.5,-,1
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,O,Scavolini Pesaro,Pesaro,11,Tomsia Berenika,-,-,6.2,2,2,5,-,-,5,1,1,8,2,-,1,-,-,-,8,-,1,4,0.5,-,1
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,O,Scavolini Pesaro,Pesaro,12,Ampudia Paola,-,-,5.5,4,4,1,-,-,6,-,-5,5,1,-,18,4,0.44,0.28,18,2,4,6,0.33,-,-
2011/2012,A1,Regular_Season,1st,3,-,3017,22/10/2011,20:30,1414,3689,O,Scavolini Pesaro,Pesaro,18,Musti De Gennaro Lulama,-,-,-,-,-,*,-,-,-,-,-,3,-,-,-,-,-,-,2,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,C,Liu Jo Volley Modena,Universal Modena,1,Marinkovic Dragana,-,-,6.6,2,2,5,-,-,6,-,4,9,-,-,-,-,-,-,9,-,1,6,0.67,-,-
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,C,Liu Jo Volley Modena,Universal Modena,3,Fernandinha Cristina Fernanda Ferreira,-,-,4.8,6,6,3,-,-,1,1,-1,4,1,-,-,-,-,-,3,-,-,1,0.33,-,-
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,C,Liu Jo Volley Modena,Universal Modena,4,Valeriano Federica,-,-,-,*,-,*,-,-,1,1,1,-,-,-,1,-,1,-,1,-,-,1,1,-,-
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,C,Liu Jo Volley Modena,Universal Modena,5,Paggi Paola,-,-,6,5,5,2,-,-,7,3,5,6,-,-,-,-,-,-,13,1,1,6,0.46,-,1
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,C,Liu Jo Volley Modena,Universal Modena,6,Ciabattoni Giulia ,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,C,Liu Jo Volley Modena,Universal Modena,7,Croce Paola ,-,L,-,*,*,*,-,-,-,-,-3,-,-,-,14,3,0.5,0.29,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,C,Liu Jo Volley Modena,Universal Modena,8,Barazza Jenny,-,-,-,*,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,C,Liu Jo Volley Modena,Universal Modena,10,Partenio Laura,-,-,5.6,4,4,1,-,-,10,4,3,13,3,2,17,1,0.59,0.24,24,2,1,7,0.29,-,1
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,C,Liu Jo Volley Modena,Universal Modena,12,Aguero Taismary,-,-,5.5,3,3,6,-,-,9,-,-2,12,1,-,3,-,1,0.33,31,3,6,8,0.26,-,1
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,C,Liu Jo Volley Modena,Universal Modena,15,Rinieri Simona,-,-,5.8,1,1,4,-,-,10,4,-,8,1,-,31,5,0.52,0.39,23,1,2,9,0.39,-,1
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,C,Liu Jo Volley Modena,Universal Modena,17,Mari Francesca,-,-,7.1,-,-,*,-,-,-,-,-1,2,-,-,-,-,-,-,1,1,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,O,Chateau D'Ax Urbino Volley,Urbino,1,Djerisilo Ivana,-,-,6.4,4,3,4,-,-,18,6,12,12,1,3,-,-,-,-,32,1,2,14,0.44,-,1
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,O,Chateau D'Ax Urbino Volley,Urbino,2,Mc Namee Candace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,O,Chateau D'Ax Urbino Volley,Urbino,3,Garzaro Ilaria,-,-,6.9,3,2,3,-,-,9,5,3,14,4,1,-,-,-,-,8,-,-,5,0.63,-,3
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,O,Chateau D'Ax Urbino Volley,Urbino,6,Van Hecke Lise,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,O,Chateau D'Ax Urbino Volley,Urbino,7,Blagojevic Jelena,-,-,6.1,5,4,5,-,-,9,6,7,12,-,-,16,1,0.63,0.44,23,-,1,7,0.3,-,2
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,O,Chateau D'Ax Urbino Volley,Urbino,8,Skorupa Katarzyna,-,-,6.2,1,6,1,-,-,3,3,-1,10,-,1,-,-,-,-,2,1,-,-,-,-,2
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,O,Chateau D'Ax Urbino Volley,Urbino,12,Gentili Francesca,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,O,Chateau D'Ax Urbino Volley,Urbino,13,Sirressi Imma ,-,L,-,*,*,-,-,-,-,-,-,-,-,-,9,-,0.78,0.44,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,O,Chateau D'Ax Urbino Volley,Urbino,14,Crisanti Lucia,-,-,6.5,6,5,6,-,-,10,3,9,9,-,-,-,-,-,-,14,-,1,7,0.5,-,3
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,O,Chateau D'Ax Urbino Volley,Urbino,16,Tirozzi Valentina,-,-,6.2,2,1,2,-,-,10,4,5,15,3,2,22,1,0.68,0.55,18,-,-,8,0.44,-,-
2011/2012,A1,Regular_Season,1st,3,-,3018,22/10/2011,20:30,2481,6626,O,Chateau D'Ax Urbino Volley,Urbino,18,Faucette Juliann,-,-,-,-,*,-,-,-,1,1,1,2,-,1,-,-,-,-,1,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,C,MC-Carnaghi Villa Cortese,Villa Cortese,1,Carocci Luna Veronica ,-,L,-,*,*,*,*,*,1,1,1,-,-,-,30,-,0.73,0.53,1,-,-,1,1,-,-
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,C,MC-Carnaghi Villa Cortese,Villa Cortese,3,Perinelli Elena,-,-,-,-,-,*,2,1,4,1,1,6,1,-,3,-,0.67,0.33,11,1,1,4,0.36,-,-
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,C,MC-Carnaghi Villa Cortese,Villa Cortese,5,Danesi Anna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,C,MC-Carnaghi Villa Cortese,Villa Cortese,6,Pavan Sarah,-,-,5.9,3,4,5,4,3,27,10,19,23,1,2,-,-,-,-,66,6,1,25,0.38,-,-
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,C,MC-Carnaghi Villa Cortese,Villa Cortese,7,Guiggi Martina,-,-,6,5,6,1,6,5,13,3,6,12,1,-,2,-,1,1,19,3,3,7,0.37,-,6
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,C,MC-Carnaghi Villa Cortese,Villa Cortese,8,Cruz Aurea,-,-,6.1,4,5,6,5,4,13,5,7,13,1,-,48,2,0.73,0.54,33,-,3,12,0.36,-,1
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,C,MC-Carnaghi Villa Cortese,Villa Cortese,10,Pincerato Giulia,-,-,5.2,6,1,2,1,6,4,4,4,18,-,1,1,-,-,-,7,-,-,1,0.14,-,2
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,C,MC-Carnaghi Villa Cortese,Villa Cortese,11,Barborkova Sarka,-,-,-,1,2,3,-,-,1,-,-3,8,2,-,5,2,0.2,0.2,6,-,-,1,0.17,-,-
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,C,MC-Carnaghi Villa Cortese,Villa Cortese,13,Sintoni Caterina,-,-,-,-,-,*,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,C,MC-Carnaghi Villa Cortese,Villa Cortese,15,Wilson Makare Wasa Mary,-,-,6.4,2,3,4,3,2,10,4,8,20,1,1,-,-,-,-,16,-,1,6,0.38,-,3
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,C,MC-Carnaghi Villa Cortese,Villa Cortese,16,Figini Francesca,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,C,MC-Carnaghi Villa Cortese,Villa Cortese,17,Puerari Ramona ,-,L,-,*,*,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,C,MC-Carnaghi Villa Cortese,Villa Cortese,18,Sylla Miriam,-,-,-,-,-,*,-,-,2,1,1,-,-,-,-,-,-,-,6,1,-,2,0.33,-,-
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,O,Chateau D'Ax Urbino Volley,Urbino,1,Djerisilo Ivana,-,-,5.5,4,2,4,6,6,17,8,3,14,2,1,23,2,0.65,0.3,56,8,2,16,0.29,-,-
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,O,Chateau D'Ax Urbino Volley,Urbino,2,Mc Namee Candace,-,-,-,*,-,*,*,*,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,O,Chateau D'Ax Urbino Volley,Urbino,3,Garzaro Ilaria,-,-,6.3,3,1,3,5,5,13,5,7,14,1,1,-,-,-,-,15,1,3,8,0.53,-,4
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,O,Chateau D'Ax Urbino Volley,Urbino,5,Giombetti Sofia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,O,Chateau D'Ax Urbino Volley,Urbino,7,Blagojevic Jelena ,-,L,-,*,*,*,*,*,-,-,-2,-,-,-,38,2,0.63,0.26,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,O,Chateau D'Ax Urbino Volley,Urbino,8,Skorupa Katarzyna,-,-,5.6,1,5,1,3,3,7,3,7,19,-,-,-,-,-,-,4,-,-,4,1,-,3
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,O,Chateau D'Ax Urbino Volley,Urbino,12,Gentili Francesca,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,O,Chateau D'Ax Urbino Volley,Urbino,14,Crisanti Lucia,-,-,5.6,6,4,6,2,2,6,1,1,17,2,-,1,-,1,1,13,2,1,5,0.38,-,1
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,O,Chateau D'Ax Urbino Volley,Urbino,16,Tirozzi Valentina,-,-,6,2,6,2,4,4,18,6,7,20,1,1,13,-,0.77,0.54,42,6,4,16,0.38,-,1
2011/2012,A1,Regular_Season,1st,4,-,3019,29/10/2011,20:30,1020,3642,O,Chateau D'Ax Urbino Volley,Urbino,18,Faucette Juliann,-,-,5.9,5,3,5,1,1,15,3,9,8,2,-,18,1,0.67,0.39,37,1,2,15,0.41,-,-
2011/2012,A1,Regular_Season,1st,4,-,3021,30/10/2011,18:00,809,3200,C,Scavolini Pesaro,Pesaro,2,Agostinetto Giulia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,4,-,3021,30/10/2011,18:00,809,3200,C,Scavolini Pesaro,Pesaro,5,Klineman Alexandra Rose,-,-,5.6,4,4,4,4,-,16,6,12,18,1,1,29,-,0.62,0.21,51,2,1,14,0.27,-,1
2011/2012,A1,Regular_Season,1st,4,-,3021,30/10/2011,18:00,809,3200,C,Scavolini Pesaro,Pesaro,7,De Gennaro Monica ,-,L,-,*,*,*,*,-,-,-,-,-,-,-,26,-,0.88,0.81,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,4,-,3021,30/10/2011,18:00,809,3200,C,Scavolini Pesaro,Pesaro,8,Saccomani Laura,-,-,6,1,1,1,1,-,17,4,4,11,1,-,11,-,0.82,0.27,47,3,9,14,0.3,-,3
2011/2012,A1,Regular_Season,1st,4,-,3021,30/10/2011,18:00,809,3200,C,Scavolini Pesaro,Pesaro,9,Manzano Elisa,-,-,-,5,-,-,-,-,1,1,1,1,-,-,-,-,-,-,6,-,-,1,0.17,-,-
2011/2012,A1,Regular_Season,1st,4,-,3021,30/10/2011,18:00,809,3200,C,Scavolini Pesaro,Pesaro,10,Ferretti Francesca,-,-,5.6,3,3,3,3,-,6,3,3,14,3,1,-,-,-,-,3,-,-,2,0.67,-,3
2011/2012,A1,Regular_Season,1st,4,-,3021,30/10/2011,18:00,809,3200,C,Scavolini Pesaro,Pesaro,11,Tomsia Berenika,-,-,6.3,2,2,2,2,-,13,4,11,17,2,1,-,-,-,-,21,-,-,12,0.57,-,-
2011/2012,A1,Regular_Season,1st,4,-,3021,30/10/2011,18:00,809,3200,C,Scavolini Pesaro,Pesaro,12,Ampudia Paola,-,-,5.5,6,6,6,6,-,7,3,2,16,1,-,27,2,0.59,0.22,30,-,2,6,0.2,-,1
2011/2012,A1,Regular_Season,1st,4,-,3021,30/10/2011,18:00,809,3200,C,Scavolini Pesaro,Pesaro,18,Musti De Gennaro Lulama,-,-,6.9,*,5,5,5,-,15,5,13,11,1,1,-,-,-,-,15,1,-,11,0.73,-,3
2011/2012,A1,Regular_Season,1st,4,-,3021,30/10/2011,18:00,809,3200,O,Cariparma SiGrade Parma,Parma,1,Bacchi Lucia,-,-,5.5,2,2,2,2,-,12,6,2,22,3,1,31,1,0.55,0.32,38,4,2,10,0.26,-,1
2011/2012,A1,Regular_Season,1st,4,-,3021,30/10/2011,18:00,809,3200,O,Cariparma SiGrade Parma,Parma,5,Dalia Ludovica,-,-,5.6,1,1,1,1,-,3,1,3,15,-,-,-,-,-,-,3,-,-,-,-,-,3
2011/2012,A1,Regular_Season,1st,4,-,3021,30/10/2011,18:00,809,3200,O,Cariparma SiGrade Parma,Parma,7,Conti Andrea Carolina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011/2012,A1,Regular_Season,1st,4,-,3021,30/10/2011,18:00,809,3200,O,Cariparma SiGrade Parma,Parma,10,Campanari Barbara,-,-,-,3,3,3,3,-,7,4,5,15,-,-,-,-,-,-,10,2,-,6,0.6,-,1
