Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2011/2012,A2,Carige Genova,13,RIZZO Marco,Libero,1990,185,LE,ITA,-,-
2011/2012,A2,Carige Genova,15,PECORARI Massimo,Middleblocker,1974,198,GO,ITA,-,-
2011/2012,A2,Carige Genova,16,AINSWORTH Graydon,Middleblocker,1986,204,CAN,ITA,-,-
2011/2012,A2,Carige Genova,17,MESZAROS Domotor,Spiker,1976,199,HUN,HUN,-,-
2011/2012,A2,Cassa Rurale Cantù,1,PAVAN Marco,Middleblocker,1982,202,BRA,ITA,-,-
2011/2012,A2,Cassa Rurale Cantù,3,MONGUZZI Dario,Middleblocker,1984,204,MB,ITA,-,-
2011/2012,A2,Cassa Rurale Cantù,4,BUTTI Luca,Libero,1991,180,CO,ITA,-,-
2011/2012,A2,Cassa Rurale Cantù,5,SEREGNI Sergio,Spiker,1987,195,MI,ITA,-,-
2011/2012,A2,Cassa Rurale Cantù,6,GELASIO Andrea,Libero,1974,190,VA,ITA,-,-
2011/2012,A2,Cassa Rurale Cantù,7,SALA Davide,Spiker,1985,195,MB,ITA,-,-
2011/2012,A2,Cassa Rurale Cantù,8,RUGGERI Roberto,Spiker,1983,191,LC,ITA,-,-
2011/2012,A2,Cassa Rurale Cantù,9,KRUMINS Davis,Setter,1990,195,LAT,ITA,-,-
2011/2012,A2,Cassa Rurale Cantù,10,FRIGO Diego,Middleblocker,1983,199,VA,ITA,-,-
2011/2012,A2,Cassa Rurale Cantù,11,GALLIANI Andrea,Spiker,1988,202,MB,ITA,-,-
2011/2012,A2,Cassa Rurale Cantù,12,GEROSA Umberto,Setter,1977,185,MB,ITA,-,-
2011/2012,A2,Cassa Rurale Cantù,13,SEQUEIRA Valdir,Spiker,1981,195,POR,POR,until 16/02/2012,-
2011/2012,A2,Cassa Rurale Cantù,14,BONETTI Lorenzo,Setter,1988,197,BG,ITA,from 23/12/2011,coming from Tonno Ctolipo Vibo Vtoentia
2011/2012,A2,Cassa Rurale Cantù,15,TUOMINEN Jari,Spiker,1986,200,FIN,FIN,-,-
2011/2012,A2,Cassa Rurale Cantù,18,PANIGHINI Lorenzo,Middleblocker,1987,200,VA,ITA,-,-
2011/2012,A2,CheBanca! Milano,1,DURANTE Gianluca,Libero,1976,195,LE,ITA,-,-
2011/2012,A2,CheBanca! Milano,2,BLASI Alessandro,Setter,1992,190,TS,ITA,-,-
2011/2012,A2,CheBanca! Milano,4,VEDOVOTTO Filippo,Spiker,1990,192,VE,ITA,-,-
2011/2012,A2,CheBanca! Milano,5,INSALATA Vito,Middleblocker,1977,194,BA,ITA,-,-
2011/2012,A2,CheBanca! Milano,7,CAUTERUCCIO Andrea,Libero,1979,180,MI,ITA,-,-
2011/2012,A2,CheBanca! Milano,8,MERCORIO Mario,Spiker,1983,191,CE,ITA,-,-
2011/2012,A2,CheBanca! Milano,10,MATTERA Giordano,Setter,1983,200,RM,ITA,-,-
2011/2012,A2,CheBanca! Milano,11,BERETTA Thomas,Middleblocker,1990,205,MI,ITA,-,-
2011/2012,A2,CheBanca! Milano,12,ANGELOV Svetoslav,Spiker,1983,193,BUL,ITA,-,-
2011/2012,A2,CheBanca! Milano,13,DI MANNO Enzo,Spiker,1982,199,USA,ITA,-,-
2011/2012,A2,CheBanca! Milano,14,BAROTI Arpad,Spiker,1991,206,HUN,HUN,-,-
2011/2012,A2,CheBanca! Milano,15,THIAGO DE OLIVEIRA Raphael,Spiker,1984,196,BRA,BRA,from 05/11/2011,-
2011/2012,A2,CheBanca! Milano,16,JAGO Eerik,Spiker,1980,196,EST,EST,until 13/01/2012,-
2011/2012,A2,CheBanca! Milano,18,ROBBIATI Gabriele,Middleblocker,1983,200,VC,ITA,-,-
2011/2012,A2,Cicchetti Isernia,1,FIORE Alessio,Spiker,1982,196,TA,ITA,-,-
2011/2012,A2,Cicchetti Isernia,3,OLLI Simo-Pekka,Setter,1985,204,FIN,FIN,until 01/11/2011,transferred to Tonno Ctolipo Vibo Vtoentia
2011/2012,A2,Cicchetti Isernia,4,POIKELA Antti,Spiker,1989,191,FIN,FIN,-,-
2011/2012,A2,Cicchetti Isernia,5,SESTO Nicola,Middleblocker,1987,198,CZ,ITA,-,-
2011/2012,A2,Cicchetti Isernia,6,TORRE Andrea,Middleblocker,1993,196,CT,ITA,from 07/01/2012,-
2011/2012,A2,Cicchetti Isernia,7,CARDONA Maikel Cristobal,Spiker,1976,202,CUB,ITA,-,-
2011/2012,A2,Cicchetti Isernia,8,TORCELLO Maximo,Spiker,1981,202,ARG,ARG,until 25/11/2011,-
2011/2012,A2,Cicchetti Isernia,9,DE CARIA Michele,Libero,1992,177,IS,ITA,-,-
2011/2012,A2,Cicchetti Isernia,10,SPAMPINATO Emanuele,Libero,1987,189,RC,ITA,-,-
2011/2012,A2,Cicchetti Isernia,11,DI FRANCO Massimiliano,Middleblocker,1978,203,CL,ITA,-,-
2011/2012,A2,Cicchetti Isernia,13,DE LUCA Francesco,Spiker,1986,206,LT,ITA,until 07/12/2011,-
2011/2012,A2,Cicchetti Isernia,14,CAYIR Ali Alp,Spiker,1981,197,TUR,TUR,from 26/01/2012,-
2011/2012,A2,Cicchetti Isernia,15,SIMONE Lucas,Setter,1986,192,ARG,ITA,-,-
2011/2012,A2,Cicchetti Isernia,16,MENGOZZI Daniele,Spiker,1987,194,FC,ITA,-,-
2011/2012,A2,Cicchetti Isernia,17,DELLA CORTE Giuseppe,Spiker,1992,197,BA,ITA,-,-
2011/2012,A2,Cicchetti Isernia,18,SAITTA Davide,Setter,1987,188,CT,ITA,from 17/10/2011,-
2011/2012,A2,Club Italia Roma,1,LATELLI Maurizio,Setter,1974,190,CZ,ITA,-,-
2011/2012,A2,Club Italia Roma,2,BIGLINO Omar,Middleblocker,1995,194,CN,ITA,-,-
2011/2012,A2,Club Italia Roma,3,MARCHISIO Andrea,Libero,1990,186,CN,ITA,-,-
2011/2012,A2,Club Italia Roma,4,CASTELLANI Carlo,Spiker,1987,200,FI,ITA,-,-
2011/2012,A2,Club Italia Roma,6,DE PAOLA Antonio,Spiker,1988,192,LT,ITA,-,-
2011/2012,A2,Club Italia Roma,7,MATTEI Andrea,Middleblocker,1993,202,RM,ITA,-,-
2011/2012,A2,Club Italia Roma,8,GABRIELE Pasquale,Spiker,1991,203,BA,ITA,-,-
2011/2012,A2,Club Italia Roma,9,PRANDI Massimiliano,Libero,1989,189,PD,ITA,-,-
2011/2012,A2,Club Italia Roma,10,PARIS Claudio,Spiker,1987,194,RM,ITA,-,-
2011/2012,A2,Club Italia Roma,11,PAMBIANCHI Giacomo,Middleblocker,1989,202,FM,ITA,-,-
2011/2012,A2,Club Italia Roma,13,FEDRIZZI Michele,Spiker,1991,192,TN,ITA,-,-
2011/2012,A2,Club Italia Roma,14,VETTORI Luca,Spiker,1991,199,PR,ITA,-,-
2011/2012,A2,Club Italia Roma,15,MARCHIANI Manuele,Setter,1989,185,AN,ITA,-,-
2011/2012,A2,Club Italia Roma,16,MAZZONE Daniele,Middleblocker,1992,207,TO,ITA,-,-
2011/2012,A2,Club Italia Roma,17,VALSECCHI Damiano,Middleblocker,1991,204,BG,ITA,-,-
2011/2012,A2,Crazy Diamond Segrate,1,FABRONI Marco,Setter,1981,190,VA,ITA,-,-
2011/2012,A2,Crazy Diamond Segrate,2,VAN DEN DRIES Bram,Spiker,1989,207,BEL,BEL,-,-
2011/2012,A2,Crazy Diamond Segrate,3,PESARESI Nicola,Libero,1991,190,AN,ITA,-,-
2011/2012,A2,Crazy Diamond Segrate,4,ALLETTI Aimone,Middleblocker,1988,207,LO,ITA,-,-
2011/2012,A2,Crazy Diamond Segrate,5,RADUNOVIC Balsa,Spiker,1992,202,MNE,MNE,-,-
2011/2012,A2,Crazy Diamond Segrate,7,BRAGA Roberto,Middleblocker,1984,204,PD,ITA,-,-
2011/2012,A2,Crazy Diamond Segrate,9,PINELLI Riccardo,Setter,1991,193,MO,ITA,-,-
2011/2012,A2,Crazy Diamond Segrate,10,CAPROTTI Alberto,Libero,1968,186,MB,ITA,-,-
2011/2012,A2,Crazy Diamond Segrate,11,BOTTO Iacopo,Spiker,1987,190,SP,ITA,-,-
2011/2012,A2,Crazy Diamond Segrate,12,RUSSO Massimiliano,Middleblocker,1976,196,TO,ITA,-,-
2011/2012,A2,Crazy Diamond Segrate,13,BARANEK Kamil,Spiker,1983,198,CZE,CZE,-,-
2011/2012,A2,Crazy Diamond Segrate,14,SPAIRANI Riccardo,Middleblocker,1978,197,MI,ITA,-,-
2011/2012,A2,Crazy Diamond Segrate,17,PRETI Alessandro,Spiker,1992,204,AUT,ITA,-,-
2011/2012,A2,Crazy Diamond Segrate,18,CANZANELLA Mario,Spiker,1981,194,NA,ITA,-,-
2011/2012,A2,Edilesse Conad Reggio Emilia,1,LUPPI Oreste,Middleblocker,1983,195,RE,ITA,-,-
2011/2012,A2,Edilesse Conad Reggio Emilia,2,BAKUMOVSKI Eugen,Spiker,1980,194,UKR,GER,from 21/12/2011,-
2011/2012,A2,Edilesse Conad Reggio Emilia,2,CARDOSO DE FIGUEIREDO Aurelio,Middleblocker,1989,205,BRA,BRA,until 08/10/2011,-
2011/2012,A2,Edilesse Conad Reggio Emilia,3,BIGARELLI Alberto,Spiker,1990,192,MO,ITA,-,-
2011/2012,A2,Edilesse Conad Reggio Emilia,4,BARBARESCHI Giorgio,Spiker,1978,193,GE,ITA,from 17/11/2011,-
2011/2012,A2,Edilesse Conad Reggio Emilia,5,ORDUNA Santiago,Setter,1983,183,ARG,ARG,-,-
2011/2012,A2,Edilesse Conad Reggio Emilia,6,PAOLETTI Matteo,Spiker,1982,203,AN,ITA,from 21/12/2011,coming from NGM Mobile Santa Croce
2011/2012,A2,Edilesse Conad Reggio Emilia,7,TONDO Alessandro,Spiker,1991,199,LE,ITA,-,-
2011/2012,A2,Edilesse Conad Reggio Emilia,8,CASADEI Alberto,Spiker,1984,200,FC,ITA,-,-
2011/2012,A2,Edilesse Conad Reggio Emilia,9,DALL'OLIO Andrea,Setter,1990,185,AO,ITA,-,-
2011/2012,A2,Edilesse Conad Reggio Emilia,10,GOI Riccardo,Spiker,1992,174,MN,ITA,-,-
2011/2012,A2,Edilesse Conad Reggio Emilia,11,INSERRA Aurelio,Middleblocker,1982,200,GER,ITA,-,-
2011/2012,A2,Edilesse Conad Reggio Emilia,12,RIGONI Giacomo,Spiker,1979,198,MI,ITA,until 19/11/2011,-
2011/2012,A2,Edilesse Conad Reggio Emilia,13,IPPOLITO Andrea,Spiker,1985,197,RM,ITA,-,-
2011/2012,A2,Edilesse Conad Reggio Emilia,14,MORENO QUEJADA Alexander,Spiker,1981,199,COL,COL,from 12/10/2011 to 04/01/2012,-
2011/2012,A2,Edilesse Conad Reggio Emilia,15,GALLOTTA Cosimo,Spiker,1977,195,SA,ITA,until 08/11/2011,transferred to Sidigas Atriptoda
2011/2012,A2,Edilesse Conad Reggio Emilia,18,PELI Enrico,Libero,1985,180,BO,ITA,-,-
2011/2012,A2,Energy Resources Carilo Loreto,1,MORELLI Michele,Spiker,1991,195,FG,ITA,-,-
2011/2012,A2,Energy Resources Carilo Loreto,2,APREA Gianpio,Setter,1991,195,NA,ITA,-,-
2011/2012,A2,Energy Resources Carilo Loreto,3,DI MARCO Andrea,Middleblocker,1982,200,PG,ITA,-,-
2011/2012,A2,Energy Resources Carilo Loreto,4,SARNARI Davide,Setter,1992,177,AN,ITA,-,-
2011/2012,A2,Energy Resources Carilo Loreto,5,GABBANELLI Simone,Spiker,1991,179,AN,ITA,-,-
2011/2012,A2,Energy Resources Carilo Loreto,7,PAOLI Alessandro,Middleblocker,1984,194,TN,ITA,-,-
2011/2012,A2,Energy Resources Carilo Loreto,8,PEDA Janis,Spiker,1985,198,LAT,LAT,-,-
2011/2012,A2,Energy Resources Carilo Loreto,9,MORETTI Federico,Spiker,1983,204,FM,ITA,-,-
2011/2012,A2,Energy Resources Carilo Loreto,10,KORESAAR Kardo,Spiker,1987,200,EST,EST,-,-
2011/2012,A2,Energy Resources Carilo Loreto,11,JANUSEK Peter,Spiker,1983,200,SVK,SVK,until 10/03/2012,-
2011/2012,A2,Energy Resources Carilo Loreto,12,GULLI Edoardo,Middleblocker,1992,195,AN,ITA,-,-
2011/2012,A2,Energy Resources Carilo Loreto,13,CACCHIARELLI Matteo,Libero,1985,177,AP,ITA,-,-
2011/2012,A2,Energy Resources Carilo Loreto,14,CORTELLAZZI Emiliano,Setter,1985,189,CN,ITA,-,-
2011/2012,A2,Energy Resources Carilo Loreto,17,ANZANI Simone,Middleblocker,1992,203,CO,ITA,-,-
2011/2012,A2,Gherardi SVI Città Di Castello,1,DORDEI Alessandro,Spiker,1989,196,RM,ITA,-,-
2011/2012,A2,Gherardi SVI Città Di Castello,2,LEHTONEN Jukka,Middleblocker,1982,197,FIN,FIN,-,-
2011/2012,A2,Gherardi SVI Città Di Castello,3,NODA BLANCO Sergio,Spiker,1987,190,CUB,ESP,-,-
2011/2012,A2,Gherardi SVI Città Di Castello,4,CHERUBINI Giacomo,Setter,1994,184,PG,ITA,from 18/01/2012,-
2011/2012,A2,Gherardi SVI Città Di Castello,5,MARINI Simone,Setter,1978,183,PG,ITA,-,-
2011/2012,A2,Gherardi SVI Città Di Castello,6,LENSI David,Libero,1995,175,PG,ITA,-,-
2011/2012,A2,Gherardi SVI Città Di Castello,7,VISENTIN Marco,Setter,1982,196,TV,ITA,-,-
2011/2012,A2,Gherardi SVI Città Di Castello,8,SARTORETTI Luca,Spiker,1995,190,RA,ITA,-,-
2011/2012,A2,Gherardi SVI Città Di Castello,9,NARDI Claudio,Spiker,1965,185,PG,ITA,-,-
2011/2012,A2,Gherardi SVI Città Di Castello,10,ROSALBA Simone,Spiker,1976,197,CS,ITA,-,-
2011/2012,A2,Gherardi SVI Città Di Castello,11,PIANO Matteo,Middleblocker,1990,207,AT,ITA,-,-
2011/2012,A2,Gherardi SVI Città Di Castello,12,VIGILANTE Cristian,Spiker,1983,200,AN,ITA,-,-
2011/2012,A2,Gherardi SVI Città Di Castello,15,DI BENEDETTO Giovanni,Middleblocker,1985,200,FI,ITA,-,-
2011/2012,A2,Gherardi SVI Città Di Castello,17,GIOMBINI Leondino,Spiker,1975,205,AN,ITA,-,-
2011/2012,A2,Gherardi SVI Città Di Castello,18,ROMITI Roberto,Libero,1983,183,FM,ITA,-,-
2011/2012,A2,Globo Banca Popolare Del Frusinate Sora,1,BUZZELLI Pierlorenzo,Spiker,1990,193,AQ,ITA,-,-
2011/2012,A2,Globo Banca Popolare Del Frusinate Sora,3,FERREIRA DA SILVA Daivison,Spiker,1980,198,BRA,BRA,until 17/11/2011,-
2011/2012,A2,Globo Banca Popolare Del Frusinate Sora,4,VAN DIJK Kay,Spiker,1984,215,NED,NED,-,-
2011/2012,A2,Globo Banca Popolare Del Frusinate Sora,5,SCAPPATICCIO Mario,Setter,1974,180,NA,ITA,-,-
2011/2012,A2,Globo Banca Popolare Del Frusinate Sora,6,POLSELLI Pierpaolo,Middleblocker,1993,193,FR,ITA,-,-
2011/2012,A2,Globo Banca Popolare Del Frusinate Sora,7,GAETANO Lazzaro,Setter,1989,190,NA,ITA,-,-
2011/2012,A2,Globo Banca Popolare Del Frusinate Sora,8,SCUDERI Lorenzo,Spiker,1983,192,CN,ITA,-,-
2011/2012,A2,Globo Banca Popolare Del Frusinate Sora,9,GEMMI Lorenzo,Spiker,1985,199,MC,ITA,-,-
2011/2012,A2,Globo Banca Popolare Del Frusinate Sora,10,LIBRARO Enrico,Spiker,1983,191,NA,ITA,-,-
2011/2012,A2,Globo Banca Popolare Del Frusinate Sora,11,PAGNI Filippo,Middleblocker,1984,201,PI,ITA,-,-
2011/2012,A2,Globo Banca Popolare Del Frusinate Sora,13,BRATOEV Valentin,Spiker,1987,202,BUL,BUL,from 18/11/2011,coming from Tonno Ctolipo Vibo Vtoentia
2011/2012,A2,Globo Banca Popolare Del Frusinate Sora,14,REA Rudi,Libero,1992,183,FR,ITA,-,-
2011/2012,A2,Globo Banca Popolare Del Frusinate Sora,16,MORETTI Daniele,Middleblocker,1980,197,MC,ITA,-,-
2011/2012,A2,Globo Banca Popolare Del Frusinate Sora,17,GATTO Michele,Libero,1976,180,FR,ITA,-,-
2011/2012,A2,Globo Banca Popolare Del Frusinate Sora,18,PAGNI Marco,Middleblocker,1983,198,FI,ITA,-,-
2011/2012,A2,NGM Mobile Santa Croce,1,CANDELLARO Davide,Middleblocker,1989,200,PD,ITA,-,-
2011/2012,A2,NGM Mobile Santa Croce,2,MASINI Andrea,Setter,1971,184,AR,ITA,-,-
2011/2012,A2,NGM Mobile Santa Croce,3,CETRULLO Leano,Spiker,1986,198,CH,ITA,-,-
2011/2012,A2,NGM Mobile Santa Croce,4,BERTOLI Matteo,Spiker,1988,196,TN,ITA,-,-
2011/2012,A2,NGM Mobile Santa Croce,5,LIZALA Milan,Spiker,1991,194,SVK,SVK,from 05/09/2011,-
2011/2012,A2,NGM Mobile Santa Croce,6,GARINO Luca,Spiker,1990,197,TO,ITA,-,-
2011/2012,A2,NGM Mobile Santa Croce,7,SNIPPE Jan Willem,Spiker,1986,200,NED,NED,-,-
2011/2012,A2,NGM Mobile Santa Croce,9,PARUSSO Michele,Middleblocker,1987,197,CN,ITA,-,-
2011/2012,A2,NGM Mobile Santa Croce,10,TOSI Federico,Libero,1991,185,LU,ITA,-,-
2011/2012,A2,NGM Mobile Santa Croce,11,GARNICA Fernando Gabriel,Setter,1980,190,ARG,ITA,-,-
2011/2012,A2,NGM Mobile Santa Croce,12,BONAMI Federico,Libero,1993,183,FI,ITA,-,-
2011/2012,A2,NGM Mobile Santa Croce,14,HRAZDIRA Michal,Spiker,1985,195,CZE,CZE,-,-
2011/2012,A2,NGM Mobile Santa Croce,15,PAOLETTI Matteo,Spiker,1982,203,AN,ITA,until 20/12/2011,transferred to Edilesse Conad Reggio Emilia
2011/2012,A2,NGM Mobile Santa Croce,16,BALDACCINI Paolo Emilio,Middleblocker,1977,202,LU,ITA,-,-
2011/2012,A2,Pallavolo Molfetta,1,CAPUTO Antonio,Libero,1993,175,BA,ITA,-,-
2011/2012,A2,Pallavolo Molfetta,3,CORTINA Danilo,Spiker,1987,188,CT,ITA,from 07/12/2011,-
2011/2012,A2,Pallavolo Molfetta,5,UCHIKOV Nikolay,Spiker,1986,207,BUL,BUL,-,-
2011/2012,A2,Pallavolo Molfetta,6,DEL VECCHIO Francesco,Spiker,1987,195,BA,ITA,-,-
2011/2012,A2,Pallavolo Molfetta,7,BACCI Joel,Setter,1980,175,RM,ITA,-,-
2011/2012,A2,Pallavolo Molfetta,8,BOTTI Massimo,Middleblocker,1973,196,PC,ITA,-,-
2011/2012,A2,Pallavolo Molfetta,9,MATTIOLI Francesco,Spiker,1975,194,FI,ITA,-,-
2011/2012,A2,Pallavolo Molfetta,10,LA FORGIA Alessandro,Middleblocker,1983,199,BA,ITA,-,-
2011/2012,A2,Pallavolo Molfetta,11,ALOMIA ANGULO Carlos,Spiker,1992,202,COL,COL,-,-
2011/2012,A2,Pallavolo Molfetta,12,GIGLIOLI Emiliano,Middleblocker,1985,195,SV,ITA,-,-
2011/2012,A2,Pallavolo Molfetta,13,AL NABHAN Yasim Youssif,Spiker,1983,199,BRN,BRN,-,-
2011/2012,A2,Pallavolo Molfetta,14,ILLUZZI Daniele,Setter,1988,198,BA,ITA,-,-
2011/2012,A2,Pallavolo Molfetta,16,ROBERTI Salvatore,Spiker,1983,191,RM,ITA,until 02/01/2012,-
2011/2012,A2,Pallavolo Molfetta,17,BISCI Gianluca,Libero,1983,185,TA,ITA,-,-
2011/2012,A2,Sidigas Atripalda,1,BRUNO Marcello,Spiker,1972,193,BA,ITA,-,-
2011/2012,A2,Sidigas Atripalda,2,BIDEGAIN Jeronimo,Spiker,1977,201,ARG,ARG,from 23/11/2011 to 15/12/2011,-
2011/2012,A2,Sidigas Atripalda,3,ZACCARIA Jonathan,Spiker,1988,191,AV,ITA,until 24/11/2011,-
2011/2012,A2,Sidigas Atripalda,4,DAVID Zoltan,Spiker,1981,191,HUN,HUN,from 23/12/2011,-
2011/2012,A2,Sidigas Atripalda,5,COPPOLA Alessio,Libero,1983,178,NA,ITA,-,-
2011/2012,A2,Sidigas Atripalda,7,DE PAULA Ricardo,Spiker,1979,195,BRA,BRA,-,-
2011/2012,A2,Sidigas Atripalda,8,CUOMO Ivan,Middleblocker,1983,193,NA,ITA,-,-
2011/2012,A2,Sidigas Atripalda,9,MAROLDA Mario,Spiker,1976,188,SA,ITA,until 10/11/2011,-
2011/2012,A2,Sidigas Atripalda,10,LIBRARO Antonio,Setter,1981,193,NA,ITA,-,-
2011/2012,A2,Sidigas Atripalda,11,NEMETH Szabolcs,Spiker,1986,200,HUN,HUN,-,-
2011/2012,A2,Sidigas Atripalda,12,D'AVANZO Andrea,Middleblocker,1982,199,AV,ITA,-,-
2011/2012,A2,Sidigas Atripalda,13,PARIS Matteo,Setter,1983,188,RM,ITA,-,-
2011/2012,A2,Sidigas Atripalda,14,LOGLISCI Marco,Middleblocker,1975,196,PR,ITA,until 30/11/2011,-
2011/2012,A2,Sidigas Atripalda,15,GALLOTTA Cosimo,Spiker,1977,195,SA,ITA,from 09/11/2011,coming from Edilesse Conad Reggio Emilia
2011/2012,A2,Sidigas Atripalda,17,SCIALÒ Giuseppe,Spiker,1983,195,NA,ITA,-,-
2011/2012,A2,Sidigas Atripalda,18,MOR Carlo,Middleblocker,1989,202,MI,ITA,from 05/01/2012,coming from Acqua Paradiso Monza Brianza
2011/2012,A2,Sir Safety Perugia,4,PETRIC Nemanja,Spiker,1987,205,SRB,SRB,-,-
2011/2012,A2,Sir Safety Perugia,6,DALDELLO Nicola,Setter,1983,184,TV,ITA,-,-
2011/2012,A2,Sir Safety Perugia,7,CESARINI Andrea,Libero,1987,180,RM,ITA,-,-
2011/2012,A2,Sir Safety Perugia,8,TOMASSETTI Daniele,Middleblocker,1981,203,RM,ITA,-,-
2011/2012,A2,Sir Safety Perugia,9,BUCAIONI Luca,Setter,1982,198,PG,ITA,-,-
2011/2012,A2,Sir Safety Perugia,10,ZAMAGNI Matteo,Middleblocker,1989,195,RN,ITA,-,-
2011/2012,A2,Sir Safety Perugia,11,TAMBURO Vincenzo,Spiker,1985,200,FI,ITA,-,-
2011/2012,A2,Sir Safety Perugia,12,CORSINI Francesco,Middleblocker,1979,202,PG,ITA,-,-
2011/2012,A2,Sir Safety Perugia,13,VUJEVIC Goran,Spiker,1973,192,MNE,MNE,-,-
2011/2012,A2,Sir Safety Perugia,14,BELCECCHI Filippo,Spiker,1987,190,AN,ITA,-,-
2011/2012,A2,Sir Safety Perugia,16,FUSARO Paolo,Libero,1986,185,RO,ITA,-,-
2011/2012,A2,Sir Safety Perugia,17,BARTOLI Alessandro,Spiker,1989,199,MO,ITA,-,-
2011/2012,A2,Sir Safety Perugia,18,LATTANZI Niccolò,Spiker,1983,196,PG,ITA,-,-
