Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,P.No,Name,Libero,C,Voto,Set1,Set2,Set3,Set4,Set5,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,C,Sir Susa Vim Perugia,Perugia,2,Candellaro Davide,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,C,Sir Susa Vim Perugia,Perugia,3,Held Tim,-,-,-,*,*,*,-,-,3,3,1,7,2,3,-,-,-,-,-,-,-,-,-,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,C,Sir Susa Vim Perugia,Perugia,6,Giannelli Simone,-,-,-,4,4,4,-,-,5,5,3,14,1,1,-,-,-,-,4,1,-,2,50%,-,2
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,C,Sir Susa Vim Perugia,Perugia,7,Herrera Jaime Jesus,-,-,-,1,1,1,-,-,11,4,3,9,4,-,-,-,-,-,18,1,3,11,61%,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,C,Sir Susa Vim Perugia,Perugia,8,Toscani Alessandro,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,C,Sir Susa Vim Perugia,Perugia,9,Leon Venero Wilfredo,-,-,-,2,2,-,-,-,4,-,-3,8,3,-,9,-,56%,22%,10,2,1,4,40%,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,C,Sir Susa Vim Perugia,Perugia,10,Ben Tara Wassim,-,-,-,-,*,*,-,-,-,-,-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,C,Sir Susa Vim Perugia,Perugia,11,Solé Sebastian,-,-,-,3,3,3,-,-,10,3,2,10,3,-,3,-,100%,33%,12,-,-,8,67%,-,2
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,C,Sir Susa Vim Perugia,Perugia,13,Colaci Massimo,L,-,-,*,*,*,-,-,-,-,-,-,-,-,7,-,57%,43%,-,-,-,-,-,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,C,Sir Susa Vim Perugia,Perugia,15,Resende Gualberto Flavio,-,-,-,6,6,6,-,-,10,4,8,10,-,-,1,-,100%,100%,7,-,-,7,100%,-,3
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,C,Sir Susa Vim Perugia,Perugia,16,Semeniuk Kamil,-,-,-,5,5,5,-,-,8,4,1,10,4,1,13,-,54%,38%,14,1,1,7,50%,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,C,Sir Susa Vim Perugia,Perugia,17,Plotnytskyi Oleh,-,-,-,-,*,2,-,-,3,2,-1,5,1,1,7,-,57%,43%,3,-,1,2,67%,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,C,Sir Susa Vim Perugia,Perugia,19,Russo Roberto,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,C,Sir Susa Vim Perugia,Perugia,20,Ropret Gregor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,O,Farmitalia Catania,Acicastello,1,Basic Luka,-,-,-,-,*,1,-,-,3,-,-2,4,1,-,7,1,43%,29%,8,1,-,3,38%,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,O,Farmitalia Catania,Acicastello,2,Pierri Francesco,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,O,Farmitalia Catania,Acicastello,3,Cavaccini Domenico,L,-,-,*,*,*,-,-,-,-,-1,-,-,-,10,1,40%,10%,-,-,-,-,-,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,O,Farmitalia Catania,Acicastello,4,Guarienti Zappoli Enrico,-,-,-,-,*,-,-,-,-,-,-1,1,1,-,-,-,-,-,-,-,-,-,-,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,O,Farmitalia Catania,Acicastello,5,Orduna Santiago,-,-,-,2,2,6,-,-,-,-,-3,12,2,-,1,-,-,-,1,-,-,-,-,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,O,Farmitalia Catania,Acicastello,7,Tondo Alessandro,-,-,-,4,4,2,-,-,2,2,-4,11,3,-,1,-,-,-,2,-,-,-,-,-,2
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,O,Farmitalia Catania,Acicastello,8,Masulovic Nemanja,-,-,-,1,1,*,-,-,5,2,-,7,1,-,3,-,33%,-,4,-,-,3,75%,-,2
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,O,Farmitalia Catania,Acicastello,10,Frumuselu Cristian,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023/2024, SuperLega,Regular_Season,1st,1,-,1,22/10/2023 ,20:00 ,3.142 ,€ 21.241 ,O,Farmitalia Catania,Acicastello,11,Baldi Andrea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
