Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2000/2001,A1,Regular_Season,1st,1,1,0,15/10/2000,17:30,1552,6845,C,Lube Banca Marche Macerata,Lube,3,1,8,16,20,30,6,13,21,32,8,16,21,26,6,11,17,19,8,16,21,25,4,10,17,18,6,14,20,25,8,16,21,23,-,-,-,-,-,-,-,-,71,18,33,103,12,2,78,2,0.88,0.81,108,13,9,59,0.55,2,10
2000/2001,A1,Regular_Season,1st,1,1,0,15/10/2000,17:30,1552,6845,O,La Cascina Taranto,Taranto,1,3,6,13,21,32,8,16,20,30,6,11,17,19,8,16,21,26,4,10,17,18,8,16,21,25,8,16,21,23,6,14,20,25,-,-,-,-,-,-,-,-,64,17,19,93,15,2,91,2,0.89,0.56,115,17,10,53,0.46,1,9
2000/2001,A1,Regular_Season,1st,1,2,0,15/10/2000,17:30,903,3330,C,European Padova,Padova,3,0,8,16,21,25,7,14,17,20,8,16,21,25,5,10,15,18,8,16,21,25,3,8,13,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,19,21,73,10,6,44,5,0.82,0.55,61,5,6,33,0.54,2,10
2000/2001,A1,Regular_Season,1st,1,2,0,15/10/2000,17:30,903,3330,O,Bossini Wlf Montichiari,Monza Brianza,0,3,7,14,17,20,8,16,21,25,5,10,15,18,8,16,21,25,3,8,13,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,7,-3,59,15,3,63,7,0.73,0.56,72,10,10,31,0.43,1,6
2000/2001,A1,Regular_Season,1st,1,3,0,15/10/2000,17:30,1339,7192,C,Maxicono PR,Parma,3,0,8,16,21,26,6,10,19,24,8,16,21,25,7,13,17,20,6,16,21,25,8,14,16,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,24,33,74,14,5,53,2,0.74,0.64,80,4,6,48,0.6,1,7
2000/2001,A1,Regular_Season,1st,1,3,0,15/10/2000,17:30,1339,7192,O,Itas Diatec Trentino,Trento,0,3,6,10,19,24,8,16,21,26,7,13,17,20,8,16,21,25,8,14,16,19,6,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,13,13,65,12,2,60,8,0.67,0.58,71,4,7,36,0.51,-,6
2000/2001,A1,Regular_Season,1st,1,4,0,18/10/2000,20:30,872,2288,C,Domino Palermo,Palermo Domino,0,3,7,11,21,21,8,16,24,25,5,11,17,21,8,16,21,25,6,15,19,24,8,16,21,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,9,16,64,17,6,70,6,0.69,0.53,74,6,6,42,0.57,1,4
2000/2001,A1,Regular_Season,1st,1,4,0,18/10/2000,20:30,872,2288,O,Sisley Treviso,Treviso,3,0,8,16,24,25,7,11,21,21,8,16,21,25,5,11,17,21,8,16,21,26,6,15,19,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,19,29,77,7,6,47,6,0.68,0.45,65,5,4,39,0.6,-,6
2000/2001,A1,Regular_Season,1st,1,5,0,18/10/2000,20:30,846,1064,C,Ford per il Bambino Gesù Roma,Roma Piaggio,3,0,8,16,21,25,6,9,13,19,8,16,21,25,5,12,15,17,8,16,21,25,5,8,10,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,18,23,73,11,1,43,1,0.56,0.4,66,6,3,34,0.52,1,10
2000/2001,A1,Regular_Season,1st,1,5,0,18/10/2000,20:30,846,1064,O,Conad Volley Forlì,Forlì,0,3,6,9,13,19,8,16,21,25,5,12,15,17,8,16,21,25,5,8,10,15,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,7,-7,53,10,1,62,2,0.6,0.4,88,17,10,29,0.33,1,3
2000/2001,A1,Regular_Season,1st,1,6,0,15/10/2000,17:30,2026,9395,C,Asystel Milano,Milano Volley,0,3,6,13,19,26,8,16,21,28,3,12,15,17,8,16,21,25,5,14,20,21,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,13,10,65,13,4,70,8,0.63,0.46,81,5,11,40,0.49,1,4
2000/2001,A1,Regular_Season,1st,1,6,0,15/10/2000,17:30,2026,9395,O,Casa Modena,Modena,3,0,8,16,21,28,6,13,19,26,8,16,21,25,3,12,15,17,8,16,21,25,5,14,20,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,24,34,77,7,5,52,5,0.69,0.67,72,7,4,43,0.6,2,11
2000/2001,A1,Regular_Season,1st,1,7,0,15/10/2000,17:30,2077,15751,C,Yahoo! Italia Ferrara,Ferrara,2,3,8,16,21,25,6,9,14,17,5,11,18,20,8,16,21,25,5,12,18,30,8,16,21,28,6,15,18,22,8,16,21,25,1,6,7,11,5,10,12,15,75,25,32,109,17,3,87,10,0.67,0.51,106,5,11,60,0.57,-,12
2000/2001,A1,Regular_Season,1st,1,7,0,15/10/2000,17:30,2077,15751,O,Noicom Alpitour Cuneo,Cuneo,3,2,6,9,14,17,8,16,21,25,8,16,21,25,5,11,18,20,8,16,21,28,5,12,18,30,8,16,21,25,6,15,18,22,5,10,12,15,1,6,7,11,86,27,35,109,22,10,92,6,0.76,0.5,134,9,12,65,0.49,2,11
2000/2001,A1,Regular_Season,1st,2,1,0,22/10/2000,17:30,2619,12335,C,Casa Modena,Modena,2,3,7,16,21,25,8,12,19,21,6,16,19,32,8,14,21,34,8,16,21,25,7,11,14,19,4,16,21,23,8,15,17,25,2,10,12,14,5,9,11,16,93,32,55,118,9,4,100,7,0.72,0.65,134,9,11,72,0.54,2,17
2000/2001,A1,Regular_Season,1st,2,1,0,22/10/2000,17:30,2619,12335,O,Yahoo! Italia Ferrara,Ferrara,3,2,8,12,19,21,7,16,21,25,8,14,21,34,6,16,19,32,7,11,14,19,8,16,21,25,8,15,17,25,4,16,21,23,5,9,11,16,2,10,12,14,93,30,45,116,16,6,109,6,0.83,0.67,150,4,17,76,0.51,5,11
