Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,P.No,Name,Libero,C,Voto,Set1,Set2,Set3,Set4,Set5,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2000/2001,A1,Coppa_Italia,3rd_Place,1,1,0,28/1/2001,15:30,-,-,O,Despar Perugia,Perugia,1,Lahme Suzanne,-,-,5.5,4,6,2,-,-,5,2,-4,5,1,-,23,3,0.48,0.43,16,2,2,4,0.25,1,1
2000/2001,A1,Coppa_Italia,3rd_Place,1,1,0,28/1/2001,15:30,-,-,O,Despar Perugia,Perugia,2,Fogalesi Simona,-,-,6,1,1,3,-,-,-,-,-1,6,-,-,-,-,-,-,2,1,-,-,-,-,-
2000/2001,A1,Coppa_Italia,3rd_Place,1,1,0,28/1/2001,15:30,-,-,O,Despar Perugia,Perugia,3,Swieniewicz Dorota,L,-,-,*,*,*,-,-,-,-,-,-,-,-,11,-,0.82,0.73,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,3rd_Place,1,1,0,28/1/2001,15:30,-,-,O,Despar Perugia,Perugia,6,Chebukina Elena,-,-,6.4,3,3,5,-,-,10,4,7,9,2,1,2,-,0.5,0.5,15,1,-,8,0.53,-,1
2000/2001,A1,Coppa_Italia,3rd_Place,1,1,0,28/1/2001,15:30,-,-,O,Despar Perugia,Perugia,7,Mangifesta Consuelo,-,-,6.1,5,5,1,-,-,18,7,5,11,-,-,25,4,0.72,0.64,34,4,5,18,0.53,-,-
2000/2001,A1,Coppa_Italia,3rd_Place,1,1,0,28/1/2001,15:30,-,-,O,Despar Perugia,Perugia,8,Zeppoloni Elisa,-,-,-,-,*,*,-,-,-,-,-,4,-,-,2,-,1,1,2,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,3rd_Place,1,1,0,28/1/2001,15:30,-,-,O,Despar Perugia,Perugia,9,Kelly Janis Louise,-,-,5.9,2,2,4,-,-,11,4,6,12,1,2,-,-,-,-,23,1,3,9,0.39,-,-
2000/2001,A1,Coppa_Italia,3rd_Place,1,1,0,28/1/2001,15:30,-,-,O,Despar Perugia,Perugia,11,Sliwa Magdalena,-,-,-,-,*,-,-,-,1,-,1,2,-,-,-,-,-,-,1,-,-,1,1,-,-
2000/2001,A1,Coppa_Italia,3rd_Place,1,1,0,28/1/2001,15:30,-,-,O,Despar Perugia,Perugia,12,Golubovic Mira,-,-,5.5,6,4,6,-,-,1,-,-2,5,2,-,2,-,1,0.5,11,-,1,1,0.09,-,-
2000/2001,A1,Coppa_Italia,3rd_Place,1,1,0,28/1/2001,15:30,-,-,O,Despar Perugia,Perugia,13,Merluzzi Marianna,-,C,-,-,*,*,-,-,1,-,1,1,-,-,6,-,0.67,0.67,1,-,-,1,1,-,-
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,C,Capo Sud Reggio Calabria,Reggio Calabria,1,Potachova Olga,-,-,5.8,1,1,1,1,4,13,8,11,15,-,2,6,-,0.83,0.67,34,-,2,10,0.29,-,1
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,C,Capo Sud Reggio Calabria,Reggio Calabria,2,Torri Alessia,L,-,-,*,*,*,*,*,-,-,-2,-,-,-,43,2,0.79,0.72,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,C,Capo Sud Reggio Calabria,Reggio Calabria,3,Gioli Simona,-,C,6.5,5,5,5,5,2,17,4,11,19,3,1,-,-,-,-,23,2,-,11,0.48,1,5
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,C,Capo Sud Reggio Calabria,Reggio Calabria,4,Suskova Eva,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,C,Capo Sud Reggio Calabria,Reggio Calabria,6,Qun Su Li,-,-,6.3,2,2,2,2,5,16,2,11,18,1,1,2,1,0.5,-,23,-,3,13,0.57,-,2
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,C,Capo Sud Reggio Calabria,Reggio Calabria,7,Kirillova Irina,-,-,6.4,3,3,3,3,6,7,1,4,18,1,1,-,-,-,-,9,2,-,6,0.67,-,-
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,C,Capo Sud Reggio Calabria,Reggio Calabria,8,Artamanova Evguenia,-,-,6.1,4,4,4,4,1,23,10,12,25,1,1,32,1,0.72,0.63,50,5,4,22,0.44,-,-
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,C,Capo Sud Reggio Calabria,Reggio Calabria,9,Ritschelova Marcela,-,-,6.7,6,6,6,6,3,12,7,11,14,-,1,16,1,0.75,0.63,14,-,-,7,0.5,-,4
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,C,Capo Sud Reggio Calabria,Reggio Calabria,10,Gligorovic Biljana,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,C,Capo Sud Reggio Calabria,Reggio Calabria,12,Fontana Denise,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,O,Radio 105 Foppapedretti Bergamo,Volley Bergamo,1,Soucy Brigitte,-,-,6,3,3,4,4,3,7,4,2,19,-,2,27,-,0.74,0.7,21,2,3,5,0.24,-,-
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,O,Radio 105 Foppapedretti Bergamo,Volley Bergamo,2,Voeikova Anna,L,-,-,-,-,*,*,*,-,-,-1,-,-,-,6,1,0.5,0.33,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,O,Radio 105 Foppapedretti Bergamo,Volley Bergamo,3,Mello Anna Vania,-,-,6.5,1,1,2,2,1,13,2,9,14,1,1,14,2,0.64,0.5,16,1,-,12,0.75,-,-
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,O,Radio 105 Foppapedretti Bergamo,Volley Bergamo,4,Drozina Elena,-,-,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,O,Radio 105 Foppapedretti Bergamo,Volley Bergamo,5,Perez Del Solar Gabriela,-,C,6.6,4,4,5,5,4,18,4,15,18,-,1,11,1,0.73,0.73,22,2,-,12,0.55,-,5
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,O,Radio 105 Foppapedretti Bergamo,Volley Bergamo,7,Cacciatori Maurizia,-,-,6.7,5,5,6,6,5,2,2,2,16,-,-,-,-,-,-,2,-,-,1,0.5,-,1
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,O,Radio 105 Foppapedretti Bergamo,Volley Bergamo,8,Rinieri Simona,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,O,Radio 105 Foppapedretti Bergamo,Volley Bergamo,9,Galastri Elisa,-,-,-,-,*,-,*,*,1,-,1,1,-,-,-,-,-,-,1,-,-,1,1,-,-
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,O,Radio 105 Foppapedretti Bergamo,Volley Bergamo,10,Zetova Antonina,-,-,6,2,2,3,3,2,35,11,21,21,2,-,-,-,-,-,70,7,5,33,0.47,-,2
2000/2001,A1,Coppa_Italia,Final,1,1,0,28/1/2001,18:30,3600,-,O,Radio 105 Foppapedretti Bergamo,Volley Bergamo,12,Piccinini Francesca,-,-,5.9,6,6,1,1,6,10,4,-2,14,1,1,45,4,0.71,0.69,27,2,4,8,0.3,1,1
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,C,Ain Napoli,Napoli,1,Okrachkova Margarita,-,-,6,5,5,4,-,-,10,5,3,9,-,2,3,-,1,1,27,2,5,6,0.22,-,2
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,C,Ain Napoli,Napoli,2,Bragaglia Antonella,-,-,6.5,4,4,3,-,-,7,2,5,10,-,-,10,-,0.8,0.7,14,1,1,6,0.43,-,1
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,C,Ain Napoli,Napoli,3,Ricci Rosa,-,C,5.7,6,6,5,-,-,-,-,-3,12,-,-,1,1,-,-,3,2,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,C,Ain Napoli,Napoli,4,Soto Delphin Patricia,-,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,C,Ain Napoli,Napoli,5,De Tassis Ana Paula,-,-,6.4,2,2,1,-,-,11,3,5,12,1,1,45,1,0.82,0.73,27,2,2,10,0.37,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,C,Ain Napoli,Napoli,6,Turlea Carmen,-,-,5.7,3,3,2,-,-,13,4,4,10,-,-,2,1,0.5,0.5,31,4,4,13,0.42,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,C,Ain Napoli,Napoli,7,Sannino Annalisa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,C,Ain Napoli,Napoli,8,Tagaloa Charlene,-,-,-,-,*,-,-,-,1,1,1,2,-,-,-,-,-,-,1,-,-,1,1,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,C,Ain Napoli,Napoli,10,Benecke Christina,-,-,-,-,-,*,-,-,2,-,2,2,-,-,-,-,-,-,2,-,-,2,1,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,C,Ain Napoli,Napoli,11,Cadè Annalisa,-,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,C,Ain Napoli,Napoli,13,Vecerkova Micaela,-,-,-,1,1,6,-,-,4,1,3,6,1,-,-,-,-,-,6,-,-,3,0.5,-,1
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,C,Ain Napoli,Napoli,15,Del Core Antonella,L,-,-,*,*,-,-,-,-,-,-1,-,-,-,9,1,0.89,0.67,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,O,Edison Modena,Modena,1,Phipps Keba,-,-,6.5,3,3,3,-,-,17,9,13,14,-,2,1,-,1,1,28,2,2,11,0.39,-,4
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,O,Edison Modena,Modena,3,Conde Mariana Isabel,-,C,-,*,-,*,-,-,2,-,2,2,-,-,1,-,1,1,6,-,-,2,0.33,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,O,Edison Modena,Modena,4,Leggeri Manuela,-,-,6,1,1,1,-,-,6,2,1,11,2,1,5,-,1,0.8,9,2,-,3,0.33,1,2
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,O,Edison Modena,Modena,5,Bertini Sabrina,-,-,6.4,5,5,5,-,-,5,1,4,11,-,-,17,-,0.82,0.71,16,-,1,4,0.25,-,1
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,O,Edison Modena,Modena,6,Donelli Stefania,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,O,Edison Modena,Modena,7,Zhukova Iryna,-,-,6.2,2,2,2,-,-,3,1,3,18,-,-,1,-,1,-,4,-,-,2,0.5,-,1
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,O,Edison Modena,Modena,10,Bruschini Laura,L,-,-,*,*,*,-,-,-,-,-,-,-,-,12,-,0.92,0.92,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,O,Edison Modena,Modena,11,Pachale Hanka,-,-,6.7,6,6,6,-,-,16,7,10,9,-,-,12,1,0.83,0.83,30,4,1,15,0.5,-,1
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,O,Edison Modena,Modena,12,Romanò Maria del Rosario,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,1,0,26/1/2001,17:00,-,-,O,Edison Modena,Modena,13,Sanglard Ana Flavia,-,-,6.9,4,4,4,-,-,9,4,7,7,-,1,11,2,0.82,0.73,9,-,-,5,0.56,-,3
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,C,Despar Perugia,Perugia,1,Lahme Suzanne,-,-,6.5,2,1,2,-,-,6,2,3,14,1,1,13,-,0.85,0.77,11,2,-,4,0.36,-,1
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,C,Despar Perugia,Perugia,2,Fogalesi Simona,-,-,6.7,5,4,5,-,-,2,2,1,16,1,1,-,-,-,-,2,-,-,1,0.5,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,C,Despar Perugia,Perugia,3,Swieniewicz Dorota,-,-,7.1,6,5,6,-,-,15,7,10,12,2,3,20,1,0.9,0.8,22,1,1,12,0.55,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,C,Despar Perugia,Perugia,6,Chebukina Elena,-,-,6.9,1,6,1,-,-,15,7,11,8,3,-,7,1,0.71,0.43,12,-,-,8,0.67,-,7
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,C,Despar Perugia,Perugia,7,Mangifesta Consuelo,-,-,6.5,3,2,3,-,-,14,4,1,13,4,1,8,1,0.88,0.75,26,5,3,13,0.5,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,C,Despar Perugia,Perugia,8,Zeppoloni Elisa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,C,Despar Perugia,Perugia,9,Kelly Janis Louise,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,C,Despar Perugia,Perugia,11,Sliwa Magdalena,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,C,Despar Perugia,Perugia,12,Golubovic Mira,-,-,7.3,4,3,4,-,-,9,1,7,12,-,-,11,-,1,0.73,13,2,-,8,0.62,-,1
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,C,Despar Perugia,Perugia,13,Merluzzi Marianna,-,-,-,*,*,-,-,-,-,-,-1,3,1,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,O,Famila Imola,Imola,1,Sidorenko Tatjana,-,-,5.9,2,4,4,-,-,15,2,7,8,-,-,13,1,0.69,0.54,32,4,3,15,0.47,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,O,Famila Imola,Imola,2,Pernici Emanuela,L,-,-,*,*,*,-,-,-,-,-3,-,-,-,40,3,0.85,0.65,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,O,Famila Imola,Imola,3,Poser Manuela,-,-,-,-,-,*,-,-,-,-,-1,1,-,-,-,-,-,-,1,1,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,O,Famila Imola,Imola,5,Paccagnella Stefania,-,-,-,6,2,2,-,-,3,2,-1,12,4,-,-,-,-,-,5,-,-,2,0.4,-,1
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,O,Famila Imola,Imola,6,Pinese Alessandra,-,-,5.7,1,3,3,-,-,4,3,3,15,1,2,-,-,-,-,2,-,-,1,0.5,-,1
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,O,Famila Imola,Imola,7,Seragiotto Lara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,O,Famila Imola,Imola,9,De Grandis Ingrid,-,-,-,5,*,*,-,-,1,-,-1,3,-,-,3,1,0.67,0.67,5,-,1,1,0.2,-,-
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,O,Famila Imola,Imola,10,Huurman Francien,-,-,5.5,3,5,5,-,-,4,1,-,6,2,-,-,-,-,-,10,-,2,3,0.3,-,1
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,O,Famila Imola,Imola,12,Fantaccini Slavka,-,-,5.5,4,6,6,-,-,3,-,-4,10,1,-,3,1,-,-,15,4,1,2,0.13,-,1
2000/2001,A1,Coppa_Italia,Quarter,1,2,0,26/1/2001,20:00,-,-,O,Famila Imola,Imola,14,Conti Alessia,-,-,6.1,*,1,1,-,-,10,2,7,12,-,1,7,-,1,0.57,17,1,2,9,0.53,-,-
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,C,Radio 105 Foppapedretti Bergamo,Volley Bergamo,1,Soucy Brigitte,-,-,5.8,4,4,4,-,-,11,8,4,13,-,3,10,1,0.7,0.2,19,3,3,8,0.42,-,-
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,C,Radio 105 Foppapedretti Bergamo,Volley Bergamo,2,Voeikova Anna,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,C,Radio 105 Foppapedretti Bergamo,Volley Bergamo,3,Mello Anna Vania,-,-,6.9,2,2,2,-,-,14,6,11,10,2,-,12,-,0.67,0.5,11,1,-,10,0.91,-,4
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,C,Radio 105 Foppapedretti Bergamo,Volley Bergamo,4,Drozina Elena,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,C,Radio 105 Foppapedretti Bergamo,Volley Bergamo,5,Perez Del Solar Gabriela,-,C,6.8,5,5,5,-,-,8,3,5,14,-,-,15,1,0.73,0.53,8,1,-,6,0.75,1,2
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,C,Radio 105 Foppapedretti Bergamo,Volley Bergamo,7,Cacciatori Maurizia,-,-,6.6,6,6,6,-,-,1,1,-1,10,1,-,1,1,-,-,1,-,-,-,-,-,1
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,C,Radio 105 Foppapedretti Bergamo,Volley Bergamo,8,Rinieri Simona,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,C,Radio 105 Foppapedretti Bergamo,Volley Bergamo,9,Galastri Elisa,-,-,-,-,*,-,-,-,-,-,-1,-,-,-,-,-,-,-,1,1,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,C,Radio 105 Foppapedretti Bergamo,Volley Bergamo,10,Zetova Antonina,-,-,6.1,3,3,3,-,-,15,6,12,11,1,-,-,-,-,-,36,-,2,14,0.39,-,1
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,C,Radio 105 Foppapedretti Bergamo,Volley Bergamo,12,Piccinini Francesca,-,-,6.5,1,1,1,-,-,9,6,6,16,-,1,17,1,0.65,0.59,11,1,1,7,0.64,-,1
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,O,Despar Perugia,Perugia,1,Lahme Suzanne,-,-,6.2,6,5,6,-,-,8,2,3,7,-,1,13,1,0.69,0.46,13,2,1,6,0.46,1,1
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,O,Despar Perugia,Perugia,2,Fogalesi Simona,-,-,5.6,3,2,*,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,O,Despar Perugia,Perugia,3,Swieniewicz Dorota,-,-,6.3,4,3,2,-,-,12,5,6,11,1,1,16,1,0.81,0.63,30,3,1,11,0.37,-,-
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,O,Despar Perugia,Perugia,6,Chebukina Elena,-,-,6.2,5,4,3,-,-,9,4,1,8,2,2,15,4,0.47,0.47,12,-,2,5,0.42,-,2
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,O,Despar Perugia,Perugia,7,Mangifesta Consuelo,-,-,5.6,1,6,*,-,-,1,-,-2,4,-,-,15,-,0.67,0.47,8,2,1,1,0.13,-,-
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,O,Despar Perugia,Perugia,8,Zeppoloni Elisa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,O,Despar Perugia,Perugia,9,Kelly Janis Louise,-,-,5.5,-,*,5,-,-,7,2,2,4,1,1,-,-,-,-,24,3,1,6,0.25,-,-
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,O,Despar Perugia,Perugia,11,Sliwa Magdalena,-,-,-,*,-,1,-,-,-,-,-1,6,-,-,-,-,-,-,1,-,-,-,-,1,-
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,O,Despar Perugia,Perugia,12,Golubovic Mira,-,-,6,2,1,*,-,-,4,3,-,8,-,-,4,-,1,0.75,9,1,3,2,0.22,-,2
2000/2001,A1,Coppa_Italia,Semifinal,1,1,0,27/1/2001,18:30,-,-,O,Despar Perugia,Perugia,13,Merluzzi Marianna,-,C,-,*,*,4,-,-,2,1,1,1,-,-,7,1,0.57,0.43,4,-,-,1,0.25,-,1
2000/2001,A1,Coppa_Italia,Semifinal,1,2,0,27/1/2001,15:30,-,-,C,Capo Sud Reggio Calabria,Reggio Calabria,1,Potachova Olga,-,-,6.1,1,1,1,1,-,14,5,8,15,-,-,7,1,0.86,0.57,39,3,2,12,0.31,-,2
2000/2001,A1,Coppa_Italia,Semifinal,1,2,0,27/1/2001,15:30,-,-,C,Capo Sud Reggio Calabria,Reggio Calabria,2,Torri Alessia,L,-,-,*,*,*,*,-,-,-,-4,-,-,-,32,4,0.75,0.53,-,-,-,-,-,-,-
