Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2001/2002,A1,Play_Off,Semifinal,3,1,0,28/4/2002,17:00,3500,13000,C,Asystel Novara,Novara Trecate,3,2,6,16,21,25,8,12,15,17,8,16,21,25,6,12,19,22,3,7,10,13,8,16,21,25,5,11,16,18,8,16,21,25,5,10,12,15,3,7,9,10,77,27,34,96,10,4,95,7,0.85,0.66,152,15,10,63,0.41,1,10
2001/2002,A1,Play_Off,Semifinal,3,1,0,28/4/2002,17:00,3500,13000,O,Metodo Minetti Vicenza,Vicenza,2,3,8,12,15,17,6,16,21,25,6,12,19,22,8,16,21,25,8,16,21,25,3,7,10,13,8,16,21,25,5,11,16,18,3,7,9,10,5,10,12,15,72,27,40,98,4,4,87,4,0.85,0.61,149,12,10,58,0.39,2,10
2001/2002,A1,Play_Off_CEV,Final,1,1,0,4/5/2002,20:45,-,-,C,Starfin Ravenna,Ravenna,3,1,8,16,21,25,5,10,16,18,8,16,19,24,3,15,21,26,8,16,21,25,7,15,19,22,8,16,21,25,3,7,12,13,-,-,-,-,-,-,-,-,72,26,47,98,4,4,70,1,0.64,0.53,126,11,9,61,0.48,-,7
2001/2002,A1,Play_Off_CEV,Final,1,1,0,4/5/2002,20:45,-,-,O,Monte Schiavo Banca Marche Jesi,Jesi,1,3,5,10,16,18,8,16,21,25,3,15,21,26,8,16,19,24,7,15,19,22,8,16,21,25,3,7,12,13,8,16,21,25,-,-,-,-,-,-,-,-,61,13,24,80,10,1,94,5,0.71,0.57,132,14,7,51,0.39,1,9
2001/2002,A1,Play_Off_CEV,Final,2,1,0,8/5/2002,20:30,-,-,C,Monte Schiavo Banca Marche Jesi,Jesi,3,1,8,16,21,25,7,9,16,17,6,12,19,28,8,16,21,26,1,13,19,23,8,16,21,25,5,16,21,25,8,14,17,21,-,-,-,-,-,-,-,-,76,32,37,100,13,8,82,3,0.73,0.45,132,8,13,57,0.43,2,11
2001/2002,A1,Play_Off_CEV,Final,2,1,0,8/5/2002,20:30,-,-,O,Starfin Ravenna,Ravenna,1,3,7,9,16,17,8,16,21,25,8,16,21,26,6,12,19,28,8,16,21,25,1,13,19,23,8,14,17,21,5,16,21,25,-,-,-,-,-,-,-,-,65,24,25,90,8,3,87,8,0.62,0.34,126,9,11,49,0.39,4,13
2001/2002,A1,Play_Off_CEV,Final,3,1,0,12/5/2002,18:00,800,-,C,Starfin Ravenna,Ravenna,3,1,8,16,21,25,3,6,9,12,7,16,21,25,8,13,14,17,6,14,18,26,8,16,21,28,8,16,21,25,7,12,14,17,-,-,-,-,-,-,-,-,71,30,45,100,10,5,69,5,0.65,0.46,106,4,6,52,0.49,1,14
2001/2002,A1,Play_Off_CEV,Final,3,1,0,12/5/2002,18:00,800,-,O,Monte Schiavo Banca Marche Jesi,Jesi,1,3,3,6,9,12,8,16,21,25,8,13,14,17,7,16,21,25,8,16,21,28,6,14,18,26,7,12,14,17,8,16,21,25,-,-,-,-,-,-,-,-,56,16,6,75,6,5,90,6,0.69,0.42,130,23,14,45,0.35,1,6
2001/2002,A1,Play_Off_CEV,Semifinal,1,1,0,20/4/2002,20:30,700,-,C,Starfin Ravenna,Ravenna,3,1,5,12,18,20,8,16,21,25,8,16,21,25,3,7,10,12,8,16,21,25,4,8,17,20,8,16,21,25,7,13,17,23,-,-,-,-,-,-,-,-,69,28,40,94,7,1,75,2,0.6,0.36,134,11,5,58,0.43,4,10
2001/2002,A1,Play_Off_CEV,Semifinal,1,1,0,20/4/2002,20:30,700,-,O,Pallavolo Palermo,Palermo,1,3,8,16,21,25,5,12,18,20,3,7,10,12,8,16,21,25,4,8,17,20,8,16,21,25,7,13,17,23,8,16,21,25,-,-,-,-,-,-,-,-,55,17,16,81,6,1,87,3,0.74,0.56,129,18,10,49,0.38,2,5
2001/2002,A1,Play_Off_CEV,Semifinal,1,2,0,20/4/2002,20:30,-,-,C,Monte Schiavo Banca Marche Jesi,Jesi,3,2,8,15,21,25,6,16,19,22,8,16,21,25,5,13,15,19,7,11,16,21,8,16,21,25,6,12,15,23,8,16,21,25,5,10,12,15,1,3,5,6,82,32,44,108,7,7,89,2,0.76,0.54,141,10,15,67,0.48,4,8
2001/2002,A1,Play_Off_CEV,Semifinal,1,2,0,20/4/2002,20:30,-,-,O,Caffè Sesso Reggio Calabria,Reggio Calabria,2,3,6,16,19,22,8,15,21,25,5,13,15,19,8,16,21,25,8,16,21,25,7,11,16,21,8,16,21,25,6,12,15,23,1,3,5,6,5,10,12,15,75,25,35,99,10,2,101,7,0.5,0.25,148,12,8,58,0.39,3,15
2001/2002,A1,Play_Off_CEV,Semifinal,2,1,0,24/4/2002,20:30,600,-,C,Pallavolo Palermo,Palermo,0,3,5,14,18,23,8,16,21,25,3,16,21,26,8,12,16,28,5,9,10,15,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,18,17,65,2,2,72,2,0.78,0.57,102,11,12,39,0.38,1,4
2001/2002,A1,Play_Off_CEV,Semifinal,2,1,0,24/4/2002,20:30,600,-,O,Starfin Ravenna,Ravenna,3,0,8,16,21,25,5,14,18,23,8,12,16,28,3,16,21,26,8,16,21,25,5,9,10,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,21,41,76,4,2,63,2,0.7,0.41,102,7,4,47,0.46,3,12
2001/2002,A1,Play_Off_CEV,Semifinal,2,2,0,24/4/2002,20:30,180,320,C,Caffè Sesso Reggio Calabria,Reggio Calabria,1,3,8,16,20,25,4,13,21,23,8,15,17,19,7,16,21,25,3,7,11,13,8,16,21,25,8,16,18,23,7,15,21,25,-,-,-,-,-,-,-,-,64,17,31,81,7,4,90,12,0.8,0.69,112,9,5,50,0.45,-,10
2001/2002,A1,Play_Off_CEV,Semifinal,2,2,0,24/4/2002,20:30,180,320,O,Monte Schiavo Banca Marche Jesi,Jesi,3,1,4,13,21,23,8,16,20,25,7,16,21,25,8,15,17,19,8,16,21,25,3,7,11,13,7,15,21,25,8,16,18,23,-,-,-,-,-,-,-,-,78,27,51,97,7,10,74,5,0.86,0.81,115,5,10,63,0.55,-,5
2001/2002,A1,Regular_Season,1st,1,1,0,28/10/2001,17:30,630,7100000,C,Cerdisa Reggio Emilia,Reggio Emilia,2,3,8,16,21,25,2,13,16,21,7,12,15,19,8,16,21,25,6,12,21,23,8,16,20,25,8,16,21,25,6,12,15,20,3,6,7,11,5,10,12,15,87,32,51,104,8,7,97,7,0.68,0.38,140,16,5,72,0.51,-,8
2001/2002,A1,Regular_Season,1st,1,1,0,28/10/2001,17:30,630,7100000,O,Capo Sud Reggio Calabria,Reggio Calabria,3,2,2,13,16,21,8,16,21,25,8,16,21,25,7,12,15,19,8,16,20,25,6,12,21,23,6,12,15,20,8,16,21,25,5,10,12,15,3,6,7,11,81,30,49,105,8,5,96,8,0.7,0.36,134,8,8,71,0.53,-,5
