Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2020/2021,A1,Regular_Season,1st,2,-,3007,27/9/2020,16:00,430,-,C,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,0,3,6,13,19,21,8,16,21,25,7,15,18,20,8,16,21,25,8,13,19,23,5,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,10,17,66,5,4,63,6,0.52,0.29,94,6,8,35,0.37,-,3
2020/2021,A1,Regular_Season,1st,2,-,3007,27/9/2020,16:00,430,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,3,0,8,16,21,25,6,13,19,21,8,16,21,25,7,15,18,20,5,16,21,25,8,13,19,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,21,33,73,10,2,61,5,0.59,0.48,104,12,3,53,0.51,-,8
2020/2021,A1,Regular_Season,1st,2,-,3008,27/9/2020,18:00,-,-,C,Igor Gorgonzola Novara,Agil Volley,3,0,8,16,21,27,7,12,18,25,8,16,21,25,7,13,17,20,8,16,21,25,6,13,14,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,27,40,75,7,6,53,2,0.68,0.49,91,4,6,44,0.48,-,9
2020/2021,A1,Regular_Season,1st,2,-,3008,27/9/2020,18:00,-,-,O,Zanetti Bergamo,Volley Bergamo,0,3,7,12,18,25,8,16,21,27,7,13,17,20,8,16,21,25,6,13,14,15,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,16,14,62,9,1,68,9,0.59,0.38,93,6,9,40,0.43,-,6
2020/2021,A1,Regular_Season,1st,2,-,3009,27/9/2020,18:30,-,-,C,Savino Del Bene Scandicci,Scandicci,3,1,7,13,15,17,8,16,21,25,4,15,21,25,8,16,20,20,8,16,21,25,7,14,17,22,7,14,20,25,8,16,21,22,-,-,-,-,-,-,-,-,72,30,38,91,11,8,82,-,0.82,0.62,145,8,15,56,0.39,-,8
2020/2021,A1,Regular_Season,1st,2,-,3009,27/9/2020,18:30,-,-,O,Bartoccini Fortinfissi Perugia,Bartoccini Gioiellerie Perugia,1,3,8,16,21,25,7,13,15,17,8,16,20,20,4,15,21,25,7,14,17,22,8,16,21,25,8,16,21,22,7,14,20,25,-,-,-,-,-,-,-,-,66,26,33,90,8,-,80,9,0.69,0.54,135,8,8,51,0.38,-,15
2020/2021,A1,Regular_Season,1st,2,-,3010,26/9/2020,20:30,700,-,C,Vbc Èpiù Casalmaggiore,Casalmaggiore,1,3,7,13,21,24,8,16,20,26,7,15,21,25,8,16,18,22,8,14,20,21,6,16,21,25,8,16,19,24,7,14,21,26,-,-,-,-,-,-,-,-,70,22,37,94,4,1,84,7,0.56,0.25,139,12,10,59,0.42,-,10
2020/2021,A1,Regular_Season,1st,2,-,3010,26/9/2020,20:30,700,-,O,Delta Despar Trentino,Delta Informatica Trentino,3,1,8,16,20,26,7,13,21,24,8,16,18,22,7,15,21,25,6,16,21,25,8,14,20,21,7,14,21,26,8,16,19,24,-,-,-,-,-,-,-,-,78,23,42,98,14,3,90,2,0.59,0.3,153,10,10,65,0.42,-,10
2020/2021,A1,Regular_Season,1st,2,-,3011,27/9/2020,17:00,150,-,C,Bosca S.Bernardo Cuneo,S.Bernardo Cuneo,3,0,8,16,20,25,4,13,21,22,7,16,20,31,8,12,21,29,6,16,21,25,8,14,19,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,19,26,78,6,2,61,6,0.59,0.39,101,8,5,43,0.43,-,6
2020/2021,A1,Regular_Season,1st,2,-,3011,27/9/2020,17:00,150,-,O,Saugella Monza,Monza,0,3,4,13,21,22,8,16,20,25,8,12,21,29,7,16,20,31,8,14,19,23,6,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,17,18,76,15,3,72,8,0.67,0.43,118,9,7,50,0.42,-,4
2020/2021,A1,Regular_Season,1st,2,-,3012,27/9/2020,17:00,700,-,C,Banca Valsabbina Millenium Brescia,Millenium Brescia,2,3,8,16,21,25,7,13,19,21,3,10,17,19,8,16,21,25,8,16,21,25,3,7,14,18,7,14,17,23,8,16,21,25,4,8,8,12,5,10,12,15,76,32,34,105,14,6,87,14,0.54,0.34,131,6,8,57,0.44,-,13
2020/2021,A1,Regular_Season,1st,2,-,3012,27/9/2020,17:00,700,-,O,Il Bisonte Firenze,Azzurra Volley San Casciano,3,2,7,13,19,21,8,16,21,25,8,16,21,25,3,10,17,19,3,7,14,18,8,16,21,25,8,16,21,25,7,14,17,23,5,10,12,15,4,8,8,12,84,33,39,103,16,5,91,8,0.68,0.46,156,8,13,71,0.46,-,8
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,C,Imoco Volley Conegliano,Imoco Volley Conegliano,3,0,8,16,21,25,6,10,13,18,7,16,21,25,8,9,13,16,8,16,21,25,4,15,18,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,26,30,73,11,5,46,7,0.67,0.46,80,7,3,42,0.53,-,11
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,O,Savino Del Bene Scandicci,Scandicci,0,3,6,10,13,18,8,16,21,25,8,9,13,16,7,16,21,25,4,15,18,21,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,6,2,57,11,3,62,7,0.61,0.45,82,5,11,30,0.37,-,3
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,C,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,3,0,3,16,21,25,8,14,18,23,8,16,21,25,5,11,15,18,8,16,21,25,3,13,18,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,23,32,73,5,2,53,5,0.49,0.32,107,6,5,42,0.39,-,9
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,O,Delta Despar Trentino,Delta Informatica Trentino,0,3,8,14,18,23,3,16,21,25,5,11,15,18,8,16,21,25,3,13,18,21,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,17,13,64,11,4,68,4,0.62,0.41,119,11,9,39,0.33,-,5
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,C,Saugella Monza,Monza,3,1,8,16,21,25,1,8,16,20,8,14,18,22,7,16,21,25,8,16,21,25,4,9,14,15,6,16,21,25,8,9,19,22,-,-,-,-,-,-,-,-,69,30,42,96,9,5,72,9,0.61,0.38,116,6,3,52,0.45,-,12
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,O,Il Bisonte Firenze,Azzurra Volley San Casciano,1,3,1,8,16,20,8,16,21,25,7,16,21,25,8,14,18,22,4,9,14,15,8,16,21,25,8,9,19,22,6,16,21,25,-,-,-,-,-,-,-,-,62,19,19,83,11,4,87,10,0.62,0.37,130,10,12,55,0.42,-,3
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,C,Reale Mutua Fenera Chieri,Fenera Chieri '76,0,3,5,11,18,20,8,16,21,25,7,14,16,20,8,16,21,25,6,9,12,16,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,9,8,57,4,1,63,13,0.57,0.43,85,5,5,31,0.36,-,3
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,O,Igor Gorgonzola Novara,Agil Volley,3,0,8,16,21,25,5,11,18,20,8,16,21,25,7,14,16,20,8,16,21,25,6,9,12,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,28,38,73,10,7,53,2,0.66,0.47,97,9,3,50,0.52,-,5
2020/2021,A1,Regular_Season,1st,3,-,3018,4/10/2020,17:00,520,-,C,Zanetti Bergamo,Volley Bergamo,0,3,5,9,9,12,8,16,21,25,8,13,19,23,5,16,21,25,6,11,17,18,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,9,10,53,10,2,72,5,0.5,0.32,112,13,5,36,0.32,-,5
2020/2021,A1,Regular_Season,1st,3,-,3018,4/10/2020,17:00,520,-,O,Vbc Èpiù Casalmaggiore,Casalmaggiore,3,0,8,16,21,25,5,9,9,12,5,16,21,25,8,13,19,23,8,16,21,25,6,11,17,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,23,34,74,2,3,43,3,0.6,0.4,95,5,5,41,0.43,-,5
2020/2021,A1,Regular_Season,1st,3,-,3019,4/10/2020,17:00,350,-,C,Bartoccini Fortinfissi Perugia,Bartoccini Gioiellerie Perugia,3,1,6,16,20,25,8,15,21,23,7,11,16,22,8,16,21,25,7,15,19,27,8,16,21,25,8,16,21,25,5,13,14,19,-,-,-,-,-,-,-,-,68,24,28,97,10,4,86,11,0.59,0.45,161,6,13,56,0.35,-,8
2020/2021,A1,Regular_Season,1st,3,-,3019,4/10/2020,17:00,350,-,O,Bosca S.Bernardo Cuneo,S.Bernardo Cuneo,1,3,8,15,21,23,6,16,20,25,8,16,21,25,7,11,16,22,8,16,21,25,7,15,19,27,5,13,14,19,8,16,21,25,-,-,-,-,-,-,-,-,72,25,31,93,7,6,87,6,0.6,0.52,166,20,8,53,0.32,-,13
2020/2021,A1,Regular_Season,1st,4,-,3021,10/10/2020,20:00,684,-,C,Saugella Monza,Monza,3,1,8,16,19,26,5,15,21,24,4,13,21,25,8,16,19,21,8,12,18,22,7,16,21,25,7,16,21,25,8,13,15,20,-,-,-,-,-,-,-,-,70,22,36,97,14,5,80,5,0.66,0.39,128,8,7,56,0.44,-,9
2020/2021,A1,Regular_Season,1st,4,-,3021,10/10/2020,20:00,684,-,O,Igor Gorgonzola Novara,Agil Volley,1,3,5,15,21,24,8,16,19,26,8,16,19,21,4,13,21,25,7,16,21,25,8,12,18,22,8,13,15,20,7,16,21,25,-,-,-,-,-,-,-,-,64,21,28,91,11,1,83,7,0.63,0.4,136,9,9,56,0.41,-,7
2020/2021,A1,Regular_Season,1st,4,-,3022,10/10/2020,19:00,200,-,C,Vbc Èpiù Casalmaggiore,Casalmaggiore,3,0,8,16,21,25,6,13,15,17,7,16,21,25,8,12,17,20,8,16,21,25,7,9,15,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,30,36,73,5,4,49,2,0.61,0.35,98,6,10,47,0.48,-,8
2020/2021,A1,Regular_Season,1st,4,-,3022,10/10/2020,19:00,200,-,O,Bartoccini Fortinfissi Perugia,Bartoccini Gioiellerie Perugia,0,3,6,13,15,17,8,16,21,25,8,12,17,20,7,16,21,25,7,9,15,17,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,14,11,56,7,1,68,7,0.54,0.28,106,8,8,30,0.28,-,10
2020/2021,A1,Regular_Season,1st,4,-,3023,11/10/2020,17:00,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,0,3,3,7,14,22,8,16,21,25,5,11,18,23,8,16,21,25,4,10,16,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,17,14,66,9,3,64,10,0.52,0.31,103,10,6,41,0.4,-,6
2020/2021,A1,Regular_Season,1st,4,-,3023,11/10/2020,17:00,-,-,O,Savino Del Bene Scandicci,Scandicci,3,0,8,16,21,25,3,7,14,22,8,16,21,25,5,11,18,23,8,16,21,25,4,10,16,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,23,28,73,9,6,57,6,0.65,0.37,98,4,6,43,0.44,-,5
2020/2021,A1,Regular_Season,1st,4,-,3024,10/10/2020,20:45,180,-,C,Bosca S.Bernardo Cuneo,S.Bernardo Cuneo,3,2,8,16,21,28,4,10,20,26,8,16,21,27,6,11,17,29,7,15,19,23,8,16,21,25,8,16,21,25,4,15,17,21,1,10,12,15,5,7,9,11,93,35,48,117,11,4,104,3,0.58,0.42,180,16,15,74,0.41,-,15
2020/2021,A1,Regular_Season,1st,4,-,3024,10/10/2020,20:45,180,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,2,3,4,10,20,26,8,16,21,28,6,11,17,29,8,16,21,27,8,16,21,25,7,15,19,23,4,15,17,21,8,16,21,25,5,7,9,11,1,10,12,15,83,30,39,114,10,1,106,8,0.61,0.35,158,11,15,68,0.43,-,14
2020/2021,A1,Regular_Season,1st,4,-,3025,11/10/2020,17:00,700,-,C,Banca Valsabbina Millenium Brescia,Millenium Brescia,0,3,3,7,10,15,8,16,21,25,5,9,14,16,8,16,21,25,5,8,11,13,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,7,-9,45,9,3,62,11,0.48,0.23,82,7,10,22,0.27,-,3
2020/2021,A1,Regular_Season,1st,4,-,3025,11/10/2020,17:00,700,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,3,0,8,16,21,25,3,7,10,15,8,16,21,25,5,9,14,16,8,16,21,25,5,8,11,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,29,31,74,12,6,36,6,0.5,0.33,74,3,3,39,0.53,-,10
2020/2021,A1,Regular_Season,1st,4,-,3026,11/10/2020,17:00,154,-,C,Delta Despar Trentino,Delta Informatica Trentino,3,0,8,16,21,25,4,12,15,20,8,16,21,25,4,10,18,21,8,16,21,25,5,8,12,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,29,33,74,7,6,44,3,0.57,0.43,82,8,6,44,0.54,-,7
2020/2021,A1,Regular_Season,1st,4,-,3026,11/10/2020,17:00,154,-,O,Zanetti Bergamo,Volley Bergamo,0,3,4,12,15,20,8,16,21,25,4,10,18,21,8,16,21,25,5,8,12,15,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,11,5,56,12,2,67,12,0.46,0.25,83,4,7,32,0.39,-,6
2020/2021,A1,Regular_Season,1st,5,-,3028,21/10/2020,20:30,180,-,C,Banca Valsabbina Millenium Brescia,Millenium Brescia,1,3,5,13,17,22,8,16,21,25,8,13,20,25,6,16,21,23,4,7,11,16,8,16,21,25,7,14,19,21,8,16,21,25,-,-,-,-,-,-,-,-,65,17,22,85,13,4,87,4,0.57,0.32,140,13,13,53,0.38,-,8
2020/2021,A1,Regular_Season,1st,5,-,3028,21/10/2020,20:30,180,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,3,1,8,16,21,25,5,13,17,22,6,16,21,23,8,13,20,25,8,16,21,25,4,7,11,16,8,16,21,25,7,14,19,21,-,-,-,-,-,-,-,-,68,26,38,97,10,2,72,4,0.56,0.33,128,8,8,53,0.41,-,13
2020/2021,A1,Regular_Season,1st,5,-,3029,11/11/2020,18:30,-,-,C,Igor Gorgonzola Novara,Agil Volley,3,1,6,12,18,23,8,16,21,25,8,16,21,25,6,9,13,14,8,13,21,27,7,16,20,25,8,16,21,25,5,10,12,13,-,-,-,-,-,-,-,-,79,41,44,99,11,4,66,6,0.52,0.35,121,8,10,58,0.48,-,17
2020/2021,A1,Regular_Season,1st,5,-,3029,11/11/2020,18:30,-,-,O,Bosca S.Bernardo Cuneo,S.Bernardo Cuneo,1,3,8,16,21,25,6,12,18,23,6,9,13,14,8,16,21,25,7,16,20,25,8,13,21,27,5,10,12,13,8,16,21,25,-,-,-,-,-,-,-,-,56,19,15,78,12,3,88,6,0.45,0.33,121,6,17,43,0.36,-,10
2020/2021,A1,Regular_Season,1st,5,-,3030,14/10/2020,20:30,-,-,C,Savino Del Bene Scandicci,Scandicci,3,1,5,7,9,12,8,16,21,25,7,14,21,25,8,16,18,22,8,16,21,25,7,10,15,19,4,15,21,25,8,16,17,19,-,-,-,-,-,-,-,-,69,26,34,86,9,6,78,1,0.92,0.81,148,14,11,56,0.38,-,7
2020/2021,A1,Regular_Season,1st,5,-,3030,14/10/2020,20:30,-,-,O,Vbc Èpiù Casalmaggiore,Casalmaggiore,1,3,8,16,21,25,5,7,9,12,8,16,18,22,7,14,21,25,7,10,15,19,8,16,21,25,8,16,17,19,4,15,21,25,-,-,-,-,-,-,-,-,58,23,29,86,8,1,77,6,0.68,0.56,128,8,7,46,0.36,-,11
2020/2021,A1,Regular_Season,1st,5,-,3031,14/10/2020,20:30,170,-,C,Reale Mutua Fenera Chieri,Fenera Chieri '76,3,2,8,16,21,25,6,10,13,15,4,11,17,24,8,16,21,26,5,15,21,25,8,16,18,19,4,11,18,22,8,16,21,25,6,10,12,16,5,9,11,14,79,33,39,111,10,3,83,11,0.58,0.33,157,9,10,60,0.38,-,16
2020/2021,A1,Regular_Season,1st,5,-,3031,14/10/2020,20:30,170,-,O,Saugella Monza,Monza,2,3,6,10,13,15,8,16,21,25,8,16,21,26,4,11,17,24,8,16,18,19,5,15,21,25,8,16,21,25,4,11,18,22,5,9,11,14,6,10,12,16,75,24,23,100,17,4,101,8,0.67,0.49,161,11,16,61,0.38,-,10
2020/2021,A1,Regular_Season,1st,5,-,3032,13/10/2020,20:45,250,-,C,Zanetti Bergamo,Volley Bergamo,1,3,6,13,21,24,8,16,20,26,5,11,13,16,8,16,21,25,7,14,21,25,8,16,18,21,4,12,16,20,8,16,21,25,-,-,-,-,-,-,-,-,62,19,22,83,12,2,86,7,0.58,0.3,142,7,14,55,0.39,-,5
2020/2021,A1,Regular_Season,1st,5,-,3032,13/10/2020,20:45,250,-,O,Il Bisonte Firenze,Azzurra Volley San Casciano,3,1,8,16,20,26,6,13,21,24,8,16,21,25,5,11,13,16,8,16,18,21,7,14,21,25,8,16,21,25,4,12,16,20,-,-,-,-,-,-,-,-,75,32,45,95,9,3,71,6,0.46,0.28,136,10,5,57,0.42,-,15
2020/2021,A1,Regular_Season,1st,5,-,3033,14/10/2020,20:30,95,-,C,Delta Despar Trentino,Delta Informatica Trentino,3,0,8,15,21,25,4,16,19,23,5,14,21,25,8,16,20,21,8,16,21,25,5,11,19,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,21,32,71,3,6,58,6,0.59,0.4,108,6,6,41,0.38,-,6
2020/2021,A1,Regular_Season,1st,5,-,3033,14/10/2020,20:30,95,-,O,Bartoccini Fortinfissi Perugia,Bartoccini Gioiellerie Perugia,0,3,4,16,19,23,8,15,21,25,8,16,20,21,5,14,21,25,5,11,19,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,16,19,66,8,3,68,7,0.57,0.32,113,12,6,43,0.38,-,6
2020/2021,A1,Regular_Season,1st,6,-,3035,17/10/2020,20:45,200,-,C,Igor Gorgonzola Novara,Agil Volley,3,0,8,16,21,25,5,10,16,18,8,16,21,25,7,11,14,16,8,16,21,25,4,7,10,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,30,50,73,5,1,45,2,0.64,0.38,88,5,2,54,0.61,-,9
2020/2021,A1,Regular_Season,1st,6,-,3035,17/10/2020,20:45,200,-,O,Banca Valsabbina Millenium Brescia,Millenium Brescia,0,3,5,10,16,18,8,16,21,25,7,11,14,16,8,16,21,25,4,7,10,16,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,7,12,52,7,1,68,6,0.47,0.29,85,3,9,34,0.4,-,2
2020/2021,A1,Regular_Season,1st,6,-,3036,18/10/2020,17:00,200,-,C,Vbc Èpiù Casalmaggiore,Casalmaggiore,0,3,5,12,14,17,8,16,21,25,6,15,20,24,8,16,21,26,4,11,12,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,14,26,62,5,-,69,6,0.61,0.36,105,4,7,42,0.4,-,6
2020/2021,A1,Regular_Season,1st,6,-,3036,18/10/2020,17:00,200,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,3,0,8,16,21,25,5,12,14,17,8,16,21,26,6,15,20,24,8,16,21,25,4,11,12,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65,27,46,74,5,3,57,1,0.65,0.35,113,7,6,55,0.49,-,7
2020/2021,A1,Regular_Season,1st,6,-,3037,18/10/2020,17:00,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,3,2,7,14,16,16,8,16,21,25,8,16,21,25,5,12,15,17,8,14,20,22,5,16,21,25,8,16,21,25,2,4,7,12,5,10,12,15,2,3,3,4,81,37,48,102,8,9,78,4,0.64,0.37,139,13,5,56,0.4,-,16
