Season,Division,Team,No,Player,Role,Born,Height,Nat. Sport.,Note
2005/2006,A1,Monte Schiavo Banca Marche Jesi,4,ORAZI LUDOVICA,Spiker,1987,188,ITA,-
2005/2006,A1,Monte Schiavo Banca Marche Jesi,5,SOKOLOVA LIUBOV,Spiker,1977,191,RUS,-
2005/2006,A1,Monte Schiavo Banca Marche Jesi,6,ARIMATTEI SOFIA,Spiker,1981,186,ITA,-
2005/2006,A1,Monte Schiavo Banca Marche Jesi,7,MARINOVA NELI,Setter,1971,175,BUL,-
2005/2006,A1,Monte Schiavo Banca Marche Jesi,8,BORGOGELLI GIULIA,Spiker,1982,186,ITA,-
2005/2006,A1,Monte Schiavo Banca Marche Jesi,9,RITSCHELOVA MARCELA,Middleblocker,1972,191,CZE,-
2005/2006,A1,Monte Schiavo Banca Marche Jesi,10,ZILIO ISABELLA,Libero,1983,175,ITA,-
2005/2006,A1,Monte Schiavo Banca Marche Jesi,11,MIFKOVA DARINA,Spiker,1974,188,ITA,-
2005/2006,A1,Monte Schiavo Banca Marche Jesi,12,ALDRICH ERIN,Middleblocker,1977,188,USA,-
2005/2006,A1,Monte Schiavo Banca Marche Jesi,13,ARGENTATI ARIANNA,Middleblocker,1988,-,-,from 19/02/2006
2005/2006,A1,Monte Schiavo Banca Marche Jesi,13,BARTOLINI GIULIA,Middleblocker,-,-,-,from 12/03/2006
2005/2006,A1,Monte Schiavo Banca Marche Jesi,13,TRAVAGLINI ALESSIA,Middleblocker,1988,187,ITA,-
2005/2006,A1,Monte Schiavo Banca Marche Jesi,13,PADUA IRENE,Middleblocker,1989,-,-,from 19/03/2006
2005/2006,A1,Original Marines Arzano,2,QUARANTA ANNAMARIA,Spiker,1981,184,ITA,-
2005/2006,A1,Original Marines Arzano,3,IADAROLA MARIANNA,Spiker,1975,179,ITA,-
2005/2006,A1,Original Marines Arzano,4,MOUHA LIESBETH,Middleblocker,1983,188,BEL,until 28/12/2005
2005/2006,A1,Original Marines Arzano,5,PICERNO PAOLA,Setter,1976,170,ITA,-
2005/2006,A1,Original Marines Arzano,6,SISCOVICH INGRID,Spiker,1980,184,CRO,-
2005/2006,A1,Original Marines Arzano,7,CACCIATORI MAURIZIA,Setter,1973,179,ITA,-
2005/2006,A1,Original Marines Arzano,8,RANKOVIC ALEKSANDRA,Middleblocker,1980,189,SCG,-
2005/2006,A1,Original Marines Arzano,10,SACCO BEATRICE,Libero,1983,169,ITA,-
2005/2006,A1,Original Marines Arzano,11,KORUKOVETS ALEXANDRA,Spiker,1976,183,RUS,from 08/12/2005
2005/2006,A1,Original Marines Arzano,12,METCALF NANCY,Spiker,1978,186,USA,until 28/12/2005
2005/2006,A1,Original Marines Arzano,13,THOMAS ELISHA,Middleblocker,1981,191,USA,-
2005/2006,A1,Original Marines Arzano,14,CELLA ELISA,Spiker,1982,186,ITA,-
2005/2006,A1,Primaidea.Com Tortolì,1,SAVOSTIANOVA ELVIRA,Spiker,1974,190,ITA,until 07/11/2005
2005/2006,A1,Primaidea.Com Tortolì,2,CAFFARENA ELISABETTA,Middleblocker,-,-,-,from 05/03/2006
2005/2006,A1,Primaidea.Com Tortolì,2,COLLU ROBERTA,Middleblocker,-,-,-,from 02/04/2006
2005/2006,A1,Primaidea.Com Tortolì,2,MARCI ALICE,Middleblocker,-,-,-,from 26/02/2006
2005/2006,A1,Primaidea.Com Tortolì,2,VARGIU MICHELA,Middleblocker,-,-,-,from 19/03/2006
2005/2006,A1,Primaidea.Com Tortolì,3,ROSSO VALERIA,Middleblocker,1981,184,ITA,until 18/12/2005
2005/2006,A1,Primaidea.Com Tortolì,4,SPANO CRISTIANA,Setter,1976,180,ITA,-
2005/2006,A1,Primaidea.Com Tortolì,5,FERRANTI SIMONA,Middleblocker,1980,186,ITA,-
2005/2006,A1,Primaidea.Com Tortolì,6,LODDO MOIRA,Middleblocker,-,-,-,from 02/04/2006
2005/2006,A1,Primaidea.Com Tortolì,6,PUDDU NOEMI,Middleblocker,-,-,-,from 19/03/2006
2005/2006,A1,Primaidea.Com Tortolì,6,CAU SERENA,Middleblocker,-,-,-,from 26/02/2006
2005/2006,A1,Primaidea.Com Tortolì,6,ACCARDO GIULIA,Middleblocker,-,-,-,from 05/03/2006
2005/2006,A1,Primaidea.Com Tortolì,7,WIJNHOVEN ELKE,Libero,1981,170,NED,-
2005/2006,A1,Primaidea.Com Tortolì,8,CRUZ AUREA,Spiker,1982,183,PUR,-
2005/2006,A1,Primaidea.Com Tortolì,9,PINTORE CLAUDIA,Spiker,1982,165,ITA,-
2005/2006,A1,Primaidea.Com Tortolì,10,ZANOTTI BEATRICE,Middleblocker,1976,186,ITA,-
2005/2006,A1,Primaidea.Com Tortolì,11,FRATCZAK KAMILA,Spiker,1979,190,POL,-
2005/2006,A1,Primaidea.Com Tortolì,12,MUGGIRONI STEFANIA,Middleblocker,-,-,-,from 26/02/2006
2005/2006,A1,Primaidea.Com Tortolì,14,FLEDDERUS RIETTE,Setter,1977,171,NED,-
2005/2006,A1,Primaidea.Com Tortolì,15,DE LUCA BARBARA,Spiker,1975,182,ITA,-
2005/2006,A1,Primaidea.Com Tortolì,16,CONTE VALENTINA,Libero,1979,165,ITA,-
2005/2006,A1,Primaidea.Com Tortolì,17,BOWN HEATHER,Middleblocker,1978,191,USA,from 23/12/2005
2005/2006,A1,Primaidea.Com Tortolì,18,RAFFONE MELANIA,Middleblocker,-,-,-,from 26/02/2006
2005/2006,A1,Radio 105 Foppapedretti Bergamo,1,ORTOLANI SERENA,Spiker,1987,187,ITA,-
2005/2006,A1,Radio 105 Foppapedretti Bergamo,2,GRUEN ANGELINA,Spiker,1979,185,GER,-
2005/2006,A1,Radio 105 Foppapedretti Bergamo,3,CROCE PAOLA,Libero,1978,167,ITA,-
2005/2006,A1,Radio 105 Foppapedretti Bergamo,5,GUJSKA KATARZYNA,Setter,1975,180,POL,-
2005/2006,A1,Radio 105 Foppapedretti Bergamo,6,BARAZZA JENNY,Middleblocker,1981,185,ITA,-
2005/2006,A1,Radio 105 Foppapedretti Bergamo,8,SECOLO MANUELA,Spiker,1977,180,ITA,-
2005/2006,A1,Radio 105 Foppapedretti Bergamo,9,LEHTONEN RIIKKA,Spiker,1979,186,FIN,-
2005/2006,A1,Radio 105 Foppapedretti Bergamo,10,PAGGI PAOLA,Middleblocker,1976,182,ITA,-
2005/2006,A1,Radio 105 Foppapedretti Bergamo,12,PICCININI FRANCESCA,Spiker,1979,185,ITA,-
2005/2006,A1,Radio 105 Foppapedretti Bergamo,14,LO BIANCO ELEONORA,Setter,1979,172,ITA,-
2005/2006,A1,Radio 105 Foppapedretti Bergamo,18,POLJAK MAJA,Middleblocker,1983,194,CRO,-
2005/2006,A1,Sant'Orsola Asystel Novara,1,ANZANELLO SARA,Middleblocker,1980,192,ITA,-
2005/2006,A1,Sant'Orsola Asystel Novara,2,NUCU IULIANA,Middleblocker,1980,186,ROM,-
2005/2006,A1,Sant'Orsola Asystel Novara,4,CORBELLINI MONICA,Setter,1988,181,ITA,-
2005/2006,A1,Sant'Orsola Asystel Novara,6,BAIGUERI ISOTTA,Libero,1982,168,ITA,from 01/02/2006
2005/2006,A1,Sant'Orsola Asystel Novara,6,ALBERTI VALERIA,Libero,1984,176,ITA,until 11/11/2005
2005/2006,A1,Sant'Orsola Asystel Novara,7,HE QUI,Setter,1973,178,CHN,-
2005/2006,A1,Sant'Orsola Asystel Novara,8,ANGELONI VERONICA,Spiker,1986,188,ITA,-
2005/2006,A1,Sant'Orsola Asystel Novara,10,CARDULLO PAOLA,Libero,1982,162,ITA,-
2005/2006,A1,Sant'Orsola Asystel Novara,11,PIRV CRISTINA,Spiker,1972,185,ITA,-
2005/2006,A1,Sant'Orsola Asystel Novara,12,AGUERO TAISMARY,Spiker,1977,177,CUB,-
2005/2006,A1,Sant'Orsola Asystel Novara,13,OSMOKROVIC NATASA,Spiker,1976,182,CRO,-
2005/2006,A1,Sant'Orsola Asystel Novara,15,SPASOJEVIC ANJA,Spiker,1983,186,SCG,-
2005/2006,A1,Sant'Orsola Asystel Novara,16,LOMBARDO GILDA,Middleblocker,1989,-,-,from 26/02/2006
2005/2006,A1,Sant'Orsola Asystel Novara,16,BORGOGNO CHIARA,Middleblocker,1984,-,-,from 19/04/2006
2005/2006,A1,Sant'Orsola Asystel Novara,16,CALLONI RAFFAELLA,Middleblocker,1983,186,ITA,-
2005/2006,A1,Sant'Orsola Asystel Novara,18,MURI ELISA,Setter,1984,181,ITA,-
2005/2006,A1,Scavolini Pesaro,4,BERG LINDSEY,Setter,1980,174,USA,-
2005/2006,A1,Scavolini Pesaro,5,MACULEWICZ KINGA,Middleblocker,1978,188,FRA,-
2005/2006,A1,Scavolini Pesaro,7,DUSHKYEVICH YEVGENIYA,Middleblocker,1979,187,UKR,-
2005/2006,A1,Scavolini Pesaro,8,RINIERI SIMONA,Spiker,1977,188,ITA,-
2005/2006,A1,Scavolini Pesaro,9,RONDON GIULIA,Setter,1987,190,ITA,-
2005/2006,A1,Scavolini Pesaro,10,MENGARDA GIORGETE CRISTINA,Spiker,1972,184,BRA,-
2005/2006,A1,Scavolini Pesaro,12,COSTAGRANDE CAROLINA,Spiker,1980,186,ITA,-
2005/2006,A1,Scavolini Pesaro,13,SHEILLA TAVARES DE CASTRO,Spiker,1983,186,BRA,-
2005/2006,A1,Scavolini Pesaro,14,GUIGGI MARTINA,Middleblocker,1984,188,ITA,-
2005/2006,A1,Scavolini Pesaro,15,DEL CORE ANTONELLA,Spiker,1980,182,ITA,-
2005/2006,A1,Scavolini Pesaro,17,PUERARI RAMONA,Libero,1983,170,ITA,-
2005/2006,A1,Tecnomec Europa Systems Forlì,2,LOMBARDI MARTINA,Middleblocker,1989,-,-,from 26/03/2006
2005/2006,A1,Tecnomec Europa Systems Forlì,3,MORENO PINO KENNY,Spiker,1979,185,COL,-
2005/2006,A1,Tecnomec Europa Systems Forlì,4,POLI TANIA,Spiker,1978,181,ITA,-
2005/2006,A1,Tecnomec Europa Systems Forlì,5,GARZARO ILARIA,Middleblocker,1986,186,ITA,-
2005/2006,A1,Tecnomec Europa Systems Forlì,6,CAPONI MANUELA,Middleblocker,1979,188,ITA,-
2005/2006,A1,Tecnomec Europa Systems Forlì,7,SANGIULIANO RACHELE,Setter,1981,182,ITA,-
2005/2006,A1,Tecnomec Europa Systems Forlì,8,DUMLER CORNELIA,Spiker,1982,182,GER,-
2005/2006,A1,Tecnomec Europa Systems Forlì,9,VECCHI CRISTINA,Libero,1983,170,ITA,-
2005/2006,A1,Tecnomec Europa Systems Forlì,10,PERCAN SONJA,Spiker,1981,188,CRO,-
2005/2006,A1,Tecnomec Europa Systems Forlì,11,PETRUCCI ALESSANDRA,Setter,1983,184,ITA,-
2005/2006,A1,Tecnomec Europa Systems Forlì,12,ROSSO VALERIA,Middleblocker,1981,184,ITA,from 04/01/2006
2005/2006,A1,Tecnomec Europa Systems Forlì,13,DIAS DE CARVALHO FLAVIA,Middleblocker,1976,186,BRA,until 17/01/2006
2005/2006,A1,Tecnomec Europa Systems Forlì,15,JERKOV MIA,Spiker,1982,193,CRO,-
2005/2006,A2,Dimeglio Brums Busto Arsizio,1,COZZI VALENTINA,Libero,1985,178,ITA,-
2005/2006,A2,Dimeglio Brums Busto Arsizio,2,VIGANÒ NATALIA,Spiker,1979,178,ITA,-
2005/2006,A2,Dimeglio Brums Busto Arsizio,4,REZZONICO ELISA,Libero,1982,168,ITA,-
2005/2006,A2,Dimeglio Brums Busto Arsizio,5,ALBINI GIULIA,Setter,1982,173,ITA,-
2005/2006,A2,Dimeglio Brums Busto Arsizio,7,SANNINO ANNALISA,Middleblocker,1982,185,ITA,-
2005/2006,A2,Dimeglio Brums Busto Arsizio,8,BLOM ALICE,Spiker,1980,178,NED,-
2005/2006,A2,Dimeglio Brums Busto Arsizio,9,SIGNORI ELENA,Middleblocker,1981,185,ITA,-
2005/2006,A2,Dimeglio Brums Busto Arsizio,10,DONETS IRINA,Spiker,1976,186,NED,-
2005/2006,A2,Dimeglio Brums Busto Arsizio,11,LUCIANI NICOLETTA,Middleblocker,1979,185,ITA,-
2005/2006,A2,Dimeglio Brums Busto Arsizio,12,CONFALONIERI MARTA,Spiker,1985,184,ITA,-
2005/2006,A2,Dimeglio Brums Busto Arsizio,13,LURASCHI KATJA,Setter,1986,187,ITA,-
2005/2006,A2,Europea 92 Isernia,2,ZAMPONI ELISA,Setter,1976,182,ITA,-
2005/2006,A2,Europea 92 Isernia,3,MUZZO MORENA,Middleblocker,1989,-,-,from 18/02/2006
2005/2006,A2,Europea 92 Isernia,4,SOKOLOVA VANIA,Spiker,1971,191,BUL,-
2005/2006,A2,Europea 92 Isernia,5,PALAZZINI MAURA,Middleblocker,1976,183,ITA,-
2005/2006,A2,Europea 92 Isernia,6,MASER INA,Spiker,1977,183,GER,-
2005/2006,A2,Europea 92 Isernia,7,CATALANO SIMONA,Libero,1980,167,ITA,-
2005/2006,A2,Europea 92 Isernia,8,ZANOLLA EMMA,Spiker,1982,180,ITA,-
2005/2006,A2,Europea 92 Isernia,9,DI ROLLO LUCIA,Middleblocker,1973,180,ITA,until 09/10/2005
2005/2006,A2,Europea 92 Isernia,10,VANNI YLENIA,Middleblocker,1984,184,ITA,-
2005/2006,A2,Europea 92 Isernia,11,SANSONNA STEFANIA,Spiker,1982,175,ITA,-
2005/2006,A2,Europea 92 Isernia,12,GENANGELI GIULIA,Middleblocker,1983,182,ITA,-
2005/2006,A2,Europea 92 Isernia,13,PELUSO ELISA,Setter,1978,175,ITA,from 08/01/2006
2005/2006,A2,Europea 92 Isernia,14,MONCADA ELISA,Setter,1987,175,ITA,-
2005/2006,A2,Europea 92 Isernia,15,SANTAGATA SERENA,Spiker,-,-,-,from 02/10/2005
2005/2006,A2,Europea 92 Isernia,16,MAFFEI SARA,Spiker,-,-,-,from 02/10/2005
2005/2006,A2,Fornarina Civitanova Marche,1,OKRACHKOVA MARGARITA,Spiker,1971,188,ITA,-
2005/2006,A2,Fornarina Civitanova Marche,2,BRAGAGLIA ANTONELLA,Middleblocker,1973,184,ITA,-
2005/2006,A2,Fornarina Civitanova Marche,3,STANGA KIRSIA,Setter,1980,175,ITA,-
2005/2006,A2,Fornarina Civitanova Marche,4,CENTO CRISTINA,Libero,1988,170,ITA,-
2005/2006,A2,Fornarina Civitanova Marche,7,SPINATO ROSSANA,Setter,1977,178,ITA,-
2005/2006,A2,Fornarina Civitanova Marche,8,BRUSSA NATALIA GUADALUPE,Spiker,1985,188,ARG,-
2005/2006,A2,Fornarina Civitanova Marche,9,CASISA CLAUDIA,Spiker,-,-,-,from 20/11/2005
2005/2006,A2,Fornarina Civitanova Marche,10,GIANNOTTI BRIGIDA,Middleblocker,1976,184,ITA,-
2005/2006,A2,Fornarina Civitanova Marche,11,MENGHI SARA,Middleblocker,1983,180,ITA,-
2005/2006,A2,Fornarina Civitanova Marche,12,GAGGIOTTI SARA,Libero,1980,171,ITA,-
2005/2006,A2,Fornarina Civitanova Marche,15,FRATONI ALESSANDRA TEIXEIRA,Spiker,1981,183,BRA,-
2005/2006,A2,Fornarina Civitanova Marche,17,ZEPPOLONI ELISA,Spiker,1982,181,ITA,-
2005/2006,A2,Gelati Gelma Seap Aragona,1,BOTEVA MILENA,Spiker,1981,204,ITA,-
2005/2006,A2,Gelati Gelma Seap Aragona,2,KOVACOVA KATARINA,Spiker,1981,187,SVK,-
2005/2006,A2,Gelati Gelma Seap Aragona,3,GOTTE CARINA LAURA,Setter,1971,175,ITA,-
2005/2006,A2,Gelati Gelma Seap Aragona,4,SCOLLO FRANCESCA,Setter,1971,176,ITA,-
2005/2006,A2,Gelati Gelma Seap Aragona,5,NIKOLLE DEL RIO AID CORREA,Spiker,1985,185,BRA,-
2005/2006,A2,Gelati Gelma Seap Aragona,6,PARISI FRANCESCA,Libero,1979,162,ITA,-
2005/2006,A2,Gelati Gelma Seap Aragona,7,PILOTA NORMA,Spiker,1973,178,ITA,-
2005/2006,A2,Gelati Gelma Seap Aragona,8,SPATARO VIRGINIA,Middleblocker,1983,186,ITA,-
2005/2006,A2,Gelati Gelma Seap Aragona,9,ROTONDO SIMONA,Middleblocker,1983,183,ITA,-
2005/2006,A2,Gelati Gelma Seap Aragona,10,SCILIPOTI FRANCESCA,Middleblocker,1974,186,ITA,-
2005/2006,A2,Gelati Gelma Seap Aragona,11,COSTA DE CONCEICAO EDILMA,Spiker,1972,180,BRA,-
2005/2006,A2,Gelati Gelma Seap Aragona,12,CASOLI ALESSANDRA,Spiker,1978,188,ITA,-
2005/2006,A2,Linea Medica Siram Roma,1,CORVESE VIVIANA,Middleblocker,1978,185,ITA,-
2005/2006,A2,Linea Medica Siram Roma,2,GRASSI MARIA EUGENIA,Spiker,1983,181,ITA,-
2005/2006,A2,Linea Medica Siram Roma,3,VINGARETTI GIORGIA,Setter,1985,170,ITA,-
2005/2006,A2,Linea Medica Siram Roma,4,YASAKOVA DINA,Spiker,1967,187,ITA,-
2005/2006,A2,Linea Medica Siram Roma,5,FANELLA SILVIA,Middleblocker,1983,176,ITA,from 27/11/2005
2005/2006,A2,Linea Medica Siram Roma,6,RUMES JULIE,Middleblocker,1979,191,BEL,-
2005/2006,A2,Linea Medica Siram Roma,7,GIOGOLI FRANCESCA,Setter,1983,173,ITA,-
2005/2006,A2,Linea Medica Siram Roma,9,DONÀ MELISSA,Spiker,1982,178,ITA,-
2005/2006,A2,Linea Medica Siram Roma,10,PROSPERI CRISTINA,Libero,1979,172,ITA,-
2005/2006,A2,Linea Medica Siram Roma,11,SCOGNAMILLO VALENTINA,Libero,1988,172,ITA,from 23/03/2006
2005/2006,A2,Linea Medica Siram Roma,12,MATTIOLO ANNA PAOLA,Spiker,1973,180,ITA,-
2005/2006,A2,Linea Medica Siram Roma,13,NAGY MARIANN,Spiker,1976,191,HUN,-
2005/2006,A2,Linea Medica Siram Roma,18,CANUTI FEDERICA,Spiker,1978,179,ITA,from 12/11/2005
2005/2006,A2,Lines Tra.De.Co. Altamura,1,MENCHOVA TATIANA,Spiker,1970,186,ITA,-
2005/2006,A2,Lines Tra.De.Co. Altamura,3,BURGOS HERRERA DAHIANA,Spiker,1985,188,DOM,-
2005/2006,A2,Lines Tra.De.Co. Altamura,4,BIAMONTE DANIELA,Spiker,1973,187,ITA,-
2005/2006,A2,Lines Tra.De.Co. Altamura,5,SERENA NATALIA,Spiker,1981,186,ITA,-
2005/2006,A2,Lines Tra.De.Co. Altamura,6,RUSSO PAOLA,Setter,1986,177,ITA,-
2005/2006,A2,Lines Tra.De.Co. Altamura,7,ROMANÒ MARIA DEL ROSARIO,Middleblocker,1976,182,ITA,-
2005/2006,A2,Lines Tra.De.Co. Altamura,8,CIACCA VALENTINA,Middleblocker,1982,181,ITA,-
2005/2006,A2,Lines Tra.De.Co. Altamura,11,MARC DIANA RAMONA,Spiker,1979,183,ROM,from 26/10/2005
2005/2006,A2,Lines Tra.De.Co. Altamura,12,ROMANÒ MARIA PIA,Middleblocker,1976,182,ITA,-
2005/2006,A2,Lines Tra.De.Co. Altamura,13,PERRONI CHIARA,Libero,1977,168,ITA,-
2005/2006,A2,Lines Tra.De.Co. Altamura,16,SERENA VALENTINA,Setter,1981,184,ITA,-
2005/2006,A2,Magic Pack Esperia Cremona,1,BACCHI LUCIA,Spiker,1981,181,ITA,-
2005/2006,A2,Magic Pack Esperia Cremona,2,GIORIA DANIELA,Middleblocker,1979,181,ITA,from 26/10/2005
