Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2005/2006,A1,Regular_Season,1st,2,-,8,12/10/2005,20:30,894,6521,C,Alfieri Volley Santeramo,Santeramo,0,3,6,11,16,17,8,16,21,25,3,6,14,17,8,16,21,25,6,13,17,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,8,16,52,5,-,68,4,0.72,0.47,94,8,8,35,0.37,1,7
2005/2006,A1,Regular_Season,1st,2,-,8,12/10/2005,20:30,894,6521,O,Despar Perugia,Perugia,3,0,8,16,21,25,6,11,16,17,8,16,21,25,3,6,14,17,8,16,21,25,6,13,17,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,24,38,74,6,2,49,-,0.82,0.43,100,5,7,46,0.46,-,8
2005/2006,A1,Regular_Season,1st,2,-,9,12/10/2005,20:30,380,3185,C,Primaidea.Com Tortolì,Tortolì,1,3,8,15,20,25,7,16,21,27,8,16,21,25,6,10,15,20,4,11,14,16,8,16,21,25,7,13,19,21,8,16,21,25,-,-,-,-,-,-,-,-,63,22,27,88,7,4,86,6,0.66,0.51,136,8,15,53,0.39,-,6
2005/2006,A1,Regular_Season,1st,2,-,9,12/10/2005,20:30,380,3185,O,Minetti Infoplus Vicenza,Vicenza,3,1,7,16,21,27,8,15,20,25,6,10,15,20,8,16,21,25,8,16,21,25,4,11,14,16,8,16,21,25,7,13,19,21,-,-,-,-,-,-,-,-,77,31,51,97,10,4,81,4,0.74,0.62,124,8,4,60,0.48,-,13
2005/2006,A1,Regular_Season,1st,2,-,10,12/10/2005,20:30,777,3321,C,Megius Volley Padova,Padova,0,3,8,16,19,23,6,15,21,25,5,11,18,19,8,16,21,25,5,10,12,15,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,10,11,58,8,1,65,2,0.74,0.54,95,11,6,30,0.32,1,8
2005/2006,A1,Regular_Season,1st,2,-,10,12/10/2005,20:30,777,3321,O,Sant'Orsola Asystel Novara,Novara Trecate,3,0,6,15,21,25,8,16,19,23,8,16,21,25,5,11,18,19,8,16,21,25,5,10,12,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,25,26,72,7,2,50,1,0.9,0.66,100,9,8,43,0.43,-,6
2005/2006,A1,Regular_Season,1st,2,-,11,12/10/2005,20:30,798,6566,C,Bigmat Kerakoll Chieri,Chieri,3,1,6,12,14,16,8,16,21,25,7,16,21,25,8,15,17,19,8,16,21,25,1,11,19,21,7,11,15,26,8,16,21,24,-,-,-,-,-,-,-,-,60,23,20,91,12,-,76,8,0.53,0.22,119,8,7,50,0.42,5,10
2005/2006,A1,Regular_Season,1st,2,-,11,12/10/2005,20:30,798,6566,O,Tecnomec Europa Systems Forlì,Forlì (Ex Forlimpopoli),1,3,8,16,21,25,6,12,14,16,8,15,17,19,7,16,21,25,1,11,19,21,8,16,21,25,8,16,21,24,7,11,15,26,-,-,-,-,-,-,-,-,63,25,21,90,14,6,79,-,0.7,0.46,139,15,10,50,0.36,3,7
2005/2006,A1,Regular_Season,1st,2,-,12,13/10/2005,20:45,775,3047,C,Scavolini Pesaro,Pesaro,1,3,6,12,16,17,8,16,21,25,8,16,21,25,7,13,17,21,7,12,16,18,8,16,21,25,5,9,15,17,8,16,21,25,-,-,-,-,-,-,-,-,55,17,13,78,7,5,82,9,0.66,0.46,120,16,10,41,0.34,-,9
2005/2006,A1,Regular_Season,1st,2,-,12,13/10/2005,20:45,775,3047,O,Monte Schiavo Banca Marche Jesi,Jesi,3,1,8,16,21,25,6,12,16,17,7,13,17,21,8,16,21,25,8,16,21,25,7,12,16,18,8,16,21,25,5,9,15,17,-,-,-,-,-,-,-,-,73,27,38,95,13,9,71,5,0.69,0.45,116,9,8,54,0.47,-,10
2005/2006,A1,Regular_Season,1st,3,-,13,16/10/2005,18:00,2271,6826,C,Despar Perugia,Perugia,3,0,8,16,21,25,2,7,10,15,8,16,21,25,6,12,17,22,8,16,21,25,6,11,15,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,18,33,72,5,-,53,2,0.74,0.45,107,7,7,49,0.46,1,6
2005/2006,A1,Regular_Season,1st,3,-,13,16/10/2005,18:00,2271,6826,O,Original Marines Arzano Na,Arzano,0,3,2,7,10,15,8,16,21,25,6,12,17,22,8,16,21,25,6,11,15,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,9,19,58,5,2,67,1,0.78,0.54,109,10,6,34,0.31,2,7
2005/2006,A1,Regular_Season,1st,3,-,14,16/10/2005,18:00,1359,6596,C,Sant'Orsola Asystel Novara,Novara Trecate,3,0,8,16,21,25,6,9,12,14,8,16,21,25,6,15,19,22,8,16,21,25,4,11,16,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,21,37,73,10,5,58,1,0.9,0.64,108,7,8,49,0.45,1,10
2005/2006,A1,Regular_Season,1st,3,-,14,16/10/2005,18:00,1359,6596,O,Alfieri Volley Santeramo,Santeramo,0,3,6,9,12,14,8,16,21,25,6,15,19,22,8,16,21,25,4,11,16,23,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,9,15,61,3,1,63,5,0.75,0.52,100,7,10,31,0.31,-,8
2005/2006,A1,Regular_Season,1st,3,-,15,15/10/2005,18:00,537,3682,C,Primaidea.Com Tortolì,Tortolì,1,3,6,10,11,15,8,16,21,25,5,15,18,25,8,16,21,23,3,11,17,19,8,16,21,25,3,12,16,17,8,16,21,25,-,-,-,-,-,-,-,-,50,15,-1,78,10,1,88,9,0.69,0.58,121,13,19,42,0.35,-,8
2005/2006,A1,Regular_Season,1st,3,-,15,15/10/2005,18:00,537,3682,O,Radio105 Foppapedretti BG,Volley Bergamo,3,1,8,16,21,25,6,10,11,15,8,16,21,23,5,15,18,25,8,16,21,25,3,11,17,19,8,16,21,25,3,12,16,17,-,-,-,-,-,-,-,-,74,39,45,97,9,4,68,1,0.75,0.49,111,11,8,49,0.44,-,21
2005/2006,A1,Regular_Season,1st,3,-,16,16/10/2005,18:00,991,4257,C,Monte Schiavo Banca Marche Jesi,Jesi,3,0,8,16,21,25,5,14,19,19,8,16,21,25,3,9,11,13,7,16,21,25,8,12,17,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,25,41,73,6,4,53,5,0.75,0.45,80,2,7,53,0.66,-,4
2005/2006,A1,Regular_Season,1st,3,-,16,16/10/2005,18:00,991,4257,O,Bigmat Kerakoll Chieri,Chieri,0,3,5,14,19,19,8,16,21,25,3,9,11,13,8,16,21,25,8,12,17,20,7,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,12,18,55,2,3,67,6,0.66,0.28,75,9,4,33,0.44,4,7
2005/2006,A1,Regular_Season,1st,3,-,17,16/10/2005,18:00,1032,3963,C,Minetti Infoplus Vicenza,Vicenza,1,3,8,16,21,25,6,13,16,22,5,10,16,30,8,16,21,32,8,13,19,26,4,16,21,28,6,13,21,26,8,16,18,28,-,-,-,-,-,-,-,-,80,20,45,108,12,2,102,2,0.74,0.54,184,12,8,69,0.38,1,9
2005/2006,A1,Regular_Season,1st,3,-,17,16/10/2005,18:00,1032,3963,O,Scavolini Pesaro,Pesaro,3,1,6,13,16,22,8,16,21,25,8,16,21,32,5,10,16,30,4,16,21,28,8,13,19,26,8,16,18,28,6,13,21,26,-,-,-,-,-,-,-,-,77,26,42,108,6,1,96,4,0.65,0.46,172,15,9,68,0.4,1,8
2005/2006,A1,Regular_Season,1st,3,-,18,16/10/2005,18:30,900,1659,C,Tecnomec Europa Systems Forlì,Forlì (Ex Forlimpopoli),1,3,8,16,21,25,5,12,16,18,5,16,21,24,8,15,19,26,7,16,19,23,8,15,21,25,5,12,18,18,8,16,21,25,-,-,-,-,-,-,-,-,72,26,25,91,12,6,85,2,0.87,0.59,121,13,15,58,0.48,5,8
2005/2006,A1,Regular_Season,1st,3,-,18,16/10/2005,18:30,900,1659,O,Megius Volley Padova,Padova,3,1,5,12,16,18,8,16,21,25,8,15,19,26,5,16,21,24,8,15,21,25,7,16,19,23,8,16,21,25,5,12,18,18,-,-,-,-,-,-,-,-,64,22,30,93,8,2,79,9,0.72,0.43,98,5,8,48,0.49,4,14
2005/2006,A1,Regular_Season,1st,4,-,19,30/10/2005,17:30,764,2926,C,Scavolini Pesaro,Pesaro,1,3,5,10,13,17,8,16,21,25,8,16,19,23,7,14,21,25,8,16,21,25,4,8,16,17,8,12,18,21,6,16,21,25,-,-,-,-,-,-,-,-,69,26,31,87,8,6,82,2,0.74,0.49,123,17,11,58,0.47,-,5
2005/2006,A1,Regular_Season,1st,4,-,19,30/10/2005,17:30,764,2926,O,Despar Perugia,Perugia,3,1,8,16,21,25,5,10,13,17,7,14,21,25,8,16,19,23,4,8,16,17,8,16,21,25,6,16,21,25,8,12,18,21,-,-,-,-,-,-,-,-,67,24,39,91,9,2,79,6,0.52,0.32,109,8,5,54,0.5,-,11
2005/2006,A1,Regular_Season,1st,4,-,20,30/10/2005,18:30,1285,10125,C,Bigmat Kerakoll Chieri,Chieri,3,2,8,16,21,25,5,13,19,23,5,12,15,18,8,16,21,25,8,11,13,17,7,16,21,25,8,16,21,25,5,9,15,16,5,10,12,15,2,5,10,13,73,25,35,100,12,2,88,5,0.57,0.19,123,13,8,58,0.47,-,13
2005/2006,A1,Regular_Season,1st,4,-,20,30/10/2005,18:30,1285,10125,O,Sant'Orsola Asystel Novara,Novara Trecate,2,3,5,13,19,23,8,16,21,25,8,16,21,25,5,12,15,18,7,16,21,25,8,11,13,17,5,9,15,16,8,16,21,25,2,5,10,13,5,10,12,15,74,25,34,102,14,4,88,2,0.69,0.2,146,11,13,62,0.42,-,8
2005/2006,A1,Regular_Season,1st,4,-,21,30/10/2005,17:30,1714,12680,C,Radio105 Foppapedretti BG,Volley Bergamo,3,0,8,16,21,25,6,13,18,22,8,16,21,25,6,9,12,17,8,16,21,25,5,11,15,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,20,34,73,8,3,49,1,0.76,0.39,90,9,2,43,0.48,1,9
2005/2006,A1,Regular_Season,1st,4,-,21,30/10/2005,17:30,1714,12680,O,Tecnomec Europa Systems Forlì,Forlì (Ex Forlimpopoli),0,3,6,13,18,22,8,16,21,25,6,9,12,17,8,16,21,25,5,11,15,18,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,5,7,59,10,1,65,3,0.83,0.43,95,8,9,34,0.36,-,2
2005/2006,A1,Regular_Season,1st,4,-,22,29/10/2005,15:30,774,772,C,Original Marines Arzano Na,Arzano,1,3,7,16,21,25,8,15,20,23,8,13,17,19,7,16,21,25,8,14,14,15,7,16,21,25,6,11,15,15,8,16,21,25,-,-,-,-,-,-,-,-,60,18,19,75,5,1,90,4,0.81,0.73,138,18,14,45,0.33,-,14
2005/2006,A1,Regular_Season,1st,4,-,22,29/10/2005,15:30,774,772,O,Monte Schiavo Banca Marche Jesi,Jesi,3,1,8,15,20,23,7,16,21,25,7,16,21,25,8,13,17,19,7,16,21,25,8,14,14,15,8,16,21,25,6,11,15,15,-,-,-,-,-,-,-,-,73,31,46,97,7,1,70,1,0.8,0.67,132,5,14,58,0.44,-,14
2005/2006,A1,Regular_Season,1st,4,-,23,30/10/2005,17:30,855,6310,C,Alfieri Volley Santeramo,Santeramo,1,3,8,16,20,20,6,14,21,25,3,9,10,14,8,16,21,25,8,16,21,25,4,12,13,15,5,8,10,15,8,16,21,25,-,-,-,-,-,-,-,-,56,21,26,75,2,3,82,10,0.55,0.48,99,9,5,41,0.41,4,12
2005/2006,A1,Regular_Season,1st,4,-,23,30/10/2005,17:30,855,6310,O,Minetti Infoplus Vicenza,Vicenza,3,1,6,14,21,25,8,16,20,20,8,16,21,25,3,9,10,14,4,12,13,15,8,16,21,25,8,16,21,25,5,8,10,15,-,-,-,-,-,-,-,-,71,31,37,84,5,7,74,7,0.54,0.35,125,10,12,59,0.47,-,5
2005/2006,A1,Regular_Season,1st,4,-,24,30/10/2005,17:30,809,4342,C,Megius Volley Padova,Padova,3,2,16,16,21,25,8,7,11,14,8,14,17,19,7,16,21,25,8,16,21,25,3,3,7,10,4,8,12,15,8,16,21,25,5,10,12,15,4,7,8,10,74,29,42,94,7,2,79,9,0.63,0.43,118,9,7,59,0.5,-,13
2005/2006,A1,Regular_Season,1st,4,-,24,30/10/2005,17:30,809,4342,O,Primaidea.Com Tortolì,Tortolì,2,3,8,7,11,14,16,16,21,25,7,16,21,25,8,14,17,19,3,3,7,10,8,16,21,25,8,16,21,25,4,8,12,15,4,7,8,10,5,10,12,15,68,24,34,86,7,6,87,2,0.79,0.6,140,11,13,56,0.4,1,6
2005/2006,A1,Regular_Season,1st,5,-,25,6/11/2005,17:30,2525,16299,C,Sant'Orsola Asystel Novara,Novara Trecate,2,3,8,14,19,22,5,16,21,25,7,13,16,23,8,16,21,25,8,15,21,25,7,16,20,21,8,15,21,32,6,16,19,30,3,7,10,11,5,10,12,15,82,23,42,113,9,-,105,4,0.91,0.69,183,14,12,73,0.4,1,9
2005/2006,A1,Regular_Season,1st,5,-,25,6/11/2005,17:30,2525,16299,O,Radio105 Foppapedretti BG,Volley Bergamo,3,2,5,16,21,25,8,14,19,22,8,16,21,25,7,13,16,23,7,16,20,21,8,15,21,25,6,16,19,30,8,15,21,32,5,10,12,15,3,7,10,11,91,29,53,116,11,2,104,1,0.87,0.66,176,10,9,76,0.43,7,13
2005/2006,A1,Regular_Season,1st,5,-,26,6/11/2005,18:30,2072,7736,C,Despar Perugia,Perugia,2,3,2,8,11,16,8,16,21,25,8,15,21,25,6,16,19,23,6,9,14,23,8,16,21,25,8,16,21,25,5,11,14,18,4,10,10,13,5,7,12,15,83,29,43,103,7,1,100,10,0.67,0.49,157,10,13,68,0.43,-,14
2005/2006,A1,Regular_Season,1st,5,-,26,6/11/2005,18:30,2072,7736,O,Monte Schiavo Banca Marche Jesi,Jesi,3,2,8,16,21,25,2,8,11,16,6,16,19,23,8,15,21,25,8,16,21,25,6,9,14,23,5,11,14,18,8,16,21,25,5,7,12,15,4,10,10,13,88,36,53,105,5,6,96,2,0.86,0.61,179,14,14,69,0.39,-,13
2005/2006,A1,Regular_Season,1st,5,-,27,5/11/2005,15:30,354,2274,C,Primaidea.Com Tortolì,Tortolì,1,3,8,16,21,25,4,12,20,21,5,9,15,17,8,16,21,25,7,14,18,24,8,16,21,26,3,7,10,15,8,16,21,25,-,-,-,-,-,-,-,-,65,20,27,82,12,2,89,4,0.75,0.58,140,12,10,56,0.4,-,7
2005/2006,A1,Regular_Season,1st,5,-,27,5/11/2005,15:30,354,2274,O,Bigmat Kerakoll Chieri,Chieri,3,1,4,12,20,21,8,16,21,25,8,16,21,25,5,9,15,17,8,16,21,26,7,14,18,24,8,16,21,25,3,7,10,15,-,-,-,-,-,-,-,-,70,28,47,96,6,1,70,4,0.73,0.53,111,7,6,58,0.52,-,11
2005/2006,A1,Regular_Season,1st,5,-,28,6/11/2005,17:30,1100,1858,C,Tecnomec Europa Systems Forlì,Forlì (Ex Forlimpopoli),3,0,8,16,19,33,6,14,21,31,8,16,21,25,7,13,14,16,8,16,21,25,4,14,18,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67,24,35,81,9,4,64,4,0.83,0.59,108,7,11,58,0.54,1,5
2005/2006,A1,Regular_Season,1st,5,-,28,6/11/2005,17:30,1100,1858,O,Alfieri Volley Santeramo,Santeramo,0,3,6,14,21,31,8,16,19,33,7,13,14,16,8,16,21,25,4,14,18,22,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,17,28,71,7,4,72,5,0.74,0.5,88,6,5,39,0.44,2,10
2005/2006,A1,Regular_Season,1st,5,-,29,6/11/2005,17:30,1460,6881,C,Minetti Infoplus Vicenza,Vicenza,1,3,6,16,21,25,8,11,18,23,2,9,11,12,8,16,21,25,4,14,19,23,8,16,21,25,8,16,21,23,4,10,16,25,-,-,-,-,-,-,-,-,67,17,18,82,12,4,95,3,0.82,0.58,154,16,17,56,0.36,1,7
2005/2006,A1,Regular_Season,1st,5,-,29,6/11/2005,17:30,1460,6881,O,Megius Volley Padova,Padova,3,1,8,11,18,23,6,16,21,25,8,16,21,25,2,9,11,12,8,16,21,25,4,14,19,23,4,10,16,25,8,16,21,23,-,-,-,-,-,-,-,-,64,28,37,97,2,1,70,5,0.57,0.43,123,13,7,46,0.37,-,17
2005/2006,A1,Regular_Season,1st,5,-,30,6/11/2005,17:30,706,2397,C,Scavolini Pesaro,Pesaro,3,0,8,16,21,27,7,14,20,25,8,16,21,25,5,11,14,16,6,16,21,25,8,14,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,27,34,75,5,3,55,5,0.67,0.22,105,12,6,47,0.45,-,12
2005/2006,A1,Regular_Season,1st,5,-,30,6/11/2005,17:30,706,2397,O,Original Marines Arzano Na,Arzano,0,3,7,14,20,25,8,16,21,27,5,11,14,16,8,16,21,25,8,14,16,16,6,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,9,10,59,4,5,70,3,0.69,0.44,107,11,12,29,0.27,-,6
2005/2006,A1,Regular_Season,1st,6,-,31,27/11/2005,17:30,1556,11382,C,Radio105 Foppapedretti BG,Volley Bergamo,3,1,8,16,21,25,3,8,12,13,8,16,21,25,6,12,13,16,5,13,19,21,8,16,21,25,8,16,21,25,3,6,9,11,-,-,-,-,-,-,-,-,66,28,33,95,12,4,57,4,0.74,0.53,109,8,8,55,0.5,1,7
2005/2006,A1,Regular_Season,1st,6,-,31,27/11/2005,17:30,1556,11382,O,Alfieri Volley Santeramo,Santeramo,1,3,3,8,12,13,8,16,21,25,6,12,13,16,8,16,21,25,8,16,21,25,5,13,19,21,3,6,9,11,8,16,21,25,-,-,-,-,-,-,-,-,43,14,3,66,9,3,83,4,0.66,0.42,104,19,7,32,0.31,1,8
2005/2006,A1,Regular_Season,1st,6,-,32,27/11/2005,17:30,1310,10542,C,Bigmat Kerakoll Chieri,Chieri,2,3,8,16,21,25,4,14,17,20,8,15,20,23,6,16,21,25,8,16,21,25,6,9,13,13,8,15,19,19,5,16,21,25,2,5,7,8,5,10,12,15,81,34,45,101,9,7,90,4,0.72,0.42,139,10,12,57,0.41,1,17
2005/2006,A1,Regular_Season,1st,6,-,32,27/11/2005,17:30,1310,10542,O,Despar Perugia,Perugia,3,2,4,14,17,20,8,16,21,25,6,16,21,25,8,15,20,23,6,9,13,13,8,16,21,25,5,16,21,25,8,15,19,19,5,10,12,15,2,5,7,8,73,27,29,97,7,3,92,9,0.59,0.35,131,10,16,59,0.45,2,11
2005/2006,A1,Regular_Season,1st,6,-,33,27/11/2005,18:30,1608,7291,C,Monte Schiavo Banca Marche Jesi,Jesi,0,3,6,14,18,20,8,16,21,25,5,12,18,18,8,16,21,25,6,11,16,18,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,13,19,57,5,3,68,6,0.76,0.51,100,8,9,40,0.4,-,4
2005/2006,A1,Regular_Season,1st,6,-,33,27/11/2005,18:30,1608,7291,O,Sant'Orsola Asystel Novara,Novara Trecate,3,0,8,16,21,25,6,14,18,20,8,16,21,25,5,12,18,18,8,16,21,25,6,11,16,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,24,47,74,6,6,52,3,0.83,0.5,80,-,4,47,0.59,2,9
