Season,Division,Team,No,Player,Role,Born,Height,Nat. Sport.,Note
2021/2022,A1,Bosca S.Bernardo Cuneo,11,GICQUEL LUCILLE,Opposite,1997,189,FRA,-
2021/2022,A1,Bosca S.Bernardo Cuneo,13,SIGNORILE NOEMI,Setter,1990,183,ITA,-
2021/2022,A1,Bosca S.Bernardo Cuneo,16,CARUSO SARA,Middleblocker,2001,193,ITA,-
2021/2022,A1,Bosca S.Bernardo Cuneo,18,JASPER MARRIT,Spiker,1996,180,NED,-
2021/2022,A1,Bosca S.Bernardo Cuneo,20,GAY ALICE,Libero,2002,165,ITA,-
2021/2022,A1,Bosca S.Bernardo Cuneo,22,STUFI FEDERICA,Middleblocker,1988,185,ITA,-
2021/2022,A1,Delta Despar Trentino,1,PIANI VITTORIA,Opposite,1998,187,ITA,-
2021/2022,A1,Delta Despar Trentino,2,RASKIE AUGUST,Setter,1996,183,USA,-
2021/2022,A1,Delta Despar Trentino,3,NIZETICH YAMILA,Spiker,1989,183,ARG,-
2021/2022,A1,Delta Despar Trentino,4,RIVERO JESSICA,Spiker,1995,181,ESP,-
2021/2022,A1,Delta Despar Trentino,5,MORO ILENIA,Libero,1999,178,ITA,-
2021/2022,A1,Delta Despar Trentino,6,MASON CHIARA,Spiker,2000,183,ITA,-
2021/2022,A1,Delta Despar Trentino,7,QUILIGOTTI GERALDINA,Libero,1994,167,ITA,from 29/12/2021
2021/2022,A1,Delta Despar Trentino,8,RUCLI MICHELA,Middleblocker,1996,185,ITA,-
2021/2022,A1,Delta Despar Trentino,9,PIVA REBECCA,Spiker,2001,186,ITA,until 01/01/2022 TRASFERITA A BANCA VALSABBINA MILLENIUM BRESCIA
2021/2022,A1,Delta Despar Trentino,10,STOCCO MARTINA,Setter,2000,190,ITA,-
2021/2022,A1,Delta Despar Trentino,12,FURLAN ELEONORA,Middleblocker,1995,188,ITA,-
2021/2022,A1,Delta Despar Trentino,14,BOTARELLI IRENE,Opposite,1996,188,ITA,-
2021/2022,A1,Delta Despar Trentino,15,BERTI BEATRICE,Middleblocker,1996,193,ITA,-
2021/2022,A1,Igor Gorgonzola Novara,2,IMPERIALI LUCIA,Libero,1999,162,ITA,-
2021/2022,A1,Igor Gorgonzola Novara,4,HERBOTS BRITT,Spiker,1999,182,BEL,-
2021/2022,A1,Igor Gorgonzola Novara,5,MONTIBELLER ROSAMARIA,Opposite,1994,186,BRA,-
2021/2022,A1,Igor Gorgonzola Novara,7,BATTISTONI ILARIA,Setter,1996,174,ITA,-
2021/2022,A1,Igor Gorgonzola Novara,8,FERSINO ELEONORA,Libero,2000,169,ITA,-
2021/2022,A1,Igor Gorgonzola Novara,9,BOSETTI CATERINA,Spiker,1994,180,ITA,-
2021/2022,A1,Igor Gorgonzola Novara,10,CHIRICHELLA CRISTINA,Middleblocker,1994,195,ITA,-
2021/2022,A1,Igor Gorgonzola Novara,12,HANCOCK MICHA DANIELLE,Setter,1992,180,USA,-
2021/2022,A1,Igor Gorgonzola Novara,13,BONIFACIO SARA,Middleblocker,1996,185,ITA,-
2021/2022,A1,Igor Gorgonzola Novara,15,WASHINGTON HALEIGH,Middleblocker,1995,192,USA,-
2021/2022,A1,Igor Gorgonzola Novara,17,COSTANTINI VERONICA,Middleblocker,2003,191,ITA,-
2021/2022,A1,Igor Gorgonzola Novara,18,D'ODORICO SOFIA,Spiker,1997,186,ITA,-
2021/2022,A1,Igor Gorgonzola Novara,19,DAALDEROP NIKA,Spiker,1998,190,NED,-
2021/2022,A1,Igor Gorgonzola Novara,99,KARAKURT EBRAR,Opposite,2000,196,TUR,-
2021/2022,A1,Il Bisonte Firenze,1,SOROKAITE INDRE,Spiker,1988,188,ITA,until 17/01/2022 TRASFERITA A SAVINO DEL BENE SCANDICCI
2021/2022,A1,Il Bisonte Firenze,2,SYLVES AMANDHA,Middleblocker,2000,196,FRA,-
2021/2022,A1,Il Bisonte Firenze,3,CAMBI CARLOTTA,Setter,1996,176,ITA,-
2021/2022,A1,Il Bisonte Firenze,5,BONCIANI FRANCESCA,Setter,1992,178,ITA,-
2021/2022,A1,Il Bisonte Firenze,7,VAN GESTEL CELINE,Spiker,1997,183,BEL,-
2021/2022,A1,Il Bisonte Firenze,9,PANETONI SARA,Libero,2000,174,ITA,-
2021/2022,A1,Il Bisonte Firenze,10,KNOLLEMA JOLIEN,Spiker,2003,189,NED,-
2021/2022,A1,Il Bisonte Firenze,11,BELIEN YVON,Middleblocker,1993,188,NED,-
2021/2022,A1,Il Bisonte Firenze,12,ENWEONWU TERRY RUTH,Spiker,2000,185,ITA,-
2021/2022,A1,Il Bisonte Firenze,13,GRAZIANI EMMA,Middleblocker,2002,193,ITA,-
2021/2022,A1,Il Bisonte Firenze,14,GOLFIERI MADDALENA,Libero,2004,165,ITA,-
2021/2022,A1,Il Bisonte Firenze,15,NWAKALOR SYLVIA,Opposite,1999,176,ITA,-
2021/2022,A1,Il Bisonte Firenze,17,LAPINI BIANCA,Spiker,2002,183,ITA,-
2021/2022,A1,Il Bisonte Firenze,19,DIAGNE ASTOU,Middleblocker,2001,187,ITA,-
2021/2022,A1,Megabox Ondulati Del Savio Vallefoglia,2,SCOLA FRANCESCA,Setter,2001,183,ITA,-
2021/2022,A1,Megabox Ondulati Del Savio Vallefoglia,3,FIORI SILVIA,Libero,1994,162,ITA,-
2021/2022,A1,Megabox Ondulati Del Savio Vallefoglia,6,CECCHETTO GIADA,Libero,1991,164,ITA,-
2021/2022,A1,Megabox Ondulati Del Savio Vallefoglia,7,CARCACES KENIA,Spiker,1986,189,CUB,-
2021/2022,A1,Megabox Ondulati Del Savio Vallefoglia,8,JACK-KISAL SINEAD,Middleblocker,1993,198,TRI,-
2021/2022,A1,Megabox Ondulati Del Savio Vallefoglia,9,ALANKO KAISA,Setter,1993,175,FIN,from 12/01/2022
2021/2022,A1,Megabox Ondulati Del Savio Vallefoglia,10,BJELICA ANA,Opposite,1992,191,SRB,from 26/10/2021
2021/2022,A1,Megabox Ondulati Del Savio Vallefoglia,11,MANCINI GIULIA,Middleblocker,1998,183,ITA,-
2021/2022,A1,Megabox Ondulati Del Savio Vallefoglia,14,BOTEZAT ALEXANDRA,Middleblocker,1998,196,ITA,-
2021/2022,A1,Megabox Ondulati Del Savio Vallefoglia,15,KOSHELEVA TATIANA,Spiker,1988,191,RUS,-
2021/2022,A1,Megabox Ondulati Del Savio Vallefoglia,16,NEWCOMBE SONJA,Spiker,1988,188,USA,-
2021/2022,A1,Megabox Ondulati Del Savio Vallefoglia,17,BERASI VIRGINIA,Setter,1994,170,ITA,-
2021/2022,A1,Megabox Ondulati Del Savio Vallefoglia,18,KOSAREVA DAYANA,Spiker,1999,186,ITA,-
2021/2022,A1,Megabox Ondulati Del Savio Vallefoglia,22,TONELLO VIOLA,Middleblocker,1994,184,ITA,-
2021/2022,A1,Prosecco Doc Imoco Volley Conegliano,1,CARAVELLO LARA,Libero,1994,176,ITA,-
2021/2022,A1,Prosecco Doc Imoco Volley Conegliano,2,PLUMMER KATHRYN,Spiker,1998,201,USA,-
2021/2022,A1,Prosecco Doc Imoco Volley Conegliano,3,COURTNEY MEGAN,Spiker,1993,185,USA,-
2021/2022,A1,Prosecco Doc Imoco Volley Conegliano,4,BUTIGAN BOZANA,Middleblocker,2000,190,CRO,until 11/01/2022 TRASFERITA A VOLLEY BERGAMO 1991
2021/2022,A1,Prosecco Doc Imoco Volley Conegliano,5,DE KRUIJF ROBIN,Middleblocker,1991,193,NED,-
2021/2022,A1,Prosecco Doc Imoco Volley Conegliano,7,FOLIE RAPHAELA,Middleblocker,1991,186,ITA,-
2021/2022,A1,Prosecco Doc Imoco Volley Conegliano,9,OMORUYI LOVETH OGHOSASERE,Spiker,2002,184,ITA,-
2021/2022,A1,Prosecco Doc Imoco Volley Conegliano,10,DE GENNARO MONICA,Libero,1987,173,ITA,-
2021/2022,A1,Prosecco Doc Imoco Volley Conegliano,11,VUCHKOVA HRISTINA,Middleblocker,1991,190,BUL,-
2021/2022,A1,Prosecco Doc Imoco Volley Conegliano,12,FROSINI GIORGIA,Opposite,2002,189,ITA,-
2021/2022,A1,Prosecco Doc Imoco Volley Conegliano,13,GENNARI GIULIA,Setter,1996,184,ITA,-
2021/2022,A1,Prosecco Doc Imoco Volley Conegliano,14,WOLOSZ JOANNA,Setter,1990,181,POL,-
2021/2022,A1,Prosecco Doc Imoco Volley Conegliano,17,SYLLA MIRIAM,Spiker,1995,181,ITA,-
2021/2022,A1,Prosecco Doc Imoco Volley Conegliano,18,EGONU PAOLA,Opposite,1998,190,ITA,-
2021/2022,A1,Prosecco Doc Imoco Volley Conegliano,19,FAHR SARAH,Middleblocker,2001,192,ITA,-
2021/2022,A1,Reale Mutua Fenera Chieri,1,ALHASSAN RHAMAT,Middleblocker,1996,195,USA,-
2021/2022,A1,Reale Mutua Fenera Chieri,2,CAZAUTE HELENA,Spiker,1997,184,FRA,-
2021/2022,A1,Reale Mutua Fenera Chieri,3,PERINELLI ELENA,Spiker,1995,181,ITA,-
2021/2022,A1,Reale Mutua Fenera Chieri,4,BOSIO FRANCESCA,Setter,1997,180,ITA,-
2021/2022,A1,Reale Mutua Fenera Chieri,5,FRANTTI ALEXANDRA,Spiker,1996,185,USA,-
2021/2022,A1,Reale Mutua Fenera Chieri,6,PIOVESAN ANNA,Spiker,2004,187,ITA,from 10/10/2021
2021/2022,A1,Reale Mutua Fenera Chieri,7,BONELLI ASIA,Setter,2000,181,ITA,-
2021/2022,A1,Reale Mutua Fenera Chieri,8,GROBELNA KAJA,Opposite,1995,188,POL,-
2021/2022,A1,Reale Mutua Fenera Chieri,9,VILLANI FRANCESCA,Spiker,1995,187,ITA,-
2021/2022,A1,Reale Mutua Fenera Chieri,10,DE BORTOLI CHIARA,Libero,1997,176,ITA,-
2021/2022,A1,Reale Mutua Fenera Chieri,12,MAZZARO ALESSIA,Middleblocker,1998,185,ITA,-
2021/2022,A1,Reale Mutua Fenera Chieri,14,KARAOGLU YAGMUR,Opposite,2001,193,TUR,-
2021/2022,A1,Reale Mutua Fenera Chieri,15,ARMINI MARTINA,Libero,2002,175,ITA,-
2021/2022,A1,Reale Mutua Fenera Chieri,17,WEITZEL CAMILLA,Middleblocker,2000,195,GER,-
2021/2022,A1,Reale Mutua Fenera Chieri,18,GUARENA FRANCESCA,Middleblocker,2003,193,ITA,-
2021/2022,A1,Savino Del Bene Scandicci,1,ANGELONI VERONICA,Spiker,1986,186,ITA,-
2021/2022,A1,Savino Del Bene Scandicci,2,ALBERTI SARA,Middleblocker,1993,185,ITA,-
2021/2022,A1,Savino Del Bene Scandicci,3,SILVA CORREA ANA BEATRIZ,Middleblocker,1992,190,BRA,-
2021/2022,A1,Savino Del Bene Scandicci,4,MOSCHETTINI NOEMI,Setter,2003,185,ITA,from 27/12/2021
2021/2022,A1,Savino Del Bene Scandicci,5,MALINOV OFELIA,Setter,1996,185,ITA,-
2021/2022,A1,Savino Del Bene Scandicci,6,NAPODANO FRANCESCA,Libero,1999,175,ITA,-
2021/2022,A1,Savino Del Bene Scandicci,7,PIETRINI ELENA,Spiker,2000,186,ITA,-
2021/2022,A1,Savino Del Bene Scandicci,8,MERLO ENRICA,Libero,1988,170,ITA,-
2021/2022,A1,Savino Del Bene Scandicci,9,LUBIAN MARINA,Middleblocker,2000,192,ITA,-
2021/2022,A1,Savino Del Bene Scandicci,10,ZILIO PEREIRA NATALIA,Spiker,1989,185,BRA,-
2021/2022,A1,Savino Del Bene Scandicci,11,LIPPMANN LOUISA,Opposite,1994,191,GER,-
2021/2022,A1,Savino Del Bene Scandicci,12,ORTHMANN HANNA,Spiker,1998,188,GER,until 17/01/2022
2021/2022,A1,Savino Del Bene Scandicci,13,MILANOVA NIKOL,Setter,2002,188,BUL,from 07/10/2021 AL 16/12/2021
2021/2022,A1,Savino Del Bene Scandicci,16,BARTOLINI BENEDETTA,Middleblocker,1999,184,ITA,-
2021/2022,A1,Savino Del Bene Scandicci,17,ANTROPOVA EKATERINA,Opposite,2003,202,ITA,-
2021/2022,A1,Savino Del Bene Scandicci,18,CAMERA LETIZIA,Setter,1992,175,ITA,-
2021/2022,A1,Savino Del Bene Scandicci,19,SOROKAITE INDRE,Spiker,1988,188,ITA,from 18/01/2022 PROVENIENTE DA IL BISONTE FIRENZE
2021/2022,A1,Savino Del Bene Scandicci,24,CASTILLO BRENDA,Libero,1992,167,DOM,-
2021/2022,A1,Unet E-Work Busto Arsizio,1,POULTER JORDYN,Setter,1997,188,USA,-
2021/2022,A1,Unet E-Work Busto Arsizio,2,BATTISTA VALERIA,Spiker,2001,179,ITA,-
2021/2022,A1,Unet E-Work Busto Arsizio,3,OLIVOTTO ROSSELLA,Middleblocker,1991,189,ITA,-
2021/2022,A1,Unet E-Work Busto Arsizio,4,MAYER VICTORIA,Setter,2001,180,ARG,from 02/04/2022
2021/2022,A1,Unet E-Work Busto Arsizio,5,MONZA SOFIA,Setter,2002,174,ITA,-
2021/2022,A1,Unet E-Work Busto Arsizio,7,BRESSAN CHIARA,Libero,2004,170,ITA,-
2021/2022,A1,Unet E-Work Busto Arsizio,8,GRAY ALEXA,Spiker,1994,185,CAN,-
2021/2022,A1,Unet E-Work Busto Arsizio,10,COLOMBO VALENTINA,Middleblocker,2003,185,ITA,-
2021/2022,A1,Unet E-Work Busto Arsizio,11,MINGARDI CAMILLA,Opposite,1997,186,ITA,-
2021/2022,A1,Unet E-Work Busto Arsizio,14,ZANNONI GIORGIA,Libero,1998,171,ITA,-
2021/2022,A1,Unet E-Work Busto Arsizio,15,STEVANOVIC JOVANA,Middleblocker,1992,191,SRB,-
2021/2022,A1,Unet E-Work Busto Arsizio,16,BOSETTI LUCIA,Spiker,1989,175,ITA,-
2021/2022,A1,Unet E-Work Busto Arsizio,19,UNGUREANU ADELINA,Spiker,2000,187,ROM,-
2021/2022,A1,Unet E-Work Busto Arsizio,23,HERRERA BLANCO LISET,Middleblocker,1998,192,CUB,-
2021/2022,A1,Vbc Trasporti Pesanti Casalmaggiore,1,FERRARA MARTINA,Libero,1999,168,ITA,-
2021/2022,A1,Vbc Trasporti Pesanti Casalmaggiore,2,BRAGA ELLEN VILAS BOAS,Spiker,1991,181,BRA,-
2021/2022,A1,Vbc Trasporti Pesanti Casalmaggiore,3,BECHIS MARTA,Setter,1989,181,ITA,-
2021/2022,A1,Vbc Trasporti Pesanti Casalmaggiore,6,MANGANI LINDA,Spiker,2000,184,ITA,-
2021/2022,A1,Vbc Trasporti Pesanti Casalmaggiore,7,CAROCCI LUNA VERONICA,Libero,1988,174,ITA,-
2021/2022,A1,Vbc Trasporti Pesanti Casalmaggiore,8,GUIDI LUDOVICA,Middleblocker,1992,186,ITA,-
2021/2022,A1,Vbc Trasporti Pesanti Casalmaggiore,9,WHITE MKAELA,Middleblocker,1998,193,USA,-
2021/2022,A1,Vbc Trasporti Pesanti Casalmaggiore,10,MALUAL ADHUOLJOK JOHN MAJAK,Opposite,2000,190,ITA,-
2021/2022,A1,Vbc Trasporti Pesanti Casalmaggiore,11,SHCHERBAN YANA,Spiker,1989,185,RUS,-
2021/2022,A1,Vbc Trasporti Pesanti Casalmaggiore,13,SZUCS KINGA,Spiker,1993,180,HUN,-
2021/2022,A1,Vbc Trasporti Pesanti Casalmaggiore,16,ZHIDKOVA KATERINA,Opposite,1989,187,AZE,until 08/11/2021
2021/2022,A1,Vbc Trasporti Pesanti Casalmaggiore,17,DI MAULO ERICA,Setter,1997,181,ITA,-
2021/2022,A1,Vbc Trasporti Pesanti Casalmaggiore,18,ZAMBELLI MARINA,Middleblocker,1990,187,ITA,-
2021/2022,A1,Vbc Trasporti Pesanti Casalmaggiore,71,RAHIMOVA POLINA,Opposite,1990,198,AZE,from 12/10/2021
2021/2022,A1,Vero Volley Monza,2,LAZOVIC KATARINA,Spiker,1999,182,SRB,-
2021/2022,A1,Vero Volley Monza,3,STYSIAK MAGDALENA,Spiker,2000,203,POL,-
2021/2022,A1,Vero Volley Monza,5,BOLDINI JENNIFER,Setter,1999,187,ITA,-
2021/2022,A1,Vero Volley Monza,6,GENNARI ALESSIA,Spiker,1991,184,ITA,-
2021/2022,A1,Vero Volley Monza,7,VAN HECKE LISE,Spiker,1992,192,BEL,-
2021/2022,A1,Vero Volley Monza,8,ORRO ALESSIA,Setter,1998,180,ITA,-
2021/2022,A1,Vero Volley Monza,9,MIHAJLOVIC BRANKICA,Spiker,1991,189,SRB,until 27/01/2022
2021/2022,A1,Vero Volley Monza,10,PARROCCHIALE BEATRICE,Libero,1995,167,ITA,-
2021/2022,A1,Vero Volley Monza,11,DANESI ANNA,Middleblocker,1996,196,ITA,-
2021/2022,A1,Vero Volley Monza,14,RETTKE DANA,Middleblocker,1999,203,USA,from 10/01/2022
2021/2022,A1,Vero Volley Monza,15,LARSON JORDAN,Spiker,1986,187,USA,from 14/02/2022
2021/2022,A1,Vero Volley Monza,16,ZAKCHAIOU KATERINA,Middleblocker,1998,192,CYP,-
2021/2022,A1,Vero Volley Monza,18,DAVYSKIBA ANNA,Spiker,2000,188,BLR,-
2021/2022,A1,Vero Volley Monza,28,CANDI SONIA,Middleblocker,1993,187,ITA,-
2021/2022,A1,Vero Volley Monza,46,MORETTO GAIA,Middleblocker,1994,192,ITA,-
2021/2022,A1,Vero Volley Monza,99,NEGRETTI BEATRICE,Libero,1999,170,ITA,-
2021/2022,A1,Volley Bergamo 1991,2,OHMAN DANIELA,Middleblocker,1997,185,FIN,from 11/10/2021
2021/2022,A1,Volley Bergamo 1991,3,OGOMS ALICIA,Middleblocker,1994,194,CAN,-
2021/2022,A1,Volley Bergamo 1991,4,BUTIGAN BOZANA,Middleblocker,2000,190,CRO,from 12/01/2022 PROVENIENTE DA PROSECCO DOC IMOCO VOLLEY CONEGLIANO
2021/2022,A1,Volley Bergamo 1991,6,ENRIGHT STEPHANIE,Spiker,1990,179,PUR,until 09/12/2021
2021/2022,A1,Volley Bergamo 1991,7,DI IULIO ISABELLA,Setter,1991,175,ITA,-
2021/2022,A1,Volley Bergamo 1991,8,BORGO ANA PAULA,Opposite,1993,187,BRA,-
2021/2022,A1,Volley Bergamo 1991,9,MARCON FRANCESCA,Spiker,1983,180,ITA,until 14/11/2021
2021/2022,A1,Volley Bergamo 1991,10,CICOLA LUNA,Spiker,2004,170,ITA,-
2021/2022,A1,Volley Bergamo 1991,11,TURLÀ SOFIA,Setter,1998,178,ITA,-
2021/2022,A1,Volley Bergamo 1991,13,MAY MACKENZIE,Opposite,1999,190,USA,from 04/01/2022
2021/2022,A1,Volley Bergamo 1991,14,SCHOELZEL MARIE,Middleblocker,1997,190,GER,-
2021/2022,A1,Volley Bergamo 1991,15,FARAONE GIORGIA,Libero,1994,168,ITA,-
2021/2022,A1,Volley Bergamo 1991,16,LANIER KHALIA,Spiker,1998,186,USA,-
2021/2022,A1,Volley Bergamo 1991,17,LODA SARA,Spiker,1990,178,ITA,-
2021/2022,A1,Volley Bergamo 1991,18,CAGNIN EMMA,Spiker,2002,186,ITA,-
2021/2022,A2,Anthea Vicenza,1,ERRICHIELLO CATERINA,Opposite,1995,183,ITA,-
2021/2022,A2,Anthea Vicenza,2,CAIMI MARTA,Setter,2003,175,ITA,-
2021/2022,A2,Anthea Vicenza,3,BASA YELIZ,Spiker,1987,188,TUR,from 26/02/2022
2021/2022,A2,Anthea Vicenza,4,PAVICIC KATARINA,Spiker,1999,180,CRO,until 03/03/2022
2021/2022,A2,Anthea Vicenza,5,NORGINI MARIA CHIARA,Libero,1998,170,ITA,-
2021/2022,A2,Anthea Vicenza,7,NARDELLI RACHELE,Spiker,2001,186,ITA,-
2021/2022,A2,Anthea Vicenza,8,FURLAN GIORGIA,Spiker,2003,175,ITA,-
2021/2022,A2,Anthea Vicenza,9,LODI LUCREZIA,Spiker,2003,184,ITA,-
2021/2022,A2,Anthea Vicenza,10,EZE BLESSING CHIDERA,Setter,2003,181,ITA,-
2021/2022,A2,Anthea Vicenza,11,PIACENTINI FEDERICA,Middleblocker,2001,193,ITA,-
2021/2022,A2,Anthea Vicenza,12,CHELI LISA,Middleblocker,1992,187,ITA,-
2021/2022,A2,Anthea Vicenza,15,PEGORARO MARTINA,Middleblocker,2002,183,ITA,-
2021/2022,A2,Anthea Vicenza,17,ROSSINI JASMINE,Spiker,1992,180,ITA,-
2021/2022,A2,Anthea Vicenza,18,FIORE FEDERICA,Middleblocker,1999,177,ITA,until 03/01/2022
2021/2022,A2,Assitec Volleyball Sant'Elia,1,MUZI CHIARA,Opposite,1998,184,ITA,-
2021/2022,A2,Assitec Volleyball Sant'Elia,4,COSTAGLI CHIARA,Spiker,1998,188,ITA,-
2021/2022,A2,Assitec Volleyball Sant'Elia,5,LOTTI SILVIA,Spiker,1992,188,ITA,-
2021/2022,A2,Assitec Volleyball Sant'Elia,7,CECCHI ILENIA,Middleblocker,1984,183,ITA,from 18/12/2021
2021/2022,A2,Assitec Volleyball Sant'Elia,8,NENNI FLAVIA,Setter,2002,175,ITA,-
2021/2022,A2,Assitec Volleyball Sant'Elia,9,MONTECHIARINI ALESSIA,Middleblocker,1994,184,ITA,-
2021/2022,A2,Assitec Volleyball Sant'Elia,10,LORENZINI MARTINA,Libero,1992,175,ITA,-
2021/2022,A2,Assitec Volleyball Sant'Elia,11,VANNI YLENIA,Middleblocker,1984,184,ITA,-
2021/2022,A2,Assitec Volleyball Sant'Elia,14,FIORE EMANUELA,Opposite,1986,183,ITA,from 20/11/2021 PROVENIENTE DA RIZZOTTI DESIGN PALLAVOLO SICILIA CATANIA
2021/2022,A2,Assitec Volleyball Sant'Elia,15,SACCANI FEDERICA,Setter,1998,180,ITA,-
2021/2022,A2,Assitec Volleyball Sant'Elia,17,TELLAROLI NICOLE,Spiker,2001,183,ITA,-
2021/2022,A2,Assitec Volleyball Sant'Elia,18,POLI AURORA,Middleblocker,1999,188,ITA,until 18/12/2021 TRASFERITA A RIZZOTTI DESIGN PALLAVOLO SICILIA CATANIA
2021/2022,A2,Banca Valsabbina Millenium Brescia,1,MORELLO RACHELE,Setter,2000,182,ITA,-
2021/2022,A2,Banca Valsabbina Millenium Brescia,3,GIROLDI BEATRICE,Setter,1995,170,ITA,-
2021/2022,A2,Banca Valsabbina Millenium Brescia,4,BIANCHINI MARIKA,Spiker,1993,178,ITA,-
2021/2022,A2,Banca Valsabbina Millenium Brescia,5,CIARROCCHI MICHELA,Middleblocker,1999,185,ITA,-
2021/2022,A2,Banca Valsabbina Millenium Brescia,6,FONDRIEST SILVIA,Middleblocker,1988,188,ITA,-
2021/2022,A2,Banca Valsabbina Millenium Brescia,7,BLASI SOPHIE ANDREA,Spiker,2002,177,ITA,-
2021/2022,A2,Banca Valsabbina Millenium Brescia,8,SIRONI GIORGIA,Opposite,1995,185,ITA,-
2021/2022,A2,Banca Valsabbina Millenium Brescia,9,CVETNIC LEA,Spiker,1999,186,CRO,-
2021/2022,A2,Banca Valsabbina Millenium Brescia,10,TENCA EMMA,Libero,2005,160,ITA,-
2021/2022,A2,Banca Valsabbina Millenium Brescia,12,PIVA REBECCA,Spiker,2001,186,ITA,from 02/01/2022 PROVENIENTE DA DELTA DESPAR TRENTINO
2021/2022,A2,Banca Valsabbina Millenium Brescia,14,TANASE ALICE,Spiker,2000,183,ITA,-
2021/2022,A2,Banca Valsabbina Millenium Brescia,15,SCOGNAMILLO SERENA,Libero,2001,170,ITA,-
2021/2022,A2,Banca Valsabbina Millenium Brescia,16,BARTESAGHI GIULIA,Spiker,1998,187,ITA,-
