Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2010/2011,A1,Regular_Season,1st,1,-,6,24/10/2010,18:00,1111,6066,C,Andreoli Latina,Latina,2,3,8,16,21,25,5,10,20,27,8,17,21,25,5,16,19,21,8,16,21,25,6,14,18,19,5,12,15,18,8,16,21,25,5,10,11,19,2,9,12,21,86,28,22,113,21,6,94,6,0.5,0.23,121,7,13,67,0.55,-,13
2010/2011,A1,Regular_Season,1st,1,-,6,24/10/2010,18:00,1111,6066,O,Casa Modena,Modena,3,2,5,10,20,27,8,16,21,25,5,16,19,21,8,17,21,25,6,14,18,19,8,16,21,25,8,16,21,25,5,12,15,18,2,9,12,21,5,10,11,19,81,27,19,113,19,6,92,6,0.5,0.27,124,7,13,62,0.5,-,13
2010/2011,A1,Regular_Season,1st,1,-,7,24/10/2010,18:00,1976,5297,C,M. Roma Volley,Roma M.,3,2,8,16,21,25,3,13,17,22,8,15,20,21,4,16,21,25,8,16,21,25,6,14,19,22,4,10,15,18,8,16,21,25,1,8,10,21,5,10,12,19,80,24,12,109,18,10,98,3,0.63,0.37,135,13,13,59,0.44,-,11
2010/2011,A1,Regular_Season,1st,1,-,7,24/10/2010,18:00,1976,5297,O,Marmi Lanza Verona,Verona,2,3,3,13,17,22,8,16,21,25,4,16,21,25,8,15,20,21,6,14,19,22,8,16,21,25,8,16,21,25,4,10,15,18,5,10,12,19,1,8,10,21,76,19,8,112,14,1,91,11,0.62,0.32,121,8,11,62,0.51,-,13
2010/2011,A1,Regular_Season,1st,2,-,8,31/10/2010,18:00,4075,35668,C,Casa Modena,Modena,3,2,8,16,21,25,6,12,17,22,8,16,21,25,5,7,13,17,7,14,21,25,8,16,19,27,3,11,15,18,8,16,21,25,5,10,12,16,3,6,11,14,72,23,1,109,23,7,81,5,0.57,0.27,117,8,10,58,0.5,-,7
2010/2011,A1,Regular_Season,1st,2,-,8,31/10/2010,18:00,4075,35668,O,Sisley Treviso,Treviso,2,3,6,12,17,22,8,16,21,25,5,7,13,17,8,16,21,25,8,16,19,27,7,14,21,25,8,16,21,25,3,11,15,18,3,6,11,14,5,10,12,16,74,22,-1,105,24,5,86,8,0.59,0.44,131,11,7,59,0.45,-,10
2010/2011,A1,Regular_Season,1st,2,-,9,31/10/2010,18:00,1302,5355,C,Yoga Forlì,Forlì,1,3,8,16,21,25,6,13,20,23,5,14,18,20,8,16,21,25,5,14,17,18,8,16,21,25,5,13,16,19,8,16,21,25,-,-,-,-,-,-,-,-,64,19,15,83,12,3,86,7,0.57,0.42,121,7,15,50,0.41,-,11
2010/2011,A1,Regular_Season,1st,2,-,9,31/10/2010,18:00,1302,5355,O,Bre Banca Lannutti Cuneo,Cuneo,3,1,6,13,20,23,8,16,21,25,8,16,21,25,5,14,18,20,8,16,21,25,5,14,17,18,8,16,21,25,5,13,16,19,-,-,-,-,-,-,-,-,77,31,26,97,11,5,71,3,0.65,0.44,112,5,11,57,0.51,-,15
2010/2011,A1,Regular_Season,1st,2,-,10,31/10/2010,18:00,2753,6952,C,Acqua Paradiso Monza Brianza,Monza Brianza,0,3,8,13,18,22,5,16,21,25,6,13,15,18,8,16,21,25,8,16,20,21,4,13,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,9,23,62,9,3,66,2,0.73,0.36,89,8,4,40,0.45,-,4
2010/2011,A1,Regular_Season,1st,2,-,10,31/10/2010,18:00,2753,6952,O,Lube Banca Marche Macerata,Lube,3,0,5,16,21,25,8,13,18,22,8,16,21,25,6,13,15,18,4,13,21,25,8,16,20,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,16,36,74,8,2,53,3,0.72,0.34,87,5,4,50,0.57,-,4
2010/2011,A1,Regular_Season,1st,2,-,11,31/10/2010,18:00,1509,14085,C,BCC-NEP Castellana Grotte,Castellana Grotte Mater,0,3,6,14,18,20,8,16,21,25,6,14,16,20,8,16,21,25,4,12,16,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,9,-4,61,8,-,56,6,0.66,0.45,77,7,8,38,0.49,-,2
2010/2011,A1,Regular_Season,1st,2,-,11,31/10/2010,18:00,1509,14085,O,Andreoli Latina,Latina,3,0,8,16,21,25,6,14,18,20,8,16,21,25,6,14,16,20,8,16,21,25,4,12,16,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,18,23,73,17,4,53,2,0.68,0.47,76,1,2,46,0.61,-,8
2010/2011,A1,Regular_Season,1st,2,-,12,31/10/2010,18:00,2289,12664,C,Marmi Lanza Verona,Verona,3,1,8,16,21,26,5,10,20,24,8,16,21,25,5,15,15,21,8,16,21,23,7,11,18,25,8,16,21,25,7,15,18,22,-,-,-,-,-,-,-,-,64,23,9,98,15,5,76,8,0.57,0.32,109,9,13,51,0.47,-,8
2010/2011,A1,Regular_Season,1st,2,-,12,31/10/2010,18:00,2289,12664,O,Copra Morpho Piacenza,Piacenza,1,3,5,10,20,24,8,16,21,26,5,15,15,21,8,16,21,25,7,11,18,25,8,16,21,23,7,15,18,22,8,16,21,25,-,-,-,-,-,-,-,-,64,24,6,93,17,6,83,5,0.53,0.31,122,13,8,45,0.37,-,13
2010/2011,A1,Regular_Season,1st,2,-,13,30/10/2010,16:00,883,3731,C,Tonno Callipo Vibo Valentia,Vibo Valentia,3,1,8,16,21,25,6,9,17,18,5,12,15,16,8,16,21,25,7,16,19,28,8,14,21,26,8,16,21,25,5,10,16,21,-,-,-,-,-,-,-,-,71,31,15,92,13,7,78,9,0.69,0.51,103,10,13,50,0.49,-,14
2010/2011,A1,Regular_Season,1st,2,-,13,30/10/2010,16:00,883,3731,O,M. Roma Volley,Roma M.,1,3,6,9,17,18,8,16,21,25,8,16,21,25,5,12,15,16,8,14,21,26,7,16,19,28,5,10,16,21,8,16,21,25,-,-,-,-,-,-,-,-,65,28,5,92,14,6,79,9,0.59,0.44,109,9,14,46,0.42,-,13
2010/2011,A1,Regular_Season,1st,2,-,14,31/10/2010,18:00,1709,5807,C,RPA-LuigiBacchi.it San Giustino,Perugia Umbria,1,3,8,16,21,28,7,13,19,30,8,16,21,25,7,14,18,22,7,15,20,23,8,16,21,25,8,13,16,20,4,16,21,25,-,-,-,-,-,-,-,-,70,27,14,97,12,9,82,7,0.66,0.49,104,11,14,48,0.46,-,13
2010/2011,A1,Regular_Season,1st,2,-,14,31/10/2010,18:00,1709,5807,O,Itas Diatec Trentino,Trento,3,1,7,13,19,30,8,16,21,28,7,14,18,22,8,16,21,25,8,16,21,25,7,15,20,23,4,16,21,25,8,13,16,20,-,-,-,-,-,-,-,-,75,27,9,101,19,4,85,11,0.74,0.52,110,5,13,57,0.52,-,14
2010/2011,A1,Regular_Season,1st,3,-,15,7/11/2010,18:15,2487,12529,C,Sisley Treviso,Treviso,3,2,6,15,19,22,8,16,21,25,8,16,18,21,6,13,21,25,8,16,21,25,6,12,18,21,4,9,21,30,8,16,20,28,5,10,12,15,4,8,9,12,81,27,7,113,22,4,91,8,0.48,0.26,127,11,9,65,0.51,-,12
2010/2011,A1,Regular_Season,1st,3,-,15,7/11/2010,18:15,2487,12529,O,Bre Banca Lannutti Cuneo,Cuneo,2,3,8,16,21,25,6,15,19,22,6,13,21,25,8,16,18,21,6,12,18,21,8,16,21,25,8,16,20,28,4,9,21,30,4,8,9,12,5,10,12,15,75,26,-2,111,20,6,91,6,0.62,0.4,143,10,12,60,0.42,-,9
2010/2011,A1,Regular_Season,1st,3,-,16,7/11/2010,18:00,1430,13341,C,BCC-NEP Castellana Grotte,Castellana Grotte Mater,2,3,5,16,21,23,8,15,19,25,7,16,21,22,8,14,16,25,8,16,21,26,2,13,20,24,5,12,21,26,8,16,20,24,1,5,7,9,5,10,12,15,68,22,-5,108,11,4,98,12,0.5,0.42,123,17,13,55,0.45,-,9
2010/2011,A1,Regular_Season,1st,3,-,16,7/11/2010,18:00,1430,13341,O,Marmi Lanza Verona,Verona,3,2,8,15,19,25,5,16,21,23,8,14,16,25,7,16,21,22,2,13,20,24,8,16,21,26,8,16,20,24,5,12,21,26,5,10,12,15,1,5,7,9,81,32,5,112,15,5,97,7,0.56,0.36,131,20,9,64,0.49,-,12
2010/2011,A1,Regular_Season,1st,3,-,17,7/11/2010,18:00,3058,28914,C,Itas Diatec Trentino,Trento,3,0,8,16,21,25,3,6,11,15,8,16,21,25,5,7,9,12,6,15,21,25,8,16,20,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,26,26,74,9,8,40,5,0.68,0.48,65,3,1,43,0.66,-,5
2010/2011,A1,Regular_Season,1st,3,-,17,7/11/2010,18:00,3058,28914,O,Acqua Paradiso Monza Brianza,Monza Brianza,0,3,3,6,11,15,8,16,21,25,5,7,9,12,8,16,21,25,8,16,20,23,6,15,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,8,2,51,11,4,65,8,0.49,0.31,66,8,5,33,0.5,-,1
2010/2011,A1,Regular_Season,1st,3,-,18,7/11/2010,18:00,1806,7627,C,Lube Banca Marche Macerata,Lube,3,0,8,16,21,25,7,15,20,23,8,16,21,25,6,9,17,20,5,16,20,25,8,12,21,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,19,31,74,12,2,55,1,0.55,0.25,81,7,4,49,0.6,-,5
2010/2011,A1,Regular_Season,1st,3,-,18,7/11/2010,18:00,1806,7627,O,RPA-LuigiBacchi.it San Giustino,Perugia Umbria,0,3,7,15,20,23,8,16,21,25,6,9,17,20,8,16,21,25,8,12,21,23,5,16,20,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,11,19,67,12,1,62,3,0.52,0.35,84,7,5,41,0.49,-,4
2010/2011,A1,Regular_Season,1st,3,-,19,7/11/2010,18:00,2761,13270,C,Copra Morpho Piacenza,Piacenza,3,0,8,16,21,25,6,12,15,18,8,15,21,25,5,16,20,23,8,16,21,25,6,13,17,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,22,22,74,10,5,44,2,0.57,0.43,69,4,3,39,0.57,-,10
2010/2011,A1,Regular_Season,1st,3,-,19,7/11/2010,18:00,2761,13270,O,Casa Modena,Modena,0,3,6,12,15,18,8,16,21,25,5,16,20,23,8,15,21,25,6,13,17,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,11,-10,62,18,2,64,6,0.47,0.38,84,3,10,42,0.5,-,2
2010/2011,A1,Regular_Season,1st,3,-,20,6/11/2010,16:00,1597,3259,C,M. Roma Volley,Roma M.,3,1,8,16,21,25,6,14,18,21,8,13,14,17,7,16,21,25,8,16,21,25,5,12,16,20,8,16,21,25,5,10,13,17,-,-,-,-,-,-,-,-,62,18,3,91,17,7,69,4,0.59,0.38,101,9,7,47,0.47,-,8
2010/2011,A1,Regular_Season,1st,3,-,20,6/11/2010,16:00,1597,3259,O,Yoga Forlì,Forlì,1,3,6,14,18,21,8,16,21,25,7,16,21,25,8,13,14,17,5,12,16,20,8,16,21,25,5,10,13,17,8,16,21,25,-,-,-,-,-,-,-,-,55,16,-8,84,15,3,74,7,0.55,0.24,110,13,8,45,0.41,-,7
2010/2011,A1,Regular_Season,1st,3,-,21,7/11/2010,18:00,1049,5285,C,Andreoli Latina,Latina,3,0,7,16,21,25,8,14,14,19,8,15,21,25,7,16,18,19,7,16,21,33,8,15,19,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,25,23,82,11,6,61,4,0.57,0.25,101,4,11,51,0.5,-,5
2010/2011,A1,Regular_Season,1st,3,-,21,7/11/2010,18:00,1049,5285,O,Tonno Callipo Vibo Valentia,Vibo Valentia,0,3,8,14,14,19,7,16,21,25,7,16,18,19,8,15,21,25,8,15,19,31,7,16,21,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,17,2,71,10,2,71,10,0.48,0.18,84,8,5,41,0.49,-,11
2010/2011,A1,Regular_Season,1st,4,-,22,14/11/2010,18:00,2456,14109,C,Lube Banca Marche Macerata,Lube,2,3,6,14,21,25,8,16,19,20,8,13,19,21,6,16,21,25,8,16,21,25,4,8,12,15,6,9,14,17,8,16,21,25,4,8,9,11,5,10,12,15,72,25,22,100,24,9,83,6,0.64,0.39,122,4,14,58,0.48,-,5
2010/2011,A1,Regular_Season,1st,4,-,22,14/11/2010,18:00,2456,14109,O,Itas Diatec Trentino,Trento,3,2,8,16,19,20,6,14,21,25,6,16,21,25,8,13,19,21,4,8,12,15,8,16,21,25,8,16,21,25,6,9,14,17,5,10,12,15,4,8,9,11,71,29,29,99,16,2,76,12,0.45,0.39,102,8,5,55,0.54,-,14
2010/2011,A1,Regular_Season,1st,4,-,23,14/11/2010,18:00,2897,21110,C,Casa Modena,Modena,3,2,8,16,18,23,7,13,21,25,7,13,18,27,8,16,21,25,4,6,12,14,8,16,21,25,7,16,21,25,8,12,15,17,1,9,12,15,5,10,11,13,77,24,14,103,13,2,91,12,0.63,0.23,135,12,11,64,0.47,-,11
2010/2011,A1,Regular_Season,1st,4,-,23,14/11/2010,18:00,2897,21110,O,Tonno Callipo Vibo Valentia,Vibo Valentia,2,3,7,13,21,25,8,16,18,23,8,16,21,25,7,13,18,27,8,16,21,25,4,6,12,14,8,12,15,17,7,16,21,25,5,10,11,13,1,9,12,15,77,27,6,105,14,12,90,5,0.57,0.3,117,10,11,54,0.46,-,11
2010/2011,A1,Regular_Season,1st,4,-,24,14/11/2010,18:00,1628,6100,C,Sisley Treviso,Treviso,2,3,8,15,21,25,7,16,19,21,8,16,18,21,7,15,21,25,8,16,21,26,7,14,18,28,8,16,21,25,6,10,15,18,5,10,12,13,1,4,11,15,78,25,-,110,20,6,86,9,0.5,0.27,118,7,8,55,0.47,-,17
2010/2011,A1,Regular_Season,1st,4,-,24,14/11/2010,18:00,1628,6100,O,Copra Morpho Piacenza,Piacenza,3,2,7,16,19,21,8,15,21,25,7,15,21,25,8,16,18,21,7,14,18,28,8,16,21,26,6,10,15,18,8,16,21,25,1,4,11,15,5,10,12,13,75,25,1,107,21,9,90,6,0.57,0.29,137,5,16,58,0.42,-,8
2010/2011,A1,Regular_Season,1st,4,-,25,14/11/2010,18:00,3422,18838,C,Bre Banca Lannutti Cuneo,Cuneo,3,0,8,16,21,25,5,15,16,17,8,16,21,25,6,12,18,21,8,16,21,25,7,11,15,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,24,22,74,11,7,45,-,0.64,0.49,68,4,4,40,0.59,-,9
2010/2011,A1,Regular_Season,1st,4,-,25,14/11/2010,18:00,3422,18838,O,Andreoli Latina,Latina,0,3,5,15,16,17,8,16,21,25,6,12,18,21,8,16,21,25,7,11,15,16,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,8,-4,55,10,-,63,8,0.48,0.29,82,8,9,34,0.41,-,4
2010/2011,A1,Regular_Season,1st,4,-,26,14/11/2010,18:00,2150,3361,C,Acqua Paradiso Monza Brianza,Monza Brianza,2,3,8,16,21,25,4,7,13,19,8,16,21,25,4,9,14,23,6,13,18,22,8,16,21,25,7,16,19,23,8,14,21,25,3,7,10,13,5,10,12,15,81,24,32,108,18,2,90,6,0.69,0.37,134,10,11,64,0.48,-,15
2010/2011,A1,Regular_Season,1st,4,-,26,14/11/2010,18:00,2150,3361,O,M. Roma Volley,Roma M.,3,2,4,7,13,19,8,16,21,25,4,9,14,23,8,16,21,25,8,16,21,25,6,13,18,22,8,14,21,25,7,16,19,23,5,10,12,15,3,7,10,13,71,24,24,107,17,5,90,4,0.69,0.22,128,9,15,55,0.43,-,11
2010/2011,A1,Regular_Season,1st,4,-,27,14/11/2010,18:00,1256,2953,C,RPA-LuigiBacchi.it San Giustino,Perugia Umbria,3,0,8,15,20,25,3,16,21,23,8,16,21,25,4,13,18,23,8,16,21,25,6,14,18,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,23,16,74,9,4,53,3,0.62,0.45,87,2,12,37,0.43,-,11
2010/2011,A1,Regular_Season,1st,4,-,27,14/11/2010,18:00,1256,2953,O,Marmi Lanza Verona,Verona,0,3,3,16,21,23,8,15,20,25,4,13,18,23,8,16,21,25,6,14,18,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,18,7,67,14,2,65,5,0.71,0.48,88,8,10,39,0.44,-,12
2010/2011,A1,Regular_Season,1st,4,-,28,13/11/2010,18:30,737,1891,C,Yoga Forlì,Forlì,1,3,8,13,18,20,7,16,21,25,8,16,17,20,4,15,21,25,5,13,21,25,8,16,20,23,4,11,15,17,8,16,21,25,-,-,-,-,-,-,-,-,62,13,4,83,17,1,87,4,0.59,0.43,104,10,9,55,0.53,-,6
2010/2011,A1,Regular_Season,1st,4,-,28,13/11/2010,18:30,737,1891,O,BCC-NEP Castellana Grotte,Castellana Grotte Mater,3,1,7,16,21,25,8,13,18,20,4,15,21,25,8,16,17,20,8,16,20,23,5,13,21,25,8,16,21,25,4,11,15,17,-,-,-,-,-,-,-,-,68,25,18,97,10,2,66,1,0.59,0.47,92,8,6,57,0.62,-,9
2010/2011,A1,Regular_Season,1st,5,-,29,21/11/2010,18:00,3022,12028,C,Copra Morpho Piacenza,Piacenza,3,2,5,13,17,23,8,16,21,25,8,16,21,25,5,10,15,18,7,15,21,25,8,16,20,22,8,16,21,25,4,11,16,27,5,10,12,15,3,6,6,10,86,31,19,114,25,4,86,5,0.66,0.44,119,4,6,60,0.5,-,22
2010/2011,A1,Regular_Season,1st,5,-,29,21/11/2010,18:00,3022,12028,O,Andreoli Latina,Latina,2,3,8,16,21,25,5,13,17,23,5,10,15,18,8,16,21,25,8,16,20,22,7,15,21,25,4,11,16,27,8,16,21,25,3,6,6,10,5,10,12,15,73,25,1,102,15,5,89,5,0.71,0.46,131,9,22,62,0.47,-,6
2010/2011,A1,Regular_Season,1st,5,-,30,21/11/2010,18:00,1658,5115,C,RPA-LuigiBacchi.it San Giustino,Perugia Umbria,3,1,8,15,21,28,7,16,19,26,7,16,21,25,8,13,19,23,8,13,19,22,7,16,21,25,8,15,21,27,6,16,20,25,-,-,-,-,-,-,-,-,74,21,10,101,13,4,87,6,0.66,0.52,119,13,14,51,0.43,-,20
2010/2011,A1,Regular_Season,1st,5,-,30,21/11/2010,18:00,1658,5115,O,Yoga Forlì,Forlì,1,3,7,16,19,26,8,15,21,28,8,13,19,23,7,16,21,25,7,16,21,25,8,13,19,22,6,16,20,25,8,15,21,27,-,-,-,-,-,-,-,-,67,23,1,101,14,2,87,4,0.63,0.51,127,10,20,51,0.4,-,14
2010/2011,A1,Regular_Season,1st,5,-,31,21/11/2010,18:00,2148,5088,C,Acqua Paradiso Monza Brianza,Monza Brianza,1,3,8,16,21,25,3,9,12,16,8,15,19,24,6,16,21,26,3,15,19,22,8,16,21,25,4,12,19,23,8,16,21,25,-,-,-,-,-,-,-,-,76,27,34,95,7,1,80,5,0.51,0.3,131,9,8,60,0.46,-,15
2010/2011,A1,Regular_Season,1st,5,-,31,21/11/2010,18:00,2148,5088,O,Bre Banca Lannutti Cuneo,Cuneo,3,1,3,9,12,16,8,16,21,25,6,16,21,26,8,15,19,24,8,16,21,25,3,15,19,22,8,16,21,25,4,12,19,23,-,-,-,-,-,-,-,-,74,22,23,91,11,4,88,3,0.57,0.38,139,7,15,62,0.45,-,8
2010/2011,A1,Regular_Season,1st,5,-,32,21/11/2010,18:00,1234,7415,C,Tonno Callipo Vibo Valentia,Vibo Valentia,3,2,7,16,21,25,8,15,20,23,5,11,15,19,8,16,21,25,8,16,21,26,7,14,20,28,8,16,21,25,4,9,14,23,4,10,12,15,5,7,8,13,76,22,-2,109,16,3,92,6,0.65,0.48,134,14,16,64,0.48,-,9
2010/2011,A1,Regular_Season,1st,5,-,32,21/11/2010,18:00,1234,7415,O,Sisley Treviso,Treviso,2,3,8,15,20,23,7,16,21,25,8,16,21,25,5,11,15,19,7,14,20,28,8,16,21,26,4,9,14,23,8,16,21,25,5,7,8,13,4,10,12,15,79,26,1,113,21,5,93,4,0.76,0.62,128,14,9,58,0.45,-,16
2010/2011,A1,Regular_Season,1st,5,-,33,21/11/2010,18:00,4004,34056,C,Casa Modena,Modena,0,3,3,9,15,18,8,16,21,25,8,16,20,22,6,14,21,25,5,14,16,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,9,-6,61,8,4,65,5,0.62,0.29,81,9,12,35,0.43,-,5
2010/2011,A1,Regular_Season,1st,5,-,33,21/11/2010,18:00,4004,34056,O,Itas Diatec Trentino,Trento,3,0,8,16,21,25,3,9,15,18,6,14,21,25,8,16,20,22,8,16,21,25,5,14,16,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,23,16,73,8,5,53,6,0.53,0.25,70,5,5,40,0.57,-,12
