Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,P.No,Name,Libero,C,Voto,Set1,Set2,Set3,Set4,Set5,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,C,Scavolini Pesaro,Pesaro,3,Olivotto Rossella,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,C,Scavolini Pesaro,Pesaro,5,Mari Francesca,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,C,Scavolini Pesaro,Pesaro,7,De Gennaro Monica ,-,L,-,*,*,*,*,-,-,-,-2,-,-,-,22,2,0.68,0.59,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,C,Scavolini Pesaro,Pesaro,8,Saccomani Laura,-,-,5.8,1,4,4,4,-,12,4,3,16,2,1,17,4,0.47,0.29,28,-,3,10,0.36,-,1
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,C,Scavolini Pesaro,Pesaro,9,Manzano Elisa,-,-,6.5,2,5,5,5,-,13,8,9,14,2,-,-,-,-,-,15,-,1,7,0.47,-,6
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,C,Scavolini Pesaro,Pesaro,10,Ferretti Francesca,-,-,6.1,6,3,3,3,-,4,3,2,29,-,2,-,-,-,-,3,1,1,1,0.33,-,1
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,C,Scavolini Pesaro,Pesaro,12,Flier Manon,-,-,5.5,3,6,6,6,-,12,4,1,14,3,-,-,-,-,-,33,5,3,12,0.36,-,1
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,C,Scavolini Pesaro,Pesaro,13,Usic Marija,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,C,Scavolini Pesaro,Pesaro,14,Guiggi Martina,-,-,6.6,5,2,2,2,-,10,3,5,14,4,1,-,-,-,-,13,1,-,8,0.62,-,1
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,C,Scavolini Pesaro,Pesaro,16,Pascucci Giulia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,O,Riso Scotti Pavia,Pavia Villanterio,2,Bacciottini Barbara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,O,Riso Scotti Pavia,Pavia Villanterio,3,Kanoh Maiko,-,-,-,*,*,-,*,-,1,-,-3,3,2,-,10,-,0.7,0.4,9,-,2,1,0.11,-,-
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,O,Riso Scotti Pavia,Pavia Villanterio,6,Uceda Jessenia,-,-,5.5,4,3,1,2,-,9,3,-1,11,-,1,29,4,0.38,0.38,32,4,2,8,0.25,-,-
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,O,Riso Scotti Pavia,Pavia Villanterio,8,Mastrilli Alessia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,O,Riso Scotti Pavia,Pavia Villanterio,9,Gonzalez Oneida,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,O,Riso Scotti Pavia,Pavia Villanterio,10,Biccheri Valentina,-,-,6,6,5,3,4,-,15,5,3,12,4,1,-,-,-,-,35,5,3,12,0.34,-,2
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,O,Riso Scotti Pavia,Pavia Villanterio,11,Frigo Laura,-,-,6.3,2,1,5,6,-,9,3,7,13,-,-,2,-,1,1,13,1,1,7,0.54,-,2
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,O,Riso Scotti Pavia,Pavia Villanterio,12,Corna Stefania,-,-,6,3,2,6,1,-,7,4,6,17,1,3,-,-,-,-,5,-,-,2,0.4,-,2
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,O,Riso Scotti Pavia,Pavia Villanterio,13,Poma Celeste ,-,L,-,*,*,*,*,-,-,-,-3,-,-,-,21,3,0.76,0.38,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,O,Riso Scotti Pavia,Pavia Villanterio,14,Caroli Sara,-,-,6.1,5,4,2,3,-,7,2,4,16,1,-,-,-,-,-,13,-,1,5,0.38,-,2
2010/2011,A1,Regular_Season,1st,1,-,3001,27/11/2010,20:30,1431,4277,O,Riso Scotti Pavia,Pavia Villanterio,15,Cvetanovic Marina,-,-,6,1,6,4,5,-,11,1,6,9,1,-,23,-,0.78,0.52,31,3,1,10,0.32,-,1
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,C,MC-Carnaghi Villa Cortese,Villa Cortese,1,Anzanello Sara ,C,-,6.6,5,2,5,5,-,15,7,12,22,1,2,-,-,-,-,17,2,-,10,0.59,-,3
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,C,MC-Carnaghi Villa Cortese,Villa Cortese,2,Gioria Sonia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,C,MC-Carnaghi Villa Cortese,Villa Cortese,4,Berg Lindsey,-,-,6,3,6,3,3,-,3,1,1,19,2,1,-,-,-,-,1,-,-,1,1,-,1
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,C,MC-Carnaghi Villa Cortese,Villa Cortese,5,Lanzini Alessia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,C,MC-Carnaghi Villa Cortese,Villa Cortese,7,Negrini Chiara,-,-,6.2,4,1,4,4,-,8,6,3,11,3,1,23,-,0.7,0.57,17,1,1,5,0.29,-,2
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,C,MC-Carnaghi Villa Cortese,Villa Cortese,8,Cruz Aurea,-,-,6.2,1,4,1,1,-,10,3,3,12,3,-,25,-,0.8,0.68,36,1,3,9,0.25,-,1
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,C,MC-Carnaghi Villa Cortese,Villa Cortese,9,Kovacova Katarina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,C,MC-Carnaghi Villa Cortese,Villa Cortese,10,Cardullo Paola ,-,L,-,*,*,*,*,-,-,-,-,-,-,-,15,-,1,1,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,C,MC-Carnaghi Villa Cortese,Villa Cortese,11,Easy Megan,-,-,-,*,*,*,*,-,3,1,2,2,-,-,7,-,0.86,0.71,5,1,-,2,0.4,-,1
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,C,MC-Carnaghi Villa Cortese,Villa Cortese,12,Aguero Taismary,-,-,5.6,6,3,6,6,-,17,9,6,14,1,1,1,1,-,-,44,5,4,15,0.34,-,1
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,C,MC-Carnaghi Villa Cortese,Villa Cortese,13,Calloni Raffaella,-,-,6.1,2,5,2,2,-,10,2,5,16,-,-,-,-,-,-,15,3,1,9,0.6,-,1
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,C,MC-Carnaghi Villa Cortese,Villa Cortese,14,Bosetti Caterina,-,-,-,-,*,*,*,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,O,Chateau d'Ax Urbino Volley,Urbino,3,Garzaro Ilaria,-,-,6.8,3,3,3,3,-,11,4,7,13,3,-,-,-,-,-,10,-,1,7,0.7,-,4
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,O,Chateau d'Ax Urbino Volley,Urbino,4,Wilson Makare Wasa Mary,-,-,5.5,6,6,6,6,-,7,1,-,20,1,-,-,-,-,-,19,5,1,6,0.32,-,1
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,O,Chateau d'Ax Urbino Volley,Urbino,5,Dalia Ludovica,-,-,6.1,1,1,1,1,-,1,1,-1,17,2,-,-,-,-,-,5,-,-,-,-,-,1
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,O,Chateau d'Ax Urbino Volley,Urbino,6,Roani Manuela,-,-,-,-,*,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,O,Chateau d'Ax Urbino Volley,Urbino,7,Petrauskaite Valdone,-,-,6.3,2,2,2,2,-,18,9,6,12,1,-,31,1,0.81,0.55,43,8,2,15,0.35,-,3
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,O,Chateau d'Ax Urbino Volley,Urbino,8,Leonardi Giulia ,-,L,-,*,*,*,*,-,-,-,-3,-,-,-,38,3,0.74,0.61,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,O,Chateau d'Ax Urbino Volley,Urbino,9,Di Iulio Chiara ,C,-,5.9,5,5,5,5,-,12,1,1,8,2,-,17,2,0.71,0.71,39,4,3,12,0.31,-,-
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,O,Chateau d'Ax Urbino Volley,Urbino,10,Jaline Prado De Oliveira,-,-,-,*,*,*,-,-,1,-,1,-,-,-,-,-,-,-,1,-,-,1,1,-,-
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,O,Chateau d'Ax Urbino Volley,Urbino,13,Di Crescenzo Manuela,-,-,-,*,*,*,-,-,1,1,1,5,-,1,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,O,Chateau d'Ax Urbino Volley,Urbino,17,Renatinha Renata Colombo,-,-,5.6,4,4,4,4,-,7,1,-1,8,4,-,-,-,-,-,19,1,3,7,0.37,-,-
2010/2011,A1,Regular_Season,1st,1,-,3002,28/11/2010,18:00,1281,10846,O,Chateau d'Ax Urbino Volley,Urbino,18,Lapi Chiara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,C,Spes Conegliano,Conegliano,1,Rabadzhieva Dobriana,-,-,6.4,2,2,2,2,2,24,11,13,20,3,2,27,1,0.74,0.52,43,2,3,18,0.42,-,4
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,C,Spes Conegliano,Conegliano,3,Dirickx Frauke,-,-,6.4,1,1,1,1,1,8,5,-2,22,1,-,-,-,-,-,12,3,1,5,0.42,-,3
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,C,Spes Conegliano,Conegliano,4,Tonon Alessia ,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,C,Spes Conegliano,Conegliano,5,Marinkovic Dragana,-,-,6.4,3,3,3,3,3,16,4,7,16,4,-,-,-,-,-,19,1,-,9,0.47,-,7
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,C,Spes Conegliano,Conegliano,6,Turlea Carmen,-,-,5.5,4,4,4,4,4,20,11,11,14,-,1,-,-,-,-,51,3,5,17,0.33,-,2
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,C,Spes Conegliano,Conegliano,7,Sangiuliano Rachele,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,C,Spes Conegliano,Conegliano,9,Fiorin Valentina,-,-,-,5,-,-,-,-,1,-,1,-,-,-,1,-,1,1,4,-,-,2,0.5,-,-
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,C,Spes Conegliano,Conegliano,10,Martinuzzo Linda,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,C,Spes Conegliano,Conegliano,12,Rossetto Carla ,-,L,-,*,*,*,*,*,1,1,-3,1,-,1,32,4,0.78,0.53,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,C,Spes Conegliano,Conegliano,13,Benazzi Giada,-,-,-,*,*,-,*,*,2,-,-1,11,2,-,2,1,-,-,3,-,-,2,0.67,-,-
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,C,Spes Conegliano,Conegliano,14,Serafin Marika,-,-,5.6,*,5,5,5,5,12,6,5,14,-,-,27,3,0.48,0.26,30,2,1,11,0.37,-,1
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,C,Spes Conegliano,Conegliano,15,Crozzolin Alessandra,-,-,-,6,6,6,6,6,7,2,-7,10,4,-,1,-,-,-,12,1,1,6,0.5,-,1
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,O,Norda Foppapedretti Bergamo,Volley Bergamo,1,Ortolani Serena,-,-,5.5,3,3,3,3,3,16,6,-1,20,3,-,1,-,1,1,53,2,6,16,0.3,-,-
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,O,Norda Foppapedretti Bergamo,Volley Bergamo,2,Nucu Iuliana,-,-,6.3,5,5,5,5,5,12,7,6,17,1,1,-,-,-,-,14,1,-,5,0.36,-,6
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,O,Norda Foppapedretti Bergamo,Volley Bergamo,3,Signorile Noemi,-,-,5.4,6,6,6,6,6,-,-,-,16,-,-,-,-,-,-,2,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,O,Norda Foppapedretti Bergamo,Volley Bergamo,5,Fanzini Caterina,-,-,5.6,1,4,4,4,4,13,7,-5,19,2,3,30,3,0.67,0.53,36,3,5,9,0.25,-,1
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,O,Norda Foppapedretti Bergamo,Volley Bergamo,6,Carrara Sara ,-,L,-,*,*,*,*,*,-,-,-10,2,-,-,47,9,0.62,0.45,1,1,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,O,Norda Foppapedretti Bergamo,Volley Bergamo,8,Merlo Enrica ,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,O,Norda Foppapedretti Bergamo,Volley Bergamo,9,Bosetti Lucia,-,-,5.7,*,1,1,1,1,15,7,3,13,1,1,13,3,0.38,0.38,35,1,3,13,0.37,-,1
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,O,Norda Foppapedretti Bergamo,Volley Bergamo,12,Piccinini Francesca,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,O,Norda Foppapedretti Bergamo,Volley Bergamo,13,Arrighetti Valentina,-,-,6.3,*,2,2,2,2,13,7,1,15,2,1,1,1,-,-,18,-,3,9,0.5,-,3
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,O,Norda Foppapedretti Bergamo,Volley Bergamo,14,Lo Bianco Eleonora,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,O,Norda Foppapedretti Bergamo,Volley Bergamo,16,Vasileva Elitsa,-,-,-,4,-,-,-,*,2,1,-3,2,1,-,2,1,0.5,0.5,4,-,-,2,0.5,-,-
2010/2011,A1,Regular_Season,1st,1,-,3003,28/11/2010,18:00,4383,12571,O,Norda Foppapedretti Bergamo,Volley Bergamo,18,Zambelli Marina,-,-,-,2,*,*,*,-,-,-,-2,1,1,-,-,-,-,-,1,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3004,28/11/2010,18:00,1990,3344,C,LIU•JO Volley Modena,Universal Modena,1,Bacchi Lucia,-,-,6.2,1,6,1,-,-,14,8,9,6,1,-,17,1,0.53,0.47,27,2,-,12,0.44,-,2
2010/2011,A1,Regular_Season,1st,1,-,3004,28/11/2010,18:00,1990,3344,C,LIU•JO Volley Modena,Universal Modena,2,Paris Sara ,-,L,-,*,*,*,-,-,-,-,-,-,-,-,13,-,0.69,0.62,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3004,28/11/2010,18:00,1990,3344,C,LIU•JO Volley Modena,Universal Modena,3,Fernandinha Cristina Fernanda Ferreira,-,-,-,6,5,6,-,-,4,4,2,14,1,3,-,-,-,-,1,-,-,1,1,-,-
2010/2011,A1,Regular_Season,1st,1,-,3004,28/11/2010,18:00,1990,3344,C,LIU•JO Volley Modena,Universal Modena,4,Guatelli Alessandra,-,-,-,*,*,*,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3004,28/11/2010,18:00,1990,3344,C,LIU•JO Volley Modena,Universal Modena,5,Paggi Paola,-,-,6,5,4,5,-,-,7,4,4,12,-,-,-,-,-,-,11,1,1,4,0.36,-,3
2010/2011,A1,Regular_Season,1st,1,-,3004,28/11/2010,18:00,1990,3344,C,LIU•JO Volley Modena,Universal Modena,6,Ciabattoni Giulia ,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3004,28/11/2010,18:00,1990,3344,C,LIU•JO Volley Modena,Universal Modena,7,Devetag Francesca,-,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3004,28/11/2010,18:00,1990,3344,C,LIU•JO Volley Modena,Universal Modena,8,Matuszkova Tereza,-,-,5.8,3,2,3,-,-,13,3,9,13,-,-,-,-,-,-,31,-,3,12,0.39,-,1
2010/2011,A1,Regular_Season,1st,1,-,3004,28/11/2010,18:00,1990,3344,C,LIU•JO Volley Modena,Universal Modena,10,Partenio Laura,-,-,-,-,*,-,-,-,-,-,-1,1,1,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3004,28/11/2010,18:00,1990,3344,C,LIU•JO Volley Modena,Universal Modena,12,Balboni Martina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010/2011,A1,Regular_Season,1st,1,-,3004,28/11/2010,18:00,1990,3344,C,LIU•JO Volley Modena,Universal Modena,13,Harmotto Christa,-,-,6.6,2,1,2,-,-,13,6,7,13,2,-,-,-,-,-,16,-,1,9,0.56,-,4
