Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2010/2011,A2,Edilesse Conad Reggio Emilia,7,BARTOLI Alessandro,Spiker,1989,199,MO,ITA,-,-
2010/2011,A2,Edilesse Conad Reggio Emilia,8,GRASSANO Michele,Spiker,1986,196,FG,ITA,-,-
2010/2011,A2,Edilesse Conad Reggio Emilia,9,INSERRA Aurelio,Middleblocker,1982,200,GER,ITA,-,-
2010/2011,A2,Edilesse Conad Reggio Emilia,10,SIVULA Urpo,Spiker,1988,194,FIN,FIN,-,-
2010/2011,A2,Edilesse Conad Reggio Emilia,11,GARNICA Fernando Gabriel,Setter,1980,190,ARG,ITA,-,-
2010/2011,A2,Edilesse Conad Reggio Emilia,12,MAZZALI Gabriele,Spiker,1991,192,RE,ITA,-,-
2010/2011,A2,Edilesse Conad Reggio Emilia,13,IPPOLITO Andrea,Spiker,1985,197,RM,ITA,-,-
2010/2011,A2,Edilesse Conad Reggio Emilia,14,CIVA Manuel,Setter,1974,174,PR,ITA,-,-
2010/2011,A2,Edilesse Conad Reggio Emilia,16,BOTTI Massimo,Middleblocker,1973,196,PC,ITA,from 06/11/2010,-
2010/2011,A2,Edilesse Conad Reggio Emilia,18,PELI Enrico,Libero,1985,180,BO,ITA,-,-
2010/2011,A2,Energy Resources Carilo Loreto,2,SARNARI Davide,Setter,1992,177,AN,ITA,-,-
2010/2011,A2,Energy Resources Carilo Loreto,3,DI MARCO Andrea,Middleblocker,1982,200,PG,ITA,-,-
2010/2011,A2,Energy Resources Carilo Loreto,4,MARZOLA Marco,Setter,1985,197,FC,ITA,-,-
2010/2011,A2,Energy Resources Carilo Loreto,5,GABBANELLI Simone,Spiker,1991,179,AN,ITA,-,-
2010/2011,A2,Energy Resources Carilo Loreto,6,DOLFO Ludovico,Spiker,1989,195,TV,ITA,-,-
2010/2011,A2,Energy Resources Carilo Loreto,7,PAOLI Alessandro,Middleblocker,1984,194,TN,ITA,-,-
2010/2011,A2,Energy Resources Carilo Loreto,8,ROMITI Roberto,Libero,1983,183,FM,ITA,-,-
2010/2011,A2,Energy Resources Carilo Loreto,9,MORETTI Federico,Spiker,1983,204,FM,ITA,-,-
2010/2011,A2,Energy Resources Carilo Loreto,10,VISENTIN Marco,Setter,1982,196,TV,ITA,-,-
2010/2011,A2,Energy Resources Carilo Loreto,11,CORTI Roberto,Spiker,1987,196,MB,ITA,-,-
2010/2011,A2,Energy Resources Carilo Loreto,12,MOR Carlo,Middleblocker,1989,202,MI,ITA,-,-
2010/2011,A2,Energy Resources Carilo Loreto,13,MARCHISIO Andrea,Spiker,1990,186,CN,ITA,-,-
2010/2011,A2,Energy Resources Carilo Loreto,14,EREU Thomas,Spiker,1979,193,VEN,VEN,-,-
2010/2011,A2,Energy Resources Carilo Loreto,18,KORESAAR Kardo,Spiker,1987,200,EST,EST,-,-
2010/2011,A2,Eurogroup Gela,2,JERONCIC Gregor,Middleblocker,1974,201,SLO,ITA,from 12/01/2011 to 11/02/2011,-
2010/2011,A2,Eurogroup Gela,3,SEQUEIRA Valdir,Spiker,1981,195,POR,POR,-,-
2010/2011,A2,Eurogroup Gela,4,MACCARONE Daniele,Spiker,1980,192,CT,ITA,-,-
2010/2011,A2,Eurogroup Gela,5,QUARTARONE Davide,Setter,1986,196,RG,ITA,-,-
2010/2011,A2,Eurogroup Gela,6,BARBISAN Shawn,Middleblocker,1978,203,CAN,ITA,-,-
2010/2011,A2,Eurogroup Gela,7,VELOSO PINTO Paulo,Spiker,1976,198,BRA,BRA,-,-
2010/2011,A2,Eurogroup Gela,8,TOMASSETTI Daniele,Middleblocker,1981,203,RM,ITA,-,-
2010/2011,A2,Eurogroup Gela,9,BUCAIONI Luca,Setter,1982,198,PG,ITA,-,-
2010/2011,A2,Eurogroup Gela,10,TRANQUILLO Aldo,Libero,1993,185,CT,ITA,-,-
2010/2011,A2,Eurogroup Gela,11,RIZZO Marco,Libero,1990,185,LE,ITA,-,-
2010/2011,A2,Eurogroup Gela,13,BELARDI Fabio,Middleblocker,1978,203,TS,ITA,-,-
2010/2011,A2,Eurogroup Gela,14,SCOTT Damien,Spiker,1983,198,USA,USA,from 04/01/2011,-
2010/2011,A2,Eurogroup Gela,15,MARI Stefano,Spiker,1975,194,MO,ITA,-,-
2010/2011,A2,Eurogroup Gela,16,DRAGHICI Marius Daniel,Spiker,1976,205,ROM,ITA,until 04/01/2011,-
2010/2011,A2,Eurogroup Gela,18,MARTINENGO Claudio,Spiker,1979,198,CT,ITA,-,-
2010/2011,A2,Geotec Isernia,1,FIORE Alessio,Spiker,1982,196,TA,ITA,-,-
2010/2011,A2,Geotec Isernia,3,TURANO Ernesto,Middleblocker,1982,197,GER,ITA,-,-
2010/2011,A2,Geotec Isernia,4,GATO Ramon Moya,Spiker,1973,192,CUB,CUB,from 07/02/2011,-
2010/2011,A2,Geotec Isernia,5,VALERA Rodman,Setter,1982,188,VEN,VEN,-,-
2010/2011,A2,Geotec Isernia,6,DE PAOLA Antonio,Spiker,1988,192,LT,ITA,-,-
2010/2011,A2,Geotec Isernia,7,DE CARIA Michele,Libero,1992,177,IS,ITA,-,-
2010/2011,A2,Geotec Isernia,9,SABBI Giulio,Spiker,1989,201,RM,ITA,-,-
2010/2011,A2,Geotec Isernia,10,SPAMPINATO Emanuele,Libero,1987,189,RC,ITA,-,-
2010/2011,A2,Geotec Isernia,11,PAMBIANCHI Giacomo,Middleblocker,1989,202,FM,ITA,until 03/01/2011,transferred to NGM Mobile Santa Croce
2010/2011,A2,Geotec Isernia,12,WESTPHAL Dirk,Spiker,1986,203,GER,GER,-,-
2010/2011,A2,Geotec Isernia,13,BORTOLOZZO Matteo,Middleblocker,1989,199,PD,ITA,from 28/12/2010,coming from Gherardi Svi Città Di Castello
2010/2011,A2,Geotec Isernia,14,GIOSA Alessandro,Middleblocker,1977,198,TA,ITA,-,-
2010/2011,A2,Geotec Isernia,15,CAPRA Michele,Spiker,1985,198,TN,ITA,-,-
2010/2011,A2,Geotec Isernia,16,PUHAR Nicola,Spiker,1988,197,MN,ITA,-,-
2010/2011,A2,Geotec Isernia,17,BECCARO Luca,Setter,1988,190,PD,ITA,-,-
2010/2011,A2,Gherardi Svi Città Di Castello,1,RAVELLINO Manuele,Middleblocker,1974,200,NA,ITA,-,-
2010/2011,A2,Gherardi Svi Città Di Castello,2,CHERUBINI Giacomo,Setter,1994,184,PG,ITA,-,-
2010/2011,A2,Gherardi Svi Città Di Castello,3,ROSSINI Salvatore,Libero,1986,184,LT,ITA,-,-
2010/2011,A2,Gherardi Svi Città Di Castello,4,VEDOVOTTO Filippo,Spiker,1990,192,VE,ITA,-,-
2010/2011,A2,Gherardi Svi Città Di Castello,5,ORDUNA Santiago,Setter,1983,183,ARG,ARG,-,-
2010/2011,A2,Gherardi Svi Città Di Castello,6,DEL CASTELLO Matteo,Spiker,1992,196,AR,ITA,-,-
2010/2011,A2,Gherardi Svi Città Di Castello,7,NEMEC Martin,Spiker,1984,198,SVK,SVK,-,-
2010/2011,A2,Gherardi Svi Città Di Castello,8,ROSSI Andrea,Middleblocker,1989,204,AR,ITA,from 17/12/2010,coming from Bre Banca Lannutti Cuneo
2010/2011,A2,Gherardi Svi Città Di Castello,9,NARDI Claudio,Spiker,1965,185,PG,ITA,from 30/12/2010,-
2010/2011,A2,Gherardi Svi Città Di Castello,9,BORTOLOZZO Matteo,Middleblocker,1989,199,PD,ITA,until 27/12/2010,transferred to Geotec Isernia
2010/2011,A2,Gherardi Svi Città Di Castello,10,ROSALBA Simone,Spiker,1976,197,CS,ITA,-,-
2010/2011,A2,Gherardi Svi Città Di Castello,11,BENEDETTI Leonardo,Spiker,1992,191,PG,ITA,-,-
2010/2011,A2,Gherardi Svi Città Di Castello,12,MARINI Simone,Setter,1978,183,PG,ITA,-,-
2010/2011,A2,Gherardi Svi Città Di Castello,13,LIPPARINI Marco,Spiker,1987,194,PG,ITA,-,-
2010/2011,A2,Gherardi Svi Città Di Castello,14,MARINO Mario,Spiker,1987,197,LT,ITA,-,-
2010/2011,A2,Gherardi Svi Città Di Castello,15,DI BENEDETTO Giovanni,Middleblocker,1985,200,FI,ITA,-,-
2010/2011,A2,Globo Banca Popolare Del Frusinate Sora,1,PAVAN Marco,Middleblocker,1982,202,BRA,ITA,-,-
2010/2011,A2,Globo Banca Popolare Del Frusinate Sora,2,COSTANTINO Giuseppe,Middleblocker,1982,202,BR,ITA,-,-
2010/2011,A2,Globo Banca Popolare Del Frusinate Sora,3,ROBERTS Nathan,Spiker,1986,200,AUS,AUS,-,-
2010/2011,A2,Globo Banca Popolare Del Frusinate Sora,5,SCAPPATICCIO Mario,Setter,1974,180,NA,ITA,-,-
2010/2011,A2,Globo Banca Popolare Del Frusinate Sora,7,GAETANO Lazzaro,Setter,1989,188,NA,ITA,-,-
2010/2011,A2,Globo Banca Popolare Del Frusinate Sora,8,SCUDERI Lorenzo,Spiker,1983,191,CN,ITA,-,-
2010/2011,A2,Globo Banca Popolare Del Frusinate Sora,9,POLIDORI Giovanni,Middleblocker,1975,202,RI,ITA,-,-
2010/2011,A2,Globo Banca Popolare Del Frusinate Sora,10,LIBRARO Enrico,Spiker,1983,191,NA,ITA,-,-
2010/2011,A2,Globo Banca Popolare Del Frusinate Sora,11,DE ROSAS Paolo,Spiker,1986,195,OT,ITA,-,-
2010/2011,A2,Globo Banca Popolare Del Frusinate Sora,14,DARRAIDOU Santiago,Spiker,1980,190,ARG,ARG,-,-
2010/2011,A2,Globo Banca Popolare Del Frusinate Sora,16,ROBERTI Salvatore,Spiker,1983,191,RM,ITA,-,-
2010/2011,A2,Globo Banca Popolare Del Frusinate Sora,17,GATTO Michele,Libero,1976,180,FR,ITA,-,-
2010/2011,A2,Globo Banca Popolare Del Frusinate Sora,18,GIACOMINI Anderson,Spiker,1978,192,BRA,BRA,from 27/01/2011,-
2010/2011,A2,Marcegaglia CMC Ravenna,1,MENGOZZI Stefano,Middleblocker,1985,205,RA,ITA,-,-
2010/2011,A2,Marcegaglia CMC Ravenna,2,KOVALCHUK Oleh,Spiker,1986,192,UKR,CAN,from 24/01/2011,-
2010/2011,A2,Marcegaglia CMC Ravenna,4,PLESKO Matjia,Spiker,1976,185,SLO,SLO,-,-
2010/2011,A2,Marcegaglia CMC Ravenna,5,CORVETTA Antonio,Setter,1977,188,AN,ITA,-,-
2010/2011,A2,Marcegaglia CMC Ravenna,6,SIRRI Luca,Spiker,1983,195,RA,ITA,-,-
2010/2011,A2,Marcegaglia CMC Ravenna,7,TABANELLI Matteo,Libero,1983,190,RA,ITA,-,-
2010/2011,A2,Marcegaglia CMC Ravenna,8,CASTELLANO Maurizio,Spiker,1971,193,NA,ITA,-,-
2010/2011,A2,Marcegaglia CMC Ravenna,9,RAMBELLI Lorenzo,Setter,1975,190,RA,ITA,-,-
2010/2011,A2,Marcegaglia CMC Ravenna,10,ZAMAGNI Matteo,Middleblocker,1989,195,RN,ITA,-,-
2010/2011,A2,Marcegaglia CMC Ravenna,11,GHERARDI Ivan,Spiker,1979,193,RA,ITA,-,-
2010/2011,A2,Marcegaglia CMC Ravenna,12,MORO Stefano,Spiker,1982,200,AL,ITA,-,-
2010/2011,A2,Marcegaglia CMC Ravenna,13,SALGADO Hiosvany,Middleblocker,1979,201,CUB,ITA,-,-
2010/2011,A2,Marcegaglia CMC Ravenna,15,MONTI Cristian,Libero,1987,180,RA,ITA,-,-
2010/2011,A2,Marcegaglia CMC Ravenna,18,SAVIOTTI Gian Paolo,Spiker,1978,194,RA,ITA,-,-
2010/2011,A2,NGM Mobile Santa Croce,1,MONOPOLI Natale,Setter,1975,183,VE,ITA,-,-
2010/2011,A2,NGM Mobile Santa Croce,2,ELIA Alberto,Middleblocker,1985,205,VT,ITA,-,-
2010/2011,A2,NGM Mobile Santa Croce,3,NODA BLANCO Sergio,Spiker,1987,190,CUB,ESP,-,-
2010/2011,A2,NGM Mobile Santa Croce,7,SNIPPE Jan Willem,Spiker,1986,200,NED,NED,-,-
2010/2011,A2,NGM Mobile Santa Croce,8,PAGNI Filippo,Middleblocker,1984,201,PI,ITA,-,-
2010/2011,A2,NGM Mobile Santa Croce,9,MATTIOLI Francesco,Spiker,1975,194,FI,ITA,-,-
2010/2011,A2,NGM Mobile Santa Croce,10,TOSI Federico,Libero,1991,185,LU,ITA,-,-
2010/2011,A2,NGM Mobile Santa Croce,11,TAMBURO Vincenzo,Spiker,1985,200,FI,ITA,-,-
2010/2011,A2,NGM Mobile Santa Croce,12,CATANIA Omar,Libero,1990,182,LI,ITA,-,-
2010/2011,A2,NGM Mobile Santa Croce,13,PAMBIANCHI Giacomo,Middleblocker,1989,202,FM,ITA,from 05/01/2011,coming from Geotec Isernia
2010/2011,A2,NGM Mobile Santa Croce,14,HRAZDIRA Michal,Spiker,1985,195,CZE,CZE,from 07/12/2010,-
2010/2011,A2,NGM Mobile Santa Croce,16,BALDACCINI Paolo Emilio,Middleblocker,1977,202,LU,ITA,-,-
2010/2011,A2,NGM Mobile Santa Croce,17,TOSI Lorenzo,Setter,1990,190,LU,ITA,-,-
2010/2011,A2,NGM Mobile Santa Croce,18,COTRONEO Massimiliano,Spiker,1976,192,FI,ITA,-,-
2010/2011,A2,Pallavolo Pineto,1,TESTAGROSSA Yuri,Middleblocker,1991,196,EN,ITA,-,-
2010/2011,A2,Pallavolo Pineto,3,RAIC Ivan,Spiker,1989,202,BIH,CRO,from 12/03/2011,-
2010/2011,A2,Pallavolo Pineto,3,GIULIANI Andrea,Setter,1984,188,AN,ITA,until 23/12/2010,-
2010/2011,A2,Pallavolo Pineto,5,MODICA Riccardo,Setter,1973,180,PA,ITA,from 12/12/2010,-
2010/2011,A2,Pallavolo Pineto,6,CENTORAME Claudio,Libero,1992,180,TE,ITA,-,-
2010/2011,A2,Pallavolo Pineto,7,MESSANA Dario,Libero,1979,188,CT,ITA,-,-
2010/2011,A2,Pallavolo Pineto,8,CUDA Juan Josè,Spiker,1987,200,ARG,ITA,-,-
2010/2011,A2,Pallavolo Pineto,9,DE LEO Stefano,Spiker,1990,187,CH,ITA,from 13/11/2010,-
2010/2011,A2,Pallavolo Pineto,10,SBORGIA Emanuele,Middleblocker,1981,198,PE,ITA,-,-
2010/2011,A2,Pallavolo Pineto,12,GALABINOV Yordan,Spiker,1990,200,BUL,ITA,-,-
2010/2011,A2,Pallavolo Pineto,13,MARQUEZ Ivan,Spiker,1981,207,VEN,VEN,-,-
2010/2011,A2,Pallavolo Pineto,14,LOGLISCI Marco,Middleblocker,1975,196,PR,ITA,from 23/12/2010,coming from Yoga Forlì
2010/2011,A2,Pallavolo Pineto,15,CALDERAN Luca,Setter,1989,185,PN,ITA,-,-
2010/2011,A2,Pallavolo Pineto,16,MORETTI Daniele,Middleblocker,1980,197,MC,ITA,-,-
2010/2011,A2,Pallavolo Pineto,17,STEFANOV Kramisir,Spiker,1977,202,BUL,BUL,from 04/01/2011,-
2010/2011,A2,Pallavolo Pineto,18,BOZKO Luciano,Spiker,1978,199,BRA,POL,-,-
2010/2011,A2,Phyto Performance Padova,1,GARGHELLA Andrea,Libero,1982,192,PD,ITA,-,-
2010/2011,A2,Phyto Performance Padova,3,GOTTARDO Luca,Spiker,1989,194,PD,ITA,-,-
2010/2011,A2,Phyto Performance Padova,4,BUSI Lorenzo,Setter,1988,191,TV,ITA,-,-
2010/2011,A2,Phyto Performance Padova,5,TIBERTI Simone,Setter,1980,180,BS,ITA,-,-
2010/2011,A2,Phyto Performance Padova,6,CRICCA Manuele,Middleblocker,1981,200,RA,ITA,-,-
2010/2011,A2,Phyto Performance Padova,7,KOSHIKAWA Yu,Spiker,1984,190,JPN,JPN,-,-
2010/2011,A2,Phyto Performance Padova,8,GIANNOTTI Stefano,Spiker,1989,197,PD,ITA,-,-
2010/2011,A2,Phyto Performance Padova,9,ROSSO Mattia,Spiker,1985,198,CN,ITA,-,-
2010/2011,A2,Phyto Performance Padova,10,DE MARCHI Francesco,Spiker,1986,193,PD,ITA,-,-
2010/2011,A2,Phyto Performance Padova,11,SABO Julius,Middleblocker,1983,208,SVK,SVK,from 19/11/2010,-
2010/2011,A2,Phyto Performance Padova,13,UCHIKOV Nikolay,Spiker,1986,207,BUL,BUL,-,-
2010/2011,A2,Phyto Performance Padova,15,ZINGARO Marco,Libero,1982,188,TV,ITA,-,-
2010/2011,A2,Phyto Performance Padova,17,BURGSTHALER Matteo,Middleblocker,1981,198,TN,ITA,-,-
2010/2011,A2,Phyto Performance Padova,18,PAGNI Marco,Middleblocker,1983,198,FI,ITA,-,-
2010/2011,A2,Sir Safety Perugia,1,PRANDI Massimiliano,Libero,1989,189,PD,ITA,-,-
2010/2011,A2,Sir Safety Perugia,2,MORELLI Giulio,Setter,1990,198,AR,ITA,until 18/12/2010,transferred to CheBanca! Milano
2010/2011,A2,Sir Safety Perugia,3,BAGNOLESI Alessandro,Middleblocker,1987,207,AR,ITA,-,-
2010/2011,A2,Sir Safety Perugia,4,HIETANEN Matti,Spiker,1983,199,FIN,FIN,-,-
2010/2011,A2,Sir Safety Perugia,5,RIGONI Giacomo,Spiker,1979,198,MI,ITA,-,-
2010/2011,A2,Sir Safety Perugia,6,FUSARO Paolo,Libero,1986,185,RO,ITA,-,-
2010/2011,A2,Sir Safety Perugia,7,BARBARESCHI Giorgio,Spiker,1978,193,GE,ITA,-,-
2010/2011,A2,Sir Safety Perugia,8,SERAFINI Simone,Setter,1975,184,RM,ITA,-,-
2010/2011,A2,Sir Safety Perugia,9,TOMASELLO Giacomo,Middleblocker,1976,197,CT,ITA,-,-
2010/2011,A2,Sir Safety Perugia,10,CURTI Valerio,Middleblocker,1978,203,MO,ITA,-,-
2010/2011,A2,Sir Safety Perugia,12,SAITTA Davide,Setter,1987,188,CT,ITA,from 08/12/2010,coming from Yoga Forlì
2010/2011,A2,Sir Safety Perugia,13,DOKIC Tomislav,Spiker,1986,204,SRB,SRB,-,-
2010/2011,A2,Sir Safety Perugia,14,RANGHIERI Alex,Spiker,1987,198,PN,ITA,until 16/01/2011,-
2010/2011,A2,Sir Safety Perugia,15,GARDNER Gabriel,Spiker,1976,209,USA,USA,from 03/02/2011,-
2010/2011,A2,Sir Safety Perugia,18,LATTANZI Niccolò,Spiker,1983,196,PG,ITA,-,-
2010/2011,A2,Volley Segrate 1978,1,CAZZANIGA Roberto,Spiker,1979,198,MI,ITA,-,-
2010/2011,A2,Volley Segrate 1978,2,TEMPONI ARAUJO Bruno,Spiker,1986,190,BRA,BRA,-,-
2010/2011,A2,Volley Segrate 1978,3,GALLOSTI Lorenzo,Libero,1990,183,TN,ITA,-,-
2010/2011,A2,Volley Segrate 1978,4,CASTELLANI Carlo,Spiker,1987,200,FI,ITA,-,-
2010/2011,A2,Volley Segrate 1978,5,GUEMART Michel,Setter,1983,193,FC,ITA,-,-
2010/2011,A2,Volley Segrate 1978,6,FONTANA Federico,Spiker,1989,191,PV,ITA,-,-
2010/2011,A2,Volley Segrate 1978,7,GIGLIOLI Emiliano,Middleblocker,1985,195,SV,ITA,-,-
2010/2011,A2,Volley Segrate 1978,8,ALLETTI Aimone,Middleblocker,1988,206,LO,ITA,-,-
2010/2011,A2,Volley Segrate 1978,9,RONALDO ROYAL Henrique,Setter,1976,194,BRA,BRA,-,-
2010/2011,A2,Volley Segrate 1978,10,CAPROTTI Alberto,Libero,1968,186,MB,ITA,-,-
2010/2011,A2,Volley Segrate 1978,12,RUSSO Massimiliano,Middleblocker,1976,196,TO,ITA,-,-
2010/2011,A2,Volley Segrate 1978,13,ARGILAGOS Alexeis,Spiker,1975,199,CUB,ITA,from 09/11/2010,-
2010/2011,A2,Volley Segrate 1978,15,BELLINI Alberto,Spiker,1987,201,VE,ITA,-,-
2010/2011,A2,Volley Segrate 1978,18,CANZANELLA Mario,Spiker,1981,194,NA,ITA,-,-
